Date,ZRX,ETC,TRX,KAVA,TRU,FUN,HIVE,SUN,HARD,COS
2021-07-31 18:00:00,2864.6150272337354,7222.830273578379,2186.6894551944247,3620.735728211103,4120.718999510003,996.4850996701341,982.4819491512405,1217.5422183705066,1515.0902116383456,2700.090602648758
2021-07-31 19:00:00,2823.650018226807,7327.617802239052,2186.6894551944247,3673.2647140133236,4061.791259019528,982.2350099739014,996.7356213968538,1235.2061029241545,1515.0902116383456,2661.4783511575542
2021-07-31 20:00:00,2823.650018226807,7467.220731301645,2186.6894551944247,3743.2463270201915,4061.791259019528,963.8717006042747,1015.7250414243977,1258.7387699679396,1515.0902116383456,2661.4783511575542
2021-07-31 21:00:00,2828.425583920203,7479.849847133717,2186.6894551944247,3749.577181986584,4068.6608607283433,962.2442819256962,1017.4429107178433,1260.8676420476957,1517.6526442310517,2661.4783511575542
2021-07-31 22:00:00,2809.4523904896887,7429.6747112603625,2186.6894551944247,3724.4248663092985,4041.3681188041355,968.742646856237,1010.6178624438849,1252.4096908119095,1507.4721687951674,2661.4783511575542
2021-07-31 23:00:00,2859.9185036279932,7563.133746134383,2186.6894551944247,3791.326603927111,4113.963099024304,951.6482170827561,1028.7715622746177,1274.906690357435,1534.5508483559202,2661.4783511575542
2021-08-01 00:00:00,2842.6232116573215,7517.3958671750015,2186.6894551944247,3768.398642697478,4089.0840009437356,957.4383034017303,1022.5500896983564,1267.196721203726,1525.2706870742302,2661.4783511575542
2021-08-01 01:00:00,2860.4347810002523,7517.3958671750015,2186.6894551944247,3792.011020680235,4114.705758668501,951.4764549282424,1028.957277873909,1275.1368386903819,1534.8278680956723,2661.4783511575542
2021-08-01 02:00:00,2895.1544342846614,7517.3958671750015,2186.6894551944247,3838.038047327785,4164.64961974069,951.4764549282424,1041.4466519262548,1290.6143140810377,1553.4574455939912,2661.4783511575542
2021-08-01 03:00:00,2895.1544342846614,7517.3958671750015,2186.6894551944247,3838.038047327785,4164.64961974069,951.4764549282424,1041.4466519262548,1290.6143140810377,1553.4574455939912,2661.4783511575542
2021-08-01 04:00:00,2871.5347445038183,7517.3958671750015,2186.6894551944247,3806.725980872389,4130.672941018718,943.7139748225018,1032.950163258674,1280.0850278487328,1540.7837925003394,2639.7650731823487
2021-08-01 05:00:00,2864.9522080075167,7517.3958671750015,2186.6894551944247,3797.9996672700645,4121.204030555216,941.550660694672,1030.5822893677087,1277.150636603664,1537.2517908185018,2633.713831779422
2021-08-01 06:00:00,2831.394178810691,7517.3958671750015,2186.6894551944247,3753.5125783170433,4072.93115368247,930.52200043515,1018.5107754137688,1262.1909949621381,1519.245507734625,2602.8643658037204
2021-08-01 07:00:00,2831.0069707814964,7517.3958671750015,2186.6894551944247,3752.9992657522002,4072.374158949323,930.3947466629246,1018.3714887143001,1262.018383712428,1519.037742929811,2602.5084104270773
2021-08-01 08:00:00,2893.4765328248186,7517.3958671750015,2186.6894551944247,3752.9992657522002,4162.235975897051,930.3947466629246,1040.8430762285573,1289.8663319989607,1519.037742929811,2602.5084104270773
2021-08-01 09:00:00,2850.8836496134636,7517.3958671750015,2186.6894551944247,3752.9992657522002,4100.966555250873,916.6990438170528,1025.5215392870186,1270.8790945308708,1519.037742929811,2602.5084104270773
2021-08-01 10:00:00,2855.5301459637926,7517.3958671750015,2186.6894551944247,3752.9992657522002,4107.650492048638,918.1931204911476,1027.192979680641,1272.9504295273894,1519.037742929811,2606.75009381966
2021-08-01 11:00:00,2897.6067518028904,7517.3958671750015,2186.6894551944247,3752.9992657522002,4168.17725305062,931.7228148176761,1042.3288010228887,1291.7075186625336,1519.037742929811,2645.1608934302735
2021-08-01 12:00:00,2878.504489029312,7467.837979052868,2186.6894551944247,3752.9992657522002,4140.698846215364,925.5804996019515,1035.4573238491073,1283.1920303435109,1509.0235965621669,2627.722861705209
2021-08-01 13:00:00,2898.639306547408,7520.074671938361,2186.6894551944247,3752.9992657522002,4169.6625723390125,932.054831856364,1042.7002322214714,1292.1678153284265,1519.5790481388728,2646.1034897397362
2021-08-01 14:00:00,2895.1544342846614,7511.033705862027,2184.060520503436,3752.9992657522002,4164.64961974069,930.9342743507927,1041.4466519262548,1290.6143140810377,1517.7521430582894,2642.9222271952995
2021-08-01 15:00:00,2902.511386839349,7530.120189800953,2189.6104937399687,3752.9992657522002,4175.232519670482,933.299895751443,1044.0930992161566,1293.8939278255255,1521.6089426728545,2649.6382259002216
2021-08-01 16:00:00,2889.991660562072,7497.639682045232,2180.1658024427093,3736.8110351946607,4157.223023298728,929.2741891573534,1039.5894959333407,1288.312830751572,1515.0456170129798,2638.2092456479845
2021-08-01 17:00:00,2917.8706386640506,7569.967410655914,2201.197279970628,3772.859053755781,4197.326644085317,938.2386492019244,1049.6181382950754,1300.7408407306857,1529.6608576576498,2663.659346003483
2021-08-01 18:00:00,2962.270492678314,7685.156015480334,2234.6918552928687,3830.268861093862,4261.195373486183,952.5153818655004,1065.5896798341344,1320.5335973640895,1552.9369816473093,2704.1909873103878
2021-08-01 19:00:00,2978.2750912183387,7726.677489312391,2246.7654812811184,3850.9630939715425,4284.217822456261,952.5153818655004,1071.3468634121675,1327.668195685433,1561.3272123877682,2718.801230107063
2021-08-01 20:00:00,2960.3344525323428,7680.133256549035,2233.2313360200965,3827.765526471562,4258.410399820446,952.5153818655004,1064.8932463367917,1319.67054111554,1551.9220343803183,2702.423619230145
2021-08-01 21:00:00,2891.282353992719,7500.98818799943,2181.1394819578904,3738.4799249428606,4159.079672409217,952.5153818655004,1040.053784931569,1288.888201583938,1515.722248524307,2639.387491034813
2021-08-01 22:00:00,2836.8150912194083,7359.681236732265,2140.050206417234,3668.0527775688192,4080.729079946528,952.5153818655004,1020.460789206328,1264.6075524580767,1487.1683987462945,2589.6655357106442
2021-08-01 23:00:00,2780.5408576431923,7213.686377129223,2097.597779555325,3595.2891845472996,3999.779178729154,971.7929526074284,1000.2177888835674,1264.6075524580767,1457.667264852424,2538.2940368449167
2021-08-02 00:00:00,2784.0257299059404,7222.72734320556,2100.2267142463156,3595.2891845472996,3999.779178729154,970.5765219296165,1000.2177888835674,1263.0245944647352,1459.494169933008,2538.2940368449167
2021-08-02 01:00:00,2813.32447078163,7222.72734320556,2122.329239240933,3595.2891845472996,3999.779178729154,960.4686689921471,1000.2177888835674,1249.8711062350023,1474.8537052401375,2538.2940368449167
2021-08-02 02:00:00,2803.773339394841,7222.72734320556,2115.1240108285906,3607.5366365408777,3999.779178729154,963.7405320637956,1000.2177888835674,1254.1288267092182,1469.8466320563155,2538.2940368449167
2021-08-02 03:00:00,2780.0245802709333,7222.72734320556,2097.2083077492525,3638.354536216978,3999.779178729154,971.9734239297011,1000.2177888835674,1264.8424022751449,1469.8466320563155,2538.2940368449167
2021-08-02 04:00:00,2791.769890489823,7222.72734320556,2106.0687913374036,3623.047543022537,3999.779178729154,967.8842153500614,996.0097528785554,1259.521058835152,1463.6628112742012,2538.2940368449167
2021-08-02 05:00:00,2879.020766401571,7222.72734320556,2171.8895265636675,3513.2483796098572,3999.779178729154,938.551760872493,965.8249329670563,1221.3503318660603,1419.3054159356664,2538.2940368449167
2021-08-02 06:00:00,2894.6381569124014,7222.72734320556,2171.8895265636675,3494.2934122074953,3999.779178729154,933.488009007974,960.614034635179,1221.3503318660603,1419.3054159356664,2538.2940368449167
2021-08-02 07:00:00,2839.9127554529614,7222.72734320556,2171.8895265636675,3561.6287940543334,3999.779178729154,951.476415853376,979.1251626943217,1221.3503318660603,1419.3054159356664,2538.2940368449167
2021-08-02 08:00:00,2865.3394160367116,7222.72734320556,2171.8895265636675,3530.0233493503365,3999.779178729154,943.0331341451274,970.4365294938359,1221.3503318660603,1419.3054159356664,2538.2940368449167
2021-08-02 09:00:00,2873.9870620220468,7222.72734320556,2171.8895265636675,3519.401731511991,3999.779178729154,940.1956068631533,967.5165471218917,1221.3503318660603,1419.3054159356664,2538.2940368449167
2021-08-02 10:00:00,2873.9870620220468,7222.72734320556,2171.8895265636675,3520.508461616238,3999.779178729154,940.4912658590217,967.8207976084076,1221.3503318660603,1419.3054159356664,2538.2940368449167
2021-08-02 11:00:00,2873.9870620220468,7222.72734320556,2171.8895265636675,3549.369009265705,3999.779178729154,948.2012581195631,975.7548328621388,1221.3503318660603,1419.3054159356664,2538.2940368449167
2021-08-02 12:00:00,2873.9870620220468,7222.72734320556,2171.8895265636675,3498.1929450753264,3999.779178729154,934.5297552906806,961.6860527972124,1221.3503318660603,1419.3054159356664,2538.2940368449167
2021-08-02 13:00:00,2873.9870620220468,7222.72734320556,2171.8895265636675,3474.6172898633267,3999.779178729154,928.231603175571,955.2048840455419,1221.3503318660603,1419.3054159356664,2538.2940368449167
2021-08-02 14:00:00,2873.9870620220468,7222.72734320556,2171.8895265636675,3461.877384617108,3999.779178729154,924.8281829757401,955.2048840455419,1221.3503318660603,1419.3054159356664,2538.2940368449167
2021-08-02 15:00:00,2873.9870620220468,7222.72734320556,2171.8895265636675,3414.66310917549,3999.779178729154,912.2150578658751,955.2048840455419,1221.3503318660603,1419.3054159356664,2573.390826769926
2021-08-02 16:00:00,2873.9870620220468,7203.214964326315,2171.8895265636675,3423.9128956473896,3988.973675065486,914.6861052963047,955.2048840455419,1218.050823344244,1419.3054159356664,2566.4387469764747
2021-08-02 17:00:00,2873.9870620220468,7195.976501193688,2171.8895265636675,3427.3570240794875,3984.965181770898,915.606191909986,955.2048840455419,1216.8268121184085,1419.3054159356664,2563.8597496337416
2021-08-02 18:00:00,2873.9870620220468,7108.485512025447,2171.8895265636675,3469.5408135466187,3936.514697601543,926.8754406526688,955.2048840455419,1202.032241649617,1419.3054159356664,2532.6875208824545
2021-08-02 19:00:00,2873.9870620220468,7051.836670117952,2171.8895265636675,3497.4123423741457,3905.1438805134712,934.3212200661325,955.2048840455419,1192.4530233604714,1419.3054159356664,2512.5040634175925
2021-08-02 20:00:00,2873.9870620220468,7085.825975262449,2171.8895265636675,3480.6359473940693,3923.9663707663144,929.8394660458285,955.2048840455419,1198.200554333959,1419.3054159356664,2524.61413789651
2021-08-02 21:00:00,2873.9870620220468,7090.231996299699,2171.8895265636675,3478.473006151071,3926.406323206498,929.2616440153504,955.2048840455419,1198.9456046453367,1419.3054159356664,2526.183962365999
2021-08-02 22:00:00,2873.9870620220468,7043.968775408578,2171.8895265636675,3501.318843516106,3900.7868225845723,935.364827898393,955.2048840455419,1191.1225763758678,1419.3054159356664,2509.700805436362
2021-08-02 23:00:00,2873.9870620220468,7078.587512129825,2171.8895265636675,3501.318843516106,3919.9578774717284,930.7903066877924,955.2048840455419,1196.9765431081237,1419.3054159356664,2522.0351405537776
2021-08-03 00:00:00,2873.9870620220468,6866.154354976721,2171.8895265636675,3609.6467629996905,3802.317313391459,959.5881916863834,955.2048840455419,1161.0544745238278,1419.3054159356664,2446.3471750605445
2021-08-03 01:00:00,2873.9870620220468,6866.154354976721,2171.8895265636675,3600.4052223455515,3802.317313391459,957.1314212966591,952.7593359494165,1158.0819032911054,1415.6716618419255,2446.3471750605445
2021-08-03 02:00:00,2873.9870620220468,6866.154354976721,2171.8895265636675,3646.5856375423355,3802.317313391459,969.4080189860082,964.9798553075382,1172.9359821581013,1433.8297026981127,2446.3471750605445
2021-08-03 03:00:00,2873.9870620220468,6866.154354976721,2171.8895265636675,3732.4832185584273,3802.317313391459,992.243024694148,987.7105528803066,1200.5652149716266,1467.6044485268703,2446.3471750605445
2021-08-03 04:00:00,2894.4273518665004,6914.98762461355,2187.336378089109,3759.0292805901804,3829.3600475057956,999.300027590541,994.7353200583101,1209.1038410828812,1478.0423035545798,2463.7460165442694
2021-08-03 05:00:00,2887.673366427124,6898.851885120905,2182.2323501579517,3750.257794578993,3820.424448556904,996.9682164875392,992.414160446764,1206.2824644357522,1474.5933739448758,2457.997002076406
2021-08-03 06:00:00,2871.9452979825314,6861.276439123513,2170.346553043801,3729.831553867778,3799.6160365277256,991.5381063759511,987.0088545619775,1199.7122985074527,1466.561819620557,2444.609218840695
2021-08-03 07:00:00,2890.97749805021,6906.745684655725,2184.729302549073,3754.5489119601552,3824.795851978374,998.1089667710048,993.5496998913749,1207.6627161233062,1476.2806321558253,2460.8094897069095
2021-08-03 08:00:00,2873.8508541044157,6865.828944817718,2171.78659341075,3732.3063236191597,3802.1371087794505,992.1959989583806,987.66374195363,1200.5083161462728,1467.5348938136704,2446.2312344361344
2021-08-03 09:00:00,2860.0251401567384,6832.798355610502,2161.33841717606,3714.350694668629,3783.8455332160365,987.4226760693252,982.912223149778,1194.7328304257314,1460.474778769382,2434.462741562232
2021-08-03 10:00:00,2875.3498516574123,6869.410153902691,2172.919394991077,3734.2530906332336,3804.120299456892,992.7135273375612,988.1789063123709,1201.1345000088365,1468.300358455519,2447.5071860497146
2021-08-03 11:00:00,2843.128892610801,6792.43204874596,2148.56982000032,3692.4073250358338,3761.491607053938,981.5892525329064,977.1054461375464,1187.6746751071996,1451.8466925857294,2420.080600459604
2021-08-03 12:00:00,2820.252686926337,6737.779207276586,2131.2821320388275,3662.6977084025984,3731.226128796168,981.5892525329064,969.2435214744241,1178.1184814979003,1440.1649346294796,2400.608299455953
2021-08-03 13:00:00,2830.7853518324614,6762.94247400466,2139.241731056758,3676.37661306028,3745.160963318537,981.5892525329064,972.8633096130708,1182.51834511397,1445.5434507944744,2409.5737382289544
2021-08-03 14:00:00,2843.662212605664,6793.706187190671,2148.9728531685814,3693.0999544346405,3762.197195425174,981.5892525329064,977.2887335969609,1187.8974615778632,1452.1190329895162,2420.534564181319
2021-08-03 15:00:00,2838.337999513348,6793.706187190671,2144.9493129080147,3686.1853317901264,3755.153201425126,981.5892525329064,975.4589475389249,1185.6733509963656,1449.4002180990658,2416.0025766056187
2021-08-03 16:00:00,2880.2666138604077,6793.706187190671,2176.6350221330367,3740.638551672648,3810.6252313326554,967.3000624216102,989.8686626714289,1203.1884040605307,1470.8111081303584,2451.6923500974885
2021-08-03 17:00:00,2858.6768348860624,6793.706187190671,2160.3194946712624,3712.5996336207927,3782.06171012853,974.6054682984467,982.4488475967183,1194.1695960157624,1459.7862652964566,2433.3150597115987
2021-08-03 18:00:00,2862.1850760692523,6793.706187190671,2162.9706939000675,3717.155830660072,3786.7031528012094,973.4108736267624,983.6545339007645,1195.6351114267138,1461.5777522641577,2436.301286066386
2021-08-03 19:00:00,2861.3747178936937,6793.706187190671,2162.358301291375,3717.155830660072,3785.6310397907887,973.6865493202281,983.3760360146089,1195.2965963895033,1461.1639420285221,2435.6115065403187
2021-08-03 20:00:00,2847.9359863612226,6793.706187190671,2152.202570024742,3717.155830660072,3767.8514463294373,978.2811442113205,978.7575124563962,1189.6827667990958,1454.3014399524907,2424.1724143623155
2021-08-03 21:00:00,2824.851067809707,6793.706187190671,2134.7571564784694,3717.155830660072,3767.8514463294373,986.2757393218202,970.8238589034563,1180.0393865036037,1442.5131025560627,2424.1724143623155
2021-08-03 22:00:00,2843.3955276002607,6793.706187190671,2148.771317685774,3717.155830660072,3767.8514463294373,979.8433064742915,970.8238589034563,1180.0393865036037,1451.9828500172764,2424.1724143623155
2021-08-03 23:00:00,2839.401246563176,6793.706187190671,2145.7528151791926,3717.155830660072,3767.8514463294373,981.2216849416188,970.8238589034563,1180.0393865036037,1449.9431662983914,2424.1724143623155
2021-08-04 00:00:00,2814.623701336947,6793.706187190671,2127.028273346028,3749.8784985830957,3767.8514463294373,989.8595233368719,970.8238589034563,1180.0393865036037,1437.2904873500022,2424.1724143623155
2021-08-04 01:00:00,2825.2459125752766,6793.706187190671,2135.0555430725817,3735.779902297113,3767.8514463294373,986.1379014750877,970.8238589034563,1180.0393865036037,1437.2904873500022,2424.1724143623155
2021-08-04 02:00:00,2861.7798396150442,6793.706187190671,2135.0555430725817,3688.0883543667474,3767.8514463294373,973.5487114734951,970.8238589034563,1180.0393865036037,1418.9418131882394,2424.1724143623155
2021-08-04 03:00:00,2855.98403455177,6793.706187190671,2135.0555430725817,3695.572794370418,3760.2206243535443,975.5243872766647,970.8238589034563,1180.0393865036037,1421.8213496442825,2424.1724143623155
2021-08-04 04:00:00,2845.6639458258564,6793.706187190671,2135.0555430725817,3708.9751636793167,3746.6330797444475,979.0622253428057,970.8238589034563,1180.0393865036037,1426.9777288795224,2424.1724143623155
2021-08-04 05:00:00,2846.331816635522,6793.706187190671,2135.0555430725817,3708.10487995796,3747.5124059460395,978.8324955982513,970.8238589034563,1180.0393865036037,1426.6428990590523,2424.1724143623155
2021-08-04 06:00:00,2887.673366427124,6793.706187190671,2135.0555430725817,3655.017572955181,3801.94315425851,964.8189811804202,970.8238589034563,1180.0393865036037,1406.218280010375,2424.1724143623155
2021-08-04 07:00:00,2892.9084023473683,6793.706187190671,2135.0555430725817,3648.403416672868,3808.835661288796,963.0730351218052,970.8238589034563,1180.0393865036037,1403.6735733748023,2424.1724143623155
2021-08-04 08:00:00,2878.079311861178,6793.706187190671,2135.0555430725817,3667.20154505418,3789.3115143706123,968.0351976041848,970.8238589034563,1180.0393865036037,1410.905897496957,2424.1724143623155
2021-08-04 09:00:00,2847.9359863612226,6793.706187190671,2135.0555430725817,3706.0161990267034,3749.6244738058617,978.2811442113205,970.8238589034563,1180.0393865036037,1425.8393074899245,2424.1724143623155
2021-08-04 10:00:00,2837.9394871345144,6793.706187190671,2135.0555430725817,3719.070454847057,3736.4629707621307,981.727090379639,970.8238589034563,1180.0393865036037,1430.8617547969754,2424.1724143623155
2021-08-04 11:00:00,2728.7486734588765,6793.706187190671,2052.908459582028,3867.888971199108,3592.7011203435522,1021.0108766984764,970.8238589034563,1180.0393865036037,1488.1176540973652,2424.1724143623155
2021-08-04 12:00:00,2728.7486734588765,6830.698287300923,2041.7907975129506,3888.949837255946,3592.7011203435522,1026.5703365166974,976.110047677073,1186.4647652169024,1496.2205357527412,2437.3721651560254
2021-08-04 13:00:00,2751.098447761476,6886.645017219737,2025.2034000191709,3920.802221457613,3622.127083957341,1034.978445167396,984.1048621032872,1196.182486741975,1508.4753071819475,2457.335424620894
2021-08-04 14:00:00,2766.608946867652,6925.471436343723,2013.8494587397627,3942.9074279800816,3642.5483811100794,1040.813580679083,989.6531759400591,1202.9264792757685,1516.9799846218884,2471.189708511814
2021-08-04 15:00:00,2835.245958660333,7097.285983963251,1965.097212527756,4040.7273182606086,3732.91664095133,1066.63520396702,1014.2055568555363,1232.7699737953897,1554.6148564427288,2532.497641950371
2021-08-04 16:00:00,2823.6436168092578,7068.242599579168,1965.097212527756,4024.1919275548266,3717.640867490621,1062.2703388204827,1010.0552433555894,1227.7252549708987,1548.2530898537968,2522.1342012445652
2021-08-04 17:00:00,2812.407664700847,7040.11637470195,1965.097212527756,4008.1787070818573,3702.8474868760386,1058.043311520678,1006.0359923872193,1222.8398430566544,1542.0922211571467,2512.0980270873633
2021-08-04 18:00:00,2813.2625741004003,7042.256413551305,1965.097212527756,4009.3971042917583,3702.8474868760386,1058.3649331630547,1006.3418049608998,1223.2115591805648,1542.560982905805,2512.861649034108
2021-08-04 19:00:00,2843.917182570086,7118.992092292411,1965.097212527756,4053.08534710388,3702.8474868760386,1069.8973663396957,1017.3073701028659,1236.5402373379045,1559.369439893405,2540.242950267342
2021-08-04 20:00:00,2855.8859141638272,7148.95263618336,1965.097212527756,4070.1429080424764,3702.8474868760386,1074.4000693329658,1021.5887461343902,1241.7442630726425,1565.9321043746188,2550.933657521752
2021-08-04 21:00:00,2861.259630389589,7162.404308950726,1965.097212527756,4077.801404790419,3702.8474868760386,1076.4216910850466,1023.5109965975238,1244.0807644229335,1568.878606794756,2555.7335669012837
2021-08-04 22:00:00,2874.449661125549,7195.422051197896,1974.156052332818,4096.59953317173,3702.8474868760386,1081.3838535674258,1028.229247734306,1249.8158131918285,1576.1109309169103,2567.5151626510424
2021-08-04 23:00:00,2858.3285124482636,7155.067032895797,1963.0841370155192,4073.6240429279037,3723.731774530613,1075.318988311184,1022.4624963449052,1242.8063091409563,1567.2714236564989,2553.115434512448
2021-08-05 00:00:00,2838.421336430102,7105.234699689424,1963.0841370155192,4045.2527936116667,3749.8480466036076,1067.8297986387045,1015.3414321292065,1234.150633684198,1556.3559715091737,2535.3339520382765
2021-08-05 01:00:00,2841.352454371427,7112.57197574435,1961.0590341017703,4049.43015547418,3745.9797314040165,1068.9325014125664,1016.3899323818247,1235.4250889661748,1557.9631546474302,2537.9520844271115
2021-08-05 02:00:00,2864.679267987801,7170.964464348139,1945.0903149888168,4082.674993630018,3715.4765710741153,1077.7081776545522,1024.734246892245,1245.5676289185726,1570.7536537893884,2558.788054688258
2021-08-05 03:00:00,2852.5884064798374,7140.698200621568,1953.3346931702567,4065.443375947149,3731.2248341445584,1073.159528712371,1020.4091833501947,1240.3105008804187,1564.1240233440803,2547.988258584313
2021-08-05 04:00:00,2857.962122705598,7154.149873388932,1949.6619130967774,4073.1018726950897,3724.209155639266,1075.1811504644515,1022.331433813328,1242.6470022307092,1567.070525764217,2552.788167963844
2021-08-05 05:00:00,2840.8639347145386,7111.349096401861,1961.3962610540257,4048.733928497094,3746.623896269054,1068.7487176169225,1016.2151823397214,1235.2126797525118,1557.695290791054,2537.5157290289717
2021-08-05 06:00:00,2830.9714116625687,7086.585789716484,1968.2501479024024,4034.635332211111,3759.7160677788806,1065.027095755138,1012.6764939871349,1230.9113931758404,1552.2710476994382,2528.679532216653
2021-08-05 07:00:00,2783.462875030268,6967.660773659552,2001.8445188178523,3966.927258689536,3823.887431491134,1047.1541216287903,995.6820523926142,1210.2545971471347,1526.2212876668636,2486.243969747617
2021-08-05 08:00:00,2821.9707466554655,6872.581904781128,2029.539075995449,3912.795611221128,3876.789077006871,1047.1541216287903,982.0952366191024,1193.7397807848529,1505.3948728336225,2452.3173375422934
2021-08-05 09:00:00,2796.5924168936185,6934.9487512480055,2011.2871816424654,3948.3031870524956,3841.9246363566585,1047.1541216287903,982.0952366191024,1193.7397807848529,1519.0559295088033,2452.3173375422934
2021-08-05 10:00:00,2794.9906324542835,6938.923109111088,2010.1351909229281,3950.5659247280223,3839.7241243827148,1046.554350576177,982.0952366191024,1193.7397807848529,1519.926487042025,2452.3173375422934
2021-08-05 11:00:00,2795.8529036939117,6936.783070261736,2010.7553295891446,3949.3475275181236,3840.9087021205137,1046.8772188200742,982.0952366191024,1193.7397807848529,1519.4577252933673,2452.3173375422934
2021-08-05 12:00:00,2735.0996975431085,7090.865867415192,1967.0621034913204,4037.0721266309106,3757.446686691147,1024.1288305176977,982.0952366191024,1193.7397807848529,1553.2085711967545,2452.3173375422934
2021-08-05 13:00:00,2735.0996975431085,7502.670485997939,1967.0621034913204,4271.526561164489,3551.2089340741804,967.9167146826732,982.0952366191024,1193.7397807848529,1643.4117248314024,2452.3173375422934
2021-08-05 14:00:00,2712.921104991416,7441.832238709173,1951.1114348716726,4236.88926905448,3580.2406725459896,960.0679951430516,974.1315451604331,1184.0598893225579,1630.0854979766918,2432.431792936494
2021-08-05 15:00:00,2736.5485503228674,7506.644843861024,1968.1041069689857,4273.789298840017,3549.3287631797048,960.0679951430516,982.6154777696686,1194.3721355034952,1644.2822823646247,2453.616393220059
2021-08-05 16:00:00,2788.3728997527014,7648.804567425227,2005.375769823942,4354.725684926221,3483.361383393199,960.0679951430516,1001.2241035399261,1216.9909773626275,1675.4214556683455,2500.0826155401433
2021-08-05 17:00:00,2774.4416230242514,7610.589587972484,1995.35650561562,4332.968591892294,3500.8523520171307,960.0679951430516,996.2217847844805,1210.9106435295273,1667.0507101565925,2487.591695561626
2021-08-05 18:00:00,2780.237034143287,7626.487019424826,1999.5245195262823,4342.019542594408,3493.554816448105,960.0679951430516,998.302749386746,1213.4400624040973,1670.532940289482,2492.7879182726892
2021-08-05 19:00:00,2792.6080078781492,7660.421921178857,2008.4216261432707,4361.339841208533,3478.0787185662484,960.0679951430516,1002.7448084415811,1218.8393988478895,1677.9661623039176,2503.8798552136113
2021-08-05 20:00:00,2814.5637000021875,7720.648728796382,2024.2119865355862,4395.62901983,3450.947115352595,960.0679951430516,1010.6284628001636,1228.4220049688554,1691.1584572304407,2523.565545099755
2021-08-05 21:00:00,2799.5179211354616,7679.37655098742,2013.391181190599,4372.1313593533605,3469.493946857536,960.0679951430516,1005.2259585442827,1221.8552444291076,1682.118052077748,2510.0753515229567
2021-08-05 22:00:00,2835.29343977412,7777.51261822206,2039.120651677568,4428.0035742644795,3425.716134084688,960.0679951430516,1018.0719131082662,1237.469541712508,1703.6141265519286,2542.152034027788
2021-08-05 23:00:00,2799.9637219907713,7680.599430329906,2013.7117976452648,4372.827586330444,3468.9415456400297,960.0679951430516,1005.3860327444565,1222.0498151117665,1682.3859159341234,2510.475060962269
2021-08-06 00:00:00,2850.4506688546744,7819.0905158666465,2050.021611136222,4451.675291485392,3468.9415456400297,960.0679951430516,1023.5144359141915,1244.0849449229213,1712.7214976687162,2555.742154964415
2021-08-06 01:00:00,2784.5835924825624,7638.410093014079,2002.650529959278,4348.807755620991,3388.7826289418254,960.0679951430516,999.8634728384446,1215.3371265600242,1673.1446128891484,2496.6850853059855
2021-08-06 02:00:00,2768.7576621190433,7594.997876355764,1991.2686458186251,4324.091697934453,3369.522787704693,960.0679951430516,994.1808387322587,1208.4298673256226,1663.6354459877973,2482.495400210391
2021-08-06 03:00:00,2767.5317097669404,7591.634958163924,1990.386950568293,4322.177073747468,3368.0308281722396,960.0679951430516,993.7406346817796,1207.8947979483098,1662.8988203827632,2481.3961992522813
2021-08-06 04:00:00,2783.35764013046,7635.047174822241,2001.768834708946,4346.893131434007,3387.290669409372,960.0679951430516,999.4232687879659,1214.8020571827117,1662.8988203827632,2495.5858843478773
2021-08-06 05:00:00,2799.295020707806,7678.765111316176,2013.2308729632657,4371.783245864818,3406.686143331272,960.0679951430516,1005.1459214441953,1221.7579590877779,1653.431346906045,2509.8754968033004
2021-08-06 06:00:00,2768.42331147756,7594.080716848897,1991.028183477625,4323.5695277016375,3369.115889650387,960.0679951430516,994.0607830821278,1208.283939313628,1671.8693695748448,2482.195618130906
2021-08-06 07:00:00,2785.1408435517,7639.938692192188,1991.028183477625,4349.678039342349,3389.4607923656677,954.3052820869707,1000.0635655886625,1215.580339913348,1661.8341392652717,2497.184722105126
2021-08-06 08:00:00,2775.3332247348717,7613.035346657458,1991.028183477625,4334.3610458464655,3377.525116106037,957.6776563871737,996.541933184829,1211.2997848948457,1661.8341392652717,2488.3911144402505
2021-08-06 09:00:00,2766.0828569871815,7587.66060030084,1991.028183477625,4319.91433607194,3366.2676032702493,960.8803335893224,993.2203935312134,1207.2624432296677,1661.8341392652717,2480.097143574516
2021-08-06 10:00:00,2738.889004813247,7513.064960409086,1991.028183477625,4277.444490469717,3333.1732281867257,970.4207120794872,983.4558673205836,1195.3936315874562,1661.8341392652717,2480.097143574516
2021-08-06 11:00:00,2738.889004813247,7513.064960409086,1991.028183477625,4277.444490469717,3399.497611038539,951.4877513307292,983.4558673205836,1195.3936315874562,1661.8341392652717,2480.097143574516
2021-08-06 12:00:00,2738.889004813247,7513.064960409086,1991.028183477625,4277.444490469717,3413.3321448849297,947.6312882203526,983.4558673205836,1195.3936315874562,1661.8341392652717,2480.097143574516
2021-08-06 13:00:00,2738.889004813247,7513.064960409086,1991.028183477625,4277.444490469717,3407.093041385577,949.3666002927307,983.4558673205836,1195.3936315874562,1661.8341392652717,2480.097143574516
2021-08-06 14:00:00,2738.889004813247,7513.064960409086,1991.028183477625,4277.444490469717,3462.1599114016026,934.2665909015668,983.4558673205836,1195.3936315874562,1661.8341392652717,2480.097143574516
2021-08-06 15:00:00,2738.889004813247,7513.064960409086,1991.028183477625,4277.444490469717,3491.4565713116062,926.4272006585887,983.4558673205836,1205.5090051055513,1661.8341392652717,2480.097143574516
