time_entered,time_exited,log_return,trade_type,reference_coin,trading_coin,strategy_type
2024-10-15 09:00:00,2024-10-15 14:00:00,0.05456597439782179,short,1000LUNC,IOTA,both
2024-10-15 15:00:00,2024-10-18 10:00:00,-0.0553887491486111,long,1000LUNC,IOTA,both
2024-10-19 06:00:00,2024-10-19 09:00:00,0.009064750986511232,short,1000LUNC,IOTA,both
2024-10-20 02:00:00,2024-10-20 14:00:00,-0.022858138076050208,short,1000LUNC,IOTA,both
2024-10-21 01:00:00,2024-10-21 04:00:00,0.006384698464669836,long,1000LUNC,IOTA,both
2024-10-21 06:00:00,2024-10-21 10:00:00,-0.006493529310548231,long,1000LUNC,IOTA,both
2024-10-21 16:00:00,2024-10-22 19:00:00,-0.008305695587278283,long,1000LUNC,IOTA,both
2024-10-25 04:00:00,2024-10-26 13:00:00,-0.07177968239413085,long,1000LUNC,IOTA,both
2024-10-27 11:00:00,2024-10-27 21:00:00,0.023382360234899233,long,1000LUNC,IOTA,both
2024-10-29 03:00:00,2024-10-30 05:00:00,-0.0350014389034125,short,1000LUNC,IOTA,both
2024-10-30 08:00:00,2024-10-30 21:00:00,0.00675108049341951,short,1000LUNC,IOTA,both
2024-10-30 23:00:00,2024-10-31 19:00:00,-0.054963680317312885,long,1000LUNC,IOTA,both
2024-11-01 05:00:00,2024-11-01 17:00:00,0.0,short,1000LUNC,IOTA,both
2024-11-04 09:00:00,2024-11-05 03:00:00,-0.003813160006414265,long,1000LUNC,IOTA,both
2024-11-06 05:00:00,2024-11-07 11:00:00,-0.016386740114772633,short,1000LUNC,IOTA,both
2024-11-07 17:00:00,2024-11-09 02:00:00,-0.0058115564147767735,short,1000LUNC,IOTA,both
2024-11-09 12:00:00,2024-11-09 13:00:00,0.00736199644106904,long,1000LUNC,IOTA,both
2024-11-10 03:00:00,2024-11-10 13:00:00,-0.06952015860699852,short,1000LUNC,IOTA,both
2024-11-10 13:00:00,2024-11-10 13:00:00,0.0,short,1000LUNC,IOTA,both
2024-11-11 04:00:00,2024-11-12 15:00:00,0.004980444304144752,short,1000LUNC,IOTA,both
2024-11-14 08:00:00,2024-11-14 15:00:00,0.06617473639216635,short,1000LUNC,IOTA,both
2024-11-15 13:00:00,2024-11-16 10:00:00,-0.09339251505531936,short,1000LUNC,IOTA,both
2024-11-16 11:00:00,2024-11-16 19:00:00,0.04386404583337615,long,1000LUNC,IOTA,both
2024-11-17 10:00:00,2024-11-17 14:00:00,0.027668534133139046,short,1000LUNC,IOTA,both
2024-11-17 16:00:00,2024-11-18 03:00:00,0.008711940602021316,long,1000LUNC,IOTA,both
2024-11-18 06:00:00,2024-11-19 04:00:00,-0.06330124523595926,short,1000LUNC,IOTA,both
2024-11-19 14:00:00,2024-11-20 10:00:00,-0.02047853134354079,long,1000LUNC,IOTA,both
2024-11-21 14:00:00,2024-11-22 07:00:00,0.0444264400249037,long,1000LUNC,IOTA,both
2024-11-22 08:00:00,2024-11-23 19:00:00,-0.17441928283192884,short,1000LUNC,IOTA,both
2024-11-23 22:00:00,2024-11-24 03:00:00,0.08097424011164787,long,1000LUNC,IOTA,both
2024-11-24 09:00:00,2024-11-24 18:00:00,-0.02962166905821408,long,1000LUNC,IOTA,both
2024-11-24 22:00:00,2024-11-25 02:00:00,0.046683950061489454,short,1000LUNC,IOTA,both
2024-11-25 06:00:00,2024-11-26 02:00:00,-0.010900478544616322,short,1000LUNC,IOTA,both
2024-11-26 12:00:00,2024-11-26 22:00:00,0.049650651983220814,long,1000LUNC,IOTA,both
2024-11-28 00:00:00,2024-11-28 11:00:00,-0.018717123952937866,long,1000LUNC,IOTA,both
2024-11-28 20:00:00,2024-11-29 00:00:00,0.03103085855906802,long,1000LUNC,IOTA,both
2024-11-29 02:00:00,2024-11-30 02:00:00,-0.0755301946156734,short,1000LUNC,IOTA,both
2024-11-30 05:00:00,2024-11-30 16:00:00,-0.03888971360358474,short,1000LUNC,IOTA,both
2024-11-30 18:00:00,2024-12-01 10:00:00,0.031624593140927415,long,1000LUNC,IOTA,both
2024-12-01 10:00:00,2024-12-01 10:00:00,0.0,long,1000LUNC,IOTA,both
2024-12-02 23:00:00,2024-12-03 02:00:00,0.06992584126899316,long,1000LUNC,IOTA,both
2024-12-03 03:00:00,2024-12-03 19:00:00,-0.1558092514667958,short,1000LUNC,IOTA,both
2024-12-03 21:00:00,2024-12-03 22:00:00,0.042180754781758124,short,1000LUNC,IOTA,both
2024-12-03 22:00:00,2024-12-03 22:00:00,0.0,short,1000LUNC,IOTA,both
2024-12-04 00:00:00,2024-12-04 00:00:00,0.0,long,1000LUNC,IOTA,both
2024-12-04 09:00:00,2024-12-05 07:00:00,-0.10742214058048151,long,1000LUNC,IOTA,both
2024-12-05 10:00:00,2024-12-05 13:00:00,0.023898953679573464,short,1000LUNC,IOTA,both
2024-12-05 14:00:00,2024-12-06 12:00:00,-0.10508056044883102,long,1000LUNC,IOTA,both
2024-12-06 22:00:00,2024-12-08 02:00:00,0.049816382644743695,short,1000LUNC,IOTA,both
2024-12-09 03:00:00,2024-12-10 00:00:00,0.18223579717810506,short,1000LUNC,IOTA,both
2024-12-11 09:00:00,2024-12-11 13:00:00,0.05459240527417136,long,1000LUNC,IOTA,both
2024-12-12 05:00:00,2024-12-13 00:00:00,0.08147827072594802,short,1000LUNC,IOTA,both
2024-12-14 10:00:00,2024-12-15 23:00:00,-0.015168760319840102,long,1000LUNC,IOTA,both
2024-12-16 16:00:00,2024-12-16 20:00:00,0.020746037947565892,short,1000LUNC,IOTA,both
2024-12-21 00:00:00,2024-12-22 01:00:00,-0.0415530139110295,long,1000LUNC,IOTA,both
2024-12-23 13:00:00,2024-12-23 19:00:00,0.031138653594109573,long,1000LUNC,IOTA,both
2024-12-24 11:00:00,2024-12-25 01:00:00,-0.02743201401763191,short,1000LUNC,IOTA,both
2024-12-27 06:00:00,2024-12-27 09:00:00,0.053615793187255685,long,1000LUNC,IOTA,both
2024-12-27 12:00:00,2024-12-28 01:00:00,-0.04619528759177311,long,1000LUNC,IOTA,both
2024-12-28 22:00:00,2024-12-29 08:00:00,0.04029554017800924,short,1000LUNC,IOTA,both
2025-01-01 12:00:00,2025-01-02 12:00:00,-0.11692365622486214,short,1000LUNC,IOTA,both
2025-01-02 22:00:00,2025-01-03 15:00:00,-0.04774243736482879,short,1000LUNC,IOTA,both
2025-01-04 02:00:00,2025-01-04 07:00:00,0.030231722033888665,short,1000LUNC,IOTA,both
2025-01-05 04:00:00,2025-01-05 16:00:00,0.027975789274160008,short,1000LUNC,IOTA,both
2025-01-05 16:00:00,2025-01-05 16:00:00,0.0,short,1000LUNC,IOTA,both
2025-01-06 08:00:00,2025-01-07 01:00:00,-0.042959625853027705,short,1000LUNC,IOTA,both
2025-01-07 21:00:00,2025-01-08 07:00:00,0.040773033713371314,short,1000LUNC,IOTA,both
2025-01-10 17:00:00,2025-01-11 00:00:00,0.019699005722075388,short,1000LUNC,IOTA,both
2025-01-11 01:00:00,2025-01-11 12:00:00,0.023687715507750073,short,1000LUNC,IOTA,both
2025-01-12 04:00:00,2025-01-12 15:00:00,0.0386012836968121,short,1000LUNC,IOTA,both
2025-01-14 13:00:00,2025-01-15 18:00:00,-0.11195614642289274,short,1000LUNC,IOTA,both
2025-01-16 04:00:00,2025-01-17 06:00:00,-0.029763357414854214,short,1000LUNC,IOTA,both
2025-01-17 08:00:00,2025-01-17 19:00:00,-0.0012577035993185616,long,1000LUNC,IOTA,both
2025-01-17 22:00:00,2025-01-18 03:00:00,-0.04855197789410332,long,1000LUNC,IOTA,both
2025-01-18 09:00:00,2025-01-20 16:00:00,0.07390121106542209,short,1000LUNC,IOTA,both
2025-01-21 07:00:00,2025-01-21 19:00:00,0.07768539100540488,long,1000LUNC,IOTA,both
2025-01-22 18:00:00,2025-01-24 03:00:00,0.037029646409334836,short,1000LUNC,IOTA,both
2025-01-24 12:00:00,2025-01-25 12:00:00,0.04306305135459109,short,1000LUNC,IOTA,both
2025-01-31 15:00:00,2025-02-01 02:00:00,-0.026258313007483505,long,1000LUNC,IOTA,both
2025-02-01 10:00:00,2025-02-02 01:00:00,0.054983597347793,short,1000LUNC,IOTA,both
2025-02-03 01:00:00,2025-02-03 06:00:00,-0.06083287767438359,short,1000LUNC,IOTA,both
2025-02-03 17:00:00,2025-02-04 14:00:00,0.01542447032563173,long,1000LUNC,IOTA,both
2025-02-05 05:00:00,2025-02-06 01:00:00,-0.02768799153116671,long,1000LUNC,IOTA,both
2025-02-07 14:00:00,2025-02-07 22:00:00,0.08459525797006341,short,1000LUNC,IOTA,both
2025-02-08 16:00:00,2025-02-10 07:00:00,0.035942772851467755,long,1000LUNC,IOTA,both
2025-02-10 09:00:00,2025-02-10 17:00:00,0.0017383750575036782,short,1000LUNC,IOTA,both
2025-02-10 18:00:00,2025-02-11 05:00:00,0.0661776675363647,long,1000LUNC,IOTA,both
