Date,AXS,OG,TRB,DIA,COTI,KNC,BAL,PSG,BEL,AAVE
2021-05-08 14:00:00,129928.93320528298,14440.674157886422,41707.89839846151,10237.107747910848,12265.33627767852,24475.97516727152,8534.31113697175,6746.016875058851,30104.832951009725,1917.3996721894016
2021-05-08 15:00:00,129928.93320528298,14868.208360051573,41707.89839846151,10237.107747910848,12628.466883800585,23772.17036026671,8786.980081861815,6746.016875058851,29239.170765940617,1974.1666852885464
2021-05-08 16:00:00,124541.59762431179,14251.717283373191,39978.53420292431,9812.639283066153,12104.843797719182,23772.17036026671,8422.639289734276,6466.301989049468,29239.170765940617,1892.310410754073
2021-05-08 17:00:00,122614.44415150429,14031.186577327697,39359.90739472059,9660.798755623964,11917.533756676214,23772.17036026671,8292.307586375367,6366.242598676062,29239.170765940617,1863.028848213698
2021-05-08 18:00:00,121837.81765724116,13942.314574381306,39110.6060411483,9599.60831169803,11842.049399790212,23772.17036026671,8239.785016014885,6325.919513535053,29239.170765940617,1851.2286270153575
2021-05-08 19:00:00,122302.971842545,13995.543744944263,39259.923079483546,9599.60831169803,11887.260147543293,23772.17036026671,8271.24298661795,6350.070700696777,29239.170765940617,1858.2962744861366
2021-05-08 20:00:00,127448.94350525952,14584.414730094864,40911.808136761414,9599.60831169803,12387.423822595501,23772.17036026671,8619.260548115637,6617.253773926503,29239.170765940617,1936.4852164665897
2021-05-08 21:00:00,125959.22481797915,14413.941169711274,40433.60028791216,9599.60831169803,12242.630337076962,23772.17036026671,8518.512176603746,6539.906356722624,29239.170765940617,1913.8501271887146
2021-05-08 22:00:00,129229.40372563503,14788.158829890566,41483.34560837751,9599.60831169803,12560.475985622283,23772.17036026671,8739.671515149967,6709.696730208202,29239.170765940617,1963.537891839467
2021-05-08 23:00:00,124607.57143909966,14259.266890688325,39999.712158413124,9256.282579674262,12111.25613494611,23772.17036026671,8427.10104110993,6469.727403673383,28193.444796605836,1893.3128303387077
2021-05-09 00:00:00,125031.46464611526,14307.77442760746,40135.78419697957,9287.770837269096,12152.456514222737,23772.17036026671,8455.76856784932,6491.736286969857,28289.3539744642,1899.7535500980875
2021-05-09 01:00:00,126307.06103759859,14453.745247685994,40545.2576174176,9382.526561346049,12276.438343285334,23772.17036026671,8542.036035825446,6557.9662987957445,28577.967708210002,1919.1352215843142
2021-05-09 02:00:00,152011.5740870153,17395.199828926667,48796.546935349215,11291.946940946418,14774.793280871943,23772.17036026671,10280.409765272787,7892.565718022602,34393.81630643545,2309.6948303786703
2021-05-09 03:00:00,152402.71103002073,17439.95895549265,48922.104033959266,11321.001949642881,14812.809908961784,23833.337900298866,10306.862014534609,7912.873869200943,34482.31412148135,2315.6378447883003
2021-05-09 04:00:00,145875.9497599622,16693.079533907447,46826.97795844137,10836.17148590769,14178.44013062165,22812.657193948133,9865.462859902445,7573.999066021195,33005.582961064254,2216.4689041657884
2021-05-09 05:00:00,155479.43142001715,17792.038501561197,49909.748111846835,11549.551411120603,15111.852320819318,24314.48758709859,10514.93792278241,8072.61971763303,35178.44635059194,2362.386161302855
2021-05-09 06:00:00,156362.35072175844,17893.0739508607,50193.170038146236,11615.137719059847,15197.667826942901,24452.561994796964,10574.648982720342,8118.461612597653,35378.21379895816,2375.801417076116
2021-05-09 07:00:00,157312.44583075852,18001.79655554922,50498.1557660937,11685.714078946366,15290.012498175687,24601.141620560706,10638.903083733147,8167.791330622034,35593.180302981644,2390.2373557525325
2021-05-09 08:00:00,168387.02580231824,19269.09829085285,54053.15652585265,12508.37228890962,16366.408362997248,26333.028178104116,11387.867238401697,8742.792614241387,38098.89127598111,2558.5067803838742
2021-05-09 09:00:00,164195.9046000827,18789.494081383862,52707.783690363445,12197.041270051615,15959.051556451297,25677.6040907051,11104.425378177022,8525.186160788659,37150.61708295694,2494.8260308591525
2021-05-09 10:00:00,178619.86575875958,20440.07686224656,57337.954135609514,13268.503131165022,17360.991150135047,27933.280107438266,12079.905252260134,9274.090065263043,40414.15193865626,2713.9866357135465
2021-05-09 11:00:00,191006.35344529955,21857.50464549262,61314.08444930778,14188.614396252187,18564.898129875517,29870.32797513037,12917.59257794525,9917.206674433428,43216.69236843246,2902.189453479079
2021-05-09 12:00:00,170038.97006387598,19458.135873738458,54583.43967157904,12631.084438053167,16526.969393449224,26591.36574645885,11499.586783575824,8828.562916438188,38472.65668050197,2583.6067580922127
2021-05-09 13:00:00,171341.24563065037,19607.15968230319,55001.47725324693,12727.821983801417,16653.544309927667,26795.020743226734,11587.65854083609,8896.178132947016,38767.30678785732,2603.3937984039285
2021-05-09 14:00:00,168328.49831430687,19262.400791958058,54034.36888199784,12504.02466411078,16360.719772889486,26323.875418361167,11383.909075591378,8739.753819016649,38085.648970691975,2557.617501805536
2021-05-09 15:00:00,161424.000089266,18472.29564986998,51817.987177336465,11991.13458926431,15689.635780793393,25244.122715031663,10916.963901164156,8381.266603037218,36523.45184809507,2452.7091489217823
2021-05-09 16:00:00,153265.20193891588,17538.65671453485,49198.96833439161,11385.070765710263,14896.639873634504,23968.21763523735,10365.191520136534,7957.655105238644,34677.459485014886,2328.7427073981935
2021-05-09 17:00:00,149023.40174044718,17538.65671453485,47837.32726384742,11069.975135243427,14484.357312602266,23304.86816623909,10078.322283734105,7737.417356697395,33717.71876980315,2264.291930878412
2021-05-09 18:00:00,145777.7968084274,17538.65671453485,47837.32726384742,10828.880344246372,14484.357312602266,23304.86816623909,10078.322283734105,7568.902884200441,33717.71876980315,2264.291930878412
2021-05-09 19:00:00,145777.7968084274,17646.417779056836,48131.24950622569,10762.751813907365,14573.352142042613,23448.058003580358,10140.245540205096,7568.902884200441,33717.71876980315,2264.291930878412
2021-05-09 20:00:00,145777.7968084274,16784.63981349918,45780.71860536202,11315.346475755963,13861.649975768953,22302.95195567835,9645.037941625838,7199.269012288429,33717.71876980315,2264.291930878412
2021-05-09 21:00:00,145777.7968084274,17859.766053773274,48713.16472384492,10634.182686865906,14749.546516179553,23731.549122466364,10262.842880826342,7660.41224276028,33717.71876980315,2264.291930878412
2021-05-09 22:00:00,144644.72994747516,17720.949927429392,48334.538665219305,10634.182686865906,14634.904761828442,23547.094202317825,10183.074305487627,7600.871219068506,33455.64573398152,2264.291930878412
2021-05-09 23:00:00,141324.10894557912,17314.128617562532,49470.230836966795,10634.182686865906,14298.930045497453,23006.521617542465,9949.300628320483,7426.377391246981,32687.601714012082,2264.291930878412
2021-05-10 00:00:00,141506.61635942382,17336.4882620743,49406.42686705614,10634.182686865906,14317.395831433205,23036.232477163707,9962.149257905243,7435.967891707401,32729.814820453157,2264.291930878412
2021-05-10 01:00:00,138817.1668304073,17006.99405614396,50363.62902369092,10634.182686865906,14045.28195813001,23036.232477163707,9772.81042471872,7294.641211311493,32107.75779359242,2264.291930878412
2021-05-10 02:00:00,133955.37211160077,16411.357970399968,52191.53350969629,10634.182686865906,13553.373938341583,23036.232477163707,9430.53720883583,7039.160935157534,30983.247541453966,2264.291930878412
2021-05-10 03:00:00,133955.37211160077,16411.357970399968,51449.667584192845,10483.025262462987,13748.803506161594,23036.232477163707,9430.53720883583,7140.660398363643,30983.247541453966,2264.291930878412
2021-05-10 04:00:00,133955.37211160077,16411.357970399968,52463.55055644469,10689.60698223609,13748.803506161594,23036.232477163707,9430.53720883583,7002.663752849825,30983.247541453966,2308.9127640289494
2021-05-10 05:00:00,133955.37211160077,16411.357970399968,50393.07498087791,10267.741326282898,13748.803506161594,22127.10688060824,9058.360778756802,7290.378766662419,30983.247541453966,2217.791453455564
2021-05-10 06:00:00,133955.37211160077,16411.357970399968,51427.60306265798,10478.529549516432,13748.803506161594,22581.35805391379,9244.321421247365,7143.724030455165,30983.247541453966,2263.3208746905693
2021-05-10 07:00:00,133955.37211160077,16411.357970399968,51500.584069711695,10493.39965026824,13748.803506161594,22613.40330108207,9257.440054951308,7133.600724413612,30983.247541453966,2266.5327575488736
2021-05-10 08:00:00,133955.37211160077,16411.357970399968,53126.46929373238,10824.678678444328,13748.803506161594,23327.3136179492,9549.699555877136,6915.283637543778,30983.247541453966,2338.087715358077
2021-05-10 09:00:00,133955.37211160077,16411.357970399968,54810.39287481189,11167.783197275801,13748.803506161594,24066.708010362476,9852.391688219972,6702.827412066426,30983.247541453966,2412.1969323051985
2021-05-10 10:00:00,133955.37211160077,16411.357970399968,54235.92598130746,11050.73383155928,13748.803506161594,23814.46521000217,9749.128920889552,6773.823755752588,30983.247541453966,2386.914732971446
2021-05-10 11:00:00,133955.37211160077,16411.357970399968,54234.85949962462,11050.73383155928,13748.803506161594,23813.996928314824,9748.937216456934,6773.956957147871,30983.247541453966,2386.8677972771593
2021-05-10 12:00:00,133955.37211160077,16411.357970399968,55432.7876005589,11050.73383155928,13748.803506161594,24339.995453602587,9964.269678891336,6627.568623731187,30983.247541453966,2439.5884281399212
2021-05-10 13:00:00,133955.37211160077,16411.357970399968,55696.966475230394,11050.73383155928,13748.803506161594,24455.993816426697,10011.756909186539,6596.133094444255,30983.247541453966,2451.214899647212
2021-05-10 14:00:00,133955.37211160077,16411.357970399968,53936.83080126348,11050.73383155928,13748.803506161594,23683.13543862348,9695.36534228171,6811.386549222566,30983.247541453966,2373.7516002528537
2021-05-10 15:00:00,133955.37211160077,16411.357970399968,55796.11951475585,11050.73383155928,13748.803506161594,24499.53094735091,10029.580072481742,6584.411371659298,30983.247541453966,2455.5786096158345
2021-05-10 16:00:00,133955.37211160077,16411.357970399968,55796.11951475585,11050.73383155928,13748.803506161594,24998.675070480967,10233.918921311126,6452.941594514377,30983.247541453966,2505.6076340288973
2021-05-10 17:00:00,133955.37211160077,16411.357970399968,59583.01392876486,11050.73383155928,13748.803506161594,26695.340426518767,10928.497159611108,6042.814498436148,30983.247541453966,2675.6637532630148
2021-05-10 18:00:00,138583.37121650315,16411.357970399968,61641.53633651107,11432.523568505125,13748.803506161594,27617.63275157808,11306.063764632907,6042.814498436148,30983.247541453966,2768.1047599947533
2021-05-10 19:00:00,133078.27463516654,16411.357970399968,61641.53633651107,11432.523568505125,13748.803506161594,26520.54776720575,10856.940811188384,6042.814498436148,30983.247541453966,2658.1443519222585
2021-05-10 20:00:00,133078.27463516654,16411.357970399968,61641.53633651107,11432.523568505125,13748.803506161594,25768.8961803828,11173.626350671642,5871.547632212412,30983.247541453966,2658.1443519222585
2021-05-10 21:00:00,133078.27463516654,16411.357970399968,60792.92740381915,11432.523568505125,13748.803506161594,26128.60439675189,11019.800867153876,5953.508609947931,30983.247541453966,2658.1443519222585
2021-05-10 22:00:00,133078.27463516654,16411.357970399968,59119.318442281416,11432.523568505125,13748.803506161594,26868.279136296987,10716.429434435679,6122.04650288607,30983.247541453966,2658.1443519222585
2021-05-10 23:00:00,133078.27463516654,16411.357970399968,59232.11653843522,11432.523568505125,13748.803506161594,26817.112794274806,10736.876098396311,6110.388044089607,30983.247541453966,2658.1443519222585
2021-05-11 00:00:00,133078.27463516654,16411.357970399968,60592.251721126915,11432.523568505125,13748.803506161594,26817.112794274806,10983.424825456472,5973.226055178619,31694.709625167157,2658.1443519222585
2021-05-11 01:00:00,133078.27463516654,16066.057627364085,59317.370913435174,11432.523568505125,13748.803506161594,26817.112794274806,10752.329972320042,6101.605839051116,31027.842561165977,2658.1443519222585
2021-05-11 02:00:00,133078.27463516654,16725.751801250546,61753.02282689562,11432.523568505125,14313.348074673306,27918.25991332331,11193.835262725755,6101.605839051116,32301.887970476877,2767.29137373585
2021-05-11 03:00:00,136956.26182346462,17213.151050885557,63552.545942279445,11765.674716204654,14730.448315921587,28731.816104672012,11520.030878469774,6101.605839051116,33243.18592501352,2847.9320382098654
2021-05-11 04:00:00,134259.76052781128,16874.245158646627,62301.274038433825,11534.022970646816,14440.423804149816,28166.12178503158,11293.21555965068,6101.605839051116,32588.66825108642,2791.8597394429476
2021-05-11 05:00:00,133211.12113505718,16742.448422775935,61814.66829804941,11443.936180707662,14327.636494016351,27946.129549615864,11205.009602332148,6101.605839051116,32334.133600114783,2770.0538454780353
2021-05-11 06:00:00,131314.52536002218,16504.077506955895,60934.58082689595,11281.00292990126,14123.6465072251,27548.246018715738,11045.478073057924,6101.605839051116,31873.775781241537,2730.615153158747
2021-05-11 07:00:00,131314.52536002218,18411.04483351622,67975.2805961236,11281.00292990126,15755.566401555127,30731.314265916782,12321.730307251712,6101.605839051116,35556.63833222748,3046.1246917130575
2021-05-11 08:00:00,131540.0297932611,18442.66184023452,68092.01350958507,11300.37562431644,15782.623195630267,30784.088683577153,12342.890226931897,6112.084033773368,35617.69920537162,3051.3557552248553
2021-05-11 09:00:00,128159.99705235365,17968.761986726422,66342.331413432,11010.002878812478,15377.0752934253,29993.065389656473,12025.7291836356,5955.028845464522,34702.47218543583,2972.948578542394
2021-05-11 10:00:00,124328.95544496829,17431.62811978171,64359.18349035596,10680.884744478155,14917.413803070047,29096.493260415045,11666.24830097893,5777.0172677111705,33665.123419211784,2884.0792748363365
2021-05-11 11:00:00,123908.3516706125,17372.657073543072,64141.45693266374,10644.751404332983,14866.94832198607,28998.06007691367,11626.781484496782,5757.473668566291,33551.23459963956,2874.322459746915
2021-05-11 12:00:00,120788.78367316436,17821.33437112982,65798.01501920146,10919.669528449549,15250.911590715355,29746.98243090303,11927.062142430228,5906.169847602326,34417.75013650528,2948.5565408188395
2021-05-11 13:00:00,120342.59059715531,17887.410362698414,66041.97369227826,10960.156283070042,15307.457250243184,29857.275034103364,11971.283997042756,5928.068097246586,34545.36050060427,2959.4888757985527
2021-05-11 14:00:00,121828.18210921157,17669.288541068756,65236.647749970914,10826.506458677666,15120.795772016916,29493.19084934528,11825.304326440115,5928.068097246586,34545.36050060427,2923.4004151665954
2021-05-11 15:00:00,122607.14098474292,17557.030404855446,64822.180326894195,10757.722509967583,15024.728952604048,29305.812018101704,11900.91430109017,5928.068097246586,34545.36050060427,2923.4004151665954
2021-05-11 16:00:00,121869.83612051175,17663.249337538295,65214.350451894,10757.722509967583,15115.627620339641,29483.110342601165,11829.347490768054,5928.068097246586,34337.620053113664,2923.4004151665954
2021-05-11 17:00:00,119103.1158453488,18073.559930343275,66729.25511535486,10757.722509967583,15466.757925472124,30167.99183021614,11560.794610198885,5928.068097246586,33558.07859621165,2923.4004151665954
2021-05-11 18:00:00,119297.74027421037,18044.07440722396,66620.39183650873,10757.722509967583,15441.525184930137,30118.775238465456,11579.685913186431,5928.068097246586,33612.91529661299,2923.4004151665954
2021-05-11 19:00:00,119354.1358259562,18035.548472828013,66588.91329804719,10757.722509967583,15434.228970797516,30104.543934826703,11585.159971409294,5928.068097246586,33628.805110616,2923.4004151665954
2021-05-11 20:00:00,121172.83823760615,17764.850055756673,66588.91329804719,10757.722509967583,15434.228970797516,30104.543934826703,11761.693094736305,5928.068097246586,34141.23636012685,2923.4004151665954
2021-05-11 21:00:00,120690.14523369198,17835.899509056235,66588.91329804719,10757.722509967583,15434.228970797516,30104.543934826703,11714.840292956727,5928.068097246586,34005.23446254235,2923.4004151665954
2021-05-11 22:00:00,122845.76332457476,17522.926667271655,66588.91329804719,10757.722509967583,15709.89607786626,30104.543934826703,11924.076280024296,5928.068097246586,34612.593898975465,2923.4004151665954
2021-05-11 23:00:00,122883.13199383453,17522.926667271655,66588.91329804719,10757.722509967583,15714.674898842673,30113.701489105108,11927.703485803944,5928.068097246586,34623.12276491784,2924.28968949134
2021-05-12 00:00:00,120984.12941495403,17252.1321132042,66588.91329804719,10757.722509967583,15471.82457695579,29648.33251730581,11743.375992582172,5928.068097246586,34088.06642030275,2879.098510102974
2021-05-12 01:00:00,122813.39552378391,17512.982364657422,66588.91329804719,10757.722509967583,15705.756783413346,30096.611891794764,11920.934485670125,5928.068097246586,34603.47406029436,2922.630148128407
2021-05-12 02:00:00,123192.91930282347,17567.101813280595,66588.91329804719,10790.966534232433,15754.291457841118,30189.617869137415,11957.773122745408,5928.068097246586,34710.40735683948,2931.661798412334
2021-05-12 03:00:00,123471.5568047106,17606.83504951163,66739.52397080134,10815.37352105491,15789.924483185898,30257.900687286292,11984.819190408312,5928.068097246586,34788.915287734606,2938.2926252854245
2021-05-12 04:00:00,120986.54503929356,17252.476577147037,65396.31176405733,10597.701280235016,15472.133494465916,29648.92448944297,11743.610466186372,5928.068097246586,34088.7470381931,2879.1559954977133
2021-05-12 05:00:00,120634.88197786143,17202.330019706,65206.22891481281,10566.897689016336,15427.161734756739,29562.746050751775,11709.47614151858,5928.068097246586,33989.66368028794,2870.7873557337743
2021-05-12 06:00:00,116526.41529485931,16616.469623465557,62985.49794025207,10207.020459592904,14901.75831112538,28555.92650389919,11310.686075046215,5928.068097246586,32832.07643431594,2773.016843493538
2021-05-12 07:00:00,120875.52606718487,16616.469623465557,65336.303179554096,10587.976679020356,15457.936045019564,29621.71821522564,11732.83436242725,5928.068097246586,32832.07643431594,2876.5140410633844
2021-05-12 08:00:00,121114.71131394494,16616.469623465557,65465.58890270128,10608.927883098286,15488.523793984343,29680.332876201977,11756.05098016186,5928.068097246586,32832.07643431594,2882.2060098440465
2021-05-12 09:00:00,123140.34550780314,16616.469623465557,66560.49582163565,10786.36138268758,15747.568158365119,30176.73415154571,11952.670024965008,5928.068097246586,32832.07643431594,2930.4106827854716
2021-05-12 10:00:00,121544.71299691056,16616.469623465557,65698.01577388069,10786.36138268758,15543.513738854073,29785.708952727196,11797.78927645682,5928.068097246586,32832.07643431594,2892.4388991556843
2021-05-12 11:00:00,122865.6904527349,16616.469623465557,66412.03776290701,10786.36138268758,15712.444420634069,30109.427270555618,11926.010515196851,5928.068097246586,32832.07643431594,2923.8746274891014
2021-05-12 12:00:00,122975.40532020907,16616.469623465557,66412.03776290701,10786.36138268758,15726.475097147197,30136.31396130336,11936.660035484805,5928.068097246586,32832.07643431594,2926.485547723089
2021-05-12 13:00:00,125255.59918448816,16616.469623465557,66412.03776290701,10786.36138268758,16018.07333933132,30695.09754902665,12157.988022996018,6037.985559743853,32832.07643431594,2980.7480595842553
2021-05-12 14:00:00,128311.06663309655,16616.469623465557,66412.03776290701,10786.36138268758,16408.81596478202,31443.869436299876,12454.568270798904,6185.275329247821,32832.07643431594,3053.4600080149817
2021-05-12 15:00:00,131132.2495996014,16616.469623465557,66412.03776290701,10786.36138268758,16769.597566206387,32135.227642434627,12728.407595673532,6321.271341594242,32125.726203352144,3120.5966127487613
2021-05-12 16:00:00,131217.43913354512,16616.469623465557,66412.03776290701,10786.36138268758,16780.49186723037,32156.104162698673,12736.67655402842,6325.377929875665,32104.86940519376,3122.623895677852
2021-05-12 17:00:00,135078.58226326885,16616.469623465557,66412.03776290701,10786.36138268758,17274.266790094098,32156.104162698673,13111.460054581654,6511.5055490253535,31187.170286225053,3214.508769221506
2021-05-12 18:00:00,135078.58226326885,16616.469623465557,66412.03776290701,10786.36138268758,16685.823602782693,32156.104162698673,13111.460054581654,6289.692888260984,32287.01877577694,3105.007404631845
2021-05-12 19:00:00,135078.58226326885,16616.469623465557,66412.03776290701,10786.36138268758,16441.542380531515,32156.104162698673,13111.460054581654,6197.61149612205,32766.725133419684,3059.5499539264497
2021-05-12 20:00:00,132863.14562730718,16893.5422111298,66412.03776290701,10786.36138268758,16715.69813056713,32156.104162698673,13111.460054581654,6300.954040806944,32229.31496753876,3110.5666525412557
2021-05-12 21:00:00,132284.20875736637,16967.476163956042,66412.03776290701,10786.36138268758,16788.853755456086,32156.104162698673,13111.460054581654,6328.529929450739,32088.87919327234,3124.179930637566
2021-05-12 22:00:00,112233.50409347577,19998.74437751673,56345.770837928736,12713.363022965472,16788.853755456086,27282.109346808218,13111.460054581654,7459.132467408791,27225.073862738212,3682.3199407177603
2021-05-12 23:00:00,120860.23666041558,18571.27886705134,60676.74045545085,11805.91169028522,16788.853755456086,29379.12541253582,14119.261248766816,6926.716324963913,29317.705944628975,3419.4842039010546
2021-05-13 00:00:00,124715.03908650663,17997.261400058724,62612.00761012436,11441.004159010175,17324.32940878993,30316.164152869256,14569.591018261506,6712.619267464742,30252.785728729654,3313.7917701598867
2021-05-13 01:00:00,127285.8627119369,17633.766320443912,63902.66533335272,11209.927406541645,17681.445885399942,30941.088874117653,14869.922470482137,6577.042858320458,30876.403993665215,3246.862309252172
2021-05-13 02:00:00,125950.29547732102,17820.753420642493,63232.15641582269,11328.7966135559,17495.92049175416,30616.43455962295,14713.897435103305,6577.042858320458,30552.42839560505,3281.2917871594104
2021-05-13 03:00:00,125824.19041654185,17838.61395434274,63168.84656094862,11328.7966135559,17478.403072611643,30585.780504177103,14699.165457513891,6577.042858320458,30521.838424972764,3284.580403592261
2021-05-13 04:00:00,126446.11764811193,17750.874449184135,63481.07925430487,11328.7966135559,17564.795798837255,30736.960732171417,14771.820892443518,6577.042858320458,30672.702598318378,3268.4251428751204
2021-05-13 05:00:00,126560.75861245666,17734.795394450844,63538.63366782676,11328.7966135559,17580.720725330455,30764.82805530401,14785.213599342987,6571.085257053835,30700.51166252955,3265.4645458118944
2021-05-13 06:00:00,123347.94558669598,18196.729165471323,63538.63366782676,11623.874939774501,17580.720725330455,29983.846324513102,14409.88298848533,6742.240667926954,29921.162638011436,3350.5192824598594
2021-05-13 07:00:00,117956.9542383858,19028.374998750027,63538.63366782676,12155.121356221664,17580.720725330455,28673.38545420293,13780.090946537726,7050.38156003208,28613.44139348103,3503.6481978401594
2021-05-13 08:00:00,113262.40674846973,19817.07102466041,63538.63366782676,12658.931897518027,17580.720725330455,27532.218571923262,13231.659599004408,7342.608716471577,27474.6602140335,3648.8688701259503
2021-05-13 09:00:00,111605.84481368857,20111.21516713888,63538.63366782676,12846.828013097122,17580.720725330455,27129.535752657295,13038.134984307057,7451.594819502333,27072.819236182047,3703.028912418979
2021-05-13 10:00:00,115176.91085302643,19487.665907471437,63538.63366782676,12448.511450419659,17580.720725330455,27997.602868237565,13455.317804225568,7220.557739225131,27939.071586360093,3703.028912418979
2021-05-13 11:00:00,119175.01448454834,18833.89038101954,63538.63366782676,12030.886673512934,17580.720725330455,28969.47576248674,13922.388457344605,6978.321241552602,28908.91270072475,3703.028912418979
2021-05-13 12:00:00,120883.16485328462,18567.756409112684,63538.63366782676,11860.883153729786,17580.720725330455,29384.698877162366,14121.939790146713,6879.713449339476,29323.267757471218,3703.028912418979
2021-05-13 13:00:00,121909.2014841698,18411.482739880452,63538.63366782676,11761.057214077839,17580.720725330455,29634.111419199064,14241.804516896971,6821.811027511763,29572.158882161213,3703.028912418979
2021-05-13 14:00:00,117335.02700681565,19129.2337524073,63538.63366782676,12219.548843625184,17580.720725330455,28522.20522620861,13707.435511608095,6821.811027511763,28462.577220135412,3564.08697748808
2021-05-13 15:00:00,113801.21928088984,19723.243504257556,63538.63366782676,12598.99588631765,17580.720725330455,27663.19499064645,13294.60532143192,6821.811027511763,27605.36281582601,3456.746497682442
2021-05-13 16:00:00,113597.73156917801,19758.573766867365,63538.63366782676,12621.564478202014,17580.720725330455,27613.73049208609,13270.833266685358,6821.811027511763,27556.00172685118,3450.5654968177223
2021-05-13 17:00:00,108487.61058351232,20689.26716042467,63538.63366782676,13216.081411196341,17580.720725330455,26371.54456345077,12673.853356641455,6821.811027511763,26316.412689638146,3295.3440243980526
2021-05-13 18:00:00,109530.8433590492,20689.26716042467,63538.63366782676,13090.204088704371,17580.720725330455,26625.137203957365,12795.726989426641,6821.811027511763,26569.47517395982,3327.0325358735213
2021-05-13 19:00:00,113414.3060262264,20689.26716042467,63538.63366782676,12641.977399626381,17580.720725330455,27569.14277507394,13249.4049356462,6821.811027511763,27511.507224113295,3444.993890404453
2021-05-13 20:00:00,121588.2067840045,22180.36667375559,63538.63366782676,11792.10658254797,17580.720725330455,27569.14277507394,14204.30493757845,6821.811027511763,29494.29350236992,3693.278601195758
2021-05-13 21:00:00,138721.29890532212,25305.82000148779,72491.91369956042,10335.695418743338,17580.720725330455,27569.14277507394,16205.844983704324,6821.811027511763,33650.3581487297,4213.701462735175
2021-05-13 22:00:00,140277.54999630165,25589.71447404694,73305.16747293469,10451.646879682507,17777.95082643897,27878.428435312464,16387.650979864633,6898.341819378605,34027.866195396375,4260.973060897754
2021-05-13 23:00:00,136889.90949991535,24971.734240962396,71534.88025354542,10199.244252002769,17348.621214081202,27205.176777113687,15991.896490985278,6731.749929900506,33206.10834795621,4158.07245495269
2021-05-14 00:00:00,137551.9610690061,25092.507027631204,71880.85009083722,10248.571669087389,17432.52573223234,27336.751339756604,16069.239373329723,6764.307228098001,33366.70569377574,4178.182471850583
2021-05-14 01:00:00,140641.53505809617,25656.113365418983,73495.37599819904,10478.766282148943,17824.080150270984,27950.765965423514,16430.172824270452,6916.241286352985,34116.15997426685,4272.0292173740845
2021-05-14 02:00:00,142650.6179582373,26022.61433275593,74545.26714946122,10628.45684221958,18078.699488902785,28350.046348162385,16664.880012683676,7015.040706424176,34603.51382456765,4333.055718869424
2021-05-14 03:00:00,146711.7741201488,26763.458656174545,76667.51502583567,10931.041041392327,18593.38651150088,29157.150916409137,17139.316654597416,7214.753656839121,35588.64992424844,4456.41456711321
2021-05-14 04:00:00,150881.8391981878,27524.17036441315,78846.6756892971,11241.739707444794,19121.876008946354,29985.899785004087,17626.476368065658,7419.822353277897,36600.204634929854,4583.081556664874
2021-05-14 05:00:00,158084.1577831445,28838.031892113217,82610.40816165353,11778.362214516857,20034.655463984487,31417.27154224058,18467.873179024893,7774.006294274902,38347.30909399679,4801.854164735894
2021-05-14 06:00:00,155238.19584328702,28318.865757212243,81123.18717277574,11566.31838263363,19673.97500284129,30851.671798931464,18135.399230245544,7634.0521942311225,37656.949074954435,4715.407208980016
2021-05-14 07:00:00,150623.89702841215,27477.116031944788,78711.88224619639,11222.521233255986,19089.185936939426,29934.636968389972,17596.342777541853,7407.137691642511,36537.63424045473,4575.246485146215
2021-05-14 08:00:00,153194.7206538424,27946.090878879517,80055.32356243345,11414.065359337817,19414.996987941897,30445.55637397738,17896.67422976248,7533.561485941881,37161.25250539028,4653.336031282191
2021-05-14 09:00:00,150368.82088274515,27430.584525392747,78578.58650801901,11203.516297669275,19056.859087954796,29883.94373862713,17566.54400469054,7394.593970691963,36475.75907258488,4567.498469977764
2021-05-14 10:00:00,152438.09028916733,27808.06483697231,79659.92946267138,11357.69116838397,19056.859087954796,30295.185445242627,17808.28236422598,7496.353145144743,36475.75907258488,4630.353154827455
2021-05-14 11:00:00,152948.24258050122,27901.127850076413,79926.52093902607,11395.701039557398,19056.859087954796,30396.571904768334,17867.879909928623,7521.440587045844,36475.75907258488,4645.84918516436
2021-05-14 12:00:00,152899.52017065466,27892.239809499057,79901.05995532924,11392.070883321734,19056.859087954796,30386.88892829678,17862.18800949635,7519.044595403605,36475.75907258488,4645.84918516436
2021-05-14 13:00:00,156424.72982425464,28535.315686566737,81743.2370110389,11654.723363902169,19056.859087954796,31087.48075535642,18274.013746655066,7692.401637753908,36475.75907258488,4541.149676236895
2021-05-14 14:00:00,156570.89705379418,28561.979808298805,81819.61996212932,11665.61383260916,19056.859087954796,31116.529684771085,18291.089447951887,7699.589612680627,36475.75907258488,4536.910272365614
2021-05-14 15:00:00,156588.09319844586,28565.11676379669,81828.60619166936,11666.895064221746,19056.859087954796,31119.947205878685,18291.089447951887,7700.435256789651,36475.75907258488,4536.412039302539
2021-05-14 16:00:00,160210.74767173876,29225.968722019094,83721.70521477259,11936.807857273514,19056.859087954796,31839.904985881447,18291.089447951887,7878.584282424437,36475.75907258488,4433.835566714373
2021-05-14 17:00:00,164269.03780954162,29966.29021952141,85842.4553862237,12239.178517844164,19056.859087954796,32646.439967276947,18291.089447951887,8078.156292154546,36475.75907258488,4324.297023158167
2021-05-14 18:00:00,162039.27105303697,29559.531656628194,84677.24095586427,12073.045485411989,19056.859087954796,32203.30139699044,18042.808556219974,7968.504439350859,36475.75907258488,4383.802189312205
