Date,PSG,CELR,TRU,ASR,COTI,OG,EOS,DCR,BTC,MDT
2021-07-01 15:00:00,249.27688958455494,1845.5004898312989,1564.6984032127334,522.4898399184115,237.60173439075731,341.98503303181553,171.42300393484078,69.1142979570196,405.3541043090745,86.44309163739187
2021-07-01 16:00:00,248.47631231024226,1845.5004898312989,1564.6984032127334,520.8118123539826,237.60173439075731,340.8867144269235,171.42300393484078,68.8923305842452,405.3541043090745,86.44309163739187
2021-07-01 17:00:00,248.4649127455173,1845.5004898312989,1564.6984032127334,520.7879186157456,237.60173439075731,340.87107526949694,171.42300393484078,68.88916995064497,405.3541043090745,86.44309163739187
2021-07-01 18:00:00,251.48779675477317,1845.5004898312989,1564.6984032127334,527.1239499450851,237.60173439075731,345.0181949221837,171.42300393484078,69.7272921947624,405.3541043090745,86.44309163739187
2021-07-01 19:00:00,248.49911457805084,1845.5004898312989,1564.6984032127334,520.8596064085256,237.60173439075731,340.9179970473169,171.42300393484078,69.7272921947624,405.3541043090745,86.44309163739187
2021-07-01 20:00:00,247.3980038880837,1845.5004898312989,1564.6984032127334,518.5516541988675,237.60173439075731,339.40737415601046,171.42300393484078,69.7272921947624,405.3541043090745,86.44309163739187
2021-07-01 21:00:00,247.90761252009708,1845.5004898312989,1564.6984032127334,519.6198050932624,237.60173439075731,340.1065104664115,171.42300393484078,69.7272921947624,405.3541043090745,86.44309163739187
2021-07-01 22:00:00,247.2737513977737,1845.5004898312989,1564.6984032127334,518.2912182479869,237.60173439075731,339.236911133651,171.42300393484078,69.7272921947624,405.3541043090745,86.44309163739187
2021-07-01 23:00:00,245.6363254315149,1845.5004898312989,1564.6984032127334,514.8591374304884,237.60173439075731,336.99051286507733,171.42300393484078,69.7272921947624,405.3541043090745,86.44309163739187
2021-07-02 00:00:00,252.97971333679186,1845.5004898312989,1564.6984032127334,530.251039894778,237.60173439075731,347.06496765925004,171.42300393484078,69.7272921947624,405.3541043090745,86.44309163739187
2021-07-02 01:00:00,248.25989929470728,1845.5004898312989,1564.6984032127334,520.3582059164523,237.60173439075731,340.58981561536666,171.42300393484078,69.7272921947624,405.3541043090745,86.44309163739187
2021-07-02 02:00:00,254.7887515578679,1845.5004898312989,1564.6984032127334,534.042823770578,237.60173439075731,349.546802204047,171.42300393484078,69.7272921947624,405.3541043090745,86.44309163739187
2021-07-02 03:00:00,252.48436844354498,1845.5004898312989,1564.6984032127334,529.2127861103687,237.60173439075731,346.3853998904068,171.42300393484078,69.7272921947624,405.3541043090745,86.44309163739187
2021-07-02 04:00:00,256.04149504132187,1845.5004898312989,1564.6984032127334,536.6686016484214,237.60173439075731,351.2654513828113,171.42300393484078,69.7272921947624,405.3541043090745,86.44309163739187
2021-07-02 05:00:00,255.1248211378387,1845.5004898312989,1564.6984032127334,534.7472329973341,237.60173439075731,350.00785884912494,171.42300393484078,69.7272921947624,405.3541043090745,86.44309163739187
2021-07-02 06:00:00,252.48436844354498,1845.5004898312989,1564.6984032127334,529.2127861103687,237.60173439075731,346.3853998904068,171.42300393484078,69.7272921947624,405.3541043090745,86.44309163739187
2021-07-02 07:00:00,251.99095957165645,1845.5004898312989,1564.6984032127334,528.178590269282,237.60173439075731,345.7084881653278,171.42300393484078,69.7272921947624,405.3541043090745,86.44309163739187
2021-07-02 08:00:00,256.2595676688767,1845.5004898312989,1564.6984032127334,537.1256866692254,237.60173439075731,351.5646270298677,171.42300393484078,69.7272921947624,405.3541043090745,86.44309163739187
2021-07-02 09:00:00,253.8096214787722,1845.5004898312989,1564.6984032127334,531.9905456025592,237.60173439075731,348.2035255248488,171.42300393484078,69.7272921947624,405.3541043090745,86.44309163739187
2021-07-02 10:00:00,252.47259815924855,1845.5004898312989,1564.6984032127334,531.9905456025592,237.60173439075731,348.2035255248488,171.42300393484078,69.7272921947624,405.3541043090745,86.44309163739187
2021-07-02 11:00:00,251.4527673467379,1845.5004898312989,1564.6984032127334,531.9905456025592,237.60173439075731,348.2035255248488,171.42300393484078,69.7272921947624,405.3541043090745,86.44309163739187
2021-07-02 12:00:00,251.4527673467379,1845.5004898312989,1564.6984032127334,531.9905456025592,237.60173439075731,348.2035255248488,171.42300393484078,69.7272921947624,405.3541043090745,86.44309163739187
2021-07-02 13:00:00,251.4527673467379,1845.5004898312989,1564.6984032127334,531.9905456025592,237.60173439075731,348.2035255248488,171.42300393484078,69.7272921947624,405.3541043090745,86.44309163739187
2021-07-02 14:00:00,251.4527673467379,1845.5004898312989,1564.6984032127334,531.9905456025592,237.60173439075731,348.2035255248488,171.42300393484078,69.7272921947624,405.3541043090745,86.44309163739187
2021-07-02 15:00:00,251.4527673467379,1845.5004898312989,1567.6961832024667,531.9905456025592,237.60173439075731,348.2035255248488,171.42300393484078,69.7272921947624,405.3541043090745,86.44309163739187
2021-07-02 16:00:00,251.4527673467379,1845.5004898312989,1560.344484656216,531.9905456025592,237.60173439075731,348.2035255248488,171.42300393484078,69.7272921947624,405.3541043090745,86.44309163739187
2021-07-02 17:00:00,248.99126548441674,1845.5004898312989,1545.0700818513837,531.9905456025592,237.60173439075731,348.2035255248488,171.42300393484078,69.7272921947624,405.3541043090745,86.44309163739187
2021-07-02 18:00:00,249.6929085386298,1845.5004898312989,1549.4240004079013,531.9905456025592,237.60173439075731,348.2035255248488,171.42300393484078,69.7272921947624,405.3541043090745,86.44309163739187
2021-07-02 19:00:00,248.34713415595888,1845.5004898312989,1541.0730418650726,531.9905456025592,237.60173439075731,348.2035255248488,171.42300393484078,69.7272921947624,405.3541043090745,86.44309163739187
2021-07-02 20:00:00,258.6187283758316,1845.5004898312989,1604.8115545039277,531.9905456025592,237.60173439075731,348.2035255248488,171.42300393484078,69.7272921947624,405.3541043090745,86.44309163739187
2021-07-02 21:00:00,267.38351538091894,1908.0459165014397,1659.1998486033754,550.0201131060793,245.65423935454294,360.0044099960254,171.42300393484078,69.7272921947624,405.3541043090745,89.37271429473451
2021-07-02 22:00:00,263.62224851653104,1881.2055562374815,1635.85999011188,542.2830152403955,242.19863683071367,354.9402509119378,169.01160746720365,69.7272921947624,399.65201396625986,88.11551402052051
2021-07-02 23:00:00,262.43750696597465,1872.7512531573968,1628.5082915656292,539.8459477169538,241.11017487366658,353.34511823407536,168.25205445140358,69.7272921947624,397.8559426961991,87.71951515738893
2021-07-03 00:00:00,264.0823423225724,1884.4887807346017,1638.7150186735312,543.2294492300816,242.62134050335337,355.5597199130495,169.30657951217458,69.7272921947624,400.34951737210883,88.26929998678521
2021-07-03 01:00:00,259.7459582006328,1853.544389849243,1611.8063744799717,534.30930887729,238.63735838872446,349.7212245775723,166.52646798832376,69.7272921947624,393.7755477719831,86.81986725474034
2021-07-03 02:00:00,257.1464281964993,1834.9941714405138,1595.6754631066447,528.9619568355636,236.24908263831034,346.22122472129155,164.85987593423818,69.7272921947624,389.834653528937,85.95097654534474
2021-07-03 03:00:00,255.7431420880733,1824.9803367242973,1586.96762599361,526.0753331670211,234.95983643675942,344.33184426790115,163.96021119707697,69.7272921947624,387.707268141098,85.4819293482374
2021-07-03 04:00:00,256.9968977095359,1833.9271234789499,1594.7475788241084,528.6543657889157,236.1117039447025,346.0198972959303,163.96021119707697,69.38712861559983,387.707268141098,85.90099610630872
2021-07-03 05:00:00,256.15722651351047,1833.9271234789499,1589.5371516990954,526.9271237577384,235.34026974213506,344.88936636890156,163.96021119707697,69.61457632053649,387.707268141098,85.62033671787563
2021-07-03 06:00:00,262.4029999305215,1833.9271234789499,1628.2941644235054,539.7749651677273,241.07847209821855,353.298658058992,163.96021119707697,67.95759499663995,387.707268141098,85.62033671787563
2021-07-03 07:00:00,265.38210732463915,1833.9271234789499,1646.7804743601946,545.9031252509449,241.07847209821855,357.30971984118986,163.96021119707697,67.19472150911702,387.707268141098,85.62033671787563
2021-07-03 08:00:00,263.5417321004738,1833.9271234789499,1635.360360113591,542.1173892922004,241.07847209821855,354.83184383674325,163.96021119707697,67.66395839116393,387.707268141098,85.62033671787563
2021-07-03 09:00:00,261.5058170087409,1833.9271234789499,1622.7268587282863,537.9294188878395,241.07847209821855,352.0906935068243,163.96021119707697,68.19074619126226,387.707268141098,85.62033671787563
2021-07-03 10:00:00,259.9735340283233,1833.9271234789499,1622.7268587282863,541.099972753288,241.07847209821855,354.1659146605483,163.96021119707697,67.79118521397298,387.707268141098,85.11864774502172
2021-07-03 11:00:00,261.43682114655144,1833.9271234789499,1622.7268587282863,538.0713839862923,241.07847209821855,352.18361385699103,163.96021119707697,68.17275470112784,387.707268141098,85.59774659341726
2021-07-03 12:00:00,259.3724260402114,1833.9271234789499,1622.7268587282863,542.353997789622,241.07847209821855,354.9867110870212,163.96021119707697,67.6344391701574,387.707268141098,84.92183733011525
2021-07-03 13:00:00,259.30455119041017,1833.9271234789499,1622.7268587282863,542.495962888075,241.07847209821855,355.07963143718797,163.96021119707697,67.61673999731106,387.707268141098,84.89961423939732
2021-07-03 14:00:00,259.5535994802115,1833.9271234789499,1622.7268587282863,541.9754241937476,241.07847209821855,354.73892348657654,163.96021119707697,67.68168229539631,387.707268141098,84.98115582296785
2021-07-03 15:00:00,261.08092173255426,1833.9271234789499,1622.7268587282863,538.8048703282991,241.07847209821855,352.6637023328526,163.96021119707697,68.07994970394992,387.707268141098,85.48122059023808
2021-07-03 16:00:00,260.3150203465005,1833.9271234789499,1622.7268587282863,540.3901472610233,241.07847209821855,353.70131290971455,163.96021119707697,67.88023182531406,387.707268141098,85.23045471697102
2021-07-03 17:00:00,261.4023368665901,1833.9271234789499,1622.7268587282863,540.3901472610233,241.07847209821855,353.70131290971455,163.96021119707697,68.1637625157557,387.707268141098,85.58645600074311
2021-07-03 18:00:00,259.5082823960596,1833.9271234789499,1622.7268587282863,540.3901472610233,241.07847209821855,353.70131290971455,163.96021119707697,67.66986532773232,387.707268141098,84.96631843216504
2021-07-03 19:00:00,259.5082823960596,1833.9271234789499,1622.7268587282863,540.3901472610233,241.07847209821855,353.70131290971455,163.96021119707697,67.74082909457078,387.707268141098,85.05542057506337
2021-07-03 20:00:00,259.5082823960596,1833.9271234789499,1622.7268587282863,540.3901472610233,241.07847209821855,353.70131290971455,163.96021119707697,68.67100525595089,387.707268141098,86.22335025163453
2021-07-03 21:00:00,259.5082823960596,1833.9271234789499,1622.7268587282863,540.3901472610233,241.07847209821855,353.70131290971455,163.96021119707697,68.26881917558447,387.707268141098,85.71836519797883
2021-07-03 22:00:00,259.5082823960596,1833.9271234789499,1622.7268587282863,540.3901472610233,241.07847209821855,353.70131290971455,163.96021119707697,68.05305362619497,387.707268141098,85.44744986088853
2021-07-03 23:00:00,259.5082823960596,1833.9271234789499,1622.7268587282863,540.3901472610233,241.07847209821855,353.70131290971455,163.96021119707697,68.51622462802617,387.707268141098,86.02900761395243
2021-07-04 00:00:00,259.5082823960596,1833.9271234789499,1622.7268587282863,540.3901472610233,241.07847209821855,353.70131290971455,163.96021119707697,69.61770239608194,387.707268141098,87.41202367779884
2021-07-04 01:00:00,259.5082823960596,1833.9271234789499,1622.7268587282863,540.3901472610233,241.07847209821855,353.70131290971455,163.96021119707697,68.80510450285585,387.707268141098,86.39172533645048
2021-07-04 02:00:00,259.5082823960596,1833.9271234789499,1622.7268587282863,540.3901472610233,241.07847209821855,353.70131290971455,163.96021119707697,67.81787465697063,387.707268141098,85.15215902366154
2021-07-04 03:00:00,259.5082823960596,1833.9271234789499,1622.7268587282863,540.3901472610233,241.07847209821855,353.70131290971455,163.96021119707697,67.81787465697063,387.707268141098,85.15215902366154
2021-07-04 04:00:00,259.5082823960596,1833.9271234789499,1639.8044952233483,540.3901472610233,241.07847209821855,353.70131290971455,163.96021119707697,67.81787465697063,387.707268141098,85.15215902366154
2021-07-04 05:00:00,259.5082823960596,1833.9271234789499,1632.0035995404187,540.3901472610233,241.07847209821855,353.70131290971455,163.96021119707697,67.81787465697063,387.707268141098,85.15215902366154
2021-07-04 06:00:00,259.5082823960596,1833.9271234789499,1646.55121581399,540.3901472610233,241.07847209821855,353.70131290971455,163.96021119707697,67.81787465697063,387.707268141098,85.15215902366154
2021-07-04 07:00:00,259.5082823960596,1833.9271234789499,1637.2041966623717,540.3901472610233,241.07847209821855,353.70131290971455,163.96021119707697,67.81787465697063,387.707268141098,85.15215902366154
2021-07-04 08:00:00,259.5082823960596,1833.9271234789499,1628.138290868697,540.3901472610233,241.07847209821855,353.70131290971455,163.96021119707697,67.81787465697063,387.707268141098,85.15215902366154
2021-07-04 09:00:00,259.5082823960596,1833.9271234789499,1637.2041966623717,540.3901472610233,241.07847209821855,353.70131290971455,163.96021119707697,67.81787465697063,387.707268141098,85.15215902366154
2021-07-04 10:00:00,259.5082823960596,1833.9271234789499,1643.1075771791834,540.3901472610233,241.07847209821855,353.70131290971455,163.96021119707697,67.81787465697063,387.707268141098,85.15215902366154
2021-07-04 11:00:00,259.5082823960596,1833.9271234789499,1615.2070764033003,540.3901472610233,241.07847209821855,353.70131290971455,163.96021119707697,66.66630510013498,387.707268141098,85.15215902366154
2021-07-04 12:00:00,259.5082823960596,1833.9271234789499,1623.85131216006,540.3901472610233,241.07847209821855,353.70131290971455,163.96021119707697,67.02308861522512,387.707268141098,85.15215902366154
2021-07-04 13:00:00,259.5082823960596,1805.7922149111316,1649.1515143749662,540.3901472610233,241.07847209821855,353.70131290971455,163.96021119707697,68.06733304963528,387.707268141098,83.84581038100755
2021-07-04 14:00:00,259.5082823960596,1799.8097228637703,1654.6332248548626,540.3901472610233,241.07847209821855,353.70131290971455,163.96021119707697,68.29358601042416,387.707268141098,83.56803374111125
2021-07-04 15:00:00,259.5082823960596,1814.6854573724727,1641.0695053340935,540.3901472610233,241.07847209821855,353.70131290971455,163.96021119707697,67.73375496642095,387.707268141098,84.25873780140992
2021-07-04 16:00:00,259.5082823960596,1818.7355729904548,1637.4150316808295,540.3901472610233,241.07847209821855,353.70131290971455,163.96021119707697,67.58291965922838,387.707268141098,84.4467911241136
2021-07-04 17:00:00,259.5082823960596,1805.4844531361148,1649.4326277329096,540.3901472610233,239.3219992081975,353.70131290971455,163.96021119707697,68.0789357655732,387.707268141098,83.83152051132181
2021-07-04 18:00:00,259.5082823960596,1794.1705527608017,1649.4326277329096,540.3901472610233,237.8223101624352,353.70131290971455,163.96021119707697,68.50823625527515,387.707268141098,83.30619808623605
2021-07-04 19:00:00,259.5082823960596,1804.3312801832917,1649.4326277329096,540.3901472610233,239.16914291745346,353.70131290971455,163.96021119707697,68.1224459503403,387.707268141098,83.77797685334139
2021-07-04 20:00:00,259.5082823960596,1785.4767671640589,1649.4326277329096,540.3901472610233,236.66992463727277,353.70131290971455,163.96021119707697,68.84181433848954,387.707268141098,82.90253176592601
2021-07-04 21:00:00,259.5082823960596,1837.5854343063577,1649.4326277329096,540.3901472610233,243.57707378215068,353.70131290971455,163.96021119707697,66.88965738193944,387.707268141098,85.32202022553003
2021-07-04 22:00:00,259.5082823960596,1848.3259231922102,1649.4326277329096,540.3901472610233,245.00075553591532,353.70131290971455,163.96021119707697,66.5009663980201,387.707268141098,85.8207182413296
2021-07-04 23:00:00,259.5082823960596,1871.4269361438244,1649.4326277329096,540.3901472610233,248.0628592243252,353.70131290971455,163.96021119707697,65.68007424541433,387.707268141098,86.89333508813861
2021-07-05 00:00:00,259.5082823960596,1897.8287403755198,1672.7025703043832,540.3901472610233,251.56249200180915,353.70131290971455,163.96021119707697,64.76636036530543,387.707268141098,88.11921293446447
2021-07-05 01:00:00,259.5082823960596,1888.5248290892512,1664.5023170405684,540.3901472610233,250.3292326150457,351.96732840039704,163.96021119707697,65.08543505359742,387.707268141098,87.6872175060488
2021-07-05 02:00:00,259.5082823960596,1889.1984001384135,1665.0959870600211,540.3901472610233,250.4185163359962,352.09286289113277,163.96021119707697,65.06222962172164,387.707268141098,87.71849248331355
2021-07-05 03:00:00,259.5082823960596,1897.9987510124793,1672.8524137667416,540.3901472610233,250.4185163359962,353.7329980582329,163.96021119707697,64.7605590073365,387.707268141098,88.12710679927987
2021-07-05 04:00:00,259.5082823960596,1874.8217022876124,1652.4246964762533,540.3901472610233,250.4185163359962,349.4134552096322,163.96021119707697,65.56114640705096,387.707268141098,87.05095949034255
2021-07-05 05:00:00,259.5082823960596,1874.8217022876124,1654.8408431811897,540.3901472610233,250.4185163359962,349.92436149798874,163.96021119707697,65.46542400056335,387.707268141098,87.17824389209636
2021-07-05 06:00:00,259.3129560522744,1874.8217022876124,1653.5952798085657,540.3901472610233,250.4185163359962,349.6609809018023,163.96021119707697,65.51473554329941,387.707268141098,87.11262668913142
2021-07-05 07:00:00,257.5341845658548,1874.8217022876124,1653.5952798085657,540.3901472610233,250.4185163359962,347.2624621690312,163.96021119707697,65.96724146487713,387.707268141098,87.11262668913142
2021-07-05 08:00:00,253.1922196695776,1874.8217022876124,1653.5952798085657,540.3901472610233,250.4185163359962,347.2624621690312,166.7719464167964,67.09850626882147,394.3560164734798,87.11262668913142
2021-07-05 09:00:00,253.1922196695776,1894.9218139151128,1653.5952798085657,534.658036203678,250.4185163359962,347.2624621690312,168.55992163343856,67.8178746569707,398.5839384899689,87.11262668913142
2021-07-05 10:00:00,253.1922196695776,1789.5583255451534,1653.5952798085657,566.1369966685684,250.4185163359962,347.2624621690312,159.18747090104034,64.04699197715625,376.421444048696,82.26889637707536
2021-07-05 11:00:00,253.1922196695776,1787.7752511265849,1651.9476758160029,566.7016450467853,250.4185163359962,347.2624621690312,159.02886019633823,63.98317703949787,376.04638645045907,82.1869255564098
2021-07-05 12:00:00,253.1922196695776,1814.7645139167357,1676.8864089761591,558.2736316574512,250.4185163359962,347.2624621690312,161.42964949932946,63.98317703949787,381.7233946419543,83.42766570557492
2021-07-05 13:00:00,253.1922196695776,1823.1935929863325,1684.6750823955472,555.6925933070455,250.4185163359962,347.2624621690312,162.1794455579213,63.98317703949787,383.49639419725617,83.81516413053943
2021-07-05 14:00:00,253.1922196695776,1807.308020893631,1669.9964286436234,560.5769266084574,250.4185163359962,347.2624621690312,160.7663683705751,63.98317703949787,380.15497195841806,83.08487863733713
2021-07-05 15:00:00,253.1922196695776,1821.4915674049716,1683.1023694935554,556.2118397455723,250.4185163359962,347.2624621690312,162.02804443070565,63.98317703949787,383.1383846716664,83.73691925626775
2021-07-05 16:00:00,253.1922196695776,1818.5738092654958,1680.4062902329977,557.1042377414204,250.0173831782096,347.2624621690312,161.76849964119305,63.98317703949787,382.5246540563695,83.60278518608774
2021-07-05 17:00:00,253.1922196695776,1854.073199962451,1713.2085879031133,546.4375278213846,254.89783659794645,347.2624621690312,164.92629458026258,63.98317703949787,389.9917098758138,85.23474970661127
2021-07-05 18:00:00,253.1922196695776,1883.4128790316247,1740.3191626898301,546.4375278213846,258.931453351245,347.2624621690312,167.5361616303612,63.98317703949787,396.16311217407593,86.5835423011992
2021-07-05 19:00:00,253.1922196695776,1862.5833278692555,1721.0721524130724,546.4375278213846,256.06780830815734,347.2624621690312,165.6833002163409,63.98317703949787,391.7817575037628,85.62597407796966
2021-07-05 20:00:00,253.1922196695776,1871.6607976365135,1729.4599545570293,546.4375278213846,257.3157781323823,348.9548774583107,166.49077289482446,63.98317703949787,393.69114164024165,86.04328007408525
2021-07-05 21:00:00,253.1922196695776,1912.5094115891752,1767.205064204834,546.4375278213846,262.93164234139465,356.5707462600684,170.12439994800044,63.98317703949787,402.28337025439674,87.92115705660547
2021-07-05 22:00:00,261.46493236039606,1974.9980650762814,1824.9460950351054,564.2916335954357,271.52257747065744,368.2212122246618,175.68298419006118,63.98317703949787,415.42743426533616,90.79386172629408
2021-07-05 23:00:00,267.98867985198837,2024.2757580985394,1870.4798781022976,578.3711359438445,278.29727080216435,377.4086095093218,180.06640730182895,65.57960561960353,425.79266243479304,93.05923713377877
2021-07-06 00:00:00,265.95000876086584,2008.8764790290838,1856.2505708938002,573.9712914599669,276.18017913606843,374.5375478578656,178.69658757940155,65.08072168832051,422.5535286318378,92.35130731893983
2021-07-06 01:00:00,263.4392243644306,1989.9110511224908,1838.7260557001766,568.5525356219277,273.5728136104556,371.0016087713352,177.00954644756985,64.46630674137195,418.56427963240867,91.47943586276972
2021-07-06 02:00:00,259.3404224864894,1958.9503953091642,1810.1176591020392,559.7065325017104,269.3163451028312,365.22926376682847,174.25548784774205,63.46328746900293,412.0519158812038,90.05612434030401
2021-07-06 03:00:00,265.5422745426412,2005.7966232151925,1853.4047094521004,573.0913225631912,275.7567608028492,373.96333552757426,178.42262363491605,64.9809449020639,421.9057018712467,92.20972135597201
2021-07-06 04:00:00,265.7997908909936,2007.7417953081765,1855.2020956258057,573.6470923927337,276.02418290804036,374.3259959467057,178.59565349459112,65.04396181969963,422.3148556147779,92.29914406942535
2021-07-06 05:00:00,267.1410218719953,2017.872899959134,1864.5634819471854,576.5417269216006,277.4170063725771,376.2148522963479,179.49685068039858,65.37217493238583,424.4458646956695,92.76488736866149
2021-07-06 06:00:00,272.96732925346674,2061.882418562894,1905.2293441272607,589.1160193149985,283.4674315025249,384.420044279194,183.4116512555465,66.79793269389468,433.70296814306283,94.7880762605434
2021-07-06 07:00:00,281.4653687490935,2126.0730976313616,1964.5430878595243,607.4564236898995,292.2923609738299,396.3878381105273,189.1216366248229,68.87749097587441,447.20504167959206,97.73902580450371
2021-07-06 08:00:00,272.88149047068254,2061.2340278652327,1904.6302154026919,588.930762705151,283.37829080079445,384.2991574728168,183.3539746356548,66.77692705468276,433.56658356188564,94.75826868939228
2021-07-06 09:00:00,268.9221766147656,2061.2340278652327,1876.9954029819785,580.385801575936,279.26667593348196,378.72325352867284,180.69364054315102,65.80804194603313,427.27584475509366,93.38339447004715
2021-07-06 10:00:00,270.4672747048795,2061.2340278652327,1887.779720024208,583.7204205531906,280.8712085646283,380.89921604346074,181.73181970120126,66.18614345184761,429.7307672162808,93.9199307507672
2021-07-06 11:00:00,274.5446168871247,2061.2340278652327,1916.2383344412033,592.520109520946,285.1053918968201,386.6413393463732,184.4714591460561,67.18391131441365,436.2090348221913,95.33579038044512
2021-07-06 12:00:00,266.6689085666827,2061.2340278652327,1861.26827396206,575.5228155674395,276.9267325130602,375.5499748612738,179.17962927099438,65.25664391672031,423.69574949919576,92.60094572733041
2021-07-06 13:00:00,264.9199433674565,2061.2340278652327,1849.0610261989805,571.7482121417969,276.9267325130602,373.08690618134034,178.00446814070136,64.8286540177775,420.91691365771305,91.99361646512642
2021-07-06 14:00:00,262.5057276016534,2061.2340278652327,1849.0610261989805,566.5378699898365,279.4735755465954,369.6869647519842,176.3823132062478,64.23787041494232,417.08109731210806,91.99361646512642
2021-07-06 15:00:00,262.5057276016534,2061.2340278652327,1849.0610261989805,579.2279477643892,273.35069866659154,377.967710988816,180.333161668828,64.23787041494232,426.4234411227371,91.99361646512642
2021-07-06 16:00:00,262.5057276016534,2061.2340278652327,1849.0610261989805,574.1333909935832,273.35069866659154,374.64332381344553,178.74705462180674,64.23787041494232,422.6728651403677,91.99361646512642
2021-07-06 17:00:00,262.5057276016534,2061.2340278652327,1849.0610261989805,563.5969213085077,273.35069866659154,374.64332381344553,175.46669686546738,64.23787041494232,414.91599208592226,91.99361646512642
2021-07-06 18:00:00,262.5057276016534,2061.2340278652327,1849.0610261989805,563.5969213085077,270.5163788129755,374.64332381344553,175.46669686546738,64.23787041494232,419.2632506109411,91.99361646512642
2021-07-06 19:00:00,262.5057276016534,2061.2340278652327,1849.0610261989805,563.5969213085077,274.0375377578575,374.64332381344553,175.46669686546738,64.23787041494232,413.87605965444715,91.99361646512642
2021-07-06 20:00:00,262.5057276016534,2061.2340278652327,1849.0610261989805,563.5969213085077,275.79841240972996,374.64332381344553,175.46669686546738,64.23787041494232,413.87605965444715,91.99361646512642
2021-07-06 21:00:00,262.5057276016534,2061.2340278652327,1805.1337599243925,563.5969213085077,269.24640026498474,374.64332381344553,175.46669686546738,64.23787041494232,413.87605965444715,91.99361646512642
2021-07-06 22:00:00,262.5057276016534,2061.2340278652327,1803.163408553194,563.5969213085077,268.952510678667,374.64332381344553,175.46669686546738,64.23787041494232,413.87605965444715,91.99361646512642
2021-07-06 23:00:00,262.5057276016534,2061.2340278652327,1811.2913735623072,563.5969213085077,270.16484483847745,374.64332381344553,175.46669686546738,64.23787041494232,413.87605965444715,91.99361646512642
2021-07-07 00:00:00,264.60104552561256,2061.2340278652327,1825.7490820291366,563.5969213085077,272.3212977547076,374.64332381344553,175.46669686546738,64.23787041494232,413.87605965444715,91.99361646512642
2021-07-07 01:00:00,262.409821474008,2061.2340278652327,1810.6296206045222,563.5969213085077,270.06614046226787,374.64332381344553,175.46669686546738,64.23787041494232,413.87605965444715,91.99361646512642
2021-07-07 02:00:00,258.6302129387339,2031.545132529093,1784.5502950296795,563.5969213085077,266.17625446697235,374.64332381344553,175.46669686546738,64.23787041494232,413.87605965444715,91.99361646512642
2021-07-07 03:00:00,256.62803375246,2015.8179777852295,1770.7352445103738,563.5969213085077,264.1156577929853,374.64332381344553,175.46669686546738,64.23787041494232,413.87605965444715,91.99361646512642
2021-07-07 04:00:00,246.2272327806618,1934.1194927220563,1698.9696443824253,563.5969213085077,253.41139314164124,374.64332381344553,175.46669686546738,64.23787041494232,413.87605965444715,91.99361646512642
2021-07-07 05:00:00,241.9879188273285,1968.0027534759174,1669.718348177768,553.8934280532056,249.0483889249794,368.1930597535789,172.44567271648665,63.131881864012755,413.87605965444715,91.99361646512642
2021-07-07 06:00:00,238.26445059840523,1998.7576382629563,1644.0263911130587,545.3706695966681,245.21628123910614,362.52767295763414,169.7922510635102,62.160471565961785,413.87605965444715,91.99361646512642
2021-07-07 07:00:00,236.2010677007651,2016.2181957763719,1644.0263911130587,540.6477304016096,243.09269511595213,362.52767295763414,169.7922510635102,61.62215855444739,413.87605965444715,91.99361646512642
2021-07-07 08:00:00,236.2010677007651,2028.8663860004053,1654.3397384341417,540.6477304016096,243.09269511595213,362.52767295763414,169.7922510635102,61.23799881441212,413.87605965444715,91.99361646512642
2021-07-07 09:00:00,236.2010677007651,1973.9703394795374,1609.5774456241984,540.6477304016096,243.09269511595213,362.52767295763414,169.7922510635102,62.94102543265767,413.87605965444715,91.99361646512642
2021-07-07 10:00:00,236.2010677007651,1971.1350559950365,1607.2655525540085,540.6477304016096,243.09269511595213,362.52767295763414,169.7922510635102,63.031559893685085,413.87605965444715,91.99361646512642
2021-07-07 11:00:00,236.2010677007651,1978.2771279242663,1613.0892053528369,540.6477304016096,243.09269511595213,362.52767295763414,169.7922510635102,62.80400030245401,413.87605965444715,91.99361646512642
2021-07-07 12:00:00,236.2010677007651,1907.1679327836596,1555.1066944783379,540.6477304016096,243.09269511595213,362.52767295763414,169.7922510635102,65.1456619025416,413.87605965444715,91.99361646512642
2021-07-07 13:00:00,237.55844312738088,1907.1679327836596,1555.1066944783379,543.754667854714,244.48967462138867,364.61100881860625,170.76799529475713,65.5200341332766,416.2544790176958,92.52227569436192
2021-07-07 14:00:00,238.24156670809597,1912.6521890791494,1559.5785627038608,545.3182899716355,245.19272966660833,365.6594850362195,171.25905611701864,65.70844368730663,417.45146131161823,92.78833295351959
2021-07-07 15:00:00,242.97907309902928,1950.6858626089127,1590.5912592289171,556.1621108863915,250.0684620581317,372.93073568823945,174.66459480646853,67.01507617889155,425.7526112460937,94.63345732222366
2021-07-07 16:00:00,236.6535261763037,1899.9030737948278,1549.1829209847876,541.6833762193111,243.55835495109764,363.2221182446249,170.1174991405925,65.2704526461199,414.6688661088633,92.16983620820488
2021-07-07 17:00:00,233.65487980900886,1875.829325380858,1529.553161761063,534.8196843294469,240.47221722013342,358.6197161465299,167.96193345326282,64.44340811024779,409.41458019528153,91.00194849917497
