Date,KNC,1INCH,CELO,TRU,UNI,STORJ,FIO,RUNE,BNT,DOT
2021-05-29 11:00:00,2711.96546489392,3281.937010604325,1787.556266395263,4999.95199025089,3313.7729161002626,2315.7717548238566,2193.0035325114764,3481.5981266420367,3565.6849712203875,8147.160373286343
2021-05-29 12:00:00,2711.96546489392,3281.937010604325,1786.0056151762217,4999.95199025089,3313.7729161002626,2315.7717548238566,2191.101168001346,3481.5981266420367,3565.6849712203875,8147.160373286343
2021-05-29 13:00:00,2711.96546489392,3281.937010604325,1798.486679360701,4999.95199025089,3313.7729161002626,2315.7717548238566,2206.413143551778,3481.5981266420367,3565.6849712203875,8147.160373286343
2021-05-29 14:00:00,2711.96546489392,3281.937010604325,1816.4697831049207,4999.95199025089,3313.7729161002626,2315.7717548238566,2228.4751120492074,3481.5981266420367,3565.6849712203875,8147.160373286343
2021-05-29 15:00:00,2711.96546489392,3281.937010604325,1816.4697831049207,4999.95199025089,3436.72782726034,2315.7717548238566,2148.7475417566015,3481.5981266420367,3565.6849712203875,8147.160373286343
2021-05-29 16:00:00,2711.96546489392,3281.937010604325,1816.4697831049207,4999.95199025089,3282.2626746669,2315.7717548238566,2249.8688260108834,3481.5981266420367,3565.6849712203875,8147.160373286343
2021-05-29 17:00:00,2711.96546489392,3281.937010604325,1816.4697831049207,4999.95199025089,3321.7316884210595,2315.7717548238566,2223.1357506248073,3481.5981266420367,3565.6849712203875,8147.160373286343
2021-05-29 18:00:00,2711.96546489392,3281.937010604325,1816.4697831049207,4999.95199025089,3370.4588658953307,2315.7717548238566,2190.995577853016,3481.5981266420367,3565.6849712203875,8147.160373286343
2021-05-29 19:00:00,2711.96546489392,3281.937010604325,1771.38848879144,4875.862776479062,3286.8105445644987,2315.7717548238566,2190.995577853016,3395.191542129452,3477.1915125832857,8147.160373286343
2021-05-29 20:00:00,2711.96546489392,3281.937010604325,1828.199673275807,5032.239280824531,3392.2236718338386,2315.7717548238566,2190.995577853016,3504.0806165928843,3588.7104536618863,8147.160373286343
2021-05-29 21:00:00,2711.96546489392,3281.937010604325,1834.435965041089,5015.131835819095,3380.6915731649283,2315.7717548238566,2190.995577853016,3492.1682525144506,3576.5103846070624,8147.160373286343
2021-05-29 22:00:00,2711.96546489392,3281.937010604325,1826.8001615408461,5036.094479698996,3394.8224546324664,2315.7717548238566,2190.995577853016,3506.7650930049263,3591.4597649981843,8147.160373286343
2021-05-29 23:00:00,2711.96546489392,3281.937010604325,1895.450266896606,4853.695382950891,3271.8675434723887,2315.7717548238566,2190.995577853016,3379.7558027602136,3461.3829723995705,8147.160373286343
2021-05-30 00:00:00,2711.96546489392,3281.937010604325,1887.0193820482966,4875.380876619754,3286.48569671467,2315.7717548238566,2190.995577853016,3394.8559825779466,3476.8478486662484,8147.160373286343
2021-05-30 01:00:00,2711.96546489392,3281.937010604325,1823.7461872547399,5044.527727236888,3400.5072920044645,2315.7717548238566,2190.995577853016,3512.637385156266,3597.4738835463363,8147.160373286343
2021-05-30 02:00:00,2711.96546489392,3281.937010604325,1800.9504351853793,5108.379458595207,3443.5496321067376,2315.7717548238566,2190.995577853016,3557.0990257307035,3643.0093525537773,8147.160373286343
2021-05-30 03:00:00,2711.96546489392,3281.937010604325,1800.9504351853793,5133.197301349573,3460.279296372904,2315.7717548238566,2201.640007102526,3574.3803426332206,3660.7080442811985,8147.160373286343
2021-05-30 04:00:00,2711.96546489392,3281.937010604325,1800.9504351853793,5330.0533938769195,3592.9796430278357,2315.7717548238566,2286.072033285532,3711.4564194230884,3801.0947543909306,8147.160373286343
2021-05-30 05:00:00,2711.96546489392,3281.937010604325,1800.9504351853793,5345.715139304431,3603.5371981472604,2315.7717548238566,2292.7893915497853,3722.3621048470063,3812.263831694642,8147.160373286343
2021-05-30 06:00:00,2711.96546489392,3281.937010604325,1800.9504351853793,5397.760324109703,3638.620765928736,2315.7717548238566,2315.111689781768,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-30 07:00:00,2711.96546489392,3281.937010604325,1800.9504351853793,5380.652879104267,3638.620765928736,2315.7717548238566,2307.7742676777366,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-30 08:00:00,2711.96546489392,3281.937010604325,1800.9504351853793,5344.269439726508,3638.620765928736,2315.7717548238566,2292.169327710009,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-30 09:00:00,2711.96546489392,3281.937010604325,1800.9504351853793,5295.356604006738,3638.620765928736,2315.7717548238566,2271.1905011308772,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-30 10:00:00,2711.96546489392,3281.937010604325,1800.9504351853793,5446.914109759126,3638.620765928736,2315.7717548238566,2336.1938603341955,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-30 11:00:00,2711.96546489392,3281.937010604325,1800.9504351853793,5302.103202037051,3638.620765928736,2315.7717548238566,2274.0841323831714,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-30 12:00:00,2711.96546489392,3281.937010604325,1800.9504351853793,5303.548901614975,3638.620765928736,2315.7717548238566,2274.704196222948,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-30 13:00:00,2711.96546489392,3281.937010604325,1800.9504351853793,5191.9890841851575,3638.620765928736,2315.7717548238566,2226.855936586802,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-30 14:00:00,2711.96546489392,3281.937010604325,1800.9504351853793,5257.527465051055,3638.620765928736,2315.7717548238566,2254.9654973233723,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-30 15:00:00,2711.96546489392,3281.937010604325,1800.9504351853793,5351.738887545783,3638.620765928736,2315.7717548238566,2295.3729908821915,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-30 16:00:00,2711.96546489392,3281.937010604325,1800.9504351853793,5384.026178119424,3638.620765928736,2315.7717548238566,2309.221083303884,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-30 17:00:00,2711.96546489392,3281.937010604325,1800.9504351853793,5384.026178119424,3638.620765928736,2315.7717548238566,2317.7986330874696,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-30 18:00:00,2711.96546489392,3281.937010604325,1800.9504351853793,5384.026178119424,3638.620765928736,2315.7717548238566,2307.567579731144,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-30 19:00:00,2711.96546489392,3281.937010604325,1800.9504351853793,5384.026178119424,3638.620765928736,2315.7717548238566,2333.1968851086053,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-30 20:00:00,2711.96546489392,3281.937010604325,1800.9504351853793,5384.026178119424,3638.620765928736,2315.7717548238566,2288.552288644641,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-30 21:00:00,2711.96546489392,3281.937010604325,1800.9504351853793,5384.026178119424,3682.0168553048734,2315.7717548238566,2261.5795116143295,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-30 22:00:00,2711.96546489392,3291.412379820588,1800.9504351853793,5399.570545894572,3692.647305874701,2315.7717548238566,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-30 23:00:00,2711.96546489392,3347.248428953956,1800.9504351853793,5491.169729317494,3755.289968844286,2315.7717548238566,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-31 00:00:00,2711.96546489392,3449.990851189598,1800.9504351853793,5659.718939473795,3870.5570593472885,2315.7717548238566,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-31 01:00:00,2711.96546489392,3405.657429942863,1800.9504351853793,5586.989846932783,3820.8192356912064,2315.7717548238566,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-31 02:00:00,2711.96546489392,3444.6959012021607,1800.9504351853793,5651.032560286114,3820.8192356912064,2315.7717548238566,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-31 03:00:00,2711.96546489392,3447.0104405867273,1800.9504351853793,5654.829568149619,3820.8192356912064,2315.7717548238566,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-31 04:00:00,2711.96546489392,3440.2409129695384,1800.9504351853793,5643.72414053578,3820.8192356912064,2315.7717548238566,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-31 05:00:00,2711.96546489392,3377.9470200388037,1800.9504351853793,5541.530847613841,3820.8192356912064,2315.7717548238566,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-31 06:00:00,2711.96546489392,3294.5830064250017,1800.9504351853793,5404.771967062636,3820.8192356912064,2315.7717548238566,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-31 07:00:00,2711.96546489392,3270.1320193081565,1800.9504351853793,5364.660059279946,3820.8192356912064,2315.7717548238566,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-31 08:00:00,2711.96546489392,3304.739775459672,1800.9504351853793,5421.434173007199,3820.8192356912064,2315.7717548238566,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-31 09:00:00,2711.96546489392,3216.386454996196,1800.9504351853793,5276.4903216285475,3820.8192356912064,2315.7717548238566,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-31 10:00:00,2711.96546489392,3236.241586989819,1800.9504351853793,5309.062717161514,3820.8192356912064,2315.7717548238566,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-31 11:00:00,2711.96546489392,3268.6437691742162,1800.9504351853793,5362.218581075205,3820.8192356912064,2338.957928130244,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-31 12:00:00,2711.96546489392,3234.0557249669064,1800.9504351853793,5305.476804843546,3820.8192356912064,2314.207607835278,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-31 13:00:00,2711.96546489392,3224.762461389415,1800.9504351853793,5290.231181841122,3820.8192356912064,2307.557585973682,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-31 14:00:00,2711.96546489392,3180.634583945133,1800.9504351853793,5217.839284441144,3820.8192356912064,2275.980804871611,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-31 15:00:00,2711.96546489392,3147.322942158854,1800.9504351853793,5163.191449691738,3820.8192356912064,2252.1438455217285,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-31 16:00:00,2711.96546489392,3181.620870916322,1800.9504351853793,5219.457290775471,3820.8192356912064,2276.6865666167205,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-31 17:00:00,2711.96546489392,3184.1598483802554,1800.9504351853793,5223.622489890294,3820.8192356912064,2278.5033939885548,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-31 18:00:00,2711.96546489392,3199.051692132424,1800.9504351853793,5248.052598190079,3820.8192356912064,2278.5033939885548,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-31 19:00:00,2711.96546489392,3189.9582296275835,1800.9504351853793,5233.134749365554,3820.8192356912064,2278.5033939885548,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-31 20:00:00,2711.96546489392,3130.176924823057,1800.9504351853793,5233.134749365554,3820.8192356912064,2278.5033939885548,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-31 21:00:00,2711.96546489392,3130.176924823057,1800.9504351853793,5233.134749365554,3820.8192356912064,2278.5033939885548,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-31 22:00:00,2711.96546489392,3130.176924823057,1800.9504351853793,5287.943829662728,3820.8192356912064,2278.5033939885548,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-05-31 23:00:00,2711.96546489392,3130.176924823057,1800.9504351853793,5301.759341638461,3820.8192356912064,2278.5033939885548,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-06-01 00:00:00,2711.96546489392,3130.176924823057,1800.9504351853793,5158.168610611985,3820.8192356912064,2278.5033939885548,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-06-01 01:00:00,2711.96546489392,3130.176924823057,1800.9504351853793,5149.788709905392,3820.8192356912064,2278.5033939885548,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-06-01 02:00:00,2711.96546489392,3130.176924823057,1800.9504351853793,5114.910204261738,3820.8192356912064,2278.5033939885548,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-06-01 03:00:00,2711.96546489392,3130.176924823057,1800.9504351853793,5194.6325028758065,3820.8192356912064,2278.5033939885548,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-06-01 04:00:00,2711.96546489392,3130.176924823057,1800.9504351853793,5197.350308510377,3820.8192356912064,2278.5033939885548,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-06-01 05:00:00,2711.96546489392,3130.176924823057,1800.9504351853793,5158.168610611985,3820.8192356912064,2278.5033939885548,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-06-01 06:00:00,2711.96546489392,3130.176924823057,1800.9504351853793,5139.596938775752,3820.8192356912064,2278.5033939885548,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-06-01 07:00:00,2711.96546489392,3130.176924823057,1800.9504351853793,5034.508454239026,3820.8192356912064,2278.5033939885548,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-06-01 08:00:00,2711.96546489392,3130.176924823057,1800.9504351853793,5028.166907758361,3820.8192356912064,2278.5033939885548,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-06-01 09:00:00,2711.96546489392,3130.176924823057,1800.9504351853793,5053.7595774839,3820.8192356912064,2278.5033939885548,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-06-01 10:00:00,2711.96546489392,3130.176924823057,1800.9504351853793,5061.912994387611,3820.8192356912064,2278.5033939885548,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-06-01 11:00:00,2711.96546489392,3130.176924823057,1800.9504351853793,4995.779723946396,3820.8192356912064,2278.5033939885548,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-06-01 12:00:00,2711.96546489392,3130.176924823057,1800.9504351853793,5155.677288780295,3820.8192356912064,2278.5033939885548,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-06-01 13:00:00,2711.96546489392,3130.176924823057,1800.9504351853793,5138.6910035642295,3820.8192356912064,2278.5033939885548,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-06-01 14:00:00,2711.96546489392,3130.176924823057,1800.9504351853793,5084.3348908728185,3820.8192356912064,2278.5033939885548,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-06-01 15:00:00,2711.96546489392,3130.176924823057,1800.9504351853793,5084.3348908728185,3820.8192356912064,2278.5033939885548,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-06-01 16:00:00,2711.96546489392,3130.176924823057,1800.9504351853793,5084.3348908728185,3820.8192356912064,2278.5033939885548,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-06-01 17:00:00,2711.96546489392,3130.176924823057,1800.9504351853793,5084.3348908728185,3820.8192356912064,2278.5033939885548,2255.068841296668,3722.3621048470063,3849.3795347346695,8147.160373286343
2021-06-01 18:00:00,2711.96546489392,3130.176924823057,1800.9504351853793,5084.3348908728185,3820.8192356912064,2278.5033939885548,2255.068841296668,3621.864413801029,3849.3795347346695,8147.160373286343
2021-06-01 19:00:00,2688.039230147827,3130.176924823057,1800.9504351853793,5084.3348908728185,3820.8192356912064,2278.5033939885548,2255.068841296668,3654.1026256586583,3849.3795347346695,8147.160373286343
2021-06-01 20:00:00,2662.630619625652,3130.176924823057,1800.9504351853793,5084.3348908728185,3820.8192356912064,2278.5033939885548,2255.068841296668,3688.972528280176,3849.3795347346695,8147.160373286343
2021-06-01 21:00:00,2681.2805108191505,3130.176924823057,1800.9504351853793,5084.3348908728185,3820.8192356912064,2278.5033939885548,2255.068841296668,3663.313543332267,3849.3795347346695,8147.160373286343
2021-06-01 22:00:00,2633.9749266480294,3130.176924823057,1800.9504351853793,5084.3348908728185,3820.8192356912064,2278.5033939885548,2255.068841296668,3729.10581242947,3849.3795347346695,8147.160373286343
2021-06-01 23:00:00,2717.271672064619,3130.176924823057,1800.9504351853793,5084.3348908728185,3820.8192356912064,2278.5033939885548,2255.068841296668,3614.791744873079,3849.3795347346695,8147.160373286343
2021-06-02 00:00:00,2698.973132828533,3130.176924823057,1800.9504351853793,5084.3348908728185,3820.8192356912064,2263.1595900608545,2255.068841296668,3639.299365111787,3849.3795347346695,8092.2961006830865
2021-06-02 01:00:00,2686.467206665353,3130.176924823057,1800.9504351853793,5108.003267161343,3820.8192356912064,2252.6730437575447,2255.068841296668,3656.2408744043173,3849.3795347346695,8054.799744645014
2021-06-02 02:00:00,2675.3944508294485,3130.176924823057,1800.9504351853793,5129.143952778278,3820.8192356912064,2243.38824827232,2255.068841296668,3671.373096296674,3849.3795347346695,8021.600444590927
2021-06-02 03:00:00,2629.4517871059893,3130.176924823057,1800.9504351853793,5218.762076589198,3820.8192356912064,2204.8641226580276,2255.068841296668,3735.520558666447,3849.3795347346695,7883.8511524685855
2021-06-02 04:00:00,2626.213973216242,3130.176924823057,1800.9504351853793,5225.1961982986995,3820.8192356912064,2202.149130994611,2255.068841296668,3740.126017503251,3849.3795347346695,7874.14325712274
2021-06-02 05:00:00,2617.8099043031793,3130.176924823057,1800.9504351853793,5241.970872755614,3820.8192356912064,2195.1020993199395,2255.068841296668,3752.1331066134903,3849.3795347346695,7848.945446419166
2021-06-02 06:00:00,2588.7584331959474,3130.176924823057,1800.9504351853793,5300.797128385347,3820.8192356912064,2170.7416806696056,2255.068841296668,3794.240158835701,3849.3795347346695,7761.840797802759
2021-06-02 07:00:00,2581.819262298492,3130.176924823057,1800.9504351853793,5315.044112170673,3820.8192356912064,2164.923004309834,2255.068841296668,3804.4379605457675,3849.3795347346695,7741.035171799135
2021-06-02 08:00:00,2587.3003568720646,3136.822159835247,1800.9504351853793,5303.784399179043,3820.8192356912064,2169.519045521705,2255.068841296668,3804.4379605457675,3849.3795347346695,7757.4690664925265
2021-06-02 09:00:00,2599.463698122323,3151.5688970163815,1800.9504351853793,5278.967072585249,3820.8192356912064,2179.7183254118518,2255.068841296668,3804.4379605457675,3849.3795347346695,7793.9382546343095
2021-06-02 10:00:00,2602.068825140049,3154.727332076571,1800.9504351853793,5273.681901181018,3820.8192356912064,2179.7183254118518,2255.068841296668,3804.4379605457675,3849.3795347346695,7801.749173146578
2021-06-02 11:00:00,2589.768833729308,3139.8149213390575,1800.9504351853793,5298.729017835864,3820.8192356912064,2179.7183254118518,2255.068841296668,3804.4379605457675,3849.3795347346695,7764.870268602886
2021-06-02 12:00:00,2465.8303549824145,2989.55290573777,1800.9504351853793,5565.055698597032,3820.8192356912064,2179.7183254118518,2255.068841296668,3804.4379605457675,3849.3795347346695,7393.267136993722
2021-06-02 13:00:00,2502.61836966575,3034.1543990930068,1800.9504351853793,5483.250436861935,3820.8192356912064,2179.7183254118518,2221.9197576604624,3804.4379605457675,3849.3795347346695,7503.568163763052
2021-06-02 14:00:00,2527.6170124847254,3064.462552745167,1800.9504351853793,5538.022599018009,3820.8192356912064,2179.7183254118518,2199.944522440956,3804.4379605457675,3849.3795347346695,7578.5212699447175
2021-06-02 15:00:00,2554.867782021225,3097.50116673044,1800.9504351853793,5597.729183040964,3820.8192356912064,2179.7183254118518,2176.4794407658896,3804.4379605457675,3849.3795347346695,7660.226898421915
2021-06-02 16:00:00,2539.440361326932,3078.7970858631284,1800.9504351853793,5563.927620530681,3820.8192356912064,2179.7183254118518,2176.4794407658896,3804.4379605457675,3849.3795347346695,7613.971063263899
2021-06-02 17:00:00,2531.6889747737882,3069.399367100107,1800.9504351853793,5546.944290503624,3820.8192356912064,2179.7183254118518,2176.4794407658896,3804.4379605457675,3849.3795347346695,7590.730181605641
2021-06-02 18:00:00,2555.0864083931247,3097.766227586741,1800.9504351853793,5598.208194608912,3820.8192356912064,2179.7183254118518,2176.4794407658896,3804.4379605457675,3849.3795347346695,7660.882403034137
2021-06-02 19:00:00,2585.1722743274504,3134.2420896604895,1800.9504351853793,5664.1264902337425,3820.8192356912064,2179.7183254118518,2176.4794407658896,3804.4379605457675,3849.3795347346695,7751.088464230038
2021-06-02 20:00:00,2579.811626791262,3127.742883668452,1800.9504351853793,5652.381282374266,3820.8192356912064,2179.7183254118518,2176.4794407658896,3804.4379605457675,3849.3795347346695,7735.01570432495
2021-06-02 21:00:00,2585.7319565691328,3134.920643912419,1800.9504351853793,5665.352757064277,3820.8192356912064,2179.7183254118518,2176.4794407658896,3804.4379605457675,3849.3795347346695,7752.766552228359
2021-06-02 22:00:00,2575.5835218219663,3122.6167631828393,1800.9504351853793,5643.117481428425,3820.8192356912064,2179.7183254118518,2176.4794407658896,3804.4379605457675,3849.3795347346695,7722.338632093242
2021-06-02 23:00:00,2525.7995828348403,3122.6167631828393,1800.9504351853793,5534.040600786681,3820.8192356912064,2179.7183254118518,2176.4794407658896,3804.4379605457675,3849.3795347346695,7573.072094222981
2021-06-03 00:00:00,2597.541519659161,3122.6167631828393,1800.9504351853793,5691.227573919073,3820.8192356912064,2179.7183254118518,2176.4794407658896,3804.4379605457675,3849.3795347346695,7788.1750119057815
2021-06-03 01:00:00,2557.603303651725,3122.6167631828393,1800.9504351853793,5603.72272578695,3820.8192356912064,2179.7183254118518,2176.4794407658896,3804.4379605457675,3849.3795347346695,7668.428777408623
2021-06-03 02:00:00,2537.6058954219234,3122.6167631828393,1800.9504351853793,5559.908295771873,3820.8192356912064,2179.7183254118518,2176.4794407658896,3804.4379605457675,3849.3795347346695,7608.470807959628
2021-06-03 03:00:00,2501.25568741211,3122.6167631828393,1800.9504351853793,5480.2647926450045,3820.8192356912064,2179.7183254118518,2176.4794407658896,3804.4379605457675,3849.3795347346695,7499.482451255036
2021-06-03 04:00:00,2447.337385228643,3122.6167631828393,1800.9504351853793,5362.129499790972,3820.8192356912064,2179.7183254118518,2176.4794407658896,3804.4379605457675,3849.3795347346695,7337.8199058937735
2021-06-03 05:00:00,2468.378437439099,3122.6167631828393,1800.9504351853793,5362.129499790972,3820.8192356912064,2179.7183254118518,2176.4794407658896,3804.4379605457675,3849.3795347346695,7400.907019539287
2021-06-03 06:00:00,2474.7204648362735,3122.6167631828393,1800.9504351853793,5362.129499790972,3820.8192356912064,2179.7183254118518,2176.4794407658896,3804.4379605457675,3849.3795347346695,7419.922237939329
2021-06-03 07:00:00,2457.4083180512785,3122.6167631828393,1800.9504351853793,5362.129499790972,3820.8192356912064,2179.7183254118518,2176.4794407658896,3804.4379605457675,3849.3795347346695,7368.015453014852
2021-06-03 08:00:00,2409.61463652359,3122.6167631828393,1800.9504351853793,5362.129499790972,3820.8192356912064,2179.7183254118518,2176.4794407658896,3804.4379605457675,3849.3795347346695,7224.7162782437135
2021-06-03 09:00:00,2440.0375719933036,3122.6167631828393,1800.9504351853793,5362.129499790972,3820.8192356912064,2179.7183254118518,2176.4794407658896,3804.4379605457675,3849.3795347346695,7315.932970651054
2021-06-03 10:00:00,2440.0375719933036,3122.6167631828393,1800.9504351853793,5362.129499790972,3820.8192356912064,2179.7183254118518,2176.4794407658896,3804.4379605457675,3849.3795347346695,7380.467581356716
2021-06-03 11:00:00,2440.0375719933036,3122.6167631828393,1800.9504351853793,5362.129499790972,3820.8192356912064,2179.7183254118518,2176.4794407658896,3804.4379605457675,3849.3795347346695,7278.461118850161
2021-06-03 12:00:00,2440.0375719933036,3122.6167631828393,1800.9504351853793,5362.129499790972,3820.8192356912064,2179.7183254118518,2176.4794407658896,3804.4379605457675,3849.3795347346695,7278.461118850161
2021-06-03 13:00:00,2443.570587019316,3127.1381082930257,1803.5580937811508,5369.893513063402,3826.3515323764354,2179.7183254118518,2179.6308408329596,3804.4379605457675,3849.3795347346695,7278.461118850161
2021-06-03 14:00:00,2481.2560806301203,3175.365789468355,1831.3731188027164,5452.70965463601,3885.362697018894,2213.334608674559,2213.245774881711,3804.4379605457675,3849.3795347346695,7278.461118850161
2021-06-03 15:00:00,2515.114141296078,3218.6953467743156,1856.3631803455296,5527.114781830149,3938.3805402523517,2243.536738168398,2243.446692191136,3804.4379605457675,3901.90636855516,7377.7795971163205
2021-06-03 16:00:00,2535.0364204705393,3244.190709478981,1871.0674774272422,5570.895190005251,3969.576546560734,2261.307846247381,2261.217087013783,3804.4379605457675,3932.8134620785204,7436.21916548742
2021-06-03 17:00:00,2468.988667345354,3159.666674502428,1822.3187486785093,5425.751275217844,3866.1533335285108,2202.3918081333136,2202.3034135377166,3705.3172626460623,3830.3480732055064,7242.476162956624
2021-06-03 18:00:00,2496.6639517157887,3195.083877865561,1842.7454076787214,5486.569379185227,3909.489657562816,2227.0787661543645,2226.9893807297685,3746.8507497303376,3873.283050415299,7323.658223452441
2021-06-03 19:00:00,2534.643863245427,3243.688337800072,1870.777737583268,5570.032521863871,3968.961846929042,2260.9576766300615,2260.8669314507756,3803.8488330693954,3932.204455309588,7435.067646898828
2021-06-03 20:00:00,2539.8452464781676,3250.344762545625,1874.6167905159316,5581.462874737173,3977.1066170489644,2265.5974240595497,2265.506492660629,3811.654772131333,3940.273794997953,7450.3252681976865
2021-06-03 21:00:00,2563.594958597477,3280.738249119661,1892.146051076398,5633.654297290743,4014.2959447663466,2286.782685907402,2286.6909042226025,3847.2969844518816,3977.118704518413,7519.992142807575
2021-06-03 22:00:00,2529.933176544077,3237.6598776531564,1867.3008594555724,5559.680504167295,3961.5854513487357,2256.7556412222234,2256.665064694682,3796.7793033529233,3924.8963740823892,7421.249423835713
2021-06-03 23:00:00,2451.9124280529586,3137.813506469857,1809.7150654656125,5388.225211067756,3839.4138995498975,2187.1594297798997,2187.0716465468763,3679.6902174238503,3803.8562787569113,7192.385104352824
2021-06-04 00:00:00,2379.485620019693,3045.1259317110207,1756.2580642522908,5229.062938982901,3726.0018175026735,2122.5531353843835,2122.4679451719326,3570.9961980330877,3691.494529888731,6979.929924757386
2021-06-04 01:00:00,2405.885093408512,3078.9104271176966,1775.7430687595854,5287.0773714907955,3767.340367733979,2146.1020421491444,2146.0159067842087,3610.6150208191516,3732.450235099491,7057.369549840276
2021-06-04 02:00:00,2374.2842367869525,3038.469506965468,1752.4190113196269,5287.0773714907955,3717.8570473827513,2117.9133879548954,2117.8283839620794,3563.19025897115,3683.425190200366,6964.6723034585275
2021-06-04 03:00:00,2366.825649509814,3028.924445066184,1752.4190113196269,5303.7385598738165,3706.1777543805983,2117.9133879548954,2111.1754282649304,3551.9968369200683,3671.854061590635,6942.793450275257
2021-06-04 04:00:00,2255.2412582715733,2886.1252953361077,1752.4190113196269,5566.155911596032,3531.4493840720716,2117.9133879548954,2011.643709479956,3384.53735176113,3498.7438875213666,6615.474291467655
2021-06-04 05:00:00,2239.1464120419587,2865.528056500811,1765.015291029323,5606.165096795093,3531.4493840720716,2117.9133879548954,2011.643709479956,3360.383125229849,3473.774609995104,6568.262029335335
2021-06-04 06:00:00,2227.7622525136944,2865.528056500811,1774.0347524284155,5634.813341342591,3531.4493840720716,2117.9133879548954,2011.643709479956,3343.2984284150416,3456.113413696041,6534.867990266134
2021-06-04 07:00:00,2239.8333871859054,2865.528056500811,1764.473946462999,5604.445640296054,3531.4493840720716,2117.9133879548954,2011.643709479956,3361.4140983135017,3474.840371840737,6570.277186865373
