Date,BNT,OG,INJ,PSG,TFUEL,ONE,OGN,STRAX,COS,UTK
2021-03-25 13:00:00,1005.9198102842283,423.4181969967093,708.1497707274877,275.38376152966094,365.9149156063474,926.1970508531779,709.8056912266168,760.8944599258393,554.8383668637159,577.8122886017594
2021-03-25 14:00:00,1015.2130643801338,427.32997291889615,714.6920573889547,277.92791191184523,369.2954438089391,926.1970508531779,716.3632762148525,760.8944599258393,559.9642763772832,583.1504441513509
2021-03-25 15:00:00,1016.8798320977728,428.03155944159874,715.8654324085484,278.3842114687154,369.9017497614613,926.1970508531779,717.5393950265485,760.8944599258393,560.8836207116339,584.1078553283158
2021-03-25 16:00:00,1009.9458753416955,425.1128740377575,710.9840493829342,276.4859497243394,367.379443136939,926.1970508531779,712.646597491532,760.8944599258393,557.0590362834195,580.1249081974082
2021-03-25 17:00:00,997.5248718967903,419.88454586511153,702.2398824505526,273.0855368726784,362.8611600881099,926.1970508531779,703.8819834081809,760.8944599258393,550.2079441827156,572.9901362664299
2021-03-25 18:00:00,995.1935254243467,418.9032206045445,700.598655731416,272.447300151971,362.013105959946,926.1970508531779,702.2369188837094,760.8944599258393,548.9220360455663,571.650983158007
2021-03-25 19:00:00,985.2631778821516,414.72327523625626,693.6078665419052,269.7287370701943,358.40082767921774,926.1970508531779,695.2297825998372,760.8944599258393,543.444722887628,565.9468735646733
2021-03-25 20:00:00,978.8929418182584,412.04187474981495,689.1233329220222,267.9848012701715,356.08358094853315,926.1970508531779,690.7347624537176,760.8944599258393,543.444722887628,565.9468735646733
2021-03-25 21:00:00,983.8404151704083,414.12439686046383,692.6062667346245,269.3392370888655,357.8832813576593,926.1970508531779,694.2258406755054,760.8944599258393,540.7118830455206,565.9468735646733
2021-03-25 22:00:00,993.4521544262292,418.1702315921132,699.3727613206876,271.9705769671032,361.37966220498555,926.1970508531779,694.2258406755054,760.8944599258393,535.4804467763437,565.9468735646733
2021-03-25 23:00:00,973.8557568689362,409.92159066019326,685.5772437303137,266.6058057233267,354.2512469127774,926.1970508531779,694.2258406755054,760.8944599258393,546.2556438680813,565.9468735646733
2021-03-26 00:00:00,966.3964361780253,406.7817657104556,680.3260137783368,264.56371870076504,351.537833106637,926.1970508531779,694.2258406755054,760.8944599258393,550.4720253387611,565.9468735646733
2021-03-26 01:00:00,977.9094122369855,411.6278811911457,688.4309454768588,267.7155471279452,351.537833106637,926.1970508531779,694.2258406755054,760.8944599258393,543.9912908560493,565.9468735646733
2021-03-26 02:00:00,964.4811544528708,405.97557308305664,678.9776892889687,264.03938516993117,351.537833106637,926.1970508531779,694.2258406755054,760.8944599258393,551.5651612756039,565.9468735646733
2021-03-26 03:00:00,964.4811544528708,401.2608714507782,671.092541924902,260.9730260025736,351.537833106637,926.1970508531779,694.2258406755054,760.8944599258393,558.0458957583157,565.9468735646733
2021-03-26 04:00:00,964.4811544528708,399.36101493645896,667.9151089175984,259.7373926807399,351.537833106637,926.1970508531779,694.2258406755054,760.8944599258393,560.7006544620772,565.9468735646733
2021-03-26 05:00:00,964.4811544528708,399.86216512251985,667.9151089175984,260.0633319632451,351.0972481605347,926.1970508531779,694.2258406755054,760.8944599258393,559.9979242169637,565.9468735646733
2021-03-26 06:00:00,964.4811544528708,389.9662018301213,667.9151089175984,260.0633319632451,360.0068548483788,949.7006569958548,694.2258406755054,760.8944599258393,574.2086913959217,565.9468735646733
2021-03-26 07:00:00,961.7269928750205,391.08297398864204,667.9151089175984,260.0633319632451,358.9788233074737,946.9887024409306,692.2434171435248,760.8944599258393,572.5689874906574,565.9468735646733
2021-03-26 08:00:00,950.3168949096412,395.7785603448402,667.9151089175984,256.97789491417893,354.71983549515267,935.7534621419587,684.0305196538907,760.8944599258393,565.7759284545622,559.2323804513328
2021-03-26 09:00:00,950.185744358315,395.8331881654537,667.9151089175984,256.9424301205115,354.6708816122524,935.6243214488671,683.9361185333203,760.8944599258393,565.6978473162162,559.1552023695702
2021-03-26 10:00:00,938.9067969442617,395.8331881654537,667.9151089175984,253.89245786511273,350.46084768283157,924.5182218429867,675.8176221642566,760.8944599258393,558.9828694184667,552.5178873379921
2021-03-26 11:00:00,949.0053893963791,395.8331881654537,667.9151089175984,256.6232469775046,354.2302966661502,934.4620552110423,683.0865084481856,760.8944599258393,564.9951170711029,558.4605996337073
2021-03-26 12:00:00,967.8910687873519,403.7104655418807,667.9151089175984,261.7301772656142,361.2796558037851,953.0583150162372,696.6802698103386,760.8944599258393,576.2388009929158,569.5742434075125
2021-03-26 13:00:00,965.1369072095018,402.5616959244851,667.9151089175984,260.98541659859825,360.25162426288006,950.346360461313,694.697846278358,760.8944599258393,574.5990970876516,567.9535036904994
2021-03-26 14:00:00,954.9071642060582,398.29483734558715,667.9151089175984,258.21916269253893,356.4332213966611,940.2733864001658,687.3345588738584,752.829536991444,568.5087682966694,561.9336133130215
2021-03-26 15:00:00,961.7269928750205,401.1394097315191,667.9151089175984,260.0633319632451,358.9788233074737,946.9887024409306,687.3345588738584,758.2061522810408,572.5689874906574,565.9468735646733
2021-03-26 16:00:00,961.7269928750205,403.7104655418807,667.9151089175984,261.7301772656142,361.2796558037851,953.0583150162372,687.3345588738584,763.0657853312534,576.2388009929158,565.9468735646733
2021-03-26 17:00:00,961.7269928750205,401.57703625243175,667.9151089175984,260.34705031258454,359.37045437067565,948.0218279856637,687.3345588738584,759.0333238640559,576.2388009929158,565.9468735646733
2021-03-26 18:00:00,961.7269928750205,401.5223329373176,667.9151089175984,260.31158551891707,359.3215004877754,947.8926872925721,687.3345588738584,758.9299274161789,576.2388009929158,565.9468735646733
2021-03-26 19:00:00,961.7269928750205,403.8745754872229,667.9151089175984,261.83657164661645,361.42651745248577,953.4457370955121,683.331391322514,763.3759746748841,576.2388009929158,565.9468735646733
2021-03-26 20:00:00,961.7269928750205,403.16343239073996,667.9151089175984,261.37552932893993,360.7901169747826,951.7669080853209,684.5367248485917,762.0318208524849,576.2388009929158,565.9468735646733
2021-03-26 21:00:00,961.7269928750205,401.8505528280021,667.9151089175984,260.5243742809216,359.6152237851768,948.6675314511217,686.7731639169782,759.5503061034401,576.2388009929158,565.9468735646733
2021-03-26 22:00:00,961.7269928750205,405.46097162553104,667.9151089175984,262.86505066297184,362.84618005659274,957.1908171951692,680.6578065480468,766.374471663313,581.4160077538105,565.9468735646733
2021-03-26 23:00:00,961.7269928750205,404.9139384743903,667.9151089175984,262.51040272629757,362.3566412275904,955.899410264253,681.577365865188,765.3405071845444,580.6315824870082,565.9468735646733
2021-03-27 00:00:00,961.7269928750205,405.9533014615577,667.9151089175984,263.18423380597864,363.2867650026949,958.3530834329939,679.832322077095,767.3050396942048,582.1219904939326,565.9468735646733
2021-03-27 01:00:00,961.7269928750205,403.4369489663103,667.9151089175984,261.55285329727707,361.0348863892839,952.412611550779,684.0726321537791,762.5488030918691,578.5136342666424,565.9468735646733
2021-03-27 02:00:00,961.7269928750205,404.64042189882,667.9151089175984,262.33307875796055,362.11187181308924,955.2537067987951,682.0380778875382,764.8235249451602,580.2393698536074,565.9468735646733
2021-03-27 03:00:00,961.7269928750205,405.73448820110156,667.9151089175984,263.04237463130903,363.09094947109406,957.8365206606277,680.1989567391291,764.8235249451602,581.8082203872117,565.9468735646733
2021-03-27 04:00:00,961.7269928750205,407.5396975998661,667.9151089175984,264.21271282233414,364.70642760680204,962.0981635326516,677.1859949173315,764.8235249451602,584.3968237676593,565.9468735646733
2021-03-27 05:00:00,961.7269928750205,406.9926644487253,667.9151089175984,263.85806488565987,364.2168887777997,960.8067566017352,678.0961911470592,764.8235249451602,583.6123985008569,565.9468735646733
2021-03-27 06:00:00,961.7269928750205,402.0146627733443,667.9151089175984,260.630768661924,359.76208543387753,960.8067566017352,686.4928101965057,764.8235249451602,576.4741285729566,565.9468735646733
2021-03-27 07:00:00,961.7269928750205,402.0146627733443,667.9151089175984,260.630768661924,354.81774326095314,960.8067566017352,696.0590041575775,764.8235249451602,568.551433378254,565.9468735646733
2021-03-27 08:00:00,961.7269928750205,399.4793358625171,667.9151089175984,260.630768661924,354.81774326095314,960.8067566017352,691.6692709259831,764.8235249451602,572.1597896055443,565.9468735646733
2021-03-27 09:00:00,961.7269928750205,402.4032973044054,667.9151089175984,260.630768661924,354.81774326095314,960.8067566017352,696.7318964416685,764.8235249451602,568.0023356914925,565.9468735646733
2021-03-27 10:00:00,961.7269928750205,408.15272107875046,667.9151089175984,260.630768661924,354.81774326095314,960.8067566017352,706.6866034646479,764.8235249451602,560.0011979701098,574.0329614066115
2021-03-27 11:00:00,961.7269928750205,414.4811203102702,667.9151089175984,260.630768661924,354.81774326095314,960.8067566017352,717.6437641727058,764.8235249451602,560.0011979701098,582.9333302250071
2021-03-27 12:00:00,946.9104705758255,408.0955568321008,667.9151089175984,256.6154486965442,349.3513634628152,960.8067566017352,706.5876277498769,753.0405294628118,560.0011979701098,573.9525646333053
2021-03-27 13:00:00,950.9058734052593,409.81747901282694,667.9151089175984,257.6982143028587,350.8254198487342,960.8067566017352,709.5690101454461,756.2179156630768,560.0011979701098,576.3743054123488
2021-03-27 14:00:00,947.8397252083828,408.4960431489135,667.9151089175984,256.8672793625859,349.6942009146924,960.8067566017352,707.281040534715,753.7795290010483,560.0011979701098,574.5158154327493
2021-03-27 15:00:00,928.828240130704,400.30255196884184,667.9151089175984,251.715112473324,342.6801394593351,960.8067566017352,693.0946094427974,738.6604451661597,560.0011979701098,562.9923494273664
2021-03-27 16:00:00,930.746249987802,401.1291679214206,667.9151089175984,252.23489863619562,342.6801394593351,960.8067566017352,694.5258345448955,740.1857627153739,560.0011979701098,564.1549162282213
2021-03-27 17:00:00,925.7758126675877,398.9870294099958,667.9151089175984,250.88789589118517,342.6801394593351,960.8067566017352,690.8168782875696,736.2329700622314,560.0011979701098,561.1421760210598
2021-03-27 18:00:00,925.7758126675877,398.9870294099958,667.9151089175984,250.95662288636152,342.6801394593351,960.8067566017352,691.0061172625834,736.4346500978602,560.0011979701098,561.295892546473
2021-03-27 19:00:00,925.7758126675877,398.9870294099958,667.9151089175984,250.95662288636152,342.6801394593351,960.8067566017352,686.6796872375282,731.8237893513646,560.0011979701098,557.7815858829182
2021-03-27 20:00:00,925.7758126675877,398.9870294099958,667.9151089175984,250.95662288636152,342.6801394593351,960.8067566017352,681.7615759640703,726.582348697902,560.0011979701098,553.7866637137566
2021-03-27 21:00:00,925.7758126675877,398.9870294099958,667.9151089175984,250.95662288636152,342.6801394593351,975.3486967016532,681.7615759640703,715.7493850325448,560.0011979701098,545.5299935412406
2021-03-27 22:00:00,925.7758126675877,403.6609988706026,667.9151089175984,253.89647682858717,346.69449679059454,986.7745067801601,689.7481332969825,707.4617605742734,566.5613823978746,539.2133304581317
2021-03-27 23:00:00,924.5576865982886,403.1298659773519,667.0362732479703,253.56240251697065,346.23831982113336,985.476119271239,690.6568923658848,707.4617605742734,565.8159068947195,539.923756453465
2021-03-28 00:00:00,931.8664430140851,406.31666333685666,672.3092872657406,255.56684838667005,348.97538163790114,993.2664443247667,685.2399755630152,707.4617605742734,570.2887599136501,535.6890603244183
2021-03-28 01:00:00,938.931574216022,409.39723411771126,677.4065341495855,257.5044793940461,351.6212080607767,1000.7970918765099,680.0837847764745,707.4617605742734,574.6125178319496,531.6581877895434
2021-03-28 02:00:00,944.7785793486596,411.9466720053152,681.624945363802,259.10803608980564,353.8108575141911,1007.029351919332,675.8749114307716,707.4617605742734,578.1908002470942,528.3678844097213
2021-03-28 03:00:00,956.1071517931445,416.8862079125475,689.7981170913462,262.21492718783963,358.0533033301812,1019.1043557522996,667.866710798454,707.4617605742734,585.1237224264366,522.1074419011085
2021-03-28 04:00:00,967.0702864168395,421.6664039518047,697.707638118002,265.2215959923887,362.158896055333,1030.7898433325913,660.2954796645756,707.4617605742734,591.8330019548325,522.1074419011085
2021-03-28 05:00:00,946.4839558456787,412.6902580558662,682.8553153012816,259.57574012606875,354.44950527143686,1008.8470944318217,674.6571187975632,707.4617605742734,579.2344659515113,510.99317591278646
2021-03-28 06:00:00,959.5179047871827,418.3733800136496,692.2588569663056,263.150335260366,359.33059884467275,1022.739840777279,665.4926765338412,707.4617605742734,579.2344659515113,510.99317591278646
2021-03-28 07:00:00,956.7162148277943,417.1517743591729,690.2375349261605,262.38196434364795,358.2813918149119,1019.7535495067605,667.4415346393004,707.4617605742734,579.2344659515113,510.99317591278646
2021-03-28 08:00:00,947.7020819149783,413.2213909491171,683.7341509709103,259.9098144376854,354.9056822408983,1010.1454819407431,673.7899502644043,707.4617605742734,579.2344659515113,515.8535223160701
2021-03-28 09:00:00,943.4386406724299,411.36242582273917,680.6582261272106,258.74055434702734,353.3090628477836,1010.1454819407431,676.8348370635334,707.4617605742734,579.2344659515113,518.1846873620434
2021-03-28 10:00:00,937.9570733605825,408.97232780311066,676.7034656138828,257.23721994475284,351.25626648520773,1010.1454819407431,680.7903653320864,707.4617605742734,579.2344659515113,521.2130394310423
2021-03-28 11:00:00,929.0647530546966,405.0950576823799,683.1803704243998,254.798477469952,347.9261746081402,1010.1454819407431,687.3063869223895,707.4617605742734,579.2344659515113,526.2017049454603
2021-03-28 12:00:00,932.353693441805,406.52911649415705,680.7704056998821,255.7004781113167,349.15785242568575,1010.1454819407431,684.8818673970558,707.4617605742734,577.1911773990302,524.3454930257415
2021-03-28 13:00:00,935.5208212219837,407.9100620166091,678.4657142222522,256.56907132151974,350.34391254628514,1010.1454819407431,682.563256908472,707.4617605742734,575.2371447672105,522.5703650545605
2021-03-28 14:00:00,949.2856458050675,413.911863710343,668.6278307746564,260.3441110427869,355.4987123011979,1010.1454819407431,672.6659583032293,707.4617605742734,566.8960954461924,514.9929941767003
2021-03-28 15:00:00,967.0702864168395,421.6664039518047,656.3316142117266,265.2215959923887,362.158896055333,1010.1454819407431,660.2954796645756,707.4617605742734,556.4707484333262,514.9929941767003
2021-03-28 16:00:00,964.8776594921004,420.7103647439531,657.8230886538188,264.6202622314788,361.3377775103026,1010.1454819407431,661.7959617544585,705.8577409634486,557.7352950147932,513.8253567040738
2021-03-28 17:00:00,941.3678263546211,410.4594999042129,674.2516414631078,258.17262801727924,352.53356199969943,1010.1454819407431,678.3237335736368,688.6590862473845,571.6642432469172,501.30568824758035
2021-03-28 18:00:00,927.7248143784672,404.51081149980405,684.1671067787419,254.43099572717375,347.42437994173275,1025.0005625575188,688.2990825967785,688.6590862473845,571.6642432469172,494.0403884179052
2021-03-28 19:00:00,927.9684395923272,404.61703807845424,683.9874882156599,254.43099572717375,347.42437994173275,1024.7314629086457,688.1183792408854,688.6590862473845,571.6642432469172,494.1701259148638
2021-03-28 20:00:00,940.2715128922515,404.61703807845424,675.037787955292,254.43099572717375,347.42437994173275,1011.323265246543,679.114627938472,688.6590862473845,571.6642432469172,500.7218695112671
2021-03-28 21:00:00,952.2091483713862,404.61703807845424,666.574988515658,254.43099572717375,347.42437994173275,998.6445291592764,670.6007180577031,688.6590862473845,571.6642432469172,507.07900686223275
2021-03-28 22:00:00,966.0957855614001,404.61703807845424,656.9936559358085,254.43099572717375,347.42437994173275,984.2900371249607,660.9615197398897,688.6590862473845,571.6642432469172,514.4740441888664
2021-03-28 23:00:00,962.8068451742915,404.61703807845424,656.9936559358085,253.56482035400091,347.42437994173275,987.6523639218199,663.2193589394061,686.3146409909629,571.6642432469172,512.7225879799269
2021-03-29 00:00:00,957.6907156832337,404.61703807845424,656.9936559358085,252.21743644017647,347.42437994173275,992.9285530956582,666.762377646536,682.6677261476403,571.6642432469172,509.99810054379856
2021-03-29 01:00:00,956.3507770070044,404.61703807845424,656.9936559358085,251.86455017703202,347.9111546429631,994.3197407257757,667.6965753479896,681.712581783913,571.6642432469172,509.28454431052694
2021-03-29 02:00:00,955.7417139723545,404.8748873252542,656.9936559358085,251.70414733014812,348.13286707900875,994.9533882791313,668.1220766068144,681.2784252549461,571.6642432469172,508.96020056813074
2021-03-29 03:00:00,952.0873357644563,406.4289106901157,656.9936559358085,250.74173024884504,349.4690986568453,998.7722984183807,670.686516511907,678.6734860811445,569.4784253400339,507.0141381137535
2021-03-29 04:00:00,942.2205146031307,410.68498590225516,656.9936559358085,248.1432041293266,353.1286974921658,1009.231323133557,677.7098659414435,671.6401503118799,563.5767169914486,501.759769486935
2021-03-29 05:00:00,951.7218979436661,406.5849694040631,656.9936559358085,248.1432041293266,349.6032862027267,999.1558024367165,670.9440436525108,671.6401503118799,569.2598435493453,506.8195318683156
2021-03-29 06:00:00,962.319594746572,402.1073880954359,656.9936559358085,248.1432041293266,345.75322469644334,988.1524410681092,663.5551662097549,671.6401503118799,575.5987154793077,512.46311298601
2021-03-29 07:00:00,974.5008554395661,397.08104574424306,648.7812352366111,248.1432041293266,341.43130938773794,975.8005355547582,655.2607266321334,671.6401503118799,582.8847751689187,518.9499878339338
2021-03-29 08:00:00,983.0277379246622,397.08104574424306,643.1536408789206,248.1432041293266,341.43130938773794,967.3363425573812,649.576928507691,671.6401503118799,587.9850169516468,523.4908002274808
2021-03-29 09:00:00,978.3988588613244,397.08104574424306,646.1964494388558,246.97474790170395,341.43130938773794,967.3363425573812,652.6501261276228,671.6401503118799,585.2163142695945,521.0257877852697
2021-03-29 10:00:00,978.3988588613244,397.08104574424306,641.9604059236718,248.60443685075666,341.43130938773794,967.3363425573812,648.3717765067488,671.6401503118799,589.0779259050888,524.4638314546697
2021-03-29 11:00:00,978.3988588613244,397.08104574424306,637.7011772813478,250.26487464790443,341.43130938773794,967.3363425573812,644.0700102048246,671.6401503118799,593.0123981374787,527.9667438725485
2021-03-29 12:00:00,978.3988588613244,399.32526838882296,637.7011772813478,251.67932166028973,341.43130938773794,972.8035340744766,644.0700102048246,671.6401503118799,596.3639855947001,530.9507063025936
2021-03-29 13:00:00,978.3988588613244,399.95950522316076,637.7011772813478,252.07905668552905,341.97359491272766,974.3486099380037,643.04867449701,671.6401503118799,597.3111733543496,531.7940000328239
2021-03-29 14:00:00,978.3988588613244,393.373199635807,637.7011772813478,247.92796219265932,336.34216830706555,958.3035913552238,653.8153334399711,671.6401503118799,587.4749927733742,523.0367189881263
2021-03-29 15:00:00,978.3988588613244,395.42227248520595,634.3966184354729,249.21941381266322,338.0941676954937,963.2953749143109,650.4272712555816,671.6401503118799,590.5351378430111,525.7612064242544
2021-03-29 16:00:00,978.3988588613244,398.05679472014754,630.197890969421,250.8798516098112,340.3467383377586,969.7133823474231,646.1224455848127,671.6401503118799,594.4696100754013,525.7612064242544
2021-03-29 17:00:00,978.3988588613244,410.9366812020839,610.4457547690262,258.9975475069787,351.3593059221646,1001.0903075759705,625.8711900185787,671.6401503118799,613.7048076559755,525.7612064242544
2021-03-29 18:00:00,967.8284805927287,406.4970233617194,610.4457547690262,256.19940233030354,347.5633072472367,990.2747765312816,632.7067971107164,671.6401503118799,607.0744933384291,525.7612064242544
2021-03-29 19:00:00,976.4241728111474,410.1072945725653,610.4457547690262,258.4748170893581,350.6501633125627,999.0698237544354,632.7067971107164,671.6401503118799,612.4661775087418,525.7612064242544
2021-03-29 20:00:00,1046.0028165791553,439.33097640089807,610.4457547690262,276.89337709846166,375.63701173324125,1070.2621654661775,677.7926133692599,719.5003037780723,656.1096750495143,525.7612064242544
2021-03-29 21:00:00,1005.8121475579019,422.4505191177542,586.9905375397,266.25427565747697,361.20387391428505,1029.1393770984598,651.7497211731728,691.8548728944285,630.8999085234586,505.5598319186696
2021-03-29 22:00:00,1038.4525463873013,436.15979222920924,586.9905375397,274.8947019722652,372.9255841082929,1062.536786148543,651.7497211731728,714.3067979762318,651.3737362512669,521.9661505200261
2021-03-29 23:00:00,1030.2053281777378,432.6958833647491,586.9905375397,272.7115337574966,369.9638708564261,1054.0982948938954,651.7497211731728,708.6338916388366,646.2006338716427,517.8207817630996
2021-03-30 00:00:00,1028.8114321423186,432.11043397920645,586.1963232595695,272.3425475803526,369.4632996025895,1052.6720710198704,651.7497211731728,707.6750905677275,645.3263067088892,517.1201560577036
2021-03-30 01:00:00,1027.998326121657,431.76892183763994,585.7330315961601,272.12730564368525,369.17129970451805,1051.8401070933558,652.2652294272082,707.1157899429139,644.8162825306164,516.711457729556
2021-03-30 02:00:00,1025.6751660626255,430.79317286173585,584.4093411292763,271.51232868177874,368.3370142814571,1049.4630673033148,652.2652294272082,705.5177881577324,643.3590705926944,515.5437482205627
2021-03-30 03:00:00,1015.2209457969811,426.4023024701665,578.4527340282983,268.7449323531988,364.58272987768225,1038.7663882481277,652.2652294272082,698.3267801244144,636.8016168720438,510.2890554300925
2021-03-30 04:00:00,1005.3475155460956,422.2553693225734,572.8270495440415,266.13128026509565,361.03701682967284,1028.6639691404516,658.6710693464817,691.5352725373922,630.6084661358742,505.3262900168709
2021-03-30 05:00:00,1016.2663678235457,426.8413895093234,579.048394738396,269.02167198605673,364.9581583180597,1039.8360561536465,651.5942513651617,691.5352725373922,637.4573622441088,510.81452470913956
2021-03-30 06:00:00,1014.7563137851752,426.20715267498576,578.1879959349217,268.6219369608176,364.4158727930702,1038.29098029012,652.5638856677882,691.5352725373922,636.5101744844596,510.05551352829406
2021-03-30 07:00:00,999.8880894073704,419.96235922919846,578.1879959349217,264.6860844046151,359.0764460854794,1023.0779256338542,662.2674378710267,691.5352725373922,627.1840180817569,502.58217267073655
2021-03-30 08:00:00,1012.2008377202399,419.96235922919846,571.1547244672718,267.9454623027202,363.4981588277029,1035.676236521074,654.211396051618,691.5352725373922,634.907241352745,508.7710330684013
2021-03-30 09:00:00,1011.0392576907241,419.96235922919846,571.8109224503454,267.63797382176693,363.0810161161725,1034.4877166260535,654.9630176003903,691.5352725373922,634.1786353837839,508.1871783139047
2021-03-30 10:00:00,1029.3922221570765,419.96235922919846,561.6161440992785,272.4962918208293,369.6718709583548,1053.266330967381,643.2857261559241,691.5352725373922,645.69060969337,517.412083434952
2021-03-30 11:00:00,1030.089170174786,419.96235922919846,561.2361602399421,272.68078490940127,369.92215658527306,1053.9794429043934,642.8504854751691,691.5352725373922,646.1277732747466,517.76239628765
2021-03-30 12:00:00,1036.1293863282692,419.96235922919846,561.2361602399421,274.27972501035845,372.0912986852318,1060.159746358501,639.1029265912331,691.5352725373922,649.9165243133444,520.7984410110327
2021-03-30 13:00:00,1037.2909663577855,419.96235922919846,561.2361602399421,274.5872134913119,372.50844139676235,1061.348266253522,638.3872458223739,692.3105362958424,650.6451302823059,521.3822957655294
2021-03-30 14:00:00,1045.1897105584942,419.96235922919846,565.5098510458006,276.6781351617944,375.34501183516994,1069.4302015396631,643.2484252978409,697.5823298533022,655.5996508712415,525.3525080961068
2021-03-30 15:00:00,1039.4979684138657,419.96235922919846,562.4302797298143,275.1714416051231,373.30101254867037,1063.6064540540613,639.7455165581661,697.5823298533022,652.029481623332,522.4916197990731
2021-03-30 16:00:00,1058.896354906783,419.96235922919846,572.9259615618491,280.3064992370435,380.26729583123023,1083.4547363009078,651.6840014464457,697.5823298533022,664.1972013049832,532.2419941991675
2021-03-30 17:00:00,1064.5880970514115,422.2197260131202,576.0055328778354,281.8131927937148,382.3112951177298,1089.2784837865095,655.1869101861205,697.5823298533022,667.7673705528928,535.1028824962013
2021-03-30 18:00:00,1077.8301093878936,427.4715589389789,583.1702498170686,285.31856147658254,387.06672202917775,1102.8276105897457,663.3365346008741,697.5823298533022,676.0734785990497,541.7588266974632
2021-03-30 19:00:00,1058.1994068890733,419.6859469699427,572.5488711966262,280.12200614847154,380.0170102043118,1082.7416243638952,651.255073845669,684.8771446237292,663.7600377236064,531.8916813464695
2021-03-30 20:00:00,1052.5076647444448,417.4285801860209,569.4692998806399,278.6153125918003,377.97301091781225,1076.9178768782936,647.7521651059943,681.1933926932614,660.1898684756968,529.0307930494358
2021-03-30 21:00:00,1049.4875566677035,417.4285801860209,567.8352416313412,277.8158425413217,376.8884398678329,1073.8277251512397,645.8934788359628,681.1933926932614,658.2954929563979,527.5127706877445
2021-03-30 22:00:00,1071.5575772285074,417.4285801860209,579.7764365300634,283.65812367943465,384.81415138691295,1096.4096031566337,659.4761861938855,681.1933926932614,672.1390063666596,538.6060110231813
2021-03-30 23:00:00,1087.355065629925,417.4285801860209,588.3238181417805,287.83996702039985,390.48729226372825,1112.573473728916,669.1985451448201,681.1933926932614,682.0480475445314,546.5464356843362
2021-03-31 00:00:00,1081.8956394911997,417.4285801860209,585.3699436142017,286.39477115991923,388.5267215195347,1106.9874302223186,665.8386122720706,677.7732357168076,678.623599490414,543.8023183382016
2021-03-31 01:00:00,1083.7541675384255,417.4285801860209,586.3755179214626,286.8867527294446,389.1941498579836,1108.8890620543516,666.9824192074745,678.9375444747493,679.7893690407518,544.7364859453963
2021-03-31 02:00:00,1067.956679137008,417.4285801860209,577.8281363097457,282.70490938847945,383.5210089811684,1092.72519148207,657.2600602565404,669.040920032245,669.8803278628803,536.7960612842418
2021-03-31 03:00:00,1074.6938433082005,414.8117559695501,581.473343173566,284.48834257800866,385.9404367080454,1099.61860687319,661.4063603973799,673.2615392797835,674.1062424828548,540.1824188603223
2021-03-31 04:00:00,1071.325261222604,416.11605402041397,579.6507397416557,283.59662598324405,385.9404367080454,1096.1718991776297,661.4063603973799,671.1512296560142,671.9932851728673,538.489240072282
2021-03-31 05:00:00,1097.5769698896656,406.1634422933938,593.8544768317148,290.54586565278896,385.9404367080454,1123.0324488050985,661.4063603973799,687.5970908619405,688.4597800713893,551.6843575239068
2021-03-31 06:00:00,1064.0073070366534,406.1634422933938,575.6912909068163,281.6594485532382,374.1363530792355,1088.684223838999,641.1770834204677,666.5667639216189,667.4030675684122,534.810955118953
2021-03-31 07:00:00,1033.573910263334,406.1634422933938,559.2250116254204,273.60325035226117,363.4350731112486,1057.5450025894554,622.8377388946858,647.5012080103235,648.31359118163,519.5139605511399
2021-03-31 08:00:00,1049.4875566677035,406.1634422933938,567.8352416313412,273.60325035226117,363.4350731112486,1073.8277251512397,613.3934920514569,657.4706017501993,648.31359118163,519.5139605511399
2021-03-31 09:00:00,1041.937286475849,406.1634422933938,563.7500960080941,273.60325035226117,363.4350731112486,1066.1023458336047,617.8383724286415,652.740597421061,648.31359118163,519.5139605511399
2021-03-31 10:00:00,1043.9119725260266,406.1634422933938,564.8185187095588,273.60325035226117,363.4350731112486,1068.1228296551403,616.6696562462348,653.9776754763743,648.31359118163,519.5139605511399
2021-03-31 11:00:00,1047.3967126145742,406.1634422933938,566.7039705356726,273.60325035226117,363.4350731112486,1071.6883893402023,614.6179661400593,656.1607543975148,648.31359118163,519.5139605511399
2021-03-31 12:00:00,1048.3259766381873,406.1634422933938,567.2067576893032,273.60325035226117,363.4350731112486,1071.6883893402023,614.0731524304613,656.7429087764858,648.31359118163,519.5139605511399
2021-03-31 13:00:00,1048.3259766381873,406.1634422933938,569.8463902458628,273.60325035226117,361.7515754746905,1071.6883893402023,611.2286534338716,659.7992192660827,648.31359118163,519.5139605511399
2021-03-31 14:00:00,1048.3259766381873,406.1634422933938,574.6857165995556,273.60325035226117,358.7053297057106,1071.6883893402023,606.0816054992249,665.4024551636771,648.31359118163,519.5139605511399
2021-03-31 15:00:00,1048.3259766381873,406.1634422933938,571.5432968893655,273.60325035226117,358.7053297057106,1071.6883893402023,609.4139213420841,661.7639902951092,648.31359118163,519.5139605511399
2021-03-31 16:00:00,1048.3259766381873,403.21569793542545,567.3953028719145,275.60345134065835,358.7053297057106,1071.6883893402023,613.8690962211912,656.9612166685997,648.31359118163,519.5139605511399
2021-03-31 17:00:00,1048.3259766381873,411.1210123499768,578.5194686459872,270.30396074996895,358.7053297057106,1071.6883893402023,602.0652037680516,656.9612166685997,648.31359118163,519.5139605511399
2021-03-31 18:00:00,1048.3259766381873,403.43901190193816,567.7095448429335,270.30396074996895,358.7053297057106,1071.6883893402023,613.5293037401655,656.9612166685997,648.31359118163,519.5139605511399
