reference_coin,trading_coin,trading_type,sharpe_ratio,total_cumulative_return,num_trades
PHA,SYS,both,4.169680,3.569547,86
PORTO,SYS,both,5.929993,1.099491,31
RIF,SYS,both,3.590836,2.955859,92
RLC,SYS,both,3.771088,3.026571,91
RVN,SYS,both,2.191566,0.839328,75
SUN,SYS,both,2.529286,1.188381,92
TFUEL,SYS,both,2.234317,0.931552,90
YFI,SYS,both,2.974057,1.573629,91
ALCX,TFUEL,both,2.845596,0.145143,17
CHESS,TFUEL,both,5.243252,0.827756,53
FLUX,TFUEL,both,6.678699,0.241649,13
FXS,TFUEL,both,3.692203,0.113701,16
HIGH,TFUEL,both,3.404934,0.071099,7
MOVR,TFUEL,both,2.527795,0.192400,39
VOXEL,TFUEL,both,9.428972,0.335159,9
1INCH,THETA,both,2.122690,5.452001,270
ALCX,THETA,both,2.544386,0.131923,12
AR,THETA,both,2.259888,2.067979,187
ATA,THETA,both,2.548367,1.898355,151
CAKE,THETA,both,2.694737,6.376205,245
FLUX,THETA,both,6.156936,0.196094,10
FXS,THETA,both,5.539783,0.187781,14
IDEX,THETA,both,3.118158,0.841228,92
JASMY,THETA,both,2.992849,0.225377,30
MOVR,THETA,both,2.871717,0.346138,40
OM,THETA,both,2.098769,3.637210,254
PHA,THETA,both,2.888702,2.732763,171
QI,THETA,both,2.005839,0.178787,32
RAY,THETA,both,2.330820,0.920852,84
REQ,THETA,both,2.598251,1.014215,115
VOXEL,THETA,both,5.941646,0.191707,8
WAXP,THETA,both,2.918088,1.083426,100
1INCH,TLM,both,2.282563,6.620880,199
ALCX,TLM,both,2.789603,0.182607,14
ALGO,TLM,both,2.705214,11.496611,212
ANKR,TLM,both,3.174758,14.447082,194
ATM,TLM,both,3.146833,21.852748,204
AUCTION,TLM,both,5.238778,1.772310,45
AVA,TLM,both,4.279904,71.258277,220
BAKE,TLM,both,3.418681,14.081704,154
BAR,TLM,both,2.985433,10.190689,202
CAKE,TLM,both,2.285663,6.957627,217
CELR,TLM,both,2.300723,6.993576,210
CHESS,TLM,both,2.219966,0.480649,58
CITY,TLM,both,2.909130,0.500120,37
DASH,TLM,both,3.334719,32.283899,199
DATA,TLM,both,2.743229,12.872010,202
DYDX,TLM,both,2.399590,0.933907,85
ENS,TLM,both,3.541742,0.611868,27
FARM,TLM,both,2.057683,0.995911,118
FIL,TLM,both,2.545469,10.198442,186
FLUX,TLM,both,4.204467,0.095536,11
FUN,TLM,both,3.353009,36.991977,203
FXS,TLM,both,4.289041,0.153477,14
GRT,TLM,both,2.180203,5.398738,201
HIGH,TLM,both,6.992240,0.087940,6
IDEX,TLM,both,2.540001,1.149861,96
INJ,TLM,both,2.391089,8.111507,219
IOTX,TLM,both,2.974565,20.920671,190
JASMY,TLM,both,7.880642,0.625976,25
LAZIO,TLM,both,4.219104,1.205846,49
MLN,TLM,both,2.099359,2.519077,170
MOVR,TLM,both,2.116847,0.279622,39
MTL,TLM,both,2.894118,18.174562,205
OG,TLM,both,3.646667,29.509491,222
OM,TLM,both,2.830996,10.546639,235
PEOPLE,TLM,both,15.869972,0.027095,2
PHA,TLM,both,4.148126,13.803049,161
PORTO,TLM,both,2.271654,0.231972,25
QI,TLM,both,5.487614,0.739979,23
QNT,TLM,both,3.475554,2.898086,138
RAD,TLM,both,2.256229,0.609605,81
RARE,TLM,both,2.129525,0.504569,64
REQ,TLM,both,2.314657,1.270308,110
ROSE,TLM,both,2.486648,6.096028,224
SC,TLM,both,2.971719,15.421678,181
SHIB,TLM,both,2.993771,13.518447,157
SNX,TLM,both,3.058142,19.976108,189
STORJ,TLM,both,2.455055,6.340529,208
UMA,TLM,both,3.172445,12.885040,223
USDP,TLM,both,2.796791,1.167125,94
UTK,TLM,both,2.504196,6.320034,197
VOXEL,TLM,both,5.730900,0.204570,11
ADX,TRB,both,3.703408,0.584712,53
ALCX,TRB,both,3.717603,0.242510,19
AMP,TRB,both,6.036980,0.596648,24
AUCTION,TRB,both,4.735255,1.239868,53
CHESS,TRB,both,5.859133,1.532107,52
DF,TRB,both,2.509897,0.723241,91
DYDX,TRB,both,2.528152,0.819777,89
FARM,TRB,both,2.030001,0.726253,129
FLUX,TRB,both,5.788547,0.166970,10
FXS,TRB,both,4.458473,0.177016,16
ILV,TRB,both,2.925264,0.784591,73
JASMY,TRB,both,2.329684,0.190853,29
MOVR,TRB,both,5.178882,0.842818,38
PORTO,TRB,both,2.416911,0.232982,41
POWR,TRB,both,4.180658,0.297355,29
QI,TRB,both,4.348044,0.560136,30
RAD,TRB,both,4.160821,1.431481,83
SANTOS,TRB,both,3.113945,0.128850,21
VOXEL,TRB,both,20.582976,0.331668,9
ALCX,TRU,both,2.625478,0.288457,17
AMP,TRU,both,3.671187,0.566808,25
BICO,TRU,both,2.457892,0.167308,15
CHESS,TRU,both,3.189224,0.856884,59
ENS,TRU,both,2.660839,0.474724,37
FXS,TRU,both,9.238271,1.157285,11
HIGH,TRU,both,11.794617,0.148351,6
ILV,TRU,both,2.111464,0.691203,76
JASMY,TRU,both,2.596361,0.341195,30
MOVR,TRU,both,2.864896,0.526430,38
PORTO,TRU,both,3.149397,0.535063,33
POWR,TRU,both,2.999352,0.462594,31
PYR,TRU,both,3.278288,0.424203,22
QI,TRU,both,2.934137,0.459976,27
ACM,TRX,both,2.492338,5.532400,296
ADX,TRX,both,2.524548,0.237308,46
ASR,TRX,both,2.504453,7.518227,327
ATM,TRX,both,2.621741,8.985855,326
AUCTION,TRX,both,3.267015,0.309806,45
AVA,TRX,both,2.587140,10.571851,376
BAR,TRX,both,2.825239,3.635055,228
CAKE,TRX,both,2.438936,3.571930,219
CHESS,TRX,both,3.259163,0.342043,53
DEXE,TRX,both,2.760218,1.060158,140
FIDA,TRX,both,2.379947,0.289924,61
FXS,TRX,both,2.737001,0.046661,17
KAVA,TRX,both,2.277815,8.088271,350
KSM,TRX,both,2.218280,8.558891,381
LPT,TRX,both,2.040678,1.019928,201
OM,TRX,both,3.033965,7.554167,241
POND,TRX,both,2.415450,3.269646,258
QUICK,TRX,both,2.809647,0.830583,103
REQ,TRX,both,2.309516,0.634032,119
SAND,TRX,both,2.208485,7.587476,382
SHIB,TRX,both,2.370562,1.768053,163
SNX,TRX,both,2.671786,10.986308,343
TFUEL,TRX,both,2.080205,6.209369,376
TRU,TRX,both,3.166315,12.632054,308
VOXEL,TRX,both,6.508842,0.062683,9
ALCX,TWT,both,3.439883,0.137880,16
HIGH,TWT,both,3.072122,0.034887,7
VOXEL,TWT,both,5.653003,0.125392,10
PEOPLE,UMA,both,68.690817,0.020105,2
ADX,UNI,both,4.211066,0.746137,47
ALCX,UNI,both,8.489173,0.546793,16
AMP,UNI,both,4.553056,0.520429,30
AUCTION,UNI,both,3.729584,0.743181,54
BAND,UNI,both,2.015483,7.993207,357
CHESS,UNI,both,3.462085,0.666634,60
CITY,UNI,both,2.160291,0.262589,46
CVX,UNI,both,149.417094,0.109395,2
ENS,UNI,both,6.048491,0.994389,33
ETC,UNI,both,2.874540,30.515055,303
FIO,UNI,both,2.038308,8.153189,431
FLUX,UNI,both,8.773622,0.353281,11
FXS,UNI,both,12.420010,0.448038,16
GNO,UNI,both,2.027354,0.718735,94
GTC,UNI,both,2.890669,2.198036,162
HIGH,UNI,both,3.363293,0.059244,9
IDEX,UNI,both,2.385038,0.674557,95
ILV,UNI,both,2.044246,0.517613,69
JASMY,UNI,both,3.953877,0.513019,33
MOVR,UNI,both,6.516179,1.286824,40
OM,UNI,both,2.695497,6.557236,254
PHA,UNI,both,3.182956,2.986863,157
PORTO,UNI,both,3.333523,0.432355,40
POWR,UNI,both,4.376706,0.573065,36
PYR,UNI,both,2.894914,0.270264,31
QI,UNI,both,5.232603,0.710488,34
QUICK,UNI,both,2.033765,0.728001,109
RAD,UNI,both,2.632543,0.605466,88
SANTOS,UNI,both,4.290975,0.253171,22
VOXEL,UNI,both,6.176739,0.222560,12
YGG,UNI,both,2.623705,0.623889,77
HIGH,USDP,both,5.604463,0.000400,5
VOXEL,UTK,both,4.298695,0.059520,10
ALCX,VET,both,3.381984,0.171032,12
AUCTION,VET,both,2.089843,0.288543,44
AVA,VET,both,3.069043,25.154424,356
CAKE,VET,both,2.185238,3.334654,208
CHESS,VET,both,3.182405,0.536788,55
FLUX,VET,both,5.260832,0.082468,13
FXS,VET,both,2.829015,0.085036,17
HIGH,VET,both,2.580458,0.029768,8
JASMY,VET,both,2.466050,0.178139,27
RAD,VET,both,3.443033,0.724132,74
RARE,VET,both,2.388010,0.405035,56
TRU,VET,both,2.518011,7.672623,280
VOXEL,VET,both,10.069748,0.321198,7
YGG,VET,both,2.629613,0.601527,78
ACM,VOXEL,both,3.189400,0.047852,9
ADA,VOXEL,both,2.776153,0.082397,11
ALGO,VOXEL,both,2.635948,0.072573,10
ALICE,VOXEL,both,4.107556,0.085379,11
AMP,VOXEL,both,4.619498,0.107742,8
AR,VOXEL,both,2.343754,0.047279,8
ARDR,VOXEL,both,3.578839,0.078982,6
ARPA,VOXEL,both,2.001205,0.040194,9
ATA,VOXEL,both,2.070564,0.034695,10
ATM,VOXEL,both,5.097383,0.114521,8
AUDIO,VOXEL,both,5.431118,0.140908,10
AVA,VOXEL,both,3.114177,0.100820,11
BAT,VOXEL,both,5.555482,0.141226,10
BCH,VOXEL,both,4.664757,0.143633,11
BEL,VOXEL,both,6.927916,0.225212,9
BICO,VOXEL,both,6.466300,0.293287,8
BNB,VOXEL,both,7.146308,0.195980,9
BNT,VOXEL,both,4.516310,0.090870,8
BTC,VOXEL,both,2.071038,0.043799,10
CAKE,VOXEL,both,7.046624,0.217475,8
CFX,VOXEL,both,2.162604,0.049429,9
CHESS,VOXEL,both,5.867278,0.201094,8
CHZ,VOXEL,both,2.267203,0.042090,8
CITY,VOXEL,both,4.860907,0.146371,11
COMP,VOXEL,both,2.441992,0.034727,10
COS,VOXEL,both,8.231805,0.226641,6
COTI,VOXEL,both,4.315481,0.108888,9
CRV,VOXEL,both,6.473885,0.221627,7
CTSI,VOXEL,both,2.572233,0.046218,10
CVC,VOXEL,both,4.814959,0.103346,10
CVX,VOXEL,both,6.382758,0.043847,4
DASH,VOXEL,both,4.289135,0.122236,13
DATA,VOXEL,both,7.641029,0.198532,11
DEGO,VOXEL,both,5.058923,0.145039,8
DENT,VOXEL,both,2.431630,0.034938,9
DF,VOXEL,both,7.457360,0.262488,8
DGB,VOXEL,both,3.268625,0.066151,9
DODO,VOXEL,both,2.563637,0.056268,8
DOGE,VOXEL,both,6.013153,0.112409,6
DOT,VOXEL,both,4.628742,0.111051,8
DUSK,VOXEL,both,12.394214,0.495491,13
ENS,VOXEL,both,5.216802,0.101379,10
ETC,VOXEL,both,5.122361,0.112413,10
EUR,VOXEL,both,9.856869,0.416366,14
FARM,VOXEL,both,5.663589,0.163417,7
FIO,VOXEL,both,2.620899,0.080567,12
FLM,VOXEL,both,2.475860,0.047662,7
FTT,VOXEL,both,3.546517,0.076005,9
FUN,VOXEL,both,5.463715,0.220524,11
FXS,VOXEL,both,9.376514,0.341388,8
HIGH,VOXEL,both,15.593492,0.241332,5
HIVE,VOXEL,both,3.534324,0.083041,7
HOT,VOXEL,both,5.960926,0.096053,7
ICP,VOXEL,both,4.386726,0.112297,11
ICX,VOXEL,both,8.151284,0.262151,9
IDEX,VOXEL,both,4.677312,0.125227,7
INJ,VOXEL,both,3.738348,0.072653,11
KSM,VOXEL,both,3.796111,0.075967,10
LAZIO,VOXEL,both,3.596798,0.081183,7
LINK,VOXEL,both,2.349388,0.041992,11
LPT,VOXEL,both,4.168685,0.100245,11
LUNA,VOXEL,both,2.317459,0.071702,11
MANA,VOXEL,both,2.401467,0.076181,11
MASK,VOXEL,both,5.669466,0.228363,11
MBL,VOXEL,both,2.014503,0.039244,10
MOVR,VOXEL,both,3.304726,0.087893,13
NEAR,VOXEL,both,4.780365,0.140837,6
OG,VOXEL,both,2.445099,0.057057,10
OGN,VOXEL,both,3.796010,0.083629,8
OM,VOXEL,both,2.016201,0.052927,13
ONG,VOXEL,both,5.006269,0.124906,7
OXT,VOXEL,both,9.202850,0.200146,9
PHA,VOXEL,both,3.196462,0.099321,8
PORTO,VOXEL,both,3.878071,0.104009,10
POWR,VOXEL,both,2.710574,0.081973,11
PUNDIX,VOXEL,both,6.460936,0.159638,7
RAY,VOXEL,both,5.213797,0.110599,11
REQ,VOXEL,both,6.208787,0.242879,9
RIF,VOXEL,both,6.515130,0.239165,12
RLC,VOXEL,both,6.725046,0.181685,12
RVN,VOXEL,both,6.739468,0.217792,9
SANTOS,VOXEL,both,5.944371,0.222005,9
SFP,VOXEL,both,3.849055,0.090687,10
SHIB,VOXEL,both,2.323630,0.067173,11
SNX,VOXEL,both,2.463779,0.078141,11
SOL,VOXEL,both,2.178058,0.060044,11
STORJ,VOXEL,both,2.695966,0.052278,8
STX,VOXEL,both,5.378737,0.126598,9
SUPER,VOXEL,both,4.707564,0.123169,9
SUSHI,VOXEL,both,3.882800,0.126761,11
SYS,VOXEL,both,4.480803,0.155846,12
TFUEL,VOXEL,both,2.915932,0.060513,9
THETA,VOXEL,both,6.043731,0.277481,8
TRU,VOXEL,both,2.169392,0.038694,8
UMA,VOXEL,both,4.360319,0.112098,11
USDP,VOXEL,both,4.326275,0.092480,7
UTK,VOXEL,both,2.117087,0.050251,10
WAXP,VOXEL,both,3.344967,0.084978,9
XEC,VOXEL,both,3.870107,0.073483,9
XLM,VOXEL,both,2.498361,0.056004,10
XTZ,VOXEL,both,5.358229,0.184114,10
YGG,VOXEL,both,2.705054,0.058326,8
ZEC,VOXEL,both,3.918349,0.095635,10
ZRX,VOXEL,both,3.677310,0.081020,9
FLUX,VTHO,both,9.282610,0.148163,11
FXS,VTHO,both,5.339316,0.176594,15
VOXEL,VTHO,both,12.679300,0.281756,10
AMP,WAN,both,4.275960,0.186289,24
ASR,WAN,both,2.060027,4.808426,314
BAR,WAN,both,2.028548,2.418476,204
CVX,WAN,both,6.129817,0.013512,2
HIGH,WAN,both,3.465981,0.029055,8
VOXEL,WAN,both,9.783384,0.091842,8
ACM,WAXP,both,4.162545,2.978651,108
AGLD,WAXP,both,2.107782,0.456790,77
ASR,WAXP,both,3.982787,3.205708,108
ATA,WAXP,both,2.014830,0.671045,94
ATM,WAXP,both,2.691466,1.302232,107
AUCTION,WAXP,both,4.324636,1.048357,48
AVA,WAXP,both,2.115138,0.952767,119
CFX,WAXP,both,2.881809,1.575379,103
CHESS,WAXP,both,6.045228,2.291042,49
CITY,WAXP,both,6.105986,0.850679,33
CKB,WAXP,both,2.746100,1.428365,112
DUSK,WAXP,both,2.252389,0.984925,134
ENS,WAXP,both,3.837268,0.566597,30
FET,WAXP,both,2.498232,1.449699,116
FIO,WAXP,both,4.426421,3.988886,98
FIS,WAXP,both,2.324760,1.222001,103
FUN,WAXP,both,4.012506,3.532578,115
FXS,WAXP,both,2.417038,0.060268,16
IOST,WAXP,both,2.399353,1.017777,90
IOTA,WAXP,both,2.893674,1.305445,105
LAZIO,WAXP,both,5.715532,2.081303,48
MLN,WAXP,both,2.348895,1.109152,118
MOVR,WAXP,both,3.511757,0.402675,36
OG,WAXP,both,2.043577,0.825840,130
OXT,WAXP,both,2.745308,1.117204,110
PERP,WAXP,both,2.445161,1.082058,123
PHA,WAXP,both,3.507026,2.135370,120
PORTO,WAXP,both,2.906527,0.307940,30
POWR,WAXP,both,2.326309,0.138056,17
QI,WAXP,both,2.146904,0.176135,30
QNT,WAXP,both,2.575193,1.211162,109
RLC,WAXP,both,3.457003,1.905472,102
STORJ,WAXP,both,2.926295,1.647059,99
USDC,WAXP,both,2.432573,1.267139,136
UTK,WAXP,both,2.314537,1.078273,113
CVX,WIN,both,2.200225,0.004087,2
FXS,WIN,both,3.648101,0.102783,16
PEOPLE,WIN,both,7.810361,0.018678,3
VOXEL,WIN,both,10.227412,0.183476,8
ALCX,XEC,both,2.606138,0.095743,15
AVA,XEC,both,2.878030,0.815635,90
BAT,XEC,both,3.995200,1.363284,82
ILV,XEC,both,3.546091,0.723011,63
KNC,XEC,both,2.113937,0.522942,86
LTC,XEC,both,2.033367,0.429645,78
MASK,XEC,both,3.539516,0.898333,83
MBL,XEC,both,2.275674,0.474374,71
ONE,XEC,both,2.120169,0.591567,97
STRAX,XEC,both,2.180363,0.604342,74
TKO,XEC,both,2.102606,0.452146,76
VOXEL,XEC,both,2.999991,0.056956,9
XRP,XEC,both,2.423677,0.601664,74
XVS,XEC,both,2.455274,0.574399,87
ZIL,XEC,both,3.146429,0.877331,83
SAND,XLM,both,2.154074,15.160153,377
VOXEL,XLM,both,4.312285,0.039570,10
ALCX,XRP,both,3.355906,0.149758,13
BICO,XRP,both,4.021195,0.082075,10
CHESS,XRP,both,2.409420,0.255894,48
FLUX,XRP,both,6.038769,0.106597,12
GTC,XRP,both,2.341611,1.295370,153
JASMY,XRP,both,2.451050,0.148558,28
MOVR,XRP,both,4.077631,0.280969,36
PEOPLE,XRP,both,37.275980,0.028084,2
PORTO,XRP,both,3.331347,0.233126,30
POWR,XRP,both,3.850011,0.231372,29
PYR,XRP,both,2.430789,0.120758,28
REQ,XRP,both,2.230880,0.540538,106
TFUEL,XRP,both,2.090333,19.796195,385
TRU,XRP,both,3.022209,19.326096,267
VOXEL,XRP,both,15.726894,0.225682,6
ADX,XTZ,both,4.271611,0.930799,51
AMP,XTZ,both,2.812374,0.261291,28
AUCTION,XTZ,both,2.476474,0.435814,54
BAKE,XTZ,both,2.063829,2.071507,170
CHESS,XTZ,both,2.237165,0.342407,62
CITY,XTZ,both,3.435528,0.424262,40
DYDX,XTZ,both,2.967957,1.219460,84
ENS,XTZ,both,3.812220,0.491373,26
FARM,XTZ,both,2.591348,1.658819,117
FLUX,XTZ,both,6.215866,0.126086,9
FXS,XTZ,both,2.704743,0.049603,12
JASMY,XTZ,both,3.291283,0.446302,30
LPT,XTZ,both,2.874051,3.804933,183
MBOX,XTZ,both,2.205448,1.051343,119
MLN,XTZ,both,2.119286,1.289965,176
MOVR,XTZ,both,5.330738,0.994451,39
OM,XTZ,both,2.212994,3.445707,244
PHA,XTZ,both,2.288117,1.682125,177
POWR,XTZ,both,4.866484,0.449159,30
QI,XTZ,both,2.433596,0.272050,32
RAD,XTZ,both,3.263684,0.814361,81
REQ,XTZ,both,2.238995,0.879794,114
SYS,XTZ,both,2.357277,0.670729,82
VOXEL,XTZ,both,2.686695,0.067577,10
XVG,XTZ,both,2.540183,2.201697,155
FXS,XVG,both,5.978221,0.161358,14
VOXEL,XVG,both,2.441774,0.051243,11
ALCX,XVS,both,4.903320,0.331833,15
QI,XVS,both,3.057346,0.337665,27
REQ,XVS,both,2.213508,0.794906,105
VOXEL,XVS,both,8.808342,0.185242,9
ALCX,YFI,both,5.909436,0.727613,21
AMP,YFI,both,5.408941,0.946408,29
AUCTION,YFI,both,2.540655,0.480492,59
BICO,YFI,both,6.330104,0.819536,15
BNT,YFI,both,2.624433,15.463621,278
CHESS,YFI,both,2.710004,0.566810,68
CITY,YFI,both,3.620643,0.865103,41
CVX,YFI,both,8.787836,0.039812,3
ENS,YFI,both,2.375901,0.337592,39
FLUX,YFI,both,5.986825,0.364864,16
FTT,YFI,both,2.271558,11.344446,330
FXS,YFI,both,2.251955,0.092422,14
HIGH,YFI,both,16.059201,0.260375,6
ILV,YFI,both,2.533436,0.739135,71
JASMY,YFI,both,3.043502,0.453367,34
LAZIO,YFI,both,2.223557,0.540923,65
LINK,YFI,both,2.740716,20.443616,298
OM,YFI,both,2.434184,5.396105,252
PEOPLE,YFI,both,17.901286,0.314806,2
PORTO,YFI,both,4.725996,1.248410,34
POWR,YFI,both,3.408963,0.493258,38
PYR,YFI,both,3.854395,0.651802,29
QI,YFI,both,3.609491,0.624847,34
RAD,YFI,both,2.657933,0.683874,88
RARE,YFI,both,3.061835,0.790054,73
RAY,YFI,both,2.589878,1.204716,98
SANTOS,YFI,both,5.926031,1.128414,20
AUCTION,YGG,both,5.452803,1.729957,48
CHESS,YGG,both,4.053777,1.137888,54
CITY,YGG,both,2.880659,0.430864,35
CKB,YGG,both,2.084014,0.585080,86
DYDX,YGG,both,2.638130,0.763625,67
ENS,YGG,both,3.144392,0.465616,31
FET,YGG,both,2.787508,1.146683,86
FORTH,YGG,both,2.016840,0.552248,90
FUN,YGG,both,2.452136,0.795573,88
LAZIO,YGG,both,3.185354,0.772040,52
MASK,YGG,both,3.297770,1.152090,67
MLN,YGG,both,2.887929,1.082243,92
NMR,YGG,both,2.994762,0.980792,102
OXT,YGG,both,2.802619,0.859153,79
PHA,YGG,both,2.030887,0.552162,80
SHIB,YGG,both,3.123221,0.994645,76
SNX,YGG,both,2.591801,0.796373,79
UTK,YGG,both,2.318247,0.808362,80
VOXEL,YGG,both,4.796453,0.116543,8
ACM,ZEC,both,2.398624,4.556649,298
AUCTION,ZEC,both,2.948440,0.605944,54
BAR,ZEC,both,2.325471,3.058313,234
CVX,ZEC,both,42.906930,0.043117,2
HIGH,ZEC,both,4.897509,0.061197,9
RAD,ZEC,both,2.841326,0.814153,87
ADX,ZEN,both,2.677575,0.343293,46
ALCX,ZEN,both,4.359419,0.270624,18
AMP,ZEN,both,3.774010,0.341653,28
AUCTION,ZEN,both,2.020151,0.375162,51
CHESS,ZEN,both,5.991089,1.890857,51
DEXE,ZEN,both,3.081460,1.966990,146
DYDX,ZEN,both,2.619175,0.789569,82
FARM,ZEN,both,2.403497,1.161837,130
HIGH,ZEN,both,2.772555,0.049489,8
JASMY,ZEN,both,5.098762,0.409346,25
MOVR,ZEN,both,2.012565,0.195995,39
RAD,ZEN,both,2.986151,0.795838,89
SANTOS,ZEN,both,3.780298,0.149713,15
VOXEL,ZEN,both,5.738277,0.144710,10
ADX,ZIL,both,3.051966,0.259516,47
ALCX,ZIL,both,7.083262,0.396856,14
AMP,ZIL,both,3.779407,0.275609,27
AUCTION,ZIL,both,2.097847,0.271625,50
CHESS,ZIL,both,3.444186,0.674025,55
DEXE,ZIL,both,2.499452,1.231312,134
ENS,ZIL,both,2.307519,0.201850,33
FARM,ZIL,both,2.048368,0.650084,114
FLUX,ZIL,both,3.967802,0.146121,14
FXS,ZIL,both,3.028217,0.075526,15
ILV,ZIL,both,2.168599,0.465387,68
JASMY,ZIL,both,3.871567,0.381711,31
MLN,ZIL,both,2.175013,1.184570,173
MOVR,ZIL,both,6.443112,0.890312,36
PORTO,ZIL,both,2.080061,0.170298,32
POWR,ZIL,both,3.126231,0.251769,24
QI,ZIL,both,2.991842,0.311676,31
QUICK,ZIL,both,2.584803,0.917485,102
RAD,ZIL,both,2.140052,0.347517,83
RARE,ZIL,both,2.169504,0.343181,64
REQ,ZIL,both,2.783728,0.982067,108
SANTOS,ZIL,both,2.374802,0.134286,17
VOXEL,ZIL,both,5.378427,0.204254,11
YGG,ZIL,both,2.669873,0.624484,80
ALCX,ZRX,both,3.156380,0.138618,13
AMP,ZRX,both,5.028515,0.380184,24
CVX,ZRX,both,2.344214,0.006648,3
FLUX,ZRX,both,4.574229,0.090786,14
FXS,ZRX,both,2.937300,0.074673,16
JASMY,ZRX,both,2.380749,0.146262,28
PEOPLE,ZRX,both,7.745708,0.063287,3
SANTOS,ZRX,both,3.388686,0.086605,16
VOXEL,ZRX,both,3.040187,0.078807,9
