reference_coin,trading_coin,trading_type,is_sharpe,is_return,is_trades,oos_trades,oos_total_return,oos_mean_return
THETA,MAGIC,both,6.917744,0.203487,13,310,-1.618420,-0.005221
TKO,MAGIC,both,8.187097,0.281307,9,379,-0.006307,-0.000017
TLM,MAGIC,both,11.167452,0.339627,14,310,-0.026564,-0.000086
TROY,MAGIC,both,7.296316,0.208583,12,379,-1.217734,-0.003213
TRU,MAGIC,both,3.094476,0.085159,11,354,0.591017,0.001670
TWT,MAGIC,both,2.959986,0.054383,12,352,0.514056,0.001460
UMA,MAGIC,both,8.307193,0.288862,12,305,0.628898,0.002062
UNI,MAGIC,both,6.782252,0.261927,14,319,-0.872022,-0.002734
UTK,MAGIC,both,4.600422,0.171856,12,375,-0.576834,-0.001538
VET,MAGIC,both,15.751248,0.399386,16,333,-1.239469,-0.003722
VOXEL,MAGIC,both,5.695797,0.245626,11,387,-3.053056,-0.007889
VTHO,MAGIC,both,3.362582,0.063080,11,396,-1.867946,-0.004717
WAN,MAGIC,both,6.801937,0.212521,13,358,-0.530572,-0.001482
WIN,MAGIC,both,9.857138,0.249971,12,370,-0.738895,-0.001997
WING,MAGIC,both,6.724256,0.169633,13,361,0.250110,0.000693
WOO,MAGIC,both,12.770616,0.371803,9,339,-1.938397,-0.005718
XLM,MAGIC,both,11.873568,0.218447,12,335,-0.178915,-0.000534
XNO,MAGIC,both,4.322681,0.131059,12,400,-0.330959,-0.000827
XRP,MAGIC,both,4.750916,0.171619,15,353,-0.201865,-0.000572
XTZ,MAGIC,both,12.634994,0.353627,10,311,0.198538,0.000638
XVG,MAGIC,both,10.550387,0.360903,9,360,0.173628,0.000482
XVS,MAGIC,both,5.830188,0.206439,16,375,-1.437160,-0.003832
YFI,MAGIC,both,5.255394,0.115762,11,309,0.014801,0.000048
YGG,MAGIC,both,10.830696,0.235211,11,346,-1.700094,-0.004914
ZEC,MAGIC,both,4.404118,0.094236,12,335,-0.276396,-0.000825
ZEN,MAGIC,both,9.285234,0.216931,12,314,-0.629802,-0.002006
ZRX,MAGIC,both,7.091425,0.197229,16,351,-1.251473,-0.003565
GMT,MANA,both,2.509936,2.546580,187,236,-0.378423,-0.001603
HOOK,MANA,both,2.925422,0.120171,23,289,-0.986632,-0.003414
PHB,MANA,both,3.152462,0.166632,30,289,0.853371,0.002953
STRAX,MANA,both,2.250217,26.800191,353,331,-0.177306,-0.000536
TRX,MANA,both,2.020559,11.918022,346,336,-1.427544,-0.004249
XTZ,MANA,both,2.192124,14.863801,277,275,-0.902529,-0.003282
APE,MASK,both,2.448335,13.766353,204,291,0.660467,0.002270
GMX,MASK,both,3.954746,3.678409,79,300,-1.348579,-0.004495
HOOK,MASK,both,4.508472,0.182786,20,317,-0.640639,-0.002021
NEXO,MASK,both,2.297281,7.187027,216,392,-0.793508,-0.002024
PHB,MASK,both,3.028573,0.277068,30,321,0.413477,0.001288
POLYX,MASK,both,2.711667,1.252054,70,354,-0.213607,-0.000603
HFT,MBL,both,3.469592,0.285276,37,391,-1.184907,-0.003030
HOOK,MBL,both,5.598054,0.165838,18,350,-1.317597,-0.003765
POLYX,MBL,both,2.820792,0.615138,50,329,-1.180322,-0.003588
HOOK,MBOX,both,3.115036,0.095678,16,338,-2.991089,-0.008849
HOOK,MDT,both,3.002665,0.148586,20,349,-1.723550,-0.004939
1INCH,MKR,both,2.215521,6.176031,362,323,0.720117,0.002229
APE,MKR,both,2.313357,2.210402,237,324,0.720344,0.002223
BAL,MKR,both,2.311636,3.613558,273,349,0.513500,0.001471
BNT,MKR,both,2.214759,4.765143,320,331,0.292650,0.000884
EOS,MKR,both,2.788152,5.782538,239,316,1.018742,0.003224
FUN,MKR,both,2.522261,8.211393,415,373,-1.041414,-0.002792
GMT,MKR,both,2.035066,1.959050,252,320,0.649791,0.002031
GMX,MKR,both,4.232357,1.144898,66,322,0.437731,0.001359
GNO,MKR,both,2.454326,8.094788,360,334,0.066131,0.000198
HOOK,MKR,both,2.862925,0.079548,26,343,-0.067685,-0.000197
LUNC,MKR,both,2.170559,0.455192,92,322,0.959018,0.002978
MLN,MKR,both,2.492545,8.626798,422,375,0.107627,0.000287
MTL,MKR,both,2.138283,4.323643,374,355,0.730569,0.002058
OSMO,MKR,both,3.263036,0.464020,43,315,0.069772,0.000221
POLYX,MKR,both,2.821748,0.426619,64,381,0.451967,0.001186
SHIB,MKR,both,2.175878,5.182603,356,308,1.054268,0.003423
SUSHI,MKR,both,2.023600,4.430654,341,329,1.250982,0.003802
ZEC,MKR,both,2.159198,4.294915,377,335,1.124217,0.003356
HOOK,MOVR,both,3.252246,0.088891,17,347,-0.913797,-0.002633
TUSD,MOVR,both,2.630997,7.138396,335,337,-0.125755,-0.000373
USDC,MOVR,both,2.369748,5.201351,332,331,0.069717,0.000211
USDP,MOVR,both,2.344403,5.959028,348,354,-0.309484,-0.000874
HFT,MTL,both,2.109213,0.190198,42,356,1.195762,0.003359
HOOK,MTL,both,4.360080,0.264465,22,314,1.399293,0.004456
POLYX,MTL,both,3.330961,0.909691,64,326,0.833321,0.002556
ANKR,NEAR,both,2.053211,5.993515,309,286,-0.516639,-0.001806
APT,NEAR,both,4.177813,0.503465,45,277,-0.885623,-0.003197
BAT,NEAR,both,2.178998,7.428685,304,304,-0.165971,-0.000546
CTK,NEAR,both,2.463490,15.106582,338,309,0.035125,0.000114
CVC,NEAR,both,2.230262,7.857623,318,218,-0.165735,-0.000760
DATA,NEAR,both,2.041257,5.749112,395,344,-0.670638,-0.001950
EGLD,NEAR,both,2.046999,5.947345,343,298,-0.332808,-0.001117
GMX,NEAR,both,2.983657,0.895676,71,276,0.236122,0.000856
IOST,NEAR,both,2.522408,12.572438,296,261,0.111782,0.000428
IOTA,NEAR,both,2.347668,7.654628,304,303,-0.502269,-0.001658
IOTX,NEAR,both,2.121908,6.865940,329,318,-1.299320,-0.004086
KAVA,NEAR,both,2.362711,9.832180,368,343,0.933969,0.002723
LTC,NEAR,both,2.112350,7.727445,329,289,-0.288063,-0.000997
NKN,NEAR,both,2.237251,7.910604,328,315,0.912929,0.002898
OSMO,NEAR,both,2.884966,0.422114,39,297,-1.235224,-0.004159
POLYX,NEAR,both,3.021912,0.518421,60,362,-0.363745,-0.001005
PSG,NEAR,both,2.043242,7.194717,412,399,-0.509724,-0.001278
STRAX,NEAR,both,2.684031,17.087560,387,355,-0.700549,-0.001973
XLM,NEAR,both,2.174987,7.314697,343,313,0.528892,0.001690
ZRX,NEAR,both,2.623206,16.777975,321,316,0.190671,0.000603
APE,NKN,both,2.196290,3.601142,216,329,-0.963415,-0.002928
HFT,NMR,both,3.114603,0.530152,42,364,-0.870462,-0.002391
PHB,NMR,both,2.512407,0.308833,36,369,-1.294637,-0.003509
HOOK,NULS,both,4.894708,0.279744,18,354,-1.968860,-0.005562
STRAX,NULS,both,2.126534,4.446540,304,371,-1.654012,-0.004458
1INCH,OGN,both,2.481120,19.467465,308,285,-0.179692,-0.000630
EOS,OGN,both,2.173695,7.619710,242,306,0.159882,0.000522
FUN,OGN,both,2.394514,18.221268,409,361,-2.233699,-0.006188
HOOK,OGN,both,2.645351,0.109632,23,340,-1.619243,-0.004762
STRAX,OGN,both,2.172252,14.223828,397,348,-0.997149,-0.002865
VET,OGN,both,2.012793,8.770789,261,303,-1.789481,-0.005906
GMX,OM,both,2.424778,0.517717,65,331,-1.981010,-0.005985
ACH,ONE,both,2.025883,3.660267,295,316,-0.930795,-0.002946
APE,ONE,both,2.525155,3.897243,193,305,-0.271763,-0.000891
CELO,ONE,both,2.074974,5.175522,302,280,-0.939455,-0.003355
ETC,ONE,both,2.258758,8.593940,267,259,-0.574920,-0.002220
GMT,ONE,both,2.406881,2.385438,209,258,-0.252232,-0.000978
GMX,ONE,both,3.785498,0.765402,74,315,-2.056307,-0.006528
HFT,ONE,both,2.018312,0.133133,42,327,0.202093,0.000618
HOOK,ONE,both,4.011518,0.187602,22,297,-1.381754,-0.004652
PHB,ONE,both,3.194442,0.227412,27,325,-1.109870,-0.003415
RIF,ONE,both,2.299180,8.459600,417,367,-1.846768,-0.005032
POLYX,ONG,both,2.461589,0.425480,53,328,-0.601749,-0.001835
MDT,ONT,both,2.203572,5.852717,404,360,0.052667,0.000146
1INCH,OP,both,2.315970,2.701747,172,280,2.839597,0.010141
ALCX,OP,both,2.412534,3.436284,179,344,2.238547,0.006507
ASR,OP,both,2.142124,2.925899,195,377,0.738196,0.001958
ATA,OP,both,3.243729,9.048945,164,329,1.549341,0.004709
AUDIO,OP,both,2.590587,4.295796,146,314,1.552053,0.004943
BEL,OP,both,2.222427,2.221736,156,328,1.823651,0.005560
BIFI,OP,both,2.752935,5.800306,172,334,2.583045,0.007734
BTC,OP,both,2.363229,2.599872,160,290,1.650671,0.005692
CAKE,OP,both,2.315512,3.540634,169,281,2.273299,0.008090
CELO,OP,both,3.153808,7.230496,152,287,2.420330,0.008433
CITY,OP,both,2.406920,2.755578,196,361,1.259973,0.003490
CKB,OP,both,2.352927,3.996573,168,316,2.022115,0.006399
COMP,OP,both,2.701323,6.729921,169,304,1.845887,0.006072
COTI,OP,both,2.276253,2.992419,155,300,1.760966,0.005870
CTK,OP,both,2.665541,3.931633,176,305,2.263308,0.007421
CVC,OP,both,3.162704,5.832000,138,207,1.228161,0.005933
DATA,OP,both,3.042017,4.082891,180,331,2.155272,0.006511
DEGO,OP,both,2.141001,2.017275,183,345,1.135709,0.003292
DENT,OP,both,2.215019,2.888626,161,293,2.785530,0.009507
DODO,OP,both,2.121299,2.088170,172,334,2.512901,0.007524
DOGE,OP,both,3.174497,8.748062,138,274,3.389279,0.012370
EGLD,OP,both,2.207729,3.298211,155,325,2.272391,0.006992
ENJ,OP,both,3.109427,9.169156,148,304,2.689045,0.008846
EOS,OP,both,2.257967,2.539638,158,295,2.350097,0.007966
FET,OP,both,2.562248,4.042312,183,311,1.325510,0.004262
FIO,OP,both,2.056720,2.270031,175,360,2.067805,0.005744
FLOW,OP,both,2.148454,2.542941,139,299,1.782863,0.005963
FLUX,OP,both,2.019337,2.217898,180,347,1.760097,0.005072
FUN,OP,both,2.122749,2.218480,175,359,0.406525,0.001132
GALA,OP,both,2.159494,3.242851,132,267,2.407893,0.009018
GMX,OP,both,2.479281,0.760066,78,290,1.422803,0.004906
HBAR,OP,both,3.388501,10.032940,147,319,1.952021,0.006119
HFT,OP,both,2.563449,0.229833,38,342,2.001643,0.005853
HIVE,OP,both,2.628170,6.225503,170,354,1.372678,0.003878
HOOK,OP,both,4.745308,0.310311,17,313,0.718245,0.002295
IOST,OP,both,2.486158,5.614436,154,289,2.071829,0.007169
IOTA,OP,both,2.662054,3.990984,160,300,2.140159,0.007134
IOTX,OP,both,2.099153,2.624733,162,315,1.587575,0.005040
KAVA,OP,both,2.808075,6.098510,171,333,1.805940,0.005423
KMD,OP,both,2.125856,2.888975,188,374,1.745162,0.004666
KNC,OP,both,2.023036,2.736689,148,305,2.145654,0.007035
LPT,OP,both,2.071996,2.621680,159,316,1.636280,0.005178
LTC,OP,both,2.605963,3.829988,173,289,1.404601,0.004860
MANA,OP,both,2.787725,6.065027,149,259,1.901765,0.007343
MBOX,OP,both,2.172950,2.338780,163,323,2.135863,0.006613
NEO,OP,both,2.517495,3.051657,158,310,2.782293,0.008975
NEXO,OP,both,2.854344,5.307112,190,382,0.803394,0.002103
NMR,OP,both,2.174980,3.289069,177,341,1.557593,0.004568
OM,OP,both,2.305155,2.998558,183,334,1.412621,0.004229
ONG,OP,both,2.311908,3.541414,171,357,2.157854,0.006044
PHB,OP,both,2.759213,0.247946,31,339,1.609888,0.004749
POLYX,OP,both,3.262440,0.931660,61,362,1.752219,0.004840
PORTO,OP,both,2.137015,2.981768,184,346,1.062763,0.003072
PUNDIX,OP,both,2.300610,2.907352,162,361,1.857800,0.005146
PYR,OP,both,2.233228,4.971518,179,325,1.692564,0.005208
RARE,OP,both,2.172814,2.674371,194,342,1.236903,0.003617
REQ,OP,both,3.462470,12.788424,165,347,2.212100,0.006375
RIF,OP,both,2.138638,2.343106,194,345,0.046047,0.000133
RLC,OP,both,2.127123,2.672478,196,314,1.945067,0.006194
SAND,OP,both,2.409284,3.910745,137,278,1.981049,0.007126
SHIB,OP,both,2.929470,6.680101,153,279,2.388489,0.008561
SLP,OP,both,3.111885,11.821039,146,284,2.217974,0.007810
STEEM,OP,both,2.506360,4.606663,172,354,2.103658,0.005943
STRAX,OP,both,3.295235,10.249763,184,334,2.304878,0.006901
STX,OP,both,2.431984,3.745225,171,303,1.568376,0.005176
T,OP,both,2.470940,4.705369,159,335,1.832021,0.005469
TFUEL,OP,both,2.537322,4.236576,171,349,0.994693,0.002850
TRX,OP,both,4.150341,14.851073,189,341,0.610319,0.001790
VET,OP,both,2.251293,2.147786,154,312,2.058548,0.006598
WAXP,OP,both,2.656705,4.646658,158,331,2.627073,0.007937
WIN,OP,both,2.084484,2.696320,180,331,2.242973,0.006776
XTZ,OP,both,2.442843,4.011007,148,301,2.734996,0.009086
XVG,OP,both,2.374340,3.447855,186,337,2.373819,0.007044
ZIL,OP,both,2.087926,2.507941,143,279,2.119577,0.007597
CTXC,OSMO,both,3.938606,0.469538,41,299,1.502884,0.005026
FET,OSMO,both,3.040530,0.273600,37,300,0.669086,0.002230
PAXG,OSMO,both,3.636544,0.483088,53,353,1.314409,0.003724
ALCX,PAXG,both,2.132568,0.364969,398,391,-0.014351,-0.000037
BAL,PAXG,both,2.424571,0.407419,384,454,-0.045803,-0.000101
ETH,PAXG,both,2.116372,0.426638,463,422,-0.087377,-0.000207
FTT,PAXG,both,2.211446,0.493813,423,94,-0.030957,-0.000329
GMT,PAXG,both,2.343843,0.288375,302,420,0.026881,0.000064
QI,PAXG,both,2.131694,0.352381,413,404,0.083952,0.000208
GMT,PEOPLE,both,2.181165,4.955675,222,271,-0.609983,-0.002251
PHB,PEOPLE,both,3.671948,0.181997,29,318,-1.101700,-0.003464
GMX,PHA,both,2.539870,3.434718,80,352,-2.132644,-0.006059
ANKR,PHB,both,3.487698,0.294628,29,343,-2.407593,-0.007019
ARDR,PHB,both,3.120866,0.205128,27,395,-1.502846,-0.003805
AVAX,PHB,both,4.021074,0.397606,34,324,-0.761574,-0.002351
BAT,PHB,both,2.751361,0.203909,29,346,-0.717780,-0.002075
CAKE,PHB,both,2.510259,0.185636,34,335,-0.903029,-0.002696
CHR,PHB,both,2.997580,0.256211,39,338,-0.687869,-0.002035
COTI,PHB,both,2.493156,0.189590,28,324,-0.957727,-0.002956
CTK,PHB,both,2.166343,0.172015,39,338,-0.216629,-0.000641
DOGE,PHB,both,2.193982,0.159858,29,341,-0.314492,-0.000922
DUSK,PHB,both,2.807701,0.251068,42,336,-0.952685,-0.002835
EGLD,PHB,both,4.297227,0.353521,33,357,-1.015649,-0.002845
ENJ,PHB,both,2.311545,0.166293,32,326,-0.290358,-0.000891
ENS,PHB,both,2.796256,0.240598,33,334,-1.376823,-0.004122
FLM,PHB,both,2.245117,0.179061,35,319,-1.568217,-0.004916
GALA,PHB,both,3.526812,0.285990,30,313,-1.596199,-0.005100
HBAR,PHB,both,4.729794,0.401103,28,350,-0.058331,-0.000167
HIVE,PHB,both,3.477587,0.309460,29,392,-1.118952,-0.002854
IOST,PHB,both,2.947137,0.218100,33,331,-1.661478,-0.005020
KNC,PHB,both,3.170742,0.250357,27,332,-1.287198,-0.003877
KSM,PHB,both,2.290006,0.171531,39,323,-1.334800,-0.004133
ONT,PHB,both,2.192222,0.166792,33,335,-1.087729,-0.003247
PUNDIX,PHB,both,4.109572,0.295513,24,394,-1.903201,-0.004830
QNT,PHB,both,2.066091,0.136756,35,369,-0.769784,-0.002086
QTUM,PHB,both,5.548410,0.366139,32,329,-1.704729,-0.005182
STEEM,PHB,both,2.437164,0.186703,25,391,-1.717700,-0.004393
SXP,PHB,both,2.224020,0.184094,37,338,-0.993138,-0.002938
TFUEL,PHB,both,3.132573,0.258592,27,380,-2.349163,-0.006182
THETA,PHB,both,4.223887,0.368951,35,339,-1.867716,-0.005509
TRB,PHB,both,2.578591,0.148930,34,368,-2.002582,-0.005442
TROY,PHB,both,2.112734,0.135863,32,383,0.398403,0.001040
XTZ,PHB,both,2.400038,0.182328,36,355,-1.544103,-0.004350
GMX,POND,both,2.792517,0.453905,70,309,-1.000989,-0.003239
HOOK,POND,both,2.689704,0.092100,21,353,-0.860407,-0.002437
GMX,POWR,both,2.324067,0.521597,70,369,-1.955982,-0.005301
POLYX,POWR,both,3.180299,0.646720,62,320,-1.320785,-0.004127
GMX,PSG,both,2.083909,0.366226,74,364,-1.397976,-0.003841
PHB,PUNDIX,both,3.214359,0.138560,24,394,-1.907425,-0.004841
POLYX,PUNDIX,both,2.475975,0.435151,55,320,-1.907415,-0.005961
HFT,QI,both,2.713220,0.279799,37,360,0.524845,0.001458
OSMO,QI,both,2.515587,0.395450,38,315,-0.552670,-0.001755
STRAX,QI,both,2.454999,14.013247,348,349,0.299382,0.000858
TUSD,QI,both,2.009775,5.732362,319,332,1.333046,0.004015
1INCH,QTUM,both,2.409107,6.541683,292,271,0.054118,0.000200
FUN,QTUM,both,3.038042,14.593361,413,358,-1.153886,-0.003223
HOOK,QUICK,both,2.220278,0.057255,21,354,-9.207333,-0.026009
HOOK,RAD,both,2.357992,0.192933,22,322,-1.599574,-0.004968
1INCH,RAY,both,2.404498,9.701232,318,338,0.763460,0.002259
AMP,RAY,both,2.497290,7.808772,364,382,-0.844802,-0.002212
ARDR,RAY,both,2.482960,9.755953,388,348,0.337794,0.000971
CELO,RAY,both,2.152796,6.053136,314,330,0.842580,0.002553
COS,RAY,both,2.070862,6.875105,404,352,0.704844,0.002002
CTK,RAY,both,2.100102,6.522404,346,348,0.058588,0.000168
CVX,RAY,both,2.029368,5.539371,278,320,0.355290,0.001110
DCR,RAY,both,3.020702,27.144511,391,354,1.256161,0.003548
DEXE,RAY,both,2.189034,6.547483,408,347,-0.172781,-0.000498
FUN,RAY,both,3.005570,40.127438,403,354,-0.309213,-0.000873
HIVE,RAY,both,2.415222,10.168429,407,340,1.654317,0.004866
HOOK,RAY,both,2.351397,0.105830,18,353,-0.226556,-0.000642
KNC,RAY,both,2.343507,7.543985,370,357,-0.090808,-0.000254
LSK,RAY,both,2.229806,8.255754,400,344,1.574290,0.004576
ONG,RAY,both,2.818281,21.312104,402,342,0.754905,0.002207
POLYX,RAY,both,2.524407,0.874008,57,345,1.345215,0.003899
T,RAY,both,2.651225,5.134518,261,351,0.746168,0.002126
TUSD,RAY,both,2.214131,13.082895,393,303,0.436760,0.001441
USDC,RAY,both,2.536861,26.195728,389,316,-0.065775,-0.000208
USDP,RAY,both,2.293917,16.433792,409,342,-0.154348,-0.000451
WAXP,RAY,both,3.053619,17.509669,348,333,0.092570,0.000278
YFI,RAY,both,2.078197,6.373296,344,352,-0.777347,-0.002208
NEXO,RIF,both,2.310147,5.437870,219,396,-0.148381,-0.000375
OSMO,RIF,both,2.435018,0.900555,43,313,-0.565216,-0.001806
GMT,ROSE,both,2.000168,2.971476,202,275,0.877181,0.003190
GMX,ROSE,both,2.081484,0.327845,67,315,-0.871095,-0.002765
HOOK,ROSE,both,3.729469,0.103138,21,300,-0.239424,-0.000798
T,ROSE,both,2.222357,2.776267,221,311,1.157893,0.003723
APE,RSR,both,2.726238,6.608474,228,321,-0.274575,-0.000855
API3,RSR,both,2.884680,10.237359,254,311,-0.347121,-0.001116
GMT,RSR,both,2.177506,3.677798,224,285,-0.673023,-0.002361
HOOK,RSR,both,3.219576,0.195934,20,316,-1.098795,-0.003477
IOTX,RSR,both,2.039302,7.431271,323,304,-0.782125,-0.002573
KNC,RSR,both,2.238007,10.995898,370,309,-0.156173,-0.000505
PEOPLE,RSR,both,2.140941,5.798699,269,290,-0.040291,-0.000139
REI,RSR,both,2.299149,2.987477,201,363,-0.998974,-0.002752
STEEM,RSR,both,2.432080,3.326589,212,385,-0.797632,-0.002072
STG,RSR,both,2.890931,1.441747,117,336,-0.896787,-0.002669
ACH,RUNE,both,2.525440,7.176155,328,326,1.465911,0.004497
APE,RUNE,both,2.511415,3.223026,202,306,1.984307,0.006485
API3,RUNE,both,4.240636,33.669529,243,321,2.119807,0.006604
ATM,RUNE,both,2.181875,8.829599,419,361,1.380258,0.003823
BAL,RUNE,both,2.241949,7.471254,263,315,1.919705,0.006094
BIFI,RUNE,both,2.626017,3.536220,212,347,2.007135,0.005784
BTTC,RUNE,both,3.706430,18.106718,297,423,1.987354,0.004698
CKB,RUNE,both,2.217566,8.645100,395,305,2.055640,0.006740
CTK,RUNE,both,2.399321,14.710087,360,290,2.161750,0.007454
DCR,RUNE,both,2.038238,7.607559,424,354,1.400687,0.003957
EOS,RUNE,both,2.477966,5.942935,230,264,2.498449,0.009464
FIO,RUNE,both,2.233082,10.225965,380,339,2.106670,0.006214
FUN,RUNE,both,3.787528,127.595686,383,327,1.863417,0.005699
GMX,RUNE,both,2.439798,0.436067,67,280,1.543478,0.005512
HFT,RUNE,both,2.743830,0.171481,41,339,2.003923,0.005911
HIGH,RUNE,both,2.079758,4.337923,305,354,1.762013,0.004977
HOOK,RUNE,both,3.988322,0.130022,18,312,1.121944,0.003596
IOST,RUNE,both,2.068841,5.973126,294,275,2.126732,0.007734
IOTX,RUNE,both,3.087101,23.924905,343,306,1.246350,0.004073
LOKA,RUNE,both,2.282827,4.964119,299,339,2.024293,0.005971
MLN,RUNE,both,2.040964,6.875685,436,332,1.722192,0.005187
MOVR,RUNE,both,2.249482,6.524333,307,319,1.290044,0.004044
NEXO,RUNE,both,2.697245,5.030327,210,353,1.926563,0.005458
OGN,RUNE,both,2.011216,5.574863,313,314,1.775618,0.005655
ONG,RUNE,both,2.339867,10.579710,405,353,1.670525,0.004732
OSMO,RUNE,both,2.496581,0.332167,40,281,1.682106,0.005986
PHB,RUNE,both,2.235639,0.128121,33,328,1.752267,0.005342
POLYX,RUNE,both,2.263043,0.304164,75,337,1.739085,0.005160
POWR,RUNE,both,2.410890,6.090398,329,352,1.222546,0.003473
PSG,RUNE,both,3.012627,34.443090,411,347,1.442770,0.004158
PUNDIX,RUNE,both,2.706359,16.244296,372,344,2.007424,0.005836
RAD,RUNE,both,2.084913,7.317278,427,327,2.639914,0.008073
REQ,RUNE,both,2.168454,7.493215,399,331,2.201734,0.006652
STEEM,RUNE,both,3.008774,3.608013,196,336,2.173332,0.006468
STG,RUNE,both,2.183559,0.504151,124,334,2.085367,0.006244
STPT,RUNE,both,2.289070,5.584372,304,381,1.414012,0.003711
T,RUNE,both,3.108053,7.092690,230,322,2.125531,0.006601
TRX,RUNE,both,3.137574,29.851733,365,330,1.965098,0.005955
TUSD,RUNE,both,2.544372,13.854188,429,313,1.585814,0.005066
USDC,RUNE,both,2.855683,20.734997,400,315,1.558132,0.004946
USDP,RUNE,both,2.541142,13.600343,412,349,0.865576,0.002480
WIN,RUNE,both,2.704509,18.965434,379,323,1.922817,0.005953
XNO,RUNE,both,2.145567,3.447281,287,333,3.134848,0.009414
XRP,RUNE,both,2.052098,6.987462,354,301,2.135323,0.007094
YFI,RUNE,both,2.541203,17.426503,335,303,1.526968,0.005039
FUN,RVN,both,2.519295,16.398691,403,359,-1.927081,-0.005368
STG,RVN,both,2.380809,1.052393,111,326,-0.627718,-0.001926
CHZ,SAND,both,2.132992,14.306671,319,238,-0.625239,-0.002627
DASH,SAND,both,2.363197,17.840632,307,239,-0.627054,-0.002624
DODO,SAND,both,2.029388,8.141315,341,306,0.509389,0.001665
DOGE,SAND,both,2.018659,7.109686,283,235,0.491447,0.002091
ETC,SAND,both,2.769674,18.519309,275,206,0.394403,0.001915
HOOK,SAND,both,2.412425,0.101061,24,284,-1.039320,-0.003660
KNC,SAND,both,2.454113,19.514285,344,260,-0.071029,-0.000273
MLN,SAND,both,2.396644,17.896760,412,363,-1.002026,-0.002760
MTL,SAND,both,2.418003,14.323565,321,278,-0.171443,-0.000617
PHB,SAND,both,2.921116,0.193492,31,305,0.267855,0.000878
RIF,SAND,both,2.296583,12.415938,403,343,-0.782288,-0.002281
THETA,SAND,both,2.163570,7.802694,274,255,-0.834017,-0.003271
TRU,SAND,both,2.279472,28.676218,384,319,0.109450,0.000343
TUSD,SAND,both,2.107639,8.057427,412,322,-0.224141,-0.000696
HOOK,SANTOS,both,3.021551,0.155451,22,374,-2.874278,-0.007685
HFT,SC,both,3.066021,0.300431,39,379,-0.399789,-0.001055
HOOK,SC,both,3.616795,0.251224,20,359,-0.244518,-0.000681
POLYX,SC,both,2.535762,0.445608,54,326,-0.521191,-0.001599
APE,SCRT,both,2.158350,2.551744,236,371,-1.182506,-0.003187
BTTC,SCRT,both,2.332928,3.563097,296,456,-1.892253,-0.004150
GMT,SCRT,both,3.065701,5.539601,233,329,-1.581934,-0.004808
GMX,SCRT,both,2.265630,0.580351,80,338,-2.354875,-0.006967
HFT,SCRT,both,2.834751,0.340260,36,381,-0.713761,-0.001873
HOOK,SCRT,both,3.042105,0.116741,20,359,-2.554139,-0.007115
KMD,SCRT,both,2.165390,3.176896,304,373,-1.733551,-0.004648
OSMO,SCRT,both,2.737100,0.485880,33,295,-1.769912,-0.006000
REQ,SCRT,both,2.492078,4.652135,279,375,-1.254991,-0.003347
SUN,SCRT,both,3.339712,9.638715,289,342,-1.710219,-0.005001
TUSD,SCRT,both,2.234999,2.474476,268,320,-1.399481,-0.004373
USDC,SCRT,both,2.713956,3.965230,260,328,-0.850588,-0.002593
1INCH,SFP,both,2.455376,78.534171,338,318,0.047601,0.000150
ADA,SFP,both,2.346439,58.360493,315,348,-0.732949,-0.002106
APE,SFP,both,2.190035,6.644873,205,324,0.137370,0.000424
APT,SFP,both,2.345799,1.094001,60,330,-0.385225,-0.001167
AXS,SFP,both,2.071579,20.800983,326,301,0.546232,0.001815
BCH,SFP,both,2.150414,33.296842,333,339,-0.456913,-0.001348
BNT,SFP,both,2.009865,28.604938,335,355,-0.959386,-0.002702
CAKE,SFP,both,2.365593,44.315653,374,323,-0.502355,-0.001555
CELO,SFP,both,2.024530,31.309873,331,296,-0.081912,-0.000277
COMP,SFP,both,2.151010,42.349212,327,336,-1.056273,-0.003144
DCR,SFP,both,2.076545,31.136482,412,389,-1.329996,-0.003419
DODO,SFP,both,2.171491,35.475112,349,359,0.376485,0.001049
DOGE,SFP,both,2.162466,42.516231,315,314,0.602027,0.001917
EOS,SFP,both,2.142796,8.226697,251,310,0.174799,0.000564
ETH,SFP,both,2.329551,63.221864,333,337,-0.390763,-0.001160
FUN,SFP,both,2.543742,125.590640,412,384,-1.488046,-0.003875
GMT,SFP,both,2.465103,8.557606,221,316,0.535713,0.001695
GMX,SFP,both,2.550753,1.751850,81,326,-0.967506,-0.002968
GNO,SFP,both,2.245000,56.865895,380,348,-0.876028,-0.002517
HFT,SFP,both,2.612724,0.375815,37,372,-0.192403,-0.000517
ILV,SFP,both,2.403801,68.409240,334,365,-0.797686,-0.002185
LINK,SFP,both,2.149412,45.019630,298,341,-0.410397,-0.001204
NKN,SFP,both,2.082579,27.842484,337,338,0.088037,0.000260
ONE,SFP,both,2.362439,41.723364,319,312,0.243299,0.000780
ONT,SFP,both,2.117191,40.840452,313,337,-0.595038,-0.001766
OSMO,SFP,both,3.493153,2.037881,41,307,-0.715918,-0.002332
POLYX,SFP,both,2.805589,1.565548,65,373,0.287493,0.000771
POWR,SFP,both,2.049600,8.969135,337,380,-0.521047,-0.001371
RAY,SFP,both,2.112251,31.898451,309,369,-0.483589,-0.001311
RIF,SFP,both,2.162553,36.549925,445,400,-1.131340,-0.002828
SC,SFP,both,2.020381,22.632988,347,374,-0.532700,-0.001424
SOL,SFP,both,2.063380,27.897852,336,339,-0.693910,-0.002047
