Date,ASR,CTK,TRX,CHR,BTC,FUN,OG,TRU,HBAR,MDT
2021-02-10 11:00:00,1495.3978177769045,1338.8539340270888,2130.737189328701,2309.715834651328,2267.958217497633,889.5924075922142,1406.4622480596954,1671.6655729454083,3376.819069414484,2073.311024378578
2021-02-10 12:00:00,1470.7946847373362,1316.826349749624,2130.737189328701,2271.7150797431764,2267.958217497633,874.956328754331,1383.3223334545066,1644.1623828244112,3321.2617268614067,2039.1997354902323
2021-02-10 13:00:00,1522.5925720089456,1363.201838815793,2130.737189328701,2351.7194765735653,2267.958217497633,905.7702076421866,1432.0396527595956,1702.065867685705,3438.22865794479,2111.015495445934
2021-02-10 14:00:00,1540.0034129015294,1378.7900472153544,2130.737189328701,2378.61138080543,2267.958217497633,916.1276868919989,1448.415021327939,1721.5289851051425,3477.5447909775517,2135.154950470658
2021-02-10 15:00:00,1494.9974435285035,1338.4954724651002,2194.881708839424,2309.097436837498,2267.958217497633,889.3542302407836,1406.085685208809,1721.5289851051425,3375.914967923342,2072.7559210253307
2021-02-10 16:00:00,1467.642557026415,1314.0041986563476,2235.791356589392,2266.8464627101644,2267.958217497633,873.0811696187072,1380.3576717612964,1721.5289851051425,3314.1437781544255,2034.8294327817414
2021-02-10 17:00:00,1475.428380059076,1320.974972368197,2223.9931045863627,2278.872051172681,2267.958217497633,873.0811696187072,1387.6804497106386,1721.5289851051425,3331.725264080934,2045.6241741780304
2021-02-10 18:00:00,1479.3674262355607,1324.5016643340455,2218.0713765695164,2284.9561026666,2267.958217497633,873.0811696187072,1391.385229585753,1721.5289851051425,3340.6201856101306,2051.085508791574
2021-02-10 19:00:00,1528.3630039062318,1368.3682001377604,2146.9654363367,2360.632193823449,2267.958217497633,873.0811696187072,1437.4669006277231,1721.5289851051425,3451.2591065905435,2119.0159752686577
2021-02-10 20:00:00,1481.4204259291118,1326.3397482763864,2214.997502484436,2288.1270621560147,2267.958217497633,873.0811696187072,1393.3161315370146,1721.5289851051425,3345.256148316691,2053.931913171121
2021-02-10 21:00:00,1463.1165394256846,1309.9519816488207,2242.7075732808225,2259.8558048423743,2267.958217497633,873.0811696187072,1376.1008293252519,1721.5289851051425,3303.9233924075925,2053.931913171121
2021-02-10 22:00:00,1484.0857227372933,1328.726031762,2242.7075732808225,2292.243744799737,2267.958217497633,873.0811696187072,1395.8229155486122,1721.5289851051425,3351.27476421978,2053.931913171121
2021-02-10 23:00:00,1518.2615061497663,1359.3241652662136,2242.7075732808225,2345.029931305447,2267.958217497633,873.0811696187072,1427.9661677294705,1721.5289851051425,3428.4485007115068,2053.931913171121
2021-02-11 00:00:00,1530.2962131448612,1370.0990337418139,2242.7075732808225,2363.61813103499,2267.958217497633,873.0811696187072,1439.2851364037888,1721.5289851051425,3455.624565563779,2053.931913171121
2021-02-11 01:00:00,1511.999851497146,1353.718004239683,2242.7075732808225,2335.3584962328882,2267.958217497633,873.0811696187072,1422.0769115231253,1721.5289851051425,3414.3088018396106,2053.931913171121
2021-02-11 02:00:00,1511.999851497146,1353.718004239683,2242.7075732808225,2335.3584962328882,2267.958217497633,873.0811696187072,1422.0769115231253,1721.5289851051425,3414.3088018396106,2053.931913171121
2021-02-11 03:00:00,1408.0580183861916,1260.6571942557073,2242.7075732808225,2174.8151980114426,2267.958217497633,873.0811696187072,1324.316795434412,1721.5289851051425,3179.5934906451866,2053.931913171121
2021-02-11 04:00:00,1329.3973442804188,1190.231016199422,2117.419490522285,2053.3198993112296,2141.259516234912,924.7415356084091,1250.3342957801283,1625.3563638830412,3001.9666002112726,1939.189717361198
2021-02-11 05:00:00,1320.2292737989603,1182.0226939151307,2117.419490522285,2039.1593613510333,2156.129068481278,924.7415356084091,1241.7114765768133,1625.3563638830412,2981.2638046986044,1952.6560359457944
2021-02-11 06:00:00,1314.3295268867346,1176.7405547617248,2117.419490522285,2030.0469106696082,2165.807475268854,924.7415356084091,1236.1626044261986,1625.3563638830412,2967.941344520389,1952.6560359457944
2021-02-11 07:00:00,1291.5320746139885,1156.3296257779334,2117.419490522285,1994.8351189456184,2204.0371820797786,924.7415356084091,1214.72098160691,1597.1640548967268,2916.461483674317,1952.6560359457944
2021-02-11 08:00:00,1272.532979432049,1139.3194275384376,2117.419490522285,1965.4900774696246,2236.943765157537,924.7415356084091,1196.8518167579095,1573.6689574875315,2873.5588485699195,1952.6560359457944
2021-02-11 09:00:00,1225.0933778548729,1096.8459823820829,2117.419490522285,1892.2172682881549,2323.5655059063406,960.5505366234531,1196.8518167579095,1515.0031079070377,2766.433540944834,1952.6560359457944
2021-02-11 10:00:00,1225.0933778548729,1096.8459823820829,2117.419490522285,1900.8185830418706,2313.0512367143833,956.203989522084,1196.8518167579095,1521.8897476192706,2779.0087171836753,1952.6560359457944
2021-02-11 11:00:00,1225.0933778548729,1176.5779110340727,2117.419490522285,1900.8185830418706,2481.1915582694514,1025.7123703648967,1283.8533695679962,1418.7574317433691,2590.6865307106964,2094.5985094020843
2021-02-11 12:00:00,1193.9012840499156,1146.6210691857584,2063.507887891257,1852.4218545800247,2418.0179576014566,999.5967149775921,1251.1651880307686,1418.7574317433691,2658.371303618428,2041.2679516095072
2021-02-11 13:00:00,1193.9012840499156,1143.3041208195452,2057.538566987125,1847.0631638937896,2418.0179576014566,996.7050790398612,1247.5458141697522,1418.7574317433691,2666.08375754189,2035.362966450022
2021-02-11 14:00:00,1193.9012840499156,1113.222111108355,2003.4017069634874,1798.4642206890665,2418.0179576014566,970.4803053152834,1214.7210524868258,1418.7574317433691,2738.1279225696326,1981.8095790287841
2021-02-11 15:00:00,1193.9012840499156,1154.882148135572,2003.4017069634874,1865.768027609893,2330.7928517248292,1006.7985252376009,1214.7210524868258,1367.5786277117306,2639.3554973280943,2055.9747071010534
2021-02-11 16:00:00,1193.9012840499156,1169.5059267815807,2003.4017069634874,1889.3934500693322,2301.648066775236,1019.5471843089803,1214.7210524868258,1367.5786277117306,2606.352372096168,2082.008635382806
2021-02-11 17:00:00,1193.9012840499156,1218.4674224765624,2003.4017069634874,1968.493116991305,2301.648066775236,1062.2306405722145,1214.7210524868258,1367.5786277117306,2606.352372096168,2169.17215846023
2021-02-11 18:00:00,1193.9012840499156,1182.836304177871,1944.8170932891,1910.9293201857108,2301.648066775236,1031.1682872285398,1179.1994876729734,1367.5786277117306,2606.352372096168,2105.739990835075
2021-02-11 19:00:00,1193.9012840499156,1151.9824259789452,1996.9056914849782,1861.0833860665805,2301.648066775236,1004.2706170907796,1148.440474581821,1367.5786277117306,2606.352372096168,2050.8124873704346
2021-02-11 20:00:00,1193.9012840499156,1147.9144704354767,2003.9822845471588,1854.5114069230851,2301.648066775236,1000.7242711294117,1148.440474581821,1367.5786277117306,2606.352372096168,2043.5705244389917
2021-02-11 21:00:00,1193.9012840499156,1189.0529747007106,1934.6490962751673,1920.9726524152582,2301.648066775236,1036.587831313092,1148.440474581821,1367.5786277117306,2516.178561124316,2116.8071957251777
2021-02-11 22:00:00,1209.691495507468,1173.5321597040906,1960.2362354586696,1895.8980242985356,2301.648066775236,1023.057157491257,1133.4497781874059,1367.5786277117306,2549.456849770039,2089.1763217713624
2021-02-11 23:00:00,1218.7256727309327,1164.8329932342115,1974.8756055929218,1881.8440996685986,2301.648066775236,1015.4734330507936,1125.047734643762,1367.5786277117306,2568.49661742149,2073.6896625795075
2021-02-12 00:00:00,1245.4243299465063,1139.8620045904563,2018.13926042262,1841.502258464678,2301.648066775236,993.7043247648576,1125.047734643762,1367.5786277117306,2624.764744270932,2029.235151661878
2021-02-12 01:00:00,1270.7509736191125,1117.1440374784686,2059.1796453752863,1804.8002826325396,2348.4538172694984,973.8993465498332,1125.047734643762,1395.3893712193787,2678.14131625859,1988.791574060125
2021-02-12 02:00:00,1277.3103346399337,1111.4071770966534,2069.8087166733985,1795.532106917353,2360.5760636796854,968.898089424827,1130.8550048409809,1402.5920905880503,2691.965343249564,1978.5785494132174
2021-02-12 03:00:00,1308.6032342655496,1084.8298675459903,2120.517079910234,1752.5951765131801,2418.407952936405,945.7286291438894,1158.5598868871987,1436.954275184973,2757.915957597088,1931.2643915944539
2021-02-12 04:00:00,1289.7048250374708,1084.8298675459903,2089.893283100068,1778.2764488585335,2383.4821159995245,945.7286291438894,1141.828353383142,1416.202263250871,2718.0870598696793,1959.563754434248
2021-02-12 05:00:00,1285.8300812175635,1084.8298675459903,2083.6144812178445,1783.6351395447682,2376.3212661526923,945.7286291438894,1138.3978844341423,1411.947474976267,2709.920934696895,1965.4687395937324
2021-02-12 06:00:00,1224.867890423837,1084.8298675459903,1984.8287198641394,1783.6351395447682,2263.6580515254414,945.7286291438894,1084.4255672175984,1345.0059617720356,2581.441503806249,2063.290946575383
2021-02-12 07:00:00,1239.526145505958,1097.8122577641632,2008.5815881510375,1783.6351395447682,2263.6580515254414,945.7286291438894,1097.4031190875792,1345.0059617720356,2581.441503806249,2038.8911022371356
2021-02-12 08:00:00,1244.7636757262271,1102.4509859564391,2017.068707850738,1783.6351395447682,2263.6580515254414,945.7286291438894,1102.0401184932616,1345.0059617720356,2581.441503806249,2030.3121615337334
2021-02-12 09:00:00,1221.8768137517661,1082.180757927434,1979.981850313181,1783.6351395447682,2263.6580515254414,945.7286291438894,1081.7774448837035,1320.2759938253535,2533.9777992132554,2030.3121615337334
2021-02-12 10:00:00,1221.8768137517661,1057.4407493728079,1934.7169834636113,1783.6351395447682,2263.6580515254414,945.7286291438894,1057.0466565707789,1290.0928297444627,2476.0478905815116,2030.3121615337334
2021-02-12 11:00:00,1248.2674782060842,1080.2798471304075,1976.5039018747104,1783.6351395447682,2263.6580515254414,945.7286291438894,1079.87724252851,1317.9568554805505,2476.0478905815116,1987.3876378013988
2021-02-12 12:00:00,1213.2979821355018,1050.0164280083725,1921.133280884545,1783.6351395447682,2263.6580515254414,945.7286291438894,1049.6251021430357,1281.0350515534315,2476.0478905815116,2044.6678321263728
2021-02-12 13:00:00,1266.173791436596,1095.7763890631716,2004.8567177464815,1783.6351395447682,2263.6580515254414,945.7286291438894,1095.36800912527,1281.0350515534315,2476.0478905815116,1959.2818708098534
2021-02-12 14:00:00,1237.201827617617,1070.7033745115043,2004.8567177464815,1783.6351395447682,2263.6580515254414,945.7286291438894,1070.3043389217999,1251.7230397147248,2476.0478905815116,2005.1630214880665
2021-02-12 15:00:00,1232.8215768560037,1066.9126031377689,2004.8567177464815,1783.6351395447682,2263.6580515254414,945.7286291438894,1066.5149803134732,1247.291377333012,2476.0478905815116,2012.2874237672925
2021-02-12 16:00:00,1245.8334682754141,1078.1733980546076,2004.8567177464815,1783.6351395447682,2263.6580515254414,945.7286291438894,1077.7715784956727,1260.4559911545948,2476.0478905815116,1991.2704370435765
2021-02-12 17:00:00,1271.5371713820643,1100.4179834079343,2004.8567177464815,1783.6351395447682,2263.6580515254414,945.7286291438894,1100.0078736152657,1286.4613822446931,2476.0478905815116,1951.0175641659516
2021-02-12 18:00:00,1298.0818429933954,1123.3903625582957,2004.8567177464815,1783.6351395447682,2263.6580515254414,945.7286291438894,1122.9716912937204,1313.3176124052534,2476.0478905815116,1991.7471013861914
2021-02-12 19:00:00,1311.5024364248443,1135.0048577475482,2004.8567177464815,1802.0757657403212,2263.6580515254414,945.7286291438894,1134.5818579293816,1326.895725231951,2501.6472256586144,2012.339353107647
2021-02-12 20:00:00,1305.1121769943525,1129.4745778987005,2004.8567177464815,1793.2952013001404,2263.6580515254414,941.1205924958241,1129.0536391354754,1320.4304624265258,2489.4580185846976,2002.5342851402552
2021-02-12 21:00:00,1288.8329948477035,1115.3861932312866,2004.8567177464815,1770.926718544958,2235.4225462653667,929.381621840838,1114.970505004314,1303.9602092262762,2458.4060207217185,1977.5558802511182
2021-02-12 22:00:00,1325.8089186071365,1147.3860217646318,2062.3749760781134,1821.7336513207588,2299.555613909707,956.0450795036872,1146.9584076665417,1341.3701246105288,2528.936364028672,2034.2908922740098
2021-02-12 23:00:00,1296.8490507922693,1122.3234753776012,2017.3261716435657,1781.941215928508,2249.3260328010474,935.1620255892753,1121.9052017263757,1312.0703507484375,2473.6963805087066,1989.8555332185463
2021-02-13 00:00:00,1297.2355569823164,1122.6579668669565,2017.9274051118769,1782.472296480894,2249.996410309194,935.4407364472324,1122.2395685556132,1312.4613934160723,2474.4336281959218,1990.4485794797274
2021-02-13 01:00:00,1288.4753168657846,1115.0766503469486,2004.300328278097,1770.435249520385,2234.8021699805563,929.1236990965714,1114.661077482111,1303.5983331275088,2457.7237618815557,1977.0070673333796
2021-02-13 02:00:00,1274.4458024813919,1102.9351807347894,1982.4765805367576,1751.157932776591,2210.4686117201773,919.0069711075063,1102.5241328192535,1289.4041523568824,2430.9629303632187,1955.4805012237016
2021-02-13 03:00:00,1276.2909298206882,1104.5319970540734,1985.3467863400494,1753.693238217513,2213.6689016502783,920.3374983720573,1104.120354028298,1291.270936215626,2434.482449321887,1958.3116224273208
2021-02-13 04:00:00,1238.1916770663286,1071.5600133567882,1926.0811226496774,1701.342790231608,2147.5874706631535,892.8640045545322,1071.1606585102338,1252.7245071658251,2361.809393362931,1899.8530000776807
2021-02-13 05:00:00,1246.0786715918277,1071.5600133567882,1938.3498137993367,1712.1799501972982,2147.5874706631535,898.5513416981817,1071.1606585102338,1260.704072456867,2376.853572790676,1911.95462415447
2021-02-13 06:00:00,1303.1584528095593,1071.5600133567882,2027.1408234020907,1790.610677879845,2147.5874706631535,939.7117556963693,1071.1606585102338,1318.4538071058148,2485.731354759418,1999.5365354197932
2021-02-13 07:00:00,1261.883543398062,1071.5600133567882,1962.9352360693456,1733.896704716099,2147.5874706631535,909.9482856397049,1037.2338102057545,1276.6944482694346,2407.000839473411,1936.2052581015992
2021-02-13 08:00:00,1270.748319038677,1071.5600133567882,1976.724924155739,1746.0773891791985,2147.5874706631535,916.340703893323,1044.5204136823113,1285.6632710302501,2423.9101038190292,1949.8071671660673
2021-02-13 09:00:00,1312.4169093282762,1071.5600133567882,2041.5429056126775,1803.3323013074175,2147.5874706631535,946.3880584985993,1078.7708569170322,1327.8209314326443,2503.3915522708066,2013.7424994227567
2021-02-13 10:00:00,1325.0017290067667,1061.3823741525855,2041.5429056126775,1803.3323013074175,2147.5874706631535,955.4630124842023,1089.1152349970585,1340.5534609121355,2503.3915522708066,2033.0523590062626
2021-02-13 11:00:00,1320.9554233909762,1064.6335644539279,2041.5429056126775,1803.3323013074175,2147.5874706631535,952.5452084780197,1085.7892822868573,1336.4596632374546,2503.3915522708066,2026.843800181506
2021-02-13 12:00:00,1293.9094973635,1064.6335644539279,2041.5429056126775,1803.3323013074175,2147.5874706631535,933.0423041482206,1063.5582697256825,1309.0962953670705,2503.3915522708066,1985.3451496454893
2021-02-13 13:00:00,1273.1643670309993,1064.6335644539279,2041.5429056126775,1803.3323013074175,2147.5874706631535,918.0829238787875,1046.5063391489105,1288.1076765181326,2503.3915522708066,1953.5142959665297
2021-02-13 14:00:00,1290.8396670422355,1064.6335644539279,2041.5429056126775,1803.3323013074175,2147.5874706631535,930.8286396205756,1061.03495303971,1305.9904340149735,2503.3915522708066,1980.6348721871543
2021-02-13 15:00:00,1257.077452646131,1064.6335644539279,2041.5429056126775,1803.3323013074175,2147.5874706631535,906.4825981258066,1033.2833348636354,1271.831947753463,2503.3915522708066,1928.8309023351837
2021-02-13 16:00:00,1294.1018466337573,1064.6335644539279,2101.671968241983,1803.3323013074175,2147.5874706631535,933.1810078262506,1033.2833348636354,1271.831947753463,2503.3915522708066,1928.8309023351837
2021-02-13 17:00:00,1285.668492035808,1064.6335644539279,2087.97587082673,1803.3323013074175,2147.5874706631535,927.0996886754111,1026.5496726053489,1271.831947753463,2503.3915522708066,1928.8309023351837
2021-02-13 18:00:00,1241.458382384007,1064.6335644539279,2016.1769251643102,1803.3323013074175,2147.5874706631535,895.219636275909,991.2498469737516,1271.831947753463,2503.3915522708066,1928.8309023351837
2021-02-13 19:00:00,1184.993889341427,1064.6335644539279,1924.476382013652,1803.3323013074175,2249.919169489875,854.5029085616757,991.2498469737516,1332.4342401460149,2503.3915522708066,1928.8309023351837
2021-02-13 20:00:00,1184.993889341427,1066.082784892184,1924.476382013652,1805.787067074043,2252.981846596548,854.5029085616757,991.2498469737516,1334.2480012352048,2506.799265801207,1931.456501657743
2021-02-13 21:00:00,1158.938118860411,1042.6416443033909,1924.476382013652,1766.0812307988724,2203.443044396108,854.5029085616757,969.4541409077528,1304.9104156175608,2451.6794994469724,1888.9874326153454
2021-02-13 22:00:00,1147.742594604271,1032.5695622575106,1924.476382013652,1749.0206087208237,2182.1574385047284,854.5029085616757,960.0890616398275,1292.3047760476923,2427.9958904106857,1870.7395173235577
2021-02-13 23:00:00,1200.2367164311715,1079.796033289183,1840.3065709527098,1829.0152881407394,2281.9624287184442,854.5029085616757,1004.0005034590384,1351.4107155416627,2539.0447550826266,1956.3012352474614
2021-02-14 00:00:00,1224.8427067926877,1101.9328754835458,1840.3065709527098,1866.5118352259472,2328.7448215228796,872.0210281493478,1024.5834654471766,1379.1159161790363,2591.097579259502,1996.407264899556
2021-02-14 01:00:00,1223.4331983431737,1100.6648076000715,1838.188807057747,1864.3639151801497,2326.06497905454,871.0175352106103,1023.404408704812,1377.528875225995,2588.1158299204008,1994.1098654923164
2021-02-14 02:00:00,1185.8597302461287,1066.861740877747,1781.7352723720257,1807.106503673605,2254.628035541385,844.2672805865548,991.9741246869187,1335.2228978206447,2508.630911823798,1932.8677612936192
2021-02-14 03:00:00,1172.7311658306548,1055.050594305959,1762.0098143789435,1787.100162675605,2229.6672171219975,834.9204606428866,980.9920533151787,1320.4407449437479,2480.85804655103,1911.4691268147596
2021-02-14 04:00:00,1119.5322897789974,1007.1900893325496,1682.0793542290633,1706.0315232327905,2128.5223056741115,797.045770012257,936.4910831247854,1260.5412849732566,2368.318307209538,1824.758709187236
2021-02-14 05:00:00,1141.6817082713608,1027.1168703585718,1682.0793542290633,1739.7845525238947,2087.227493838955,812.8149447638441,955.0191176476593,1285.480499949616,2415.174368252552,1860.8606998724279
2021-02-14 06:00:00,1127.787982126151,1014.6173440786126,1682.0793542290633,1718.6121977867476,2112.9409857911214,802.9233715105757,943.3969869014929,1269.836810555354,2385.7828390528434,1838.214905715353
2021-02-14 07:00:00,1120.6397607036156,1008.1864283838506,1682.0793542290633,1707.7191746973458,2126.418796010618,797.8342287498364,937.417484850929,1261.7882457220746,2385.7828390528434,1826.563808721496
2021-02-14 08:00:00,1128.4524646809218,1015.2151475093929,1682.0793542290633,1719.6247886654805,2111.6967929976618,803.3964467531233,943.952827937179,1270.5849870046447,2385.7828390528434,1839.2979654359087
2021-02-14 09:00:00,1117.5388421146847,1005.3966790402076,1682.0793542290633,1702.9937505965913,2132.3191292463953,795.626544284614,934.8235600177267,1258.2967556253843,2385.7828390528434,1839.2979654359087
2021-02-14 10:00:00,1116.6528653749904,1005.3966790402076,1682.0793542290633,1702.9937505965913,2134.0109577534427,794.9957772945507,934.8235600177267,1257.2991870263302,2385.7828390528434,1839.2979654359087
2021-02-14 11:00:00,1088.4828322197031,1005.3966790402076,1682.0793542290633,1702.9937505965913,2189.23935240903,774.9402541332144,934.8235600177267,1225.5810399791244,2385.7828390528434,1839.2979654359087
2021-02-14 12:00:00,1059.708724014624,1005.3966790402076,1682.0793542290633,1702.9937505965913,2248.6834322637173,754.4546625695618,960.206680547964,1193.1827325234726,2385.7828390528434,1839.2979654359087
2021-02-14 13:00:00,1062.0444808738187,1005.3966790402076,1682.0793542290633,1702.9937505965913,2243.7378976409627,756.1175937251836,958.0948957962661,1195.8126861027977,2385.7828390528434,1839.2979654359087
2021-02-14 14:00:00,1066.8770812721525,1005.3966790402076,1689.733287283344,1702.9937505965913,2233.5745068921738,759.5581409437116,953.755042727583,1201.2539693703668,2385.7828390528434,1839.2979654359087
2021-02-14 15:00:00,1088.7043264046267,1005.3966790402076,1724.3035515785114,1702.9937505965913,2188.793957112801,775.0979458807301,934.6333724916449,1225.8304321288879,2385.7828390528434,1839.2979654359087
2021-02-14 16:00:00,1095.51023863228,1005.3966790402076,1735.0828406299565,1702.9937505965913,2175.1959650254553,779.9433832134904,928.8269158526313,1233.4935727307145,2385.7828390528434,1839.2979654359087
2021-02-14 17:00:00,1092.369048373363,1005.3966790402076,1730.107784144674,1707.89083861674,2181.4509064179706,777.7070275214471,931.4978282742535,1229.9567386067947,2385.7828390528434,1839.2979654359087
2021-02-14 18:00:00,1078.4753222281536,1005.3966790402076,1708.1027266136175,1729.893166448061,2209.5539894170074,767.8154542681791,943.4980803562034,1214.313049212533,2385.7828390528434,1815.9041295621619
2021-02-14 19:00:00,1078.4753222281536,1005.3966790402076,1752.208515838909,1686.3490889641657,2153.936109662285,767.8154542681791,919.7487793509322,1245.6684440419006,2385.7828390528434,1862.7935136395415
2021-02-14 20:00:00,1078.4753222281536,1005.3966790402076,1757.087898161013,1681.6661462712025,2147.954691323779,767.8154542681791,917.1946635668336,1249.137262124976,2385.7828390528434,1867.9808424637201
2021-02-14 21:00:00,1078.4753222281536,1005.3966790402076,1757.087898161013,1707.2614334799737,2180.6469812635883,767.8154542681791,931.1545454925053,1230.4101788790917,2385.7828390528434,1839.9760476351476
2021-02-14 22:00:00,1078.4753222281536,1005.3966790402076,1757.087898161013,1764.820533237298,2254.165936631903,767.8154542681791,962.5477558833952,1230.4101788790917,2385.7828390528434,1779.9657730024924
2021-02-14 23:00:00,1078.4753222281536,1005.3966790402076,1757.087898161013,1776.0859929640988,2268.555057280942,767.8154542681791,968.6920310517808,1230.4101788790917,2385.7828390528434,1768.6757043851624
2021-02-15 00:00:00,1078.4753222281536,1005.3966790402076,1757.087898161013,1906.4419340526367,2435.05579574434,767.8154542681791,1039.7892424666306,1230.4101788790917,2385.7828390528434,1647.7397441508788
2021-02-15 01:00:00,1078.4753222281536,1005.3966790402076,1757.087898161013,2022.242355347538,2582.965093157014,814.4538288721109,1102.9477526655664,1230.4101788790917,2530.699215967178,1647.7397441508788
2021-02-15 02:00:00,1078.4753222281536,1005.3966790402076,1757.087898161013,1979.6820220280788,2528.603727899981,797.3127446996604,1079.7349938865489,1230.4101788790917,2477.4378440658134,1647.7397441508788
2021-02-15 03:00:00,1078.4753222281536,1005.3966790402076,1734.975065973994,2004.9137254659545,2560.831620391988,807.4747598605048,1079.7349938865489,1230.4101788790917,2509.0136104119665,1647.7397441508788
2021-02-15 04:00:00,1078.4753222281536,1005.3966790402076,1746.050253571907,1992.1965682239218,2544.588278859012,802.3529516950526,1086.6274662037872,1230.4101788790917,2493.0989502444354,1647.7397441508788
2021-02-15 05:00:00,1078.4753222281536,1005.3966790402076,1823.801824810133,1907.2660613631024,2436.1084351916447,768.1473697983389,1135.0149583020939,1230.4101788790917,2386.8141785126945,1647.7397441508788
2021-02-15 06:00:00,1078.4753222281536,1005.3966790402076,1850.8703341596074,1907.2660613631024,2436.1084351916447,756.91340927857,1151.860627931683,1248.6716856818632,2351.9076263279553,1647.7397441508788
2021-02-15 07:00:00,1078.4753222281536,1005.3966790402076,1882.7818916451179,1907.2660613631024,2436.1084351916447,744.0843684433402,1171.7202939305052,1270.2005078487919,2312.044785203753,1647.7397441508788
2021-02-15 08:00:00,1078.4753222281536,1005.3966790402076,1855.7884683132568,1907.2660613631024,2436.1084351916447,754.9074685406628,1154.9213529267956,1251.9896570981782,2345.6746976182594,1647.7397441508788
2021-02-15 09:00:00,1078.4753222281536,1005.3966790402076,1862.809010960069,1907.2660613631024,2436.1084351916447,752.0623781174877,1159.2904794465364,1256.7259979749024,2336.8343338701316,1647.7397441508788
2021-02-15 10:00:00,1078.4753222281536,1005.3966790402076,1862.809010960069,1907.2660613631024,2436.1084351916447,741.1287205051341,1159.2904794465364,1275.2661130645397,2302.8608933062205,1647.7397441508788
2021-02-15 11:00:00,1078.4753222281536,1005.3966790402076,1862.809010960069,1907.2660613631024,2436.1084351916447,740.1291419222006,1159.2904794465364,1275.2661130645397,2299.754968026661,1647.7397441508788
2021-02-15 12:00:00,1078.4753222281536,1005.3966790402076,1862.809010960069,1907.2660613631024,2436.1084351916447,716.2347615630231,1159.2904794465364,1275.2661130645397,2225.5095197306755,1647.7397441508788
2021-02-15 13:00:00,1078.4753222281536,1005.3966790402076,1862.809010960069,1907.2660613631024,2436.1084351916447,703.8597985029711,1159.2904794465364,1275.2661130645397,2187.0576048356766,1647.7397441508788
2021-02-15 14:00:00,1078.4753222281536,1005.3966790402076,1903.778441071346,1907.2660613631024,2489.6866462115913,703.8597985029711,1184.7871728793618,1303.3135004161556,2139.99198955314,1647.7397441508788
2021-02-15 15:00:00,1078.4753222281536,1004.8028897055709,1902.6540656308991,1907.2660613631024,2488.2162321870305,703.8597985029711,1184.0874351522175,1302.5437607975864,2141.256620091749,1647.7397441508788
2021-02-15 16:00:00,1078.4753222281536,987.5829990011059,1870.0471778579447,1907.2660613631024,2445.5742254747574,703.8597985029711,1163.795041065029,1302.5437607975864,2178.592423771527,1647.7397441508788
2021-02-15 17:00:00,1078.4753222281536,975.391761724346,1870.0471778579447,1907.2660613631024,2415.384787532987,703.8597985029711,1163.795041065029,1302.5437607975864,2205.8222387133683,1647.7397441508788
2021-02-15 18:00:00,1078.4753222281536,999.2361146933516,1870.0471778579447,1907.2660613631024,2474.4311007067695,703.8597985029711,1163.795041065029,1302.5437607975864,2153.1856263318145,1647.7397441508788
2021-02-15 19:00:00,1078.4753222281536,982.8883520741343,1870.0471778579447,1907.2660613631024,2433.9487645930712,703.8597985029711,1163.795041065029,1302.5437607975864,2188.998206082203,1647.7397441508788
2021-02-15 20:00:00,1078.4753222281536,912.0604180019984,1870.0471778579447,1907.2660613631024,2258.5559417258896,703.8597985029711,1163.795041065029,1302.5437607975864,2358.989379434575,1647.7397441508788
2021-02-15 21:00:00,1078.4753222281536,938.2984842262586,1870.0471778579447,1907.2660613631024,2195.3989172113857,703.8597985029711,1163.795041065029,1302.5437607975864,2293.0238891343633,1601.6632500989597
2021-02-15 22:00:00,1078.4753222281536,918.5178770161729,1870.0471778579447,1907.2660613631024,2242.677609044665,703.8597985029711,1163.795041065029,1302.5437607975864,2342.404969251883,1636.1556344344242
2021-02-15 23:00:00,1078.4753222281536,922.3403958578966,1870.0471778579447,1907.2660613631024,2233.3831257335314,703.8597985029711,1163.795041065029,1302.5437607975864,2332.697178971718,1629.3748019254012
2021-02-16 00:00:00,1078.4753222281536,940.7849770650498,1870.0471778579447,1907.2660613631024,2189.5964822033707,703.8597985029711,1163.795041065029,1302.5437607975864,2286.96343151811,1597.430057288047
2021-02-16 01:00:00,1078.4753222281536,945.2569529915324,1870.0471778579447,1907.2660613631024,2179.237581667241,703.8597985029711,1163.795041065029,1302.5437607975864,2276.14389152094,1589.87267435865
2021-02-16 02:00:00,1078.4753222281536,936.684119472715,1870.0471778579447,1907.2660613631024,2199.182663042273,703.8597985029711,1174.4464665879598,1302.5437607975864,2296.975890528104,1604.4236990531504
2021-02-16 03:00:00,1078.4753222281536,936.684119472715,1870.0471778579447,1907.2660613631024,2170.757560573151,703.8597985029711,1159.2663900448501,1302.5437607975864,2267.2867809536215,1583.6860364588188
2021-02-16 04:00:00,1078.4753222281536,936.684119472715,1878.8277769720692,1907.2660613631024,2180.9501119371116,703.8597985029711,1164.709596803474,1302.5437607975864,2277.9325745656906,1583.6860364588188
2021-02-16 05:00:00,1078.4753222281536,936.684119472715,1896.7515405722986,1907.2660613631024,2201.7560818665397,703.8597985029711,1175.8207692759545,1302.5437607975864,2299.66374410885,1583.6860364588188
2021-02-16 06:00:00,1078.4753222281536,936.684119472715,1908.8284201044944,1907.2660613631024,2215.774967519828,703.8597985029711,1183.3073828245667,1302.5437607975864,2314.306021396144,1583.6860364588188
