Date,DOT,SOL,SKL,ARDR,KNC,1INCH,ATM,AXS,AVA,STPT
2021-05-25 16:00:00,20254.78657656537,12853.533340066437,10697.274145837077,7446.614199552443,6236.859419349982,4893.973944168044,6712.678852117642,9949.719479367572,7740.766341190526,3459.2102226336183
2021-05-25 17:00:00,20234.25861012776,12840.506448866561,10697.274145837077,7439.067151560384,6230.5384423131445,4889.013964338454,6705.875638187847,9939.635566275521,7732.921173775274,3455.7043574356594
2021-05-25 18:00:00,19689.741141417046,12494.959809218453,10993.10600051511,7238.876865719656,6062.870474502599,4757.447319884259,6525.416027665361,9672.15330746193,7524.823079132161,3362.709035710275
2021-05-25 19:00:00,19906.33750523963,12632.410212519759,10873.492496212719,7318.507897738469,6129.5648860579795,4809.781466034962,6597.198656693881,9778.55151867681,7607.5996532700465,3399.7004082477297
2021-05-25 20:00:00,20488.75275814287,13002.006497459948,10564.401554617638,7532.6311952568485,6129.5648860579795,4950.504996328404,6790.21804677907,10064.650232429578,7830.1811339105525,3499.1680964924244
2021-05-25 21:00:00,20690.084736665674,13129.770238074156,10461.60101542355,7606.65031979438,6129.5648860579795,4999.150952349408,6856.941875705942,10163.550149293953,7907.124122021707,3533.552543626265
2021-05-25 22:00:00,20623.763614328753,13129.770238074156,10495.243037983486,7606.65031979438,6129.5648860579795,4999.150952349408,6834.962261471208,10163.550149293953,7881.7781965262675,3522.225902217471
2021-05-25 23:00:00,20347.425604591546,13129.770238074156,10637.778739019304,7606.65031979438,6129.5648860579795,4999.150952349408,6743.380535493143,10163.550149293953,7776.170173628599,3475.0315630141563
2021-05-26 00:00:00,20347.425604591546,13129.770238074156,10522.366692619662,7606.65031979438,6129.5648860579795,4999.150952349408,6817.343681806856,10163.550149293953,7776.170173628599,3513.1466102945465
2021-05-26 01:00:00,20347.425604591546,13129.770238074156,10395.74822949842,7606.65031979438,6129.5648860579795,4999.150952349408,6900.3777800269645,10163.550149293953,7776.170173628599,3555.9361445055497
2021-05-26 02:00:00,20347.425604591546,13129.770238074156,10263.55216238676,7606.65031979438,6129.5648860579795,4999.150952349408,6989.255664571385,10163.550149293953,7776.170173628599,3601.7371270276194
2021-05-26 03:00:00,20347.425604591546,13129.770238074156,10409.036809493851,7606.65031979438,6129.5648860579795,4999.150952349408,6891.568490194792,10163.550149293953,7776.170173628599,3551.39649854409
2021-05-26 04:00:00,20347.425604591546,13129.770238074156,10389.444751630046,7606.65031979438,6129.5648860579795,4989.7414693664105,6891.568490194792,10163.550149293953,7776.170173628599,3558.0936000119887
2021-05-26 05:00:00,20347.425604591546,12677.052672753985,10031.214253479586,7606.65031979438,6129.5648860579795,4817.694010147506,6891.568490194792,10163.550149293953,7776.170173628599,3685.1587399431905
2021-05-26 06:00:00,20347.425604591546,12644.973315162684,10005.830205829145,7606.65031979438,6129.5648860579795,4805.50280664725,6891.568490194792,10163.550149293953,7776.170173628599,3694.507713804416
2021-05-26 07:00:00,20347.425604591546,13081.681894785936,10351.392967270436,7606.65031979438,6129.5648860579795,4971.46632849589,6891.568490194792,10163.550149293953,7776.170173628599,3571.1731740197615
2021-05-26 08:00:00,20347.425604591546,13111.881816405034,10375.289837625054,7606.65031979438,6129.5648860579795,4982.943284949968,6891.568490194792,10163.550149293953,7776.170173628599,3571.1731740197615
2021-05-26 09:00:00,20347.425604591546,13293.329815143328,10518.867670595717,7606.65031979438,6129.5648860579795,5051.8994500177,6891.568490194792,10163.550149293953,7776.170173628599,3571.1731740197615
2021-05-26 10:00:00,20347.425604591546,13162.692766152002,10415.49599093939,7606.65031979438,6069.328039500295,5002.25310518697,6891.568490194792,10163.550149293953,7776.170173628599,3571.1731740197615
2021-05-26 11:00:00,20347.425604591546,12967.921042874943,10261.375239283068,7606.65031979438,5979.518643931395,4928.233489681645,6891.568490194792,10163.550149293953,7776.170173628599,3571.1731740197615
2021-05-26 12:00:00,20347.425604591546,13964.327653617805,11049.820980888851,7606.65031979438,6438.962519798221,5306.90054141398,6891.568490194792,10163.550149293953,7776.170173628599,3571.1731740197615
2021-05-26 13:00:00,20347.425604591546,13498.952836947241,10681.57493705648,7606.65031979438,6224.377823955497,5130.042913334077,6891.568490194792,10163.550149293953,7776.170173628599,3571.1731740197615
2021-05-26 14:00:00,20347.425604591546,13572.104039936628,10739.458690404246,7606.65031979438,6258.107901479478,5157.842759368832,6891.568490194792,10163.550149293953,7776.170173628599,3571.1731740197615
2021-05-26 15:00:00,20347.425604591546,13786.145551794287,10908.827416716907,7606.65031979438,6356.802611795541,5239.185523828257,6891.568490194792,10163.550149293953,7776.170173628599,3571.1731740197615
2021-05-26 16:00:00,20347.425604591546,13504.03897186398,10685.599540439376,7606.65031979438,6226.723044786162,5131.975810700341,6891.568490194792,9955.572918689833,7776.170173628599,3571.1731740197615
2021-05-26 17:00:00,20347.425604591546,13504.389881069917,10685.87721108721,7606.65031979438,6226.8848492984125,5132.10916765824,6891.568490194792,9955.831619230823,7776.170173628599,3571.1731740197615
2021-05-26 18:00:00,20347.425604591546,13468.690833049457,10657.628941668238,7606.65031979438,6210.423990036301,5118.542363586677,6891.568490194792,9929.51323578747,7776.170173628599,3571.1731740197615
2021-05-26 19:00:00,20347.425604591546,13400.792557940544,10603.901773166124,7606.65031979438,6179.116041710412,5092.738801691363,6891.568490194792,9879.4566393641,7776.170173628599,3571.1731740197615
2021-05-26 20:00:00,20347.425604591546,13372.516842540075,10581.527506317638,7606.65031979438,6166.078086987476,5081.993106439166,6891.568490194792,9858.61095407809,7776.170173628599,3571.1731740197615
2021-05-26 21:00:00,20347.425604591546,13259.920540746662,10492.431274204735,7606.65031979438,6114.15984322385,5039.2028347003115,6891.568490194792,9775.601663656558,7776.170173628599,3571.1731740197615
2021-05-26 22:00:00,20347.425604591546,13010.776250987998,10295.286100550013,7606.65031979438,5999.279214269102,4944.51986828711,6891.568490194792,9591.925198479326,7776.170173628599,3571.1731740197615
2021-05-26 23:00:00,20347.425604591546,13480.219853528053,10666.751730500859,7606.65031979438,6215.7400304926,5122.923767871757,6891.568490194792,9938.01276724579,7776.170173628599,3571.1731740197615
2021-05-27 00:00:00,20347.425604591546,14214.505704058025,11247.78415815618,7606.65031979438,6554.319816620416,5401.976370645696,6891.568490194792,10479.349795622587,7776.170173628599,3571.1731740197615
2021-05-27 01:00:00,20347.425604591546,14107.811053918977,11163.357838973558,7606.65031979438,6505.122829099835,5361.428919265735,6891.568490194792,10400.691375596805,7776.170173628599,3571.1731740197615
2021-05-27 02:00:00,20347.425604591546,14218.978242721101,11251.323229480127,7606.65031979438,6556.382107733475,5403.676081397357,6891.568490194792,10482.64708207775,7776.170173628599,3571.1731740197615
2021-05-27 03:00:00,20347.425604591546,14218.978242721101,11044.479103878744,7606.65031979438,6435.849695987506,5304.334996682881,6891.568490194792,10289.934285062103,7776.170173628599,3571.1731740197615
2021-05-27 04:00:00,20347.425604591546,14218.978242721101,10914.763051127213,7606.65031979438,6360.261430500866,5304.334996682881,6891.568490194792,10169.080268681906,7776.170173628599,3571.1731740197615
2021-05-27 05:00:00,20347.425604591546,14218.978242721101,10884.429017608565,7606.65031979438,6342.585152736847,5304.334996682881,6891.568490194792,10140.818617899467,7776.170173628599,3571.1731740197615
2021-05-27 06:00:00,20347.425604591546,14218.978242721101,11011.946194498882,7606.65031979438,6416.892087124952,5304.334996682881,6891.568490194792,10259.62398283127,7776.170173628599,3571.1731740197615
2021-05-27 07:00:00,20347.425604591546,14218.978242721101,10864.586861671569,7606.65031979438,6331.0227121677835,5304.334996682881,6891.568490194792,10122.332052915706,7776.170173628599,3571.1731740197615
2021-05-27 08:00:00,20347.425604591546,14218.978242721101,10521.155229286283,7606.65031979438,6130.897894501815,5304.334996682881,6891.568490194792,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-27 09:00:00,20347.425604591546,14218.978242721101,10742.123812135598,7606.65031979438,6130.897894501815,5304.334996682881,6891.568490194792,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-27 10:00:00,20347.425604591546,14218.978242721101,10576.220686031298,7606.65031979438,6130.897894501815,5304.334996682881,6891.568490194792,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-27 11:00:00,20347.425604591546,14218.978242721101,10893.655797882564,7606.65031979438,6130.897894501815,5304.334996682881,6891.568490194792,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-27 12:00:00,20347.425604591546,14218.978242721101,10746.334593293588,7606.65031979438,6130.897894501815,5304.334996682881,6798.369825731732,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-27 13:00:00,20347.425604591546,14218.978242721101,10723.635509857724,7590.583074839602,6130.897894501815,5304.334996682881,6784.0098816445225,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-27 14:00:00,20347.425604591546,14218.978242721101,10723.635509857724,7659.79538597436,6130.897894501815,5304.334996682881,6845.867712332921,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-27 15:00:00,20347.425604591546,14218.978242721101,10723.635509857724,7824.728076946545,6130.897894501815,5304.334996682881,6993.274702590407,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-27 16:00:00,20347.425604591546,14218.978242721101,10723.635509857724,7824.728076946545,6130.897894501815,5304.334996682881,6993.274702590407,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-27 17:00:00,20347.425604591546,14218.978242721101,10761.542984845524,7797.1655160497585,6130.897894501815,5304.334996682881,6968.640931555475,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-27 18:00:00,20347.425604591546,14218.978242721101,10698.123635056043,7843.387749414915,6130.897894501815,5304.334996682881,7009.951603582806,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-27 19:00:00,20347.425604591546,14218.978242721101,10602.994610371821,7913.757852790441,6130.897894501815,5304.334996682881,7072.844199838594,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-27 20:00:00,20347.425604591546,14218.978242721101,10906.830949817795,7693.300854023641,6130.897894501815,5304.334996682881,6875.81289890085,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-27 21:00:00,20347.425604591546,14218.978242721101,10735.886975157964,7815.798736991649,6130.897894501815,5304.334996682881,6985.294191753056,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-27 22:00:00,20347.425604591546,14218.978242721101,10751.885947491219,7804.168707770164,6130.897894501815,5304.334996682881,6974.899966120521,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-27 23:00:00,20347.425604591546,14218.978242721101,10787.91966896251,7778.101286973563,6130.897894501815,5304.334996682881,6951.602462025047,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-28 00:00:00,20347.425604591546,14218.978242721101,11004.698537333827,7778.101286973563,6130.897894501815,5304.334996682881,6814.664543192229,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-28 01:00:00,20347.425604591546,14218.978242721101,11022.859532955361,7778.101286973563,6130.897894501815,5304.334996682881,6814.664543192229,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-28 02:00:00,20347.425604591546,14218.978242721101,11220.468461503948,7778.101286973563,6130.897894501815,5304.334996682881,6814.664543192229,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-28 03:00:00,20347.425604591546,14218.978242721101,10784.60456658715,7778.101286973563,6130.897894501815,5304.334996682881,6814.664543192229,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-28 04:00:00,20347.425604591546,14218.978242721101,10513.919250894778,7778.101286973563,6130.897894501815,5304.334996682881,6814.664543192229,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-28 05:00:00,20347.425604591546,14218.978242721101,10169.004468971529,7778.101286973563,6130.897894501815,5304.334996682881,6814.664543192229,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-28 06:00:00,20347.425604591546,14218.978242721101,10325.534955042842,7778.101286973563,6130.897894501815,5304.334996682881,6814.664543192229,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-28 07:00:00,20347.425604591546,14218.978242721101,9891.833083414322,7778.101286973563,6130.897894501815,5304.334996682881,6814.664543192229,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-28 08:00:00,20347.425604591546,14218.978242721101,9697.250987469324,7778.101286973563,6130.897894501815,5304.334996682881,6814.664543192229,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-28 09:00:00,20347.425604591546,14218.978242721101,9677.936912760706,7778.101286973563,6130.897894501815,5304.334996682881,6814.664543192229,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-28 10:00:00,20347.425604591546,14218.978242721101,9308.37506535109,7778.101286973563,6130.897894501815,5304.334996682881,6814.664543192229,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-28 11:00:00,20347.425604591546,14218.978242721101,10079.352569950946,7778.101286973563,6130.897894501815,5304.334996682881,6293.40556075929,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-28 12:00:00,20347.425604591546,14218.978242721101,10217.145520857182,7778.101286973563,6130.897894501815,5304.334996682881,6208.529905254877,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-28 13:00:00,20347.425604591546,14218.978242721101,10030.634978521757,7778.101286973563,6130.897894501815,5304.334996682881,6323.971876995876,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-28 14:00:00,20347.425604591546,14218.978242721101,10204.60578578517,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-28 15:00:00,20347.425604591546,14218.978242721101,9810.829277546847,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-28 16:00:00,20347.425604591546,14218.978242721101,9973.989968368873,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-28 17:00:00,20347.425604591546,14218.978242721101,9936.37076315284,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-28 18:00:00,20347.425604591546,14218.978242721101,9992.583368648066,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-28 19:00:00,20347.425604591546,14218.978242721101,9710.367262084876,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-28 20:00:00,20347.425604591546,14218.978242721101,9571.132962319785,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-28 21:00:00,20347.425604591546,14218.978242721101,9702.872248018839,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-28 22:00:00,20347.425604591546,14218.978242721101,9829.855082483695,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-28 23:00:00,20347.425604591546,14218.978242721101,10057.155797524625,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-29 00:00:00,20347.425604591546,14218.978242721101,10116.683505395209,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-29 01:00:00,20347.425604591546,14218.978242721101,10027.752280804048,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-29 02:00:00,20347.425604591546,14218.978242721101,10064.506676704774,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-29 03:00:00,20347.425604591546,14218.978242721101,9803.766668138474,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,9802.363234520719,7776.170173628599,3571.1731740197615
2021-05-29 04:00:00,20347.425604591546,14218.978242721101,10046.922220626779,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,9565.126497175674,7776.170173628599,3571.1731740197615
2021-05-29 05:00:00,20347.425604591546,14218.978242721101,9920.227655933702,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,9687.285945509406,7776.170173628599,3571.1731740197615
2021-05-29 06:00:00,20347.425604591546,14218.978242721101,9794.25376567005,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,9811.884013504097,7776.170173628599,3571.1731740197615
2021-05-29 07:00:00,20347.425604591546,14218.978242721101,9604.71639073103,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,10005.509589051586,7776.170173628599,3571.1731740197615
2021-05-29 08:00:00,20347.425604591546,14218.978242721101,9486.814054076955,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,10129.8582853831,7776.170173628599,3571.1731740197615
2021-05-29 09:00:00,20347.425604591546,14218.978242721101,9470.959216629586,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,10146.816151297844,7776.170173628599,3577.1514882406773
2021-05-29 10:00:00,20347.425604591546,14218.978242721101,9595.059353376722,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,10015.579727889899,7776.170173628599,3530.8854910741597
2021-05-29 11:00:00,20347.425604591546,14218.978242721101,9295.402925621423,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,10338.452535789964,7776.170173628599,3644.7108455568505
2021-05-29 12:00:00,20347.425604591546,14218.978242721101,9265.13459958554,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,10372.227290888914,7776.170173628599,3656.617774160432
2021-05-29 13:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,10525.65582352915,7776.170173628599,3710.7073620359756
2021-05-29 14:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,10575.743012588518,7776.170173628599,3728.365064729503
2021-05-29 15:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,10354.669086591563,7776.170173628599,3728.365064729503
2021-05-29 16:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,10725.799402941191,7776.170173628599,3728.365064729503
2021-05-29 17:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,10694.487721122006,7776.170173628599,3728.365064729503
2021-05-29 18:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,10666.94092449612,7776.170173628599,3728.365064729503
2021-05-29 19:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,10709.948637607707,7776.170173628599,3728.365064729503
2021-05-29 20:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,10446.986767453194,7776.170173628599,3728.365064729503
2021-05-29 21:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,10479.498648061715,7776.170173628599,3728.365064729503
2021-05-29 22:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,10370.291361199981,7776.170173628599,3728.365064729503
2021-05-29 23:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,10370.291361199981,7776.170173628599,3728.365064729503
2021-05-30 00:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,10185.58690299043,7776.170173628599,3728.365064729503
2021-05-30 01:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,10539.729601701016,7776.170173628599,3728.365064729503
2021-05-30 02:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,10582.676324045833,7776.170173628599,3728.365064729503
2021-05-30 03:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,10635.017641903578,7776.170173628599,3728.365064729503
2021-05-30 04:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,10977.584856857153,7776.170173628599,3728.365064729503
2021-05-30 05:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,11322.836241957279,7776.170173628599,3728.365064729503
2021-05-30 06:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,11277.37311010007,7776.170173628599,3728.365064729503
2021-05-30 07:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,11097.533710281152,7776.170173628599,3728.365064729503
2021-05-30 08:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,11193.157271752038,7776.170173628599,3728.365064729503
2021-05-30 09:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,11049.386408277398,7776.170173628599,3728.365064729503
2021-05-30 10:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,11377.526208693258,7776.170173628599,3728.365064729503
2021-05-30 11:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,11066.162471693338,7776.170173628599,3728.365064729503
2021-05-30 12:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,11052.909381594742,7776.170173628599,3728.365064729503
2021-05-30 13:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,10783.653563768845,7776.170173628599,3728.365064729503
2021-05-30 14:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,10920.54624124294,7776.170173628599,3728.365064729503
2021-05-30 15:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,11010.80146242072,7776.170173628599,3728.365064729503
2021-05-30 16:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,11158.09529921271,7776.170173628599,3728.365064729503
2021-05-30 17:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,11158.09529921271,7776.170173628599,3728.365064729503
2021-05-30 18:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,11158.09529921271,7776.170173628599,3728.365064729503
2021-05-30 19:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5304.334996682881,6216.159138743446,11158.09529921271,7776.170173628599,3728.365064729503
2021-05-30 20:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5315.130956588087,6216.159138743446,11158.09529921271,7776.170173628599,3728.365064729503
2021-05-30 21:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5350.62485725282,6216.159138743446,11158.09529921271,7776.170173628599,3728.365064729503
2021-05-30 22:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5331.609116501289,6216.159138743446,11158.09529921271,7776.170173628599,3728.365064729503
2021-05-30 23:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5467.03658498792,6216.159138743446,11158.09529921271,7776.170173628599,3728.365064729503
2021-05-31 00:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5607.82797365122,6216.159138743446,11445.447269076483,7776.170173628599,3728.365064729503
2021-05-31 01:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5580.576205710119,6216.159138743446,11389.827040634293,7776.170173628599,3728.365064729503
2021-05-31 02:00:00,20347.425604591546,14218.978242721101,9130.080211511118,7778.101286973563,6130.897894501815,5595.278714124098,6216.159138743446,11419.834520458213,7776.170173628599,3728.365064729503
2021-05-31 03:00:00,20347.425604591546,14218.978242721101,9033.448917541726,7778.101286973563,6130.897894501815,5536.059188146273,6216.159138743446,11298.968836798951,7776.170173628599,3728.365064729503
2021-05-31 04:00:00,20347.425604591546,14218.978242721101,9044.8113890584,7778.101286973563,6130.897894501815,5543.022565635218,6216.159138743446,11313.180929295162,7776.170173628599,3728.365064729503
2021-05-31 05:00:00,20347.425604591546,14218.978242721101,8879.649517124217,7778.101286973563,6130.897894501815,5441.804757575536,6216.159138743446,11106.597722698632,7776.170173628599,3728.365064729503
2021-05-31 06:00:00,20347.425604591546,14218.978242721101,8787.146103638359,7778.101286973563,6130.897894501815,5385.114962034783,6216.159138743446,10990.895160386623,7776.170173628599,3728.365064729503
2021-05-31 07:00:00,20347.425604591546,14083.876974297938,8703.655253300436,7778.101286973563,6130.897894501815,5333.948426046313,6216.159138743446,10886.465443150477,7776.170173628599,3728.365064729503
2021-05-31 08:00:00,20347.425604591546,14141.860850392293,8739.4885447085,7778.101286973563,6130.897894501815,5355.9085017551515,6216.159138743446,10931.285450064277,7776.170173628599,3728.365064729503
2021-05-31 09:00:00,20347.425604591546,13613.645450528273,8413.058205371497,7778.101286973563,6130.897894501815,5155.858919821157,6216.159138743446,10522.988877490287,7776.170173628599,3728.365064729503
2021-05-31 10:00:00,20347.425604591546,13777.252591780221,8514.165319345417,7778.101286973563,6130.897894501815,5217.821407505715,6216.159138743446,10522.988877490287,7776.170173628599,3728.365064729503
2021-05-31 11:00:00,20347.425604591546,13887.006931260026,8581.99209283465,7778.101286973563,6130.897894501815,5259.388370025227,6216.159138743446,10522.988877490287,7776.170173628599,3728.365064729503
2021-05-31 12:00:00,20347.425604591546,13896.543286899087,8587.885438254147,7778.101286973563,6130.897894501815,5263.000048062745,6216.159138743446,10522.988877490287,7776.170173628599,3728.365064729503
2021-05-31 13:00:00,20347.425604591546,13969.324078458256,8632.86303355332,7778.101286973563,6130.897894501815,5290.564119326069,6216.159138743446,10522.988877490287,7776.170173628599,3728.365064729503
2021-05-31 14:00:00,20347.425604591546,13678.25800626291,8452.987935741568,7778.101286973563,6130.897894501815,5180.329457343782,6216.159138743446,10522.988877490287,7776.170173628599,3728.365064729503
2021-05-31 15:00:00,20347.425604591546,13726.058695570822,8482.528148380845,7778.101286973563,6130.897894501815,5198.432882413681,6216.159138743446,10522.988877490287,7776.170173628599,3728.365064729503
2021-05-31 16:00:00,20347.425604591546,13841.990313995875,8482.528148380845,7778.101286973563,6130.897894501815,5242.3393489893115,6216.159138743446,10522.988877490287,7776.170173628599,3728.365064729503
2021-05-31 17:00:00,20347.425604591546,13839.932331493048,8482.528148380845,7778.101286973563,6130.897894501815,5241.559934872601,6216.159138743446,10522.988877490287,7776.170173628599,3728.365064729503
2021-05-31 18:00:00,20347.425604591546,13715.94637555582,8482.528148380845,7778.101286973563,6130.897894501815,5194.60307095437,6216.159138743446,10522.988877490287,7776.170173628599,3728.365064729503
2021-05-31 19:00:00,20347.425604591546,13686.704727276,8482.528148380845,7778.101286973563,6130.897894501815,5183.528461022616,6216.159138743446,10522.988877490287,7776.170173628599,3728.365064729503
