Date,WING,AVA,KMD,HIVE,DOT,OXT,STORJ,SC,OG,DATA
2021-04-04 12:00:00,4885.70423874698,4009.3817000674408,6783.806996194178,6240.455175141865,3763.6732957273894,1754.731351795737,3574.8920833237976,4654.170733318261,2206.4978207613176,3289.938890463005
2021-04-04 13:00:00,4867.840020917744,4009.3817000674408,6808.702515638273,6263.35667768165,3763.6732957273894,1761.1709436815768,3588.0113827703854,4671.250818004112,2214.595325515055,3302.0124558907
2021-04-04 14:00:00,4875.683136868608,4002.9321329642958,6797.749908217729,6253.2813238726185,3763.6732957273894,1758.3378908492184,3582.2396399154627,4663.736555741223,2211.0328856610545,3296.7007763094502
2021-04-04 15:00:00,4875.683136868608,4014.0227383523265,6816.583892720668,6270.606792613968,3774.1010057024446,1763.209577662402,3592.1646661042637,4676.657999336909,2217.158818457389,3305.8346827005603
2021-04-04 16:00:00,4875.683136868608,4070.4474427295354,6912.403910712665,6358.752066719762,3827.153154984464,1787.9948331678308,3642.6593549914487,4742.397299357469,2248.325191705222,3305.8346827005603
2021-04-04 17:00:00,4875.683136868608,4041.8015550337313,6863.757674906821,6314.002171247196,3800.219457641645,1775.411769533613,3617.0240379248844,4709.022545756626,2232.502540301069,3305.8346827005603
2021-04-04 18:00:00,4875.683136868608,4036.05982472385,6854.007110722737,6305.032582525516,3794.820915692705,1772.8896428455885,3611.885740987902,4702.332970053136,2229.331076455555,3305.8346827005603
2021-04-04 19:00:00,4875.683136868608,4088.846550180022,6943.649139666925,6387.494696165955,3844.4525313107206,1796.076870712654,3659.1247882935586,4763.833733241324,2258.4879999389236,3305.8346827005603
2021-04-04 20:00:00,4875.683136868608,4082.4864796829256,6932.848514724557,6377.559151735788,3838.4726079211277,1793.2831303813043,3653.433136301826,4756.423741692844,2254.9749938331247,3305.8346827005603
2021-04-04 21:00:00,4875.683136868608,4042.5570458639763,6865.040643878407,6315.182380289519,3800.929792108608,1775.743628308352,3617.700129627117,4709.902753086029,2232.9198381754773,3305.8346827005603
2021-04-04 22:00:00,4875.683136868608,4054.7971596075677,6865.040643878407,6334.303582481423,3812.438303295709,1770.3832358807178,3628.6538553443947,4709.902753086029,2239.6807057376445,3305.8346827005603
2021-04-04 23:00:00,4875.683136868608,4005.321808575048,6865.040643878407,6257.014415858807,3765.9201382875153,1792.2517239182491,3584.378169976684,4709.902753086029,2212.3528309376493,3305.8346827005603
2021-04-05 00:00:00,4875.683136868608,4008.1612918031924,6865.040643878407,6261.450186151734,3768.589903061048,1790.9820472909423,3586.9192346360046,4706.566138389178,2213.921228948699,3305.8346827005603
2021-04-05 01:00:00,4875.683136868608,4021.3335650019512,6865.040643878407,6282.027584731247,3780.9748576981583,1785.1155096263462,3586.9192346360046,4691.1493185703885,2221.196977888215,3295.006096390426
2021-04-05 02:00:00,4875.683136868608,4007.591767946545,6865.040643878407,6260.5604901044435,3768.0544201551825,1791.236565979926,3586.9192346360046,4707.2349943640165,2213.606650551068,3306.3044789839514
2021-04-05 03:00:00,4875.683136868608,4007.936969141289,6865.040643878407,6261.099754851475,3768.3789883654727,1791.082287854445,3586.9192346360046,4706.8295630519715,2213.606650551068,3306.019708972567
2021-04-05 04:00:00,4875.683136868608,3917.1641647402803,6865.040643878407,6119.296730562871,3683.031755748424,1832.587201956584,3586.9192346360046,4815.9013561418915,2213.606650551068,3382.6304068569493
2021-04-05 05:00:00,4875.683136868608,3924.9666415763572,6865.040643878407,6131.485566410772,3690.367871558794,1828.9441852129783,3586.9192346360046,4806.327782094639,2213.606650551068,3375.906045147747
2021-04-05 06:00:00,4875.683136868608,3956.0359113968834,6865.040643878407,6180.021209349884,3719.5801033071916,1814.5803215752999,3586.9192346360046,4768.580628617698,2213.606650551068,3349.392904682244
2021-04-05 07:00:00,4875.683136868608,3962.7551306117452,6865.040643878407,6190.517807001714,3725.897708774159,1811.5035321795954,3586.9192346360046,4760.49505746042,2213.606650551068,3343.713698064249
2021-04-05 08:00:00,4772.927554930802,4048.0686420440265,6720.359124061376,6323.792459179844,3806.1119552506866,1773.3258872411968,3586.9192346360046,4660.167077522092,2213.606650551068,3273.244547950718
2021-04-05 09:00:00,4609.358067259626,4191.719993094423,6720.359124061376,6548.201037900189,3941.177136444045,1712.5535408119244,3586.9192346360046,4500.461921187823,2213.606650551068,3161.069592942726
2021-04-05 10:00:00,4609.358067259626,4221.523525200885,6768.141523470421,6594.759376766843,3969.199284754708,1700.4630848111624,3612.4225752095344,4468.689112020391,2229.345606633407,3161.069592942726
2021-04-05 11:00:00,4624.520967844674,4235.410608954418,6790.40593764012,6616.4534346710225,3982.2563250797957,1694.887598640202,3624.3059662544065,4454.037153639796,2236.6792407989105,3171.468217497555
2021-04-05 12:00:00,4751.348453262114,4351.566742958152,6976.6328173586335,6797.909667075568,4091.4697029646322,1649.6460563043292,3723.7025557129914,4335.145782546153,2298.0201679497127,3258.445731904634
2021-04-05 13:00:00,4752.556612063333,4352.673246451068,6978.406814871986,6799.63821939602,4092.510069753172,1649.2266958285886,3724.649407761427,4336.248110565928,2298.604501706455,3259.27427982698
2021-04-05 14:00:00,4788.878789636531,4385.939251147236,7031.740410281332,6851.605547088972,4123.787735567054,1661.8311758577781,3753.115639356274,4369.388583521818,2316.1719559624676,3284.1838072276933
2021-04-05 15:00:00,4736.933037481603,4338.36425012618,6955.465970978184,6777.285060134358,4079.0563349488407,1643.8050210569395,3712.4049796434642,4321.993110301786,2291.0480596063953,3248.559727860584
2021-04-05 16:00:00,4752.602298740689,4352.7150890201265,6978.473898811566,6799.703584819901,4092.549411354418,1649.2425499664957,3724.685213090989,4336.289795238944,2298.6265983611206,3259.3056114711017
2021-04-05 17:00:00,4709.7278901898735,4313.448162544626,6915.519348400704,6738.361765918443,4055.6295042283164,1634.3643223257384,3691.083900481357,4297.1710454279055,2277.8901155483222,3229.9026041091765
2021-04-05 18:00:00,4742.931952033455,4343.858411902459,6964.274464933673,6785.867903431401,4084.2221057570687,1645.88675744274,3717.106418333548,4327.466539450403,2293.9494731233303,3252.673746798539
2021-04-05 19:00:00,4755.879048766685,4355.716131056588,6983.28530803371,6804.391738277268,4095.3710784216587,1650.3796439686405,3727.2532508946274,4339.279512620313,2300.2114195374966,3261.5527866134335
2021-04-05 20:00:00,4714.906982698039,4318.191482664994,6923.124058329272,6745.771662998031,4060.0893118586037,1636.161565014642,3695.1428324242856,4301.896466277386,2280.395016873181,3233.454394099823
2021-04-05 21:00:00,4711.32819297174,4314.913814755306,6917.869149728792,6740.651371460555,4057.0075530942295,1634.9196575452206,3692.33808160854,4298.631166891076,2278.6641122576207,3231.0000819769066
2021-04-05 22:00:00,4670.527451943185,4277.546075997689,6857.959464797783,6682.276416520882,4021.873317535853,1620.7610316083762,3660.3619331240593,4261.404438071962,2258.9305720483057,3203.0191831287566
2021-04-05 23:00:00,4740.430606448159,4341.567531246432,6960.6016192416355,6782.289146473825,3962.5661247393336,1645.018743392304,3715.14607653999,4325.184303602737,2292.739681280327,3250.9583392828413
2021-04-06 00:00:00,4636.641897162363,4246.511674984714,6808.203679499406,6633.795244768342,3962.5661247393336,1609.0021056009214,3633.805319105892,4230.487147676968,2242.5416060411862,3179.7806767479033
2021-04-06 01:00:00,4684.262643860823,4290.125579468098,6878.127505855584,6701.927804928722,3922.282226920449,1625.5274020131808,3671.1264076200946,4273.936471851411,2265.5736857554725,3147.4546648060827
2021-04-06 02:00:00,4696.801098646583,4301.609040087859,6896.53832038493,6719.866982372084,3911.811407031269,1629.8784820833534,3680.9529814000857,4285.376598779339,2271.6379898695645,3139.052303885099
2021-04-06 03:00:00,4750.73802848965,4351.007679743769,6975.736501388126,6797.036312384246,3867.3991291588486,1648.5956130613263,3723.2241567263336,4334.588828998347,2297.7249320915266,3103.41345306381
2021-04-06 04:00:00,4912.565315985674,4499.218708528102,7213.355269153675,7028.567906601579,3867.3991291588486,1704.7527311005997,3850.0506124074204,4482.240572453957,2375.993738104931,3103.41345306381
2021-04-06 05:00:00,4821.676747681378,4415.977566557866,7079.899225129133,6898.530658611858,3795.8474352268163,1673.2126853044895,3778.8198876123492,4399.313547117496,2332.0348988293254,3103.41345306381
2021-04-06 06:00:00,4780.699605315254,4378.448268991937,7019.730521653639,6839.903320507754,3763.5883293404304,1658.9928447796142,3746.7054907720603,4361.925869144238,2312.21604098116,3130.013956208946
2021-04-06 07:00:00,4807.046858332168,4402.578646110035,7058.417456921215,6877.599197319651,3784.330108191038,1668.1358380323302,3767.3542254123795,4385.965188491472,2324.9590589682693,3112.8584609368822
2021-04-06 08:00:00,4904.235111814244,4491.589413436188,7201.123630836811,7016.649610980302,3860.841206304679,1701.8619932887968,3843.522107317151,4474.640067073905,2371.9647814040295,3051.170293412744
2021-04-06 09:00:00,4924.008559589236,4509.699109784011,7230.157932575852,7044.940129577974,3876.407780952884,1708.7237522537116,3859.018852870394,4492.681425137067,2381.528336302984,3038.91764280922
2021-04-06 10:00:00,5037.291214244692,4613.450084355081,7396.496287651481,7207.017329507521,3965.5891376948875,1748.034967980818,3947.80015670612,4596.040887697229,2436.318219141063,2970.576019660012
2021-04-06 11:00:00,4968.113970279949,4550.093461036959,7294.920022469858,7108.043183511829,3911.1296046691828,1724.0291608325326,3893.5849201932438,4532.923345304391,2402.8602011998587,2970.576019660012
2021-04-06 12:00:00,4943.809927000386,4527.834376590699,7259.23323005574,7073.2705937124565,3891.9963352328323,1715.5951998584565,3874.5374794583645,4510.748257167069,2391.1053947131204,2985.179535817207
2021-04-06 13:00:00,4917.661918659725,4503.886479565447,7220.838855302448,7035.859782776941,3871.411411026971,1706.521348262727,3854.0448958386405,4486.890729310493,2378.4587426921976,3001.052220985892
2021-04-06 14:00:00,4905.666627704764,4492.900480600063,7203.225594277004,7018.697727595294,3861.968161968833,1702.3587562765656,3844.6440076434496,4475.94618682843,2372.657143250254,3008.3903662969606
2021-04-06 15:00:00,4965.283934432553,4547.501546342414,7290.764545101389,7103.994158643537,3908.9016692693026,1723.0470850677052,3891.366978945329,4530.341211392518,2401.491436202446,2972.2691426987076
2021-04-06 16:00:00,4995.110989374829,4574.818932470574,7334.561040433691,7146.6687019078345,3932.3829094950083,1733.3976351577105,3914.742886187343,4557.555513334528,2415.9174827200054,2954.5209815044755
2021-04-06 17:00:00,5002.889146194862,4581.942629853015,7345.982081147292,7157.797165323865,3938.506235085077,1736.0968021364645,3920.838743545397,4564.6523289156285,2419.6794381770173,2949.927490253585
2021-04-06 18:00:00,5049.075838854062,4624.243142585356,7413.800217177748,7223.877977456819,3974.866540440748,1752.1244547755168,3957.0359425483266,4606.793217520381,2442.017928453154,2922.942869957173
2021-04-06 19:00:00,5130.867682066824,4699.152964138339,7533.899103454682,7340.900243269007,4039.2568707197183,1780.5077655571533,4021.137428390464,4681.4203612961755,2481.5770782662275,2876.347849435596
2021-04-06 20:00:00,5129.538961200358,4697.936042754848,7531.948078878546,7338.999198857753,4038.2108400633642,1780.0466743796765,4020.0960900556815,4680.208032055939,2480.9344338930036,2877.0929190092297
2021-04-06 21:00:00,5176.801828926187,4741.222180447264,7601.346414374676,7406.619729864386,4075.4183603154884,1796.4477800449938,4057.136703488309,4723.330826291751,2503.793423145734,2877.0929190092297
2021-04-06 22:00:00,5118.999298548967,4688.283194531456,7516.4721867058515,7323.919758709259,4029.913529078617,1776.3892128429577,4011.83599944406,4670.591609572492,2475.836858420581,2909.5803723472786
2021-04-06 23:00:00,5004.66331216556,4583.567516284839,7348.587174134338,7160.335522617975,3939.9029407752246,1736.7124711585393,3922.2291838434153,4566.271083717779,2420.537524933242,2909.5803723472786
2021-04-07 00:00:00,5170.193758676246,4735.170117750191,7113.312642282247,7397.165347582246,4070.2161811104843,1794.154655153761,4051.957860404059,4717.301601502915,2343.0408824475144,2909.5803723472786
2021-04-07 01:00:00,5152.977495758878,4719.402442976138,7137.07844773429,7372.53347701579,4056.6627409155344,1788.1802875189485,4038.465218713843,4701.593427221109,2343.0408824475144,2899.8917411261605
2021-04-07 02:00:00,5099.977142801627,4670.861575985953,7211.248912860278,7296.704138193218,4014.938406339261,1769.7881663680787,3996.9280526436282,4653.235732798942,2343.0408824475144,2870.065240633193
2021-04-07 03:00:00,5142.319809190985,4709.641501449343,7151.870360320215,7357.285176188935,4048.272516032947,1784.4818694593027,4030.112631000852,4691.869319332372,2323.747916995467,2893.8940170368974
2021-04-07 04:00:00,5181.852744922879,4745.848108915547,7097.307939264464,7413.846240615859,4079.3946755134752,1798.2005430692125,4061.0951815899643,4727.939298475267,2323.747916995467,2916.1415882567876
2021-04-07 05:00:00,5201.1896311142345,4763.557976270128,7070.9216996500545,7441.512156274204,4094.6175686470783,1804.9108069385657,4076.2497873273837,4745.5823363296,2323.747916995467,2927.0236223063375
2021-04-07 06:00:00,5125.960171474057,4694.658374845157,7174.695744088194,7333.878907320272,4035.393450902978,1778.8047669102543,4017.291339239933,4676.942732669626,2323.747916995467,2884.6874605669373
2021-04-07 07:00:00,5013.352664383988,4591.525740461305,7335.850295933545,7172.767663099215,3946.7436016196007,1739.7278401100032,3929.0391586077453,4574.199276944044,2323.747916995467,2821.3164134261224
2021-04-07 08:00:00,5013.352664383988,4548.024578455665,7406.016586081628,7104.8112264420715,3909.351252645961,1723.2452617915496,3891.814545564864,4530.862269805229,2323.747916995467,2794.5866182976533
2021-04-07 09:00:00,5013.352664383988,4313.271493919706,7809.094676611742,6738.085778573158,3707.5642461639554,1634.2973826323505,3690.9327224232024,4296.995043475167,2323.747916995467,2650.339854162739
2021-04-07 10:00:00,5015.235235842764,4314.891176864831,7812.027081280082,6738.085778573158,3706.1725358446615,1634.9110800547471,3690.9327224232024,4296.995043475167,2324.6205110056603,2649.3449947133067
2021-04-07 11:00:00,4986.930399357801,4290.538921493296,7767.937793588959,6738.085778573158,3727.208042501352,1625.6840171928338,3690.9327224232024,4296.995043475167,2311.500886429855,2664.382156025458
2021-04-07 12:00:00,4817.767655395583,4144.998623371234,7504.439896714248,6738.085778573158,3727.208042501352,1570.53883826688,3690.9327224232024,4296.995043475167,2233.0919652486145,2757.934653513059
2021-04-07 13:00:00,4854.97401855111,4177.009366746872,7562.394728920258,6738.085778573158,3727.208042501352,1570.53883826688,3690.9327224232024,4296.995043475167,2233.0919652486145,2736.7990680525118
2021-04-07 14:00:00,4970.2875536323045,4177.009366746872,7742.013912573773,6738.085778573158,3727.208042501352,1570.53883826688,3690.9327224232024,4296.995043475167,2233.0919652486145,2673.3037527536176
2021-04-07 15:00:00,4845.312626563624,4177.009366746872,7547.345573237648,6738.085778573158,3727.208042501352,1570.53883826688,3690.9327224232024,4296.995043475167,2233.0919652486145,2742.256154235658
2021-04-07 16:00:00,4986.875593562117,4177.009366746872,7767.852424839544,6738.085778573158,3727.208042501352,1570.53883826688,3690.9327224232024,4296.995043475167,2233.0919652486145,2664.4114376029365
2021-04-07 17:00:00,5023.722298662553,4177.009366746872,7825.247032383248,6787.871712664844,3727.208042501352,1570.53883826688,3690.9327224232024,4296.995043475167,2249.5916912918897,2664.4114376029365
2021-04-07 18:00:00,4948.491554786474,4177.009366746872,7708.0631754218475,6686.222654870564,3727.208042501352,1547.0198620845092,3635.660635751855,4232.647112930017,2215.9038307191845,2624.511609840529
2021-04-07 19:00:00,4929.652191483639,4177.009366746872,7678.7178686924635,6660.7675891552535,3727.208042501352,1541.1302149272215,3621.81934072196,4216.533035375201,2207.4676806623693,2614.519852319499
2021-04-07 20:00:00,4895.536583348609,4177.009366746872,7625.577379341039,6614.671814418306,3727.208042501352,1530.4648388610678,3596.7545766038334,4187.352561147875,2192.1909229036123,2596.426094123519
2021-04-07 21:00:00,4895.536583348609,4177.009366746872,7527.940012688635,6529.978012873604,3727.208042501352,1510.8688726558958,3550.7019791564608,4133.737987853622,2164.1222615729334,2563.1816335500016
2021-04-07 22:00:00,4895.536583348609,4177.009366746872,7716.484387831031,6693.527486176476,3727.208042501352,1548.7100120694472,3639.6326673458616,4237.271364130339,2218.3247497506104,2627.3789410019176
2021-04-07 23:00:00,4895.536583348609,4177.009366746872,7535.8603417782,6536.848361829945,3727.208042501352,1512.4584946059172,3554.437759214018,4138.087194300359,2166.399187328561,2565.878419393118
2021-04-08 00:00:00,4895.536583348609,4177.009366746872,7525.390887515519,6527.766819465519,3727.208042501352,1510.3572594031239,3549.499633789462,4132.338213739304,2163.38944243179,2562.313684175493
2021-04-08 01:00:00,4895.536583348609,4177.009366746872,7471.205338335397,6480.764526120291,3727.208042501352,1499.4821382589566,3523.941946508314,4102.5838768741,2147.8122522524573,2562.313684175493
2021-04-08 02:00:00,4895.536583348609,4177.009366746872,7302.625797091246,6334.533193791771,3727.208042501352,1499.4821382589566,3444.4280675810146,4010.0135784337176,2099.3492281798303,2562.313684175493
2021-04-08 03:00:00,4935.310303009041,4210.945421915383,7243.773855996184,6334.533193791771,3757.489692995556,1511.6646602741716,3444.4280675810146,4010.0135784337176,2099.3492281798303,2583.1311664721475
2021-04-08 04:00:00,4887.018313622011,4169.741339671454,7315.354567940874,6334.533193791771,3720.722673044373,1496.8730282898164,3444.4280675810146,4010.0135784337176,2099.3492281798303,2557.8552394852422
2021-04-08 05:00:00,4953.937001720396,4226.838244625266,7216.537418976096,6334.533193791771,3771.6710968233524,1517.3699392638969,3444.4280675810146,4010.0135784337176,2070.9908344091054,2592.8803419070646
2021-04-08 06:00:00,4904.913465056339,4185.009985689704,7288.665131170638,6334.533193791771,3734.3471146581223,1502.3542374443928,3444.4280675810146,4010.0135784337176,2091.6899345716024,2567.2215245941175
2021-04-08 07:00:00,4913.429267507134,4192.27590761608,7276.032643959006,6334.533193791771,3740.8306056590704,1504.9625916973955,3444.4280675810146,4010.0135784337176,2088.064682776706,2571.6786779173344
2021-04-08 08:00:00,4924.295150164898,4201.54698400714,7259.9774493550285,6334.533193791771,3749.1033260322865,1508.2907655725849,3444.4280675810146,4010.0135784337176,2083.4571876666473,2577.365858341914
2021-04-08 09:00:00,4918.516790222915,4196.616724945408,7268.506598418103,6334.533193791771,3744.703982000934,1506.5208783755604,3444.4280675810146,4010.0135784337176,2085.90486977642,2574.3414767446466
2021-04-08 10:00:00,4866.760745601667,4152.457013443293,7345.804244943577,6334.533193791771,3705.29960977818,1490.668220932357,3444.4280675810146,4010.0135784337176,2108.08762975972,2547.252470439823
2021-04-08 11:00:00,5067.400847933854,4323.64878629965,7054.952394133583,6334.533193791771,3858.0565936815256,1490.668220932357,3444.4280675810146,4010.0135784337176,2024.6194119390073,2652.2670834546198
2021-04-08 12:00:00,5068.369253688438,4324.475057299537,7053.604414901047,6335.7437549022015,3858.7938876748267,1490.9530951167062,3444.4280675810146,4010.7799121700546,2025.0063268778881,2652.7739450160766
2021-04-08 13:00:00,5119.007622368731,4367.681136284588,6983.828581920079,6399.044535107022,3897.347319314232,1505.8492932302513,3444.4280675810146,4050.8518449204507,2004.974511236067,2679.277962053794
2021-04-08 14:00:00,5158.160822163488,4401.08774646846,6930.817587259861,6447.988214753793,3927.156538115915,1517.36691980713,3470.77309190162,4081.8351571800526,1989.7556822138079,2699.770665541006
2021-04-08 15:00:00,5113.966977893297,4363.3803167871,6990.712278492821,6392.7434488685485,3893.5096336370107,1504.3664958834397,3441.036367745676,4046.8630046062312,1989.7556822138079,2676.6396992001564
2021-04-08 16:00:00,5141.205702811948,4386.621162236083,6990.712278492821,6426.79337156691,3914.2477882510725,1512.3792627502066,3459.3644960776096,4068.417971355615,1989.7556822138079,2690.8963912726754
2021-04-08 17:00:00,5147.414602382402,4391.918769806046,6990.712278492821,6434.554841718221,3918.9749228603396,1514.2057236034882,3463.5422800402303,4073.3312932600397,1987.3556048633475,2694.1461164176494
2021-04-08 18:00:00,5182.933504912194,4422.224495447673,6990.712278492821,6478.955447439744,3946.017175924111,1524.6542554706966,3487.441893760024,4101.4386575104145,1987.3556048633475,2712.7366362614885
2021-04-08 19:00:00,5108.931267969477,4359.0837075877,6990.712278492821,6386.448531094332,3889.675704871857,1502.885150124828,3437.647988223441,4042.8780691772913,1958.9800217652526,2674.0040190805903
2021-04-08 20:00:00,5126.387244310009,4373.977637076067,6990.712278492821,6408.269473403293,3902.9657813115764,1508.0201433841019,3449.3935958274665,4056.691600857718,1965.673380340245,2683.140440857138
2021-04-08 21:00:00,5148.548315616107,4392.886085791897,6960.62191830057,6435.972046381253,3919.838073407908,1514.539225992553,3464.305121975784,4074.2284406532763,1974.1708710427997,2694.739499570486
2021-04-08 22:00:00,5165.301118351401,4407.18004780264,6938.046288489181,6456.913982533597,3932.592789877969,1519.4673679332548,3475.5775849625443,4087.4855261812036,1980.5946031592937,2703.507881741899
2021-04-08 23:00:00,5095.416764731982,4347.552753697588,7033.202563753778,6369.554649610607,3879.386461946264,1498.9096129407042,3428.5544807109236,4032.1835646148124,1953.7979904444717,2666.9305561433407
2021-04-09 00:00:00,5088.381327765903,4341.549921197791,7042.927002650868,6369.554649610607,3879.386461946264,1498.9096129407042,3423.8205443034512,4032.1835646148124,1953.7979904444717,2663.248223041459
2021-04-09 01:00:00,5071.987513660646,4327.56225837299,7065.691340245819,6369.554649610607,3879.386461946264,1498.9096129407042,3412.789634094976,4032.1835646148124,1953.7979904444717,2654.6677347737163
2021-04-09 02:00:00,5071.987513660646,4290.110604300511,7127.373159729105,6369.554649610607,3879.386461946264,1498.9096129407042,3383.254618960077,4032.1835646148124,1953.7979904444717,2631.693669527687
2021-04-09 03:00:00,5071.987513660646,4290.110604300511,7048.013907820024,6369.554649610607,3879.386461946264,1498.9096129407042,3421.3494012760866,4032.1835646148124,1953.7979904444717,2661.326023209035
2021-04-09 04:00:00,5071.987513660646,4290.110604300511,7073.851874934504,6369.554649610607,3879.386461946264,1504.4046045501518,3408.8525728323702,4032.1835646148124,1953.7979904444717,2651.6052578489002
2021-04-09 05:00:00,5071.987513660646,4290.110604300511,7004.689617055035,6369.554649610607,3879.386461946264,1489.6957838037574,3442.5105867636776,4032.1835646148124,1953.7979904444717,2677.786433127728
2021-04-09 06:00:00,5071.987513660646,4290.110604300511,6893.333155235619,6369.554649610607,3879.386461946264,1466.0134708476223,3498.1216808577924,4032.1835646148124,1985.3600847791313,2721.044000401211
2021-04-09 07:00:00,5025.664272440342,4250.928365020635,6893.333155235619,6369.554649610607,3879.386461946264,1479.5262110469023,3466.1727980965647,4032.1835646148124,1967.2274860949497,2696.1922874854836
2021-04-09 08:00:00,5153.668498147077,4359.199981348687,6893.333155235619,6369.554649610607,3879.386461946264,1479.5262110469023,3466.1727980965647,4032.1835646148124,2017.33298807356,2764.8646037021945
2021-04-09 09:00:00,5191.949652074022,4391.57986871326,6944.536438427032,6322.590807830972,3908.202322016671,1479.5262110469023,3466.1727980965647,4062.1343927975363,2032.317621770142,2785.401859352134
2021-04-09 10:00:00,5263.276539436123,4451.911294021333,7039.940323579852,6236.908302074752,3961.893117477183,1479.5262110469023,3513.7910019149795,4117.9399035788365,2060.2375554763757,2823.6676473496796
2021-04-09 11:00:00,5291.659739771242,4475.919055951684,7077.904514717119,6236.908302074752,3983.258365002583,1487.5048320702435,3532.7397752115803,4140.146662500871,2071.3477707266825,2838.894801749419
2021-04-09 12:00:00,5343.614367768801,4519.86457039045,7147.396869507163,6236.908302074752,4022.366833186296,1502.1094672877987,3567.42495715059,4180.795492978181,2091.6846986800906,2866.7676678448256
2021-04-09 13:00:00,5303.725277801159,4486.124619847361,7094.0428777816605,6190.350938601447,3992.3406109612024,1490.896498769094,3540.7947916343596,4149.586630197659,2076.070660430465,2845.367779015135
2021-04-09 14:00:00,5267.667071379578,4455.6249994668615,7045.81291694239,6148.264868853382,3965.1980584504545,1480.7604055723293,3516.7221440506705,4121.375016013539,2061.9561691062413,2826.023100822531
2021-04-09 15:00:00,5319.413486102405,4499.394397940146,7115.026774295009,6208.661750322611,4004.14979560665,1495.3065112797692,3551.2683217162485,4161.860942310144,2082.2115948233645,2853.784263669361
2021-04-09 16:00:00,5347.320082641031,4522.999027371476,7152.353479968579,6241.233502633973,4025.156283092189,1503.151157239495,3569.898911820488,4183.694810737623,2093.135250041481,2868.7557273960606
2021-04-09 17:00:00,5335.314721858146,4512.844364043857,7136.295607492891,6227.2212013743965,4016.119335118401,1499.7764065840306,3561.8840700432097,4174.301925173985,2088.4359158973184,2862.315034306234
2021-04-09 18:00:00,5278.673489861732,4464.934713364713,7060.534645643161,6161.111234268803,3973.4830598760477,1483.8543499075897,3524.0700867126475,4129.986338166868,2110.845254805886,2831.9278765926024
2021-04-09 19:00:00,5278.673489861732,4511.77341609191,7134.602085503471,6225.743412810476,4015.1662655175546,1499.420493031193,3561.0387955018846,4173.311317092484,2088.931642513138,2861.635775245531
2021-04-09 20:00:00,5278.673489861732,4522.087907203233,7150.912698428155,6239.976258561058,4024.3454491637135,1502.8483600628895,3569.179785666036,4182.8520405542195,2084.1669702420522,2868.17784064765
2021-04-09 21:00:00,5278.673489861732,4480.874735257833,7085.741078447611,6183.106684205893,3987.6685768057305,1489.1517780542836,3536.6511786974743,4144.730578984458,2103.33624784574,2842.037989113958
2021-04-09 22:00:00,5278.673489861732,4621.707444972743,7308.444049491189,6377.440094586977,4112.9999471959,1535.955425214952,3647.807191360197,4274.998366629507,2039.2433672918405,2931.3624926467714
2021-04-09 23:00:00,5401.23110638204,4729.0119505076855,7478.127869658882,6525.508327826783,4208.4935349778725,1571.6164745974004,3732.50016503197,4374.2531531679415,1992.9715448725353,2999.4214095215916
2021-04-10 00:00:00,5520.592406868973,4833.5179428107895,7643.386317251576,6669.714925361071,4301.496639553838,1606.3474799144992,3814.9843366941473,4470.919364025734,1992.9715448725353,3065.705342406044
2021-04-10 01:00:00,5579.923659888709,4885.46502654831,7725.531792608928,6741.39609916295,4347.725950952985,1623.6113171522998,3855.9849729057787,4518.9695058343905,2014.390532233899,3098.653280951178
2021-04-10 02:00:00,5514.466037578366,4828.154040948809,7634.9042189984975,6662.313339863653,4296.723137912343,1604.564867262504,3810.7507325513398,4465.957848834271,1990.7598837373337,3062.303235950875
2021-04-10 03:00:00,5356.957071489716,4690.24811389725,7416.829456813831,6472.018562677688,4173.996401649959,1558.7338925965194,3701.904762004877,4338.397283845412,1933.8980717538245,2974.8350725316723
2021-04-10 04:00:00,5496.470627156902,4812.398279112062,7609.9891621256875,6640.572148225107,4282.701599687749,1599.3286751928672,3798.315072783224,4451.384045338689,1984.2634177305958,3052.3099921462376
2021-04-10 05:00:00,5572.290406065818,4878.781781962264,7714.963378292849,6732.173968058278,4341.778325544674,1621.390240655746,3850.710041951611,4512.787621751657,2011.6348754958863,3094.414368656972
2021-04-10 06:00:00,5507.728077806293,4822.25466511086,7625.5753597507155,6654.17286008428,4291.473101470428,1602.6042978340915,3806.0944911378733,4460.501029602064,1988.3274342633374,3058.561499965357
2021-04-10 07:00:00,5502.130745909354,4817.353958418212,7617.8257258561825,6647.41043218818,4287.111811490898,1600.975621176908,3802.226476269119,4455.967961822278,1986.306759238692,3055.4531795107778
2021-04-10 08:00:00,5573.082218076994,4879.475047699215,7716.059660112989,6733.130597347274,4342.395284098069,1621.6206371666597,3851.257220623321,4513.428880405172,2011.9207250371778,3094.8540791325768
2021-04-10 09:00:00,5623.843065319347,4923.918369693592,7786.339212861993,6794.457418007868,4381.94676657343,1636.390711288528,3886.335310595323,4554.538174144701,2030.2457374075454,3123.042684468176
2021-04-10 10:00:00,5633.600607753728,4932.461521036486,7799.848753294674,6806.246012711665,4389.549580347468,1639.2299000103985,3893.0782230960667,4562.4404393727755,2033.7682768356347,3128.4612605493617
2021-04-10 11:00:00,5534.5450414271945,4845.73407914477,7662.704058575719,6686.571829131994,4312.368155913285,1610.407330327089,3824.626251614184,4482.219075981992,1998.008541194876,3073.4535446193718
