Date,NMR,STRAX,TROY,CKB,DENT,KMD,FET,DASH,UTK,DGB
2021-05-04 10:00:00,1012.5395529290058,1705.2262985920897,932.4859268611568,840.4536230235487,873.1061583653184,653.1071598227581,881.161418279567,692.0434204580752,1638.258241660804,1001.5915620076419
2021-05-04 11:00:00,1061.876348007882,1788.3148063085355,889.1608568812165,801.40454894802,832.5399853846441,653.1071598227581,881.161418279567,725.7637865633374,1638.258241660804,1001.5915620076419
2021-05-04 12:00:00,1080.8669400533506,1820.2970206211428,889.1608568812165,801.40454894802,832.5399853846441,653.1071598227581,881.161418279567,738.7433430040245,1638.258241660804,1001.5915620076419
2021-05-04 13:00:00,1098.5067640299865,1850.004395173062,889.1608568812165,801.40454894802,832.5399853846441,653.1071598227581,881.161418279567,750.7996859742881,1638.258241660804,1001.5915620076419
2021-05-04 14:00:00,1087.8485675410602,1832.0548376511808,889.1608568812165,793.6289690157928,832.5399853846441,653.1071598227581,881.161418279567,743.5150967127879,1638.258241660804,1001.5915620076419
2021-05-04 15:00:00,1076.7035321952378,1813.2853907535668,889.1608568812165,793.6289690157928,832.5399853846441,653.1071598227581,890.2823832048684,735.8977662494614,1638.258241660804,1001.5915620076419
2021-05-04 16:00:00,1076.7035321952378,1817.3202071775913,887.1867409192774,793.6289690157928,832.5399853846441,653.1071598227581,888.3057772288894,737.5352428479092,1638.258241660804,1001.5915620076419
2021-05-04 17:00:00,1076.7035321952378,1807.2907392537948,892.1101385592948,793.6289690157928,832.5399853846441,653.1071598227581,893.2353849039216,733.4649166436457,1638.258241660804,1001.5915620076419
2021-05-04 18:00:00,1076.7035321952378,1901.1628070431723,848.0611896254188,793.6289690157928,832.5399853846441,653.1071598227581,849.1308756567724,771.5616472254281,1723.350631821109,1001.5915620076419
2021-05-04 19:00:00,1124.8444519177672,1986.1664532063094,848.0611896254188,829.1132293942896,869.7640116869283,653.1071598227581,849.1308756567724,806.0592468054457,1800.4040471202297,1046.374120566788
2021-05-04 20:00:00,1136.9030189514747,2007.4585716634492,857.1525823831896,838.0014960680854,879.0880632218332,660.1086047367548,858.2337356718091,814.7003699795624,1819.7047538561199,1057.5914692888084
2021-05-04 21:00:00,1147.5397143611838,2026.2400552363285,865.1719743510852,845.8417133231839,887.3126802832124,666.2844825811012,866.263242748936,822.3225853675048,1836.7296406580022,1067.486137645927
2021-05-04 22:00:00,1171.8488795810078,2069.1633664397104,883.4995391445788,863.7597911915725,906.1092676925266,680.3988695323934,884.6139246715805,839.7424405076117,1875.6384154394998,1090.0994699473301
2021-05-04 23:00:00,1151.5324737980563,2033.290172108682,868.1822610730841,848.7847421706443,890.4000035656398,668.6027584735816,869.2773264394749,825.1837815612306,1843.1203733829286,1071.2003579874768
2021-05-05 00:00:00,1146.785588432458,2024.9084759067823,864.6034113545285,845.2858535480214,886.7295671319075,665.8466220016949,865.6939626061371,821.7821816013941,1835.5226014342222,1066.784620334692
2021-05-05 01:00:00,1129.1785388968322,1993.819260799769,851.3288156097399,832.3078478551458,873.115259827491,655.6236173049423,852.402623199672,809.1650370149082,1807.341102038691,1050.4058570823988
2021-05-05 02:00:00,1163.3971073048695,2054.2398572057136,877.1274402835098,857.5300620996727,899.5740997871104,675.4916017076497,878.2337884834584,833.6859327091688,1862.1106739056772,1082.237302189293
2021-05-05 03:00:00,1169.0298764906636,2064.185780996691,881.3741900705097,861.6819281128838,903.9295285893685,678.7621000228603,882.4858948284301,837.7223536379373,1871.1263741843313,1087.4771234757757
2021-05-05 04:00:00,1168.0339888022816,2062.4273167801916,880.6233540804291,860.9478678114612,903.1594778774146,678.1838677361183,881.7341117854949,837.0087043163521,1869.5323758127493,1086.550709959367
2021-05-05 05:00:00,1181.9507140775654,2087.000432496886,891.1156799949372,871.2057670400268,913.9203139951009,686.2641964456371,892.2396719979574,846.9813766038568,1891.8072143164761,1099.49658985082
2021-05-05 06:00:00,1153.712620025045,2037.139711742137,869.8259526961037,850.3917093168383,892.0857590718496,669.8685949257946,870.923091302009,826.7460660376809,1846.6098728276675,1073.2284149220004
2021-05-05 07:00:00,1153.712620025045,2067.459468339983,882.7720020103559,863.0485091871145,905.3631120798727,679.8385801131736,883.8854698720767,839.0509361190029,1874.0938797186,1089.2018035544859
2021-05-05 08:00:00,1153.712620025045,2000.4680708236835,854.1677507500308,835.0833535745472,876.0268464520706,657.809932265559,855.245139177408,811.863368160003,1813.3680613885808,1053.90865652318
2021-05-05 09:00:00,1153.712620025045,1977.9371220801636,844.5473973481429,825.6779446553196,866.1602975862182,650.4011252553321,845.6126513236944,802.7194821857456,1792.9443898288243,1042.0386535639732
2021-05-05 10:00:00,1153.712620025045,1985.7591776644508,847.8872895074421,828.9432146710933,869.5856612729551,652.9732362173226,848.9567561931527,805.8939594419506,1800.0348632924236,1046.159555173111
2021-05-05 11:00:00,1153.712620025045,1926.9411025876614,822.7729157143621,804.3899633084256,843.8285829294425,633.6322057122355,823.8107048570353,782.0234257218756,1746.7179319541046,1015.1723680304863
2021-05-05 12:00:00,1153.712620025045,1868.6181615880962,797.8699562233799,780.0434026856442,818.2883292134098,614.4539891598187,798.8763344864695,758.3538355836996,1693.8498257356855,984.4460328843203
2021-05-05 13:00:00,1131.5142185922512,1905.277299753544,813.5228196946384,795.3465392289581,818.2883292134098,626.5085405646795,798.8763344864695,773.2314593853076,1727.0803037806977,1003.7592044448825
2021-05-05 14:00:00,1106.5171648298203,1948.3189448432547,831.9009111578637,813.3140148658383,818.2883292134098,640.6618390121789,798.8763344864695,790.6993387598044,1766.0963449030974,1026.4348787096396
2021-05-05 15:00:00,1097.5169533606502,1964.2961764106449,838.7229325388453,819.9836140025243,818.2883292134098,645.9156002535711,798.8763344864695,797.1834857568782,1780.5792561058665,1034.852180091118
2021-05-05 16:00:00,1087.5944587373954,1982.2171193616982,846.3748874763305,827.4646037553983,818.2883292134098,651.8085082388076,798.8763344864695,804.4564621752696,1796.824087028875,1044.2934889450987
2021-05-05 17:00:00,1087.5944587373954,1948.7670273948927,832.092235213901,813.5010642296136,818.2883292134098,640.8091811053827,798.8763344864695,790.8811871056452,1766.502519137946,1026.6709425023569
2021-05-05 18:00:00,1087.5944587373954,1938.6238753090447,827.7612721112922,809.266866452001,818.2883292134098,637.4738286027037,798.8763344864695,786.7647236957666,1757.3080369552283,1021.3272152299164
2021-05-05 19:00:00,1087.5944587373954,1938.6238753090447,830.4449532884472,811.8905869979659,818.2883292134098,639.540579696756,798.8763344864695,789.3154901437384,1763.0053976075471,1021.3272152299164
2021-05-05 20:00:00,1087.5944587373954,1938.6238753090447,838.8687804867709,811.8905869979659,818.2883292134098,646.027920378818,798.8763344864695,789.3154901437384,1780.888886164313,1021.3272152299164
2021-05-05 21:00:00,1087.5944587373954,1938.6238753090447,841.2337141254848,811.8905869979659,818.2883292134098,647.8491982663628,798.8763344864695,789.3154901437384,1785.9095570149525,1021.3272152299164
2021-05-05 22:00:00,1087.5944587373954,1938.6238753090447,838.6986294780083,811.8905869979659,818.2883292134098,645.8968840297509,798.8763344864695,789.3154901437384,1780.5276615633697,1021.3272152299164
2021-05-05 23:00:00,1087.5944587373954,1938.6238753090447,848.3346054079998,811.8905869979659,818.2883292134098,653.317722229571,798.8763344864695,789.3154901437384,1800.9844992002536,1021.3272152299164
2021-05-06 00:00:00,1087.5944587373954,1938.6238753090447,839.1849584504813,811.8905869979659,818.2883292134098,646.2714147096559,798.8763344864695,789.3154901437384,1781.5601208493074,1021.3272152299164
2021-05-06 01:00:00,1087.5944587373954,1938.6238753090447,828.4720611934495,811.8905869979659,818.2883292134098,638.021220046104,798.8763344864695,789.3154901437384,1758.8170171512566,1021.3272152299164
2021-05-06 02:00:00,1087.5944587373954,1954.160832835064,821.8851237162604,811.8905869979659,818.2883292134098,632.9485011429348,798.8763344864695,789.3154901437384,1744.833180799428,1021.3272152299164
2021-05-06 03:00:00,1087.5944587373954,1936.848223020357,829.2315829226627,811.8905869979659,818.2883292134098,638.6061413766147,798.8763344864695,789.3154901437384,1744.833180799428,1021.3272152299164
2021-05-06 04:00:00,1087.5944587373954,1931.132842216142,831.6857767345427,811.8905869979659,818.2883292134098,640.4961601273128,798.8763344864695,786.9863253970026,1744.833180799428,1021.3272152299164
2021-05-06 05:00:00,1109.9191353286856,1892.2904484010942,848.7575040148834,811.8905869979659,818.2883292134098,653.643404045239,798.8763344864695,786.9863253970026,1744.833180799428,1021.3272152299164
2021-05-06 06:00:00,1099.8565221415363,1909.6030582158012,841.0626024849059,811.8905869979659,818.2883292134098,647.7174221174737,798.8763344864695,794.1864817961541,1729.014387505727,1021.3272152299164
2021-05-06 07:00:00,1104.7036848197424,1901.224198978555,844.7692380093848,811.8905869979659,818.2883292134098,650.5719687345166,798.8763344864695,790.7017907183596,1736.6343032315353,1021.3272152299164
2021-05-06 08:00:00,1098.8028668092668,1901.224198978555,840.2568700297716,811.8905869979659,818.2883292134098,647.0969130766317,798.8763344864695,794.9480367999109,1727.3580030662197,1021.3272152299164
2021-05-06 09:00:00,1109.3986269118593,1919.5577109506503,848.3594701305921,811.8905869979659,818.2883292134098,653.3368709992008,798.8763344864695,787.355564186703,1744.0149226690332,1021.3272152299164
2021-05-06 10:00:00,1105.4134620185982,1912.6623049038958,845.312006130532,811.8905869979659,818.2883292134098,650.989964216896,798.8763344864695,787.355564186703,1737.7500987594428,1017.6584191236908
2021-05-06 11:00:00,1113.707478166858,1927.0131813751048,851.6544577742469,811.8905869979659,818.2883292134098,655.8744001868635,798.8763344864695,787.355564186703,1750.7885932920053,1025.29400133038
2021-05-06 12:00:00,1123.4925008304785,1943.9438997392192,859.1370852453413,811.8905869979659,818.2883292134098,661.6369060478106,798.8763344864695,794.2732622276426,1750.7885932920053,1034.302224078786
2021-05-06 13:00:00,1121.528411300448,1940.545497117375,857.6351418387372,811.8905869979659,816.8577975999223,660.480232443946,798.8763344864695,792.8847137529787,1750.7885932920053,1032.4940569858156
2021-05-06 14:00:00,1123.125793091565,1943.3093968195099,858.856663063872,811.8905869979659,818.021240058152,661.4209478873249,798.8763344864695,794.0140115856884,1750.7885932920053,1033.9646280292664
2021-05-06 15:00:00,1134.2661777937917,1962.5852556851755,867.3757387448472,811.8905869979659,826.1352655438952,667.9816411372713,798.8763344864695,801.8899072355194,1750.7885932920053,1044.2206151997093
2021-05-06 16:00:00,1135.3549209004389,1964.4690737960975,868.2083028950611,811.8905869979659,826.9282443817799,668.6228137485973,798.8763344864695,802.6596137875481,1750.7885932920053,1045.2229266666955
2021-05-06 17:00:00,1158.9596237784021,2005.3115521667628,886.2588689768686,811.8905869979659,844.1205735386811,682.5238790149956,798.8763344864695,819.347383705848,1750.7885932920053,1066.9537318722037
2021-05-06 18:00:00,1153.2040202601556,1995.3528115963165,881.8575468257737,811.8905869979659,839.9285177990306,682.5238790149956,798.8763344864695,815.2783561163026,1750.7885932920053,1066.9537318722037
2021-05-06 19:00:00,1163.3052325960853,2012.8306230511203,889.5819652062436,811.8905869979659,847.2856689676302,682.5238790149956,798.8763344864695,822.41959014197,1750.7885932920053,1066.9537318722037
2021-05-06 20:00:00,1150.4350127041373,1990.5616845145828,879.7400809068279,811.8905869979659,837.9117294671827,682.5238790149956,798.8763344864695,813.3207563432503,1770.375127021553,1066.9537318722037
2021-05-06 21:00:00,1148.4802121849325,1987.179354377349,878.2452408263963,811.8905869979659,836.4879634432679,682.5238790149956,798.8763344864695,811.9387749021233,1773.388439903022,1066.9537318722037
2021-05-06 22:00:00,1155.3865187111974,1999.1291203362116,883.52650799498,811.8905869979659,841.5181261049993,682.5238790149956,798.8763344864695,816.821312712127,1762.7880356592832,1066.9537318722037
2021-05-06 23:00:00,1168.5487435700913,2021.9033059249268,893.5916891085657,811.8905869979659,851.1047454910248,682.5238790149956,798.8763344864695,826.1265846824515,1742.932456136747,1066.9537318722037
2021-05-07 00:00:00,1162.4120862655498,2011.2852399181352,888.898974323308,811.8905869979659,846.6351517474291,682.5238790149956,798.8763344864695,821.7881642543236,1752.1338222569464,1066.9537318722037
2021-05-07 01:00:00,1190.7528975046034,2011.2852399181352,910.5712524590413,811.8905869979659,867.2769940919173,666.2792992521858,798.8763344864695,841.8242112954755,1710.4317243437617,1066.9537318722037
2021-05-07 02:00:00,1191.6901439764129,2011.2852399181352,911.2879668130328,811.8905869979659,867.95963135822,665.7552805501595,798.8763344864695,842.4868145724225,1709.08649537882,1066.9537318722037
2021-05-07 03:00:00,1191.6901439764129,2011.2852399181352,903.5784472860969,811.8905869979659,860.6166706583766,671.4356432801228,798.8763344864695,835.3593545546555,1723.6687773587857,1066.9537318722037
2021-05-07 04:00:00,1191.6901439764129,2011.2852399181352,904.5385293889042,811.8905869979659,861.5311044470071,670.7229778453673,798.8763344864695,836.2469516062777,1721.8392659664653,1066.9537318722037
2021-05-07 05:00:00,1191.6901439764129,2011.2852399181352,885.5809693402139,811.8905869979659,843.4749054950369,685.0810902808831,798.8763344864695,818.7206646814737,1721.8392659664653,1066.9537318722037
2021-05-07 06:00:00,1191.6901439764129,2011.2852399181352,890.8688335461848,811.8905869979659,848.5113515296945,685.0810902808831,798.8763344864695,823.6093014604271,1721.8392659664653,1066.9537318722037
2021-05-07 07:00:00,1191.6901439764129,2011.2852399181352,886.7204338556321,811.8905869979659,844.5601927332815,685.0810902808831,798.8763344864695,819.7741009879687,1721.8392659664653,1061.9853792208783
2021-05-07 08:00:00,1191.6901439764129,2011.2852399181352,887.8900703063148,811.8905869979659,845.6742173440839,685.9847525675203,798.8763344864695,820.8554312846802,1721.8392659664653,1063.3862004517905
2021-05-07 09:00:00,1191.6901439764129,2011.2852399181352,895.139273292579,811.8905869979659,852.57874783361,691.5854940141824,798.8763344864695,827.5573281103844,1721.8392659664653,1072.068246436614
2021-05-07 10:00:00,1191.6901439764129,2011.2852399181352,882.7450792008156,811.8905869979659,840.7738513281824,682.00972731552,787.8150073384363,816.0988808578876,1721.8392659664653,1057.2242748643723
2021-05-07 11:00:00,1191.6901439764129,2011.2852399181352,876.0655105153165,811.8905869979659,834.4118711583212,676.8490858969275,781.8537569424011,816.0988808578876,1721.8392659664653,1049.224454388084
2021-05-07 12:00:00,1191.6901439764129,2011.2852399181352,851.604342765551,811.8905869979659,811.1137404731016,657.9503633326053,760.0231339184417,816.0988808578876,1721.8392659664653,1019.9284085126487
2021-05-07 13:00:00,1191.6901439764129,2011.2852399181352,851.604342765551,811.8905869979659,811.1137404731016,664.8555655997797,767.9995919613496,807.6228627061038,1703.956211332884,1019.9284085126487
2021-05-07 14:00:00,1191.6901439764129,2035.0022273755824,851.604342765551,811.8905869979659,811.1137404731016,672.6955133095266,777.0558095123785,798.210400622536,1684.097408453666,1019.9284085126487
2021-05-07 15:00:00,1191.6901439764129,2025.8610800061833,847.778970639212,811.8905869979659,811.1137404731016,669.6737923800973,773.5653063701972,801.8121080524727,1691.6964401676526,1019.9284085126487
2021-05-07 16:00:00,1191.6901439764129,2039.5423149521084,853.5042710529474,811.8905869979659,811.1137404731016,674.196296208767,778.7894201097408,796.433558290434,1680.3485528080994,1019.9284085126487
2021-05-07 17:00:00,1191.6901439764129,2007.7037852692238,840.180536179113,811.8905869979659,811.1137404731016,663.6716708398454,766.6320307351239,809.0635456780782,1680.3485528080994,1019.9284085126487
2021-05-07 18:00:00,1191.6901439764129,2007.7037852692238,840.180536179113,811.8905869979659,811.1137404731016,663.6716708398454,766.6320307351239,779.4575106039999,1680.3485528080994,1019.9284085126487
2021-05-07 19:00:00,1191.6901439764129,2007.7037852692238,840.180536179113,811.8905869979659,811.1137404731016,663.6716708398454,766.6320307351239,787.4292897155926,1680.3485528080994,1019.9284085126487
2021-05-07 20:00:00,1191.6901439764129,2007.7037852692238,840.180536179113,811.8905869979659,811.1137404731016,663.6716708398454,766.6320307351239,768.2922175711967,1680.3485528080994,1019.9284085126487
2021-05-07 21:00:00,1191.6901439764129,2007.7037852692238,840.180536179113,811.8905869979659,811.1137404731016,663.6716708398454,766.6320307351239,757.8952887901131,1680.3485528080994,1019.9284085126487
2021-05-07 22:00:00,1191.6901439764129,2007.7037852692238,840.180536179113,811.8905869979659,811.1137404731016,675.7196960391622,766.6320307351239,771.6538111724708,1680.3485528080994,1019.9284085126487
2021-05-07 23:00:00,1191.6901439764129,2005.8936935645413,840.180536179113,811.8905869979659,811.1137404731016,676.329456476824,766.6320307351239,772.3501412755919,1680.3485528080994,1019.9284085126487
2021-05-08 00:00:00,1191.6901439764129,1971.4488067464265,840.180536179113,811.8905869979659,811.1137404731016,688.1461932342688,766.6320307351239,785.8445384464206,1680.3485528080994,1019.9284085126487
2021-05-08 01:00:00,1191.6901439764129,1982.8388613152133,840.180536179113,811.8905869979659,811.1137404731016,692.1219610378349,766.6320307351239,781.330398467567,1680.3485528080994,1019.9284085126487
2021-05-08 02:00:00,1191.6901439764129,1970.3049606741704,840.180536179113,811.8905869979659,811.1137404731016,687.7469268076819,766.6320307351239,786.3007547208791,1680.3485528080994,1013.4812475341744
2021-05-08 03:00:00,1191.6901439764129,1997.2628555083436,840.180536179113,811.8905869979659,811.1137404731016,697.1567439149095,766.6320307351239,775.6877234939997,1680.3485528080994,1027.3477917660298
2021-05-08 04:00:00,1191.6901439764129,1977.430400784488,840.180536179113,811.8905869979659,811.1137404731016,690.2341050038664,766.6320307351239,783.4674115426624,1680.3485528080994,1017.1464161635848
2021-05-08 05:00:00,1191.6901439764129,1940.5569053865397,856.1452280921674,811.8905869979659,811.1137404731016,677.3631872288236,766.6320307351239,783.4674115426624,1680.3485528080994,998.1795065415984
2021-05-08 06:00:00,1191.6901439764129,1930.8587666745586,860.445395107458,811.8905869979659,811.1137404731016,673.9779929426369,766.6320307351239,787.4025391473309,1680.3485528080994,998.1795065415984
2021-05-08 07:00:00,1174.6079205216397,1958.9390821021057,848.1113831294692,811.8905869979659,811.1137404731016,683.7795977827717,766.6320307351239,776.1155563770541,1680.3485528080994,998.1795065415984
2021-05-08 08:00:00,1190.1923289762033,1933.2886842211615,859.363915977864,811.8905869979659,811.1137404731016,674.8261704372012,766.6320307351239,786.4128663365761,1680.3485528080994,998.1795065415984
2021-05-08 09:00:00,1181.9186842131398,1946.8220550116787,853.3900312620115,811.8905869979659,811.1137404731016,679.550075800228,766.6320307351239,780.9461022390725,1680.3485528080994,998.1795065415984
2021-05-08 10:00:00,1170.328449092469,1966.1022198006233,845.0214427592006,811.8905869979659,811.1137404731016,686.2799345513348,766.6320307351239,773.287919774897,1680.3485528080994,998.1795065415984
2021-05-08 11:00:00,1244.1849935075743,1849.3916689749208,898.3486636494194,811.8905869979659,811.1137404731016,645.5414071362976,766.6320307351239,822.0882148004575,1680.3485528080994,998.1795065415984
2021-05-08 12:00:00,1173.859013021535,1849.3916689749208,847.5706435646723,765.9995001612314,765.2665639019896,684.2158406905806,723.2991264525721,775.6207199716767,1585.368979713122,941.7586745391897
2021-05-08 13:00:00,1166.2986134966663,1861.3801423672487,842.111748910531,761.0659756128603,760.3377599298416,688.6511928868382,718.6406195013037,770.6252286411992,1585.368979713122,941.7586745391897
2021-05-08 14:00:00,1135.8430418257349,1911.2896758548977,820.1216732754531,741.1922493661204,760.3377599298416,707.1161259708368,718.6406195013037,770.6252286411992,1585.368979713122,941.7586745391897
2021-05-08 15:00:00,1148.0038731369618,1911.2896758548977,828.902253827633,749.1277770594909,760.3377599298416,699.6256286592884,718.6406195013037,770.6252286411992,1585.368979713122,941.7586745391897
2021-05-08 16:00:00,1138.589035992786,1911.2896758548977,822.1043850130419,742.9841427162363,760.3377599298416,705.4107373749853,718.6406195013037,770.6252286411992,1585.368979713122,941.7586745391897
2021-05-08 17:00:00,1138.589035992786,1911.2896758548977,823.9840987382887,744.682950697515,760.3377599298416,703.8015191303485,718.6406195013037,770.6252286411992,1585.368979713122,941.7586745391897
2021-05-08 18:00:00,1138.589035992786,1911.2896758548977,835.519876120625,755.1085120072804,760.3377599298416,694.0843383928485,718.6406195013037,770.6252286411992,1585.368979713122,941.7586745391897
2021-05-08 19:00:00,1138.589035992786,1911.2896758548977,823.0571166272083,743.8451823779804,760.3377599298416,704.5941875913887,718.6406195013037,770.6252286411992,1585.368979713122,941.7586745391897
2021-05-08 20:00:00,1138.589035992786,1911.2896758548977,823.0571166272083,743.8451823779804,760.3377599298416,705.4107373749853,718.6406195013037,770.6252286411992,1585.368979713122,941.7586745391897
2021-05-08 21:00:00,1138.589035992786,1911.2896758548977,823.0571166272083,743.8451823779804,760.3377599298416,703.2301446378304,718.6406195013037,770.6252286411992,1585.368979713122,941.7586745391897
2021-05-08 22:00:00,1138.589035992786,1911.2896758548977,823.0571166272083,743.8451823779804,760.3377599298416,702.1996262330043,718.6406195013037,770.6252286411992,1585.368979713122,941.7586745391897
2021-05-08 23:00:00,1138.589035992786,1901.0398762026336,823.0571166272083,743.8451823779804,760.3377599298416,702.1996262330043,718.6406195013037,770.6252286411992,1585.368979713122,941.7586745391897
2021-05-09 00:00:00,1138.589035992786,1906.0455923118786,823.0571166272083,743.8451823779804,760.3377599298416,704.0486205781212,718.6406195013037,770.6252286411992,1585.368979713122,941.7586745391897
2021-05-09 01:00:00,1138.589035992786,1887.810483628201,823.0571166272083,743.8451823779804,760.3377599298416,704.0486205781212,718.6406195013037,770.6252286411992,1585.368979713122,941.7586745391897
2021-05-09 02:00:00,1138.589035992786,1873.9851724693337,823.0571166272083,743.8451823779804,760.3377599298416,704.0486205781212,718.6406195013037,770.6252286411992,1585.368979713122,941.7586745391897
2021-05-09 03:00:00,1138.589035992786,1839.6006701474976,823.0571166272083,743.8451823779804,760.3377599298416,704.0486205781212,718.6406195013037,756.485541010393,1585.368979713122,941.7586745391897
2021-05-09 04:00:00,1138.589035992786,1839.6006701474976,823.0571166272083,743.8451823779804,760.3377599298416,704.0486205781212,718.6406195013037,759.67125919411,1585.368979713122,941.7586745391897
2021-05-09 05:00:00,1138.589035992786,1839.6006701474976,823.0571166272083,743.8451823779804,760.3377599298416,704.0486205781212,718.6406195013037,767.07192759013,1585.368979713122,941.7586745391897
2021-05-09 06:00:00,1138.589035992786,1839.6006701474976,823.0571166272083,743.8451823779804,760.3377599298416,704.0486205781212,718.6406195013037,760.7740077961662,1585.368979713122,941.7586745391897
2021-05-09 07:00:00,1138.589035992786,1839.6006701474976,823.0571166272083,743.8451823779804,760.3377599298416,704.0486205781212,718.6406195013037,753.6183946450474,1585.368979713122,941.7586745391897
2021-05-09 08:00:00,1138.589035992786,1837.5094000599586,823.0571166272083,743.8451823779804,760.3377599298416,704.0486205781212,718.6406195013037,753.6183946450474,1583.566721875979,941.7586745391897
2021-05-09 09:00:00,1138.589035992786,1849.100814154143,823.0571166272083,743.8451823779804,760.3377599298416,704.0486205781212,718.6406195013037,753.6183946450474,1593.5562096132587,941.7586745391897
2021-05-09 10:00:00,1138.589035992786,1879.9468118514603,823.0571166272083,743.8451823779804,760.3377599298416,704.0486205781212,718.6406195013037,753.6183946450474,1620.1393092452608,941.7586745391897
2021-05-09 11:00:00,1138.589035992786,1911.1935207947702,823.0571166272083,743.8451823779804,760.3377599298416,704.0486205781212,718.6406195013037,753.6183946450474,1647.0677420734987,941.7586745391897
2021-05-09 12:00:00,1138.589035992786,1867.7816834179405,823.0571166272083,743.8451823779804,760.3377599298416,704.0486205781212,718.6406195013037,753.6183946450474,1609.655394140369,941.7586745391897
2021-05-09 13:00:00,1138.589035992786,1868.1517488044776,823.0571166272083,743.8451823779804,760.3377599298416,704.0486205781212,718.6406195013037,753.6183946450474,1609.9743167162314,941.7586745391897
2021-05-09 14:00:00,1138.589035992786,1845.6020425095746,823.0571166272083,743.8451823779804,760.3377599298416,704.0486205781212,718.6406195013037,753.6183946450474,1590.540966075674,941.7586745391897
2021-05-09 15:00:00,1138.589035992786,1831.145473670367,823.0571166272083,743.8451823779804,760.3377599298416,704.0486205781212,718.6406195013037,753.6183946450474,1578.0822862313523,941.7586745391897
2021-05-09 16:00:00,1138.589035992786,1853.7055411070482,823.0571166272083,743.8451823779804,760.3377599298416,704.0486205781212,718.6406195013037,753.6183946450474,1597.524566110215,941.7586745391897
2021-05-09 17:00:00,1138.589035992786,1833.1034738204262,823.0571166272083,743.8451823779804,760.3377599298416,704.0486205781212,718.6406195013037,745.2426863512474,1579.7696919550785,941.7586745391897
2021-05-09 18:00:00,1138.589035992786,1828.3049287091103,823.0571166272083,743.8451823779804,760.3377599298416,704.0486205781212,718.6406195013037,743.2918523146493,1575.6343028509723,941.7586745391897
2021-05-09 19:00:00,1138.589035992786,1895.9495763613388,823.0571166272083,743.8451823779804,760.3377599298416,704.0486205781212,718.6406195013037,770.7925797168871,1575.6343028509723,941.7586745391897
2021-05-09 20:00:00,1138.589035992786,1917.0870690967802,823.0571166272083,743.8451823779804,760.3377599298416,704.0486205781212,718.6406195013037,779.3859636113924,1575.6343028509723,941.7586745391897
2021-05-09 21:00:00,1148.1602806228514,1933.202549516334,829.9759264512344,750.0981182331263,766.7293362332432,704.0486205781212,718.6406195013037,785.9376635515376,1575.6343028509723,949.6753173062976
2021-05-09 22:00:00,1142.8879367375462,1924.3252970864992,826.1646828691084,746.6536729811969,763.2085205459242,704.0486205781212,718.6406195013037,782.3286433610733,1575.6343028509723,945.3144149682469
2021-05-09 23:00:00,1137.548242954502,1915.3346449892,822.3047537552536,743.1652277473748,759.6427293066198,704.0486205781212,718.6406195013037,778.6735208779564,1575.6343028509723,940.8978056556689
2021-05-10 00:00:00,1131.991188334584,1905.978013915706,818.28770000906,739.534779730955,755.9317867909718,704.0486205781212,715.1299770301868,774.8696107463174,1575.6343028509723,936.3014111465362
2021-05-10 01:00:00,1125.5824746958938,1895.1874111100467,813.6550035733786,735.3479391636531,751.6521153572621,704.0486205781212,711.0813030789591,770.4827237336169,1575.6343028509723,931.0005857643459
2021-05-10 02:00:00,1126.4881634809776,1896.7123548813486,814.3097030096529,735.9396295964799,752.2569247839081,704.0486205781212,711.6534676035137,771.102685022704,1575.6343028509723,931.7497061605756
2021-05-10 03:00:00,1108.939649894291,1867.16523347457,801.6243279206878,724.4751091446651,740.5382123347183,704.0486205781212,700.5672787290011,759.0903919658139,1575.6343028509723,917.2348422605197
2021-05-10 04:00:00,1119.8800937288645,1885.5860883593639,809.5328970992541,731.6225488109258,747.8441254384437,704.0486205781212,707.4788513885279,766.5793349389127,1575.6343028509723,926.283987789604
2021-05-10 05:00:00,1125.620182651495,1895.250901475578,813.6822616974515,735.3725739354845,751.677296332651,704.0486205781212,711.1051248981578,770.5085355501574,1575.6343028509723,931.0317750637017
2021-05-10 06:00:00,1134.0543557495314,1909.451849907047,819.7791113699514,740.8826560002095,757.3095482492787,704.0486205781212,716.4333731001082,776.2818882871674,1575.6343028509723,938.0079143260257
2021-05-10 07:00:00,1146.7495717456354,1930.8272835851874,828.956160807813,749.1764959718159,765.7872797109088,704.0486205781212,724.4535146146759,784.9720063539997,1575.6343028509723,948.5084807389586
2021-05-10 08:00:00,1148.3957362822864,1933.5989954558072,830.146131371554,750.2519424422112,766.886571041412,704.0486205781212,725.4934711261881,786.0988374520542,1575.6343028509723,949.8700692341067
2021-05-10 09:00:00,1171.9075878813828,1973.1868232376269,847.142252159636,765.6123376224831,782.5875377743932,704.0486205781212,740.3469700467374,802.1931493904013,1575.6343028509723,969.3173759426421
2021-05-10 10:00:00,1180.8864602026895,1988.3049031401254,853.6328510761227,771.478274065097,788.5835340923497,704.0486205781212,746.0193293575371,808.3393591597439,1575.6343028509723,976.7440510895684
2021-05-10 11:00:00,1187.6484554150481,1999.690340003747,858.5209257950912,775.8959150250685,793.0991232381193,704.0486205781212,750.291187240112,812.9680741639461,1584.6567042175507,982.3370854919053
