Date,ASR,BNT,SUSHI,KNC,TRU,AAVE,1INCH,SNX,DCR,UNI
2021-05-06 04:00:00,2763.774737220523,2962.250993610929,3653.303768891211,2697.0197468106194,1920.6801089189903,3032.8491442263785,3275.875576347131,3856.921893104438,3131.301435500873,3145.344944769657
2021-05-06 05:00:00,2666.8449260703574,2858.3603162980376,3525.17681280327,2602.431135370626,1853.3189170931232,2926.4824816913383,3394.9413674858206,3721.6537376774413,3021.4819003883326,3035.032882287582
2021-05-06 06:00:00,2666.8449260703574,2944.8729166785906,3525.17681280327,2681.197651806111,1909.412418649936,3015.0569024932443,3295.2069428940913,3834.295219833012,3112.931622354775,3126.8927452272005
2021-05-06 07:00:00,2666.8449260703574,2908.0056153604964,3525.17681280327,2647.6313402812016,1885.5082010586812,2977.3109574353543,3336.9831301983554,3786.293108634426,3073.9603691458533,3087.746710648
2021-05-06 08:00:00,2666.8449260703574,3000.8738807060745,3416.082905942891,2732.184454122428,1945.7226225860186,3072.392515239405,3233.7132671156514,3907.2098191220034,3172.1284626721235,3186.3550762335817
2021-05-06 09:00:00,2666.8449260703574,3213.810879639149,3189.743998850844,2926.0557000728054,2083.787850409646,3290.4043570384965,3019.4575985969773,4184.458902608952,3397.217400735945,3412.4535110364145
2021-05-06 10:00:00,2622.569314515204,3160.454405579631,3189.743998850844,2877.4766078658713,2049.1922949927684,3235.7762593386838,3070.4336894872386,4114.987492730831,3340.8159667669174,3355.79912343867
2021-05-06 11:00:00,2611.910712483184,3147.609740020946,3189.743998850844,2865.7820159060166,2040.8640021852063,3222.625471970715,3082.96341747738,4098.263429878039,3327.238278789366,3342.1605411681585
2021-05-06 12:00:00,2544.123478798573,3065.919444876092,3274.7335536606197,2791.4060296699918,1987.8972126339997,3138.988284488616,3165.1078429988715,3991.9007048834615,3240.8860625169164,3255.4210456207543
2021-05-06 13:00:00,2616.502393981407,3153.1431686093756,3184.146339724951,2870.8199975634625,2044.4517961455574,3228.2907765634905,3077.553146836585,3991.9007048834615,3333.087490392152,3348.0359857795033
2021-05-06 14:00:00,2620.3564559618417,3157.787693006892,3179.4630466103235,2875.0486648984256,2047.4632376624777,3233.045992065055,3073.026632686571,3991.9007048834615,3337.9970696089463,3352.967583866936
2021-05-06 15:00:00,2763.5284043642678,3330.323996462998,3014.7424964115894,3032.1365748920325,2159.3332469322186,3409.6942846687043,2913.820304356649,3991.9007048834615,3520.37971572954,3536.168194158024
2021-05-06 16:00:00,2712.2085264142484,3268.4784873802637,3014.7424964115894,2975.8285309054004,2119.233525680584,3346.374836147844,2859.7094429840217,3917.769439708228,3455.0047924743085,3470.500072256929
2021-05-06 17:00:00,2640.2721829420875,3181.788106161529,3014.7424964115894,2896.90015160542,2063.0247536350853,3257.6183975276967,2783.860908950743,3813.8578100105715,3363.3671440306684,3378.4514400125286
2021-05-06 18:00:00,2698.15687460041,3251.5448625433833,3014.7424964115894,2960.4110930621346,2108.2540116332457,3329.0376389603157,2844.893605267192,3897.471910400459,3437.1047955212075,3452.5197959764296
2021-05-06 19:00:00,2647.3348898248973,3190.299363789516,3014.7424964115894,2904.6493362431784,2068.5433282809267,3266.3325005760225,2791.307714522327,3824.0598490195966,3372.3641241265204,3387.4887704789758
2021-05-06 20:00:00,2775.293435672967,3344.50201830805,3014.7424964115894,2904.6493362431784,2168.5260684049244,3424.210205673485,2926.225165857092,4008.895224172644,3535.3668522860735,3551.2225462144006
2021-05-06 21:00:00,2816.0469140306895,3393.613974855962,3014.7424964115894,2947.302326496317,2200.369540904425,3474.4926279627766,2969.1949839072195,4067.763386600694,3587.281541612002,3603.3700666604723
2021-05-06 22:00:00,2783.167524025342,3353.99107054604,3014.7424964115894,2912.890434359961,2174.6786307385382,3433.9254067221405,2934.527479118361,4020.269298994716,3545.3974280065136,3561.2981078571484
2021-05-06 23:00:00,2670.3301782919,3218.0109519412094,3014.7424964115894,2794.793761346858,2086.5111157048523,3294.704527994458,2815.553580182284,3857.2764094484533,3401.6571637597453,3416.9131858618925
2021-05-07 00:00:00,2646.5050678673865,3189.2993465747395,3041.8826571279105,2819.953837851637,2067.8949317820684,3265.3086503484124,2790.4327634760575,3892.001465337741,3371.3070376922815,3386.4269431395755
2021-05-07 01:00:00,2590.0218532928584,3121.2315081556176,3108.2200552524296,2881.4514107432087,2023.7607434264237,3195.6185781890886,2730.8777622599737,3976.878260339129,3299.3546877351214,3314.1518955711035
2021-05-07 02:00:00,2541.799977317545,3063.1193966747187,3167.187795966056,2936.1169996163294,1986.0817024371966,3136.121503851309,2680.0333847934226,4052.3257904163675,3299.3546877351214,3252.4479290704367
2021-05-07 03:00:00,2547.995981266955,3063.1193966747187,3159.486093044778,2928.9771953704426,1990.9230629620076,3143.766252217464,2686.566352605568,4042.4716828014766,3291.3315923982345,3260.3762398712875
2021-05-07 04:00:00,2564.223610658265,3063.1193966747187,3139.491358899199,2910.441231414527,2003.6028167174647,3163.7882122240594,2703.676506399284,4016.8889949186023,3270.5024770810887,3281.140863397325
2021-05-07 05:00:00,2595.8490474833743,3063.1193966747187,3101.2426842583914,2874.9830928195547,2028.3139277295197,3202.8082820096392,2737.021862940445,3967.950914614806,3230.657683495897,3321.608283109999
2021-05-07 06:00:00,2595.8490474833743,3063.1193966747187,3177.3071959793683,2945.498111289861,1979.7562343705536,3126.133276075291,2671.497751253148,4065.273271999151,3309.896370774414,3242.0892134705155
2021-05-07 07:00:00,2559.138001543862,3063.1193966747187,3132.37304599533,2903.8422543812553,2008.156001020561,3126.133276075291,2671.497751253148,4007.7813180699663,3263.0871166537536,3242.0892134705155
2021-05-07 08:00:00,2506.5854951449714,3063.1193966747187,3068.0490218731156,2844.211164317852,2050.258547013113,3126.133276075291,2616.6379107198677,3925.480577259519,3196.078848059159,3242.0892134705155
2021-05-07 09:00:00,2531.3668888719453,3063.1193966747187,3098.381332872265,2872.3304991030145,2030.1870731706674,3126.133276075291,2642.507339244078,3964.2898977239824,3227.676927785391,3242.0892134705155
2021-05-07 10:00:00,2542.6093079013394,3063.1193966747187,3112.142001628001,2885.087220858278,2021.2103838642465,3126.133276075291,2654.2433601767334,3981.8962780476463,3242.011829878482,3242.0892134705155
2021-05-07 11:00:00,2471.1572158299487,3063.1193966747187,3024.6849722886764,2804.01085686553,2079.6525216280374,3126.133276075291,2579.654141785268,3869.997521682034,3150.9052146996764,3242.0892134705155
2021-05-07 12:00:00,2536.371262294879,3063.1193966747187,3104.506662734366,2878.0089388719725,2026.1814236888301,3126.133276075291,2647.731431238232,3972.1270812994603,3234.0578679431505,3242.0892134705155
2021-05-07 13:00:00,2528.907961620921,3054.1061337516358,3095.371617320183,2869.5403655316068,2026.1814236888301,3116.934594110607,2639.940452027506,3960.4390531453773,3224.541616665488,3232.5493298692345
2021-05-07 14:00:00,2571.648424387624,3105.722843998182,3147.685745539537,2918.0377742992805,2060.4254266387243,3169.613152993567,2684.5574481019203,4027.373477197038,3279.038815851195,3287.181865482058
2021-05-07 15:00:00,2592.754325473916,3131.2119732762135,3173.5192705914337,2941.98654429691,2077.3356445510635,3195.6266395395833,2706.590010338183,4060.42673029384,3305.9503750865706,3314.1602559368257
2021-05-07 16:00:00,2579.7769576157684,3115.539493543058,3157.6350325150565,2927.2611839941815,2066.938072918721,3179.6317486888966,2693.042867108974,4040.1033040353786,3289.403287027837,3297.572075421773
2021-05-07 17:00:00,2626.3176118343827,3171.7456108375673,3214.6005774483224,2980.070652723507,2104.22681986214,3236.9941269834226,2741.6269032226464,4112.9890821355,3348.7460067599422,3357.062164776242
2021-05-07 18:00:00,2658.0644588000587,3210.0855747732257,3253.4585709096486,3016.09365562788,2129.6626493026533,3276.1228129866204,2774.7676053758782,4162.706768364185,3389.2255460679357,3397.6422295479865
2021-05-07 19:00:00,2650.696091405573,3201.1869606691316,3244.43972338929,3007.732802648085,2123.759054010062,3267.0411383734922,2767.0757275197793,4151.167412076841,3379.830341627529,3388.2236933874183
2021-05-07 20:00:00,2681.162946433192,3237.98110669109,3281.731012654343,3042.303404520253,2148.16934360226,3304.5922062061354,2798.880239290906,4198.880545298409,3418.6777981013915,3427.167622267941
2021-05-07 21:00:00,2778.9712359279156,3356.102011607743,3401.4479054140747,3153.286025892055,2226.5341327778874,3425.1430707466884,2900.982832148907,4352.054870072162,3543.390482278499,3552.190013537244
2021-05-07 22:00:00,2660.2651058772017,3212.7432475072765,3256.1521527266636,3018.590719860341,2131.4258254622723,3278.8351588324444,2777.0648725472233,4166.153128911416,3392.0315311775294,3400.45518294228
2021-05-07 23:00:00,2647.6854796277034,3197.55111150551,3256.1521527266636,3018.590719860341,2121.346927609721,3263.3304932482883,2763.9329338956677,4146.452592621217,3375.9915926035665,3384.3754113491864
2021-05-08 00:00:00,2503.73498304834,3023.705285073045,3256.1521527266636,3018.590719860341,2006.012630543037,3085.908345255195,2613.6622460032804,3921.0164846154644,3192.444237775238,3200.372241477511
2021-05-08 01:00:00,2503.73498304834,3023.705285073045,3295.0785929536373,3054.677175810486,2006.012630543037,3085.908345255195,2644.9078888419754,3921.0164846154644,3154.730269414832,3200.372241477511
2021-05-08 02:00:00,2468.147720686707,3023.705285073045,3248.2434338079715,3011.25900303195,1977.4998293611138,3042.0462629461317,2607.314041410099,3865.2844509509405,3154.730269414832,3154.8832071414254
2021-05-08 03:00:00,2422.2264314313825,3023.705285073045,3187.8080210304474,2955.2328201005416,1940.7073226139155,2985.44726556928,2558.803483767402,3793.368639819165,3154.730269414832,3096.1848143719676
2021-05-08 04:00:00,2411.1282075909303,3023.705285073045,3173.2020343569075,2941.6924528943496,1931.8153363009576,2971.7684609838752,2547.0794874233457,3775.988078808118,3154.730269414832,3081.9986294326013
2021-05-08 05:00:00,2389.64385251951,3023.705285073045,3144.9272213441254,2915.4805057361987,1931.8153363009576,2945.2885215908477,2524.3837386321147,3742.3421414518375,3154.730269414832,3054.53648425264
2021-05-08 06:00:00,2389.64385251951,3023.705285073045,3190.2994960655274,2957.5425228008157,1931.8153363009576,2987.7805827833786,2524.3837386321147,3796.333399052661,3154.730269414832,3098.6046800345516
2021-05-08 07:00:00,2389.64385251951,3023.705285073045,3234.391746915694,2998.4179036157493,1931.8153363009576,3029.07387549894,2524.3837386321147,3848.8014775977417,3154.730269414832,3141.4296420815563
2021-05-08 08:00:00,2389.64385251951,3023.705285073045,3278.049703952408,3038.890675703113,1931.8153363009576,3069.9604431955318,2524.3837386321147,3900.7527632489114,3154.730269414832,3183.8327926827906
2021-05-08 09:00:00,2389.64385251951,2975.3595663139963,3225.6372979392213,2990.302159265246,1900.9277357784194,3020.875155379675,2524.3837386321147,3838.3840208415113,3104.2896053994878,3132.9268113588996
2021-05-08 10:00:00,2389.64385251951,2939.3901828848934,3186.64228500486,2954.1521335160096,1877.9472532265454,2984.3555299920404,2555.2746789182165,3791.9814588934,3066.761575390691,3095.052583649107
2021-05-08 11:00:00,2389.64385251951,2915.776050739176,3161.0418075801913,2930.419408522374,1862.8604182569684,2960.38016045268,2575.9692017095963,3761.51787777858,3042.1241817155146,3070.1879089510026
2021-05-08 12:00:00,2389.64385251951,2939.5588552573636,3186.8251455578934,2954.3216529802503,1862.8604182569684,2984.5267826316076,2555.1280568352345,3792.199055901364,3066.937556774086,3095.2301884683798
2021-05-08 13:00:00,2389.64385251951,2939.5588552573636,3196.1738913317245,2962.9883355895345,1862.8604182569684,2984.5267826316076,2547.6543575200258,3803.323702933473,3066.937556774086,3104.310234853671
2021-05-08 14:00:00,2389.64385251951,2939.5588552573636,3054.525535438262,2831.6743206024184,1862.8604182569684,2984.5267826316076,2665.7974363519884,3634.7676206401256,3066.937556774086,2966.7331017249553
2021-05-08 15:00:00,2389.64385251951,2939.5588552573636,3054.525535438262,2869.816200056477,1838.1016906731263,2984.5267826316076,2630.3671100250704,3683.726947431802,3066.937556774086,2927.3031283572764
2021-05-08 16:00:00,2389.64385251951,2919.040029651872,3033.2042148404166,2889.989016301068,1825.271300164487,2963.6940701114245,2612.006516933867,3683.726947431802,3066.937556774086,2906.8698506640108
2021-05-08 17:00:00,2389.64385251951,2855.7419548667963,2967.4305408657324,2954.0461838508604,1785.6911100721152,2899.4276924720707,2555.366326265532,3683.726947431802,3000.432390398209,2843.8356807558453
2021-05-08 18:00:00,2389.64385251951,2878.995635325425,2991.593676986232,2930.186319259042,1800.2316011695918,2923.037096311498,2576.1741138544808,3683.726947431802,3024.8642533419647,2866.9924110355
2021-05-08 19:00:00,2389.64385251951,2903.1814660837917,3016.7254199738204,2905.7755164084447,1815.354964434722,2947.592910028049,2597.8160053381844,3683.726947431802,3050.275495373977,2891.0774052564057
2021-05-08 20:00:00,2389.64385251951,2932.1112886871138,3046.786693188168,2877.1055370188105,1833.4447386003033,2976.96528684642,2623.7029011690133,3683.726947431802,3080.671090690127,2919.8866124808383
2021-05-08 21:00:00,2389.64385251951,2898.3413860327355,3011.696043513786,2910.6280110723214,1812.3284697248343,2942.6787888099548,2593.485019634865,3683.726947431802,3045.190185431123,2886.257504661588
2021-05-08 22:00:00,2389.64385251951,2850.058520138529,2961.5248259740433,2959.936985233208,1782.1372669625698,2893.6573153511918,2550.2806924962088,3683.726947431802,2994.4609959525915,2838.1759416320256
2021-05-08 23:00:00,2389.64385251951,2846.004035057872,2957.3117692462383,2964.153781906185,1779.6020035953352,2889.5408067494477,2546.652670493801,3683.726947431802,2990.2010843237913,2834.138360673489
2021-05-09 00:00:00,2389.64385251951,2825.522356042771,2957.3117692462383,2985.6403739986395,1766.794840793288,2868.745809069947,2528.3253168015763,3683.726947431802,2968.681670420894,2834.138360673489
2021-05-09 01:00:00,2389.64385251951,2850.629927709623,2957.3117692462383,2959.3436671083673,1782.4945672495205,2894.2374640346175,2528.3253168015763,3683.726947431802,2995.06135474254,2834.138360673489
2021-05-09 02:00:00,2389.64385251951,2912.3349435187565,2957.3117692462383,2896.6426552724993,1821.078619982103,2956.88641286437,2528.3253168015763,3683.726947431802,3059.8927474278053,2834.138360673489
2021-05-09 03:00:00,2389.64385251951,2930.600414025119,2957.3117692462383,2878.5888323309123,1832.4999909672897,2975.4312995660293,2528.3253168015763,3683.726947431802,3079.083665304596,2834.138360673489
2021-05-09 04:00:00,2389.64385251951,2912.079309229473,2957.3117692462383,2896.8969344688594,1820.9187722490035,2956.6268680073044,2544.4057092557077,3683.726947431802,3059.6241610450775,2834.138360673489
2021-05-09 05:00:00,2389.64385251951,2902.4195095291147,2957.3117692462383,2906.538353997525,1814.8785141575427,2946.819297436293,2552.8739714856038,3683.726947431802,3049.4749331513176,2834.138360673489
2021-05-09 06:00:00,2389.64385251951,2939.62397138057,2957.3117692462383,2869.752630257387,1838.1424076861372,2984.59289486928,2520.5642940546145,3683.726947431802,3088.5644146838495,2834.138360673489
2021-05-09 07:00:00,2389.64385251951,2921.460567424493,2957.3117692462383,2887.594553868675,1826.7848587599324,2966.151636081855,2536.2352320712585,3683.726947431802,3069.4807347117066,2834.138360673489
2021-05-09 08:00:00,2389.64385251951,2915.0645045000074,2957.3117692462383,2893.930343844655,1822.7854103208845,2959.6577293286755,2541.8000901080477,3683.726947431802,3062.7606056969166,2834.138360673489
2021-05-09 09:00:00,2389.64385251951,2938.387258143368,2957.3117692462383,2870.960456440099,1837.3690927759383,2983.337263000484,2521.6251532790193,3683.726947431802,3087.2650415215753,2834.138360673489
2021-05-09 10:00:00,2389.64385251951,2970.6398821340013,2957.3117692462383,2870.960456440099,1857.5366096058185,3016.083271789535,2494.2475406632466,3683.726947431802,3121.151792924975,2834.138360673489
2021-05-09 11:00:00,2389.64385251951,3090.6776163842424,2957.3117692462383,2870.960456440099,1932.5960226450661,3137.957284332446,2397.3743430662994,3683.726947431802,3247.271418439681,2834.138360673489
2021-05-09 12:00:00,2389.64385251951,3027.109054746725,2957.3117692462383,2870.960456440099,1892.8466975343943,3073.4162820656525,2447.718627312168,3683.726947431802,3180.4820605906007,2834.138360673489
2021-05-09 13:00:00,2389.64385251951,3000.6653434638815,2957.3117692462383,2870.960456440099,1876.3114850042095,3046.5680478774943,2469.289431541727,3683.726947431802,3152.6985391417647,2834.138360673489
2021-05-09 14:00:00,2389.64385251951,2972.9691694040857,2957.3117692462383,2870.960456440099,1858.993109400524,3018.4481913520667,2469.289431541727,3683.726947431802,3123.599097016927,2834.138360673489
2021-05-09 15:00:00,2389.64385251951,2978.1733166069744,2957.3117692462383,2870.960456440099,1858.993109400524,3023.731949042442,2469.289431541727,3683.726947431802,3129.0669201181477,2834.138360673489
2021-05-09 16:00:00,2389.64385251951,2986.0361855921274,2957.3117692462383,2870.960456440099,1858.993109400524,3031.715100334869,2469.289431541727,3683.726947431802,3137.3281731155707,2834.138360673489
2021-05-09 17:00:00,2389.64385251951,3000.755812830765,2957.3117692462383,2870.960456440099,1858.993109400524,3046.6599012003117,2469.289431541727,3683.726947431802,3152.793592274375,2834.138360673489
2021-05-09 18:00:00,2389.64385251951,3020.5863007896087,2957.3117692462383,2870.960456440099,1858.993109400524,3066.7937462226587,2469.289431541727,3683.726947431802,3173.6288215526065,2834.138360673489
2021-05-09 19:00:00,2389.64385251951,2980.603695825875,2957.3117692462383,2870.960456440099,1858.993109400524,3026.1995070087637,2469.289431541727,3683.726947431802,3131.620438133637,2834.138360673489
2021-05-09 20:00:00,2389.64385251951,2914.4669759227395,2957.3117692462383,2870.960456440099,1858.993109400524,2959.0510600527555,2469.289431541727,3683.726947431802,3062.1328024409654,2834.138360673489
2021-05-09 21:00:00,2389.64385251951,2883.1029760225265,2957.3117692462383,2870.960456440099,1858.993109400524,2959.0510600527555,2469.289431541727,3683.726947431802,3029.179698596037,2834.138360673489
2021-05-09 22:00:00,2389.64385251951,2883.1029760225265,3057.8627252270576,2870.960456440099,1922.2003560141002,2959.0510600527555,2469.289431541727,3808.9765981410947,2929.571919601018,2834.138360673489
2021-05-09 23:00:00,2413.0750151019947,2883.1029760225265,3087.845970886938,2899.1110702446654,1941.048097283323,2988.0654282000705,2493.501542510758,3846.3247367977506,2929.571919601018,2861.9279229717295
2021-05-10 00:00:00,2446.8158892207744,2923.4160263739027,3131.0218446371673,2939.6479541232425,1968.1888447110048,3029.8461183322065,2528.366982306165,3900.106056463337,2929.571919601018,2901.9448926811965
2021-05-10 01:00:00,2461.1256349407918,2940.5130789782806,3149.333041093738,2956.8399361253173,1979.6994295575662,3047.565607450746,2543.153664362252,3922.915098285795,2929.571919601018,2918.9163753704793
2021-05-10 02:00:00,2551.1180358022384,3048.034543134703,3264.4901210317244,3064.9584007161448,2052.0882187037196,3159.0015056851175,2636.145464848313,4066.3586279692563,2929.571919601018,3025.648144283081
2021-05-10 03:00:00,2561.996789858393,3061.032302424582,3278.4109136595275,3078.0283285539804,2060.8389557215737,3172.472462324944,2647.386802083936,4083.698835202705,2929.571919601018,3038.550441064408
2021-05-10 04:00:00,2543.3857521500204,3038.796135762515,3254.5956499639665,3055.6686981606395,2045.8684640848771,3149.4267641965052,2628.155468228534,4054.033742212562,2908.2907167201593,3016.4775887246633
2021-05-10 05:00:00,2543.3020694265097,3038.6961529987448,3254.48856694375,3055.5681602541927,2045.8011507232002,3149.32314145312,2628.068996403643,4053.900356003071,2908.1950278582835,3016.378340287882
2021-05-10 06:00:00,2496.724265521468,2983.045746685312,3194.8861578927144,2999.6087615269703,2008.3345336144505,3091.64672248599,2579.9387786702027,3979.657591802016,2854.9346073390075,2961.1366603764495
2021-05-10 07:00:00,2518.046623471532,3008.5213548934753,3222.1709114432083,3025.2258200891283,2025.4859781694452,3118.04979750005,2601.9717996520235,4013.6443979795768,2879.3161293445996,2986.4251620678506
2021-05-10 08:00:00,2463.602643556654,2943.4725687858213,3152.502698492067,2959.815858156085,1981.6919050631693,3050.6328406548905,2545.7132303789776,3926.8633300866413,2817.060955809131,2921.8541290991498
2021-05-10 09:00:00,2425.2424831001845,2897.6404698744354,3103.4158420260324,2913.7292818417504,1950.8354600709831,3003.132175087998,2506.0745458496763,3865.719091657313,2773.197181525919,2876.358645679458
2021-05-10 10:00:00,2458.5147339673144,2937.393616748709,3145.9920508630644,2953.703153444236,1977.599252673281,3044.332577857187,2540.455743425702,3918.7534485497667,2811.243073007169,2915.8198241429604
2021-05-10 11:00:00,2438.3137245122734,2913.257777575045,3120.14220978344,2929.4333028284436,1961.3498071647446,3019.318047604467,2519.5814448974024,3886.5540175793517,2788.143781750698,2891.8612515044074
2021-05-10 12:00:00,2404.790425474615,2873.204682409464,3077.2447518857643,2889.1578175066206,1934.384074477418,2977.8067766051254,2484.9408318467067,3833.119502058431,2749.810823683822,2852.102327730564
2021-05-10 13:00:00,2346.563986457138,2803.636675379485,3002.736386420959,2889.1578175066206,1887.547437423398,2905.7060717590443,2424.773736088662,3740.309377496638,2683.230513591635,2783.045265419435
2021-05-10 14:00:00,2490.2472227218814,2975.3070807696467,3186.5979321281616,2889.1578175066206,2003.1244794207441,3083.6263221481254,2573.2458594237637,3969.333499187641,2847.5282894299316,2953.4548313697223
2021-05-10 15:00:00,2442.581543411226,2918.3568985272277,3125.6034438143474,2889.1578175066206,1964.7827886102102,3024.6028075170143,2523.991507966762,3893.356714263243,2793.023913706291,2896.9229217801585
2021-05-10 16:00:00,2371.9867978591355,2834.0114390122935,3035.2682079619312,2889.1578175066206,1907.9972367005055,2937.1866611988835,2451.0438764900623,3780.8321079391117,2712.3007898290693,2813.196940513027
2021-05-10 17:00:00,2371.9867978591355,2842.4899773798456,3044.3488480760675,2880.5400789743558,1913.7054097706136,2937.1866611988835,2458.3766872406836,3792.1432585037,2720.4152053160165,2821.6132079519234
2021-05-10 18:00:00,2371.9867978591355,2695.375338771177,2886.7868921333898,3037.76108141526,1814.6605294008439,2937.1866611988835,2331.1420440984193,3595.8787898629657,2579.618613954066,2675.5790580746657
2021-05-10 19:00:00,2371.9867978591355,2654.962305656032,2843.5039353629463,3084.0009617019214,1814.6605294008439,2937.1866611988835,2296.1901324781234,3541.9640839878907,2540.941175984444,2635.4628399284184
2021-05-10 20:00:00,2371.9867978591355,2696.0952146703094,2887.55788987893,3036.949978388211,1814.6605294008439,2937.1866611988835,2331.764641237623,3596.8391705712793,2580.307573759561,2676.293646819478
2021-05-10 21:00:00,2371.9867978591355,2696.0952146703094,2918.569132532863,3004.6808806108625,1814.6605294008439,2937.1866611988835,2356.8068817255926,3596.8391705712793,2608.019068158378,2705.0359941108004
2021-05-10 22:00:00,2371.9867978591355,2696.0952146703094,2829.7973087755713,3098.938868896216,1814.6605294008439,2937.1866611988835,2356.8068817255926,3596.8391705712793,2608.019068158378,2622.7590400206504
2021-05-10 23:00:00,2371.9867978591355,2696.0952146703094,2816.8830965377806,3113.1461870181683,1822.979976965078,2937.1866611988835,2356.8068817255926,3596.8391705712793,2619.9757275624543,2610.789678545052
2021-05-11 00:00:00,2371.9867978591355,2696.0952146703094,2916.21330608816,3007.108174479133,1760.886788260379,2937.1866611988835,2356.8068817255926,3596.8391705712793,2530.73577467822,2702.8525285016544
2021-05-11 01:00:00,2371.9867978591355,2696.0952146703094,2820.566752433136,3007.108174479133,1760.886788260379,2937.1866611988835,2356.8068817255926,3596.8391705712793,2530.73577467822,2614.2038247702635
2021-05-11 02:00:00,2371.9867978591355,2696.0952146703094,2838.3639503926806,3007.108174479133,1760.886788260379,2937.1866611988835,2356.8068817255926,3596.8391705712793,2530.73577467822,2630.6989149630053
2021-05-11 03:00:00,2371.9867978591355,2696.0952146703094,2879.248247510333,3007.108174479133,1760.886788260379,2937.1866611988835,2356.8068817255926,3596.8391705712793,2530.73577467822,2668.591968125393
2021-05-11 04:00:00,2371.9867978591355,2696.0952146703094,2834.380462040725,3007.108174479133,1760.886788260379,2937.1866611988835,2356.8068817255926,3596.8391705712793,2530.73577467822,2627.006873114811
2021-05-11 05:00:00,2371.9867978591355,2696.0952146703094,2902.1640138360995,3007.108174479133,1760.886788260379,2937.1866611988835,2356.8068817255926,3596.8391705712793,2530.73577467822,2689.831133596191
2021-05-11 06:00:00,2371.9867978591355,2696.0952146703094,2890.1278823640637,3007.108174479133,1760.886788260379,2937.1866611988835,2356.8068817255926,3596.8391705712793,2530.73577467822,2678.6756093021854
2021-05-11 07:00:00,2371.9867978591355,2696.0952146703094,2890.1278823640637,3007.108174479133,1760.886788260379,2937.1866611988835,2356.8068817255926,3596.8391705712793,2530.73577467822,2678.6756093021854
2021-05-11 08:00:00,2371.9867978591355,2696.0952146703094,2890.1278823640637,3074.67437173073,1760.886788260379,2937.1866611988835,2356.8068817255926,3596.8391705712793,2530.73577467822,2678.6756093021854
2021-05-11 09:00:00,2371.9867978591355,2696.0952146703094,2890.1278823640637,3071.330614031049,1760.886788260379,2937.1866611988835,2356.8068817255926,3596.8391705712793,2530.73577467822,2678.6756093021854
2021-05-11 10:00:00,2371.9867978591355,2696.0952146703094,2890.1278823640637,3015.1777763943664,1793.6804731607785,2937.1866611988835,2356.8068817255926,3596.8391705712793,2530.73577467822,2678.6756093021854
2021-05-11 11:00:00,2371.9867978591355,2696.0952146703094,2890.1278823640637,3083.3012665959145,1754.0502964207092,2937.1866611988835,2356.8068817255926,3596.8391705712793,2530.73577467822,2678.6756093021854
2021-05-11 12:00:00,2371.9867978591355,2696.0952146703094,2890.1278823640637,3149.4185021776493,1717.2266870494961,3000.170666209986,2407.3454254312956,3596.8391705712793,2530.73577467822,2678.6756093021854
2021-05-11 13:00:00,2371.9867978591355,2696.0952146703094,2890.1278823640637,3189.253802239878,1717.2266870494961,3038.118210699146,2437.7946424245847,3596.8391705712793,2530.73577467822,2678.6756093021854
2021-05-11 14:00:00,2371.9867978591355,2742.622827815162,2890.1278823640637,3244.292053976664,1717.2266870494961,3090.548253980473,2479.8646573974042,3596.8391705712793,2530.73577467822,2724.9026052228046
2021-05-11 15:00:00,2361.670127003105,2730.694120192362,2877.557619274447,3230.181396484,1717.2266870494961,3077.10628662645,2469.078784785903,3581.1951518615833,2530.73577467822,2713.050969573653
2021-05-11 16:00:00,2396.2872026716786,2770.720305011993,2919.736511537233,3277.5290055115147,1717.2266870494961,3122.210139169804,2505.2702435960564,3633.687878148144,2530.73577467822,2752.81854322104
2021-05-11 17:00:00,2418.4036676821565,2796.292589757869,2946.6841371495693,3307.77886683465,1717.2266870494961,3151.026489405836,2528.392564502544,3667.2248977201143,2530.73577467822,2778.225604162426
2021-05-11 18:00:00,2368.857570680055,2739.004641616777,2886.3151011425684,3240.0120441210693,1717.2266870494961,3086.471069569774,2476.5931130981808,3592.094065370234,2530.73577467822,2721.307796305526
2021-05-11 19:00:00,2384.682985215924,2757.302864526317,2886.3151011425684,3261.6573022970197,1717.2266870494961,3107.090580313464,2493.138266819772,3616.0914463609365,2530.73577467822,2739.487793486135
2021-05-11 20:00:00,2385.9705318156493,2758.791597389193,2886.3151011425684,3263.4183480188517,1717.2266870494961,3108.768171815782,2494.4843709845563,3616.0914463609365,2530.73577467822,2740.9669075718894
2021-05-11 21:00:00,2432.7133628031584,2812.8382537275656,2886.3151011425684,3327.3509952367967,1717.2266870494961,3169.6711139505937,2543.353063954199,3546.610859828595,2530.73577467822,2794.6643657737277
2021-05-11 22:00:00,2522.1408082803046,2916.2392311782764,2886.3151011425684,3449.6656518912077,1717.2266870494961,3286.1893996875874,2636.8476658804266,3420.8588208247816,2530.73577467822,2897.3972643628063
2021-05-11 23:00:00,2589.761451853239,2994.4259735589976,2963.6995532924143,3542.1539898644482,1763.266929274545,3374.2948065625287,2707.543693471448,3331.537592079644,2598.586856281183,2975.0788383096083
2021-05-12 00:00:00,2563.016338307039,2963.501788394678,2963.6995532924143,3505.573280629913,1745.057231156612,3339.447621052339,2679.582213289027,3331.537592079644,2571.750600578493,2944.3544558447493
