Date,KNC,ASR,HIVE,DIA,ATM,CRV,MDT,STRAX,RIF,SAND
2021-04-13 16:00:00,439.8394305353666,448.1543321602468,239.72649709670665,124.55557542287968,325.41386169186336,163.52048877854207,721.2208917547661,580.2923769185682,206.737429535782,574.4462341600224
2021-04-13 17:00:00,434.51179799648753,448.1543321602468,236.82276769525356,124.55557542287968,325.41386169186336,161.53981806939356,712.4849767278772,573.2634833389911,204.23328602309508,567.4881530138587
2021-04-13 18:00:00,446.03435209220277,448.1543321602468,243.10292663328,124.55557542287968,325.41386169186336,165.82359425429618,731.3789324837063,588.4655089878437,209.64922431797612,582.5370261904452
2021-04-13 19:00:00,446.7777426790231,448.90125604718054,243.50809817766878,124.55557542287968,325.41386169186336,166.09996691138667,732.5978973711792,589.4462848361568,209.9986396918394,583.5079212340959
2021-04-13 20:00:00,438.10485249945253,440.18714403295354,238.78109682646613,124.55557542287968,319.0968982092149,162.87561924533094,718.3766403506627,578.003899939171,205.92212699676764,572.180812391504
2021-04-13 21:00:00,441.32621170900734,440.18714403295354,240.53684018548427,124.55557542287968,319.0968982092149,162.87561924533094,723.6588215297118,582.2539286151944,207.43626028350863,576.388024247324
2021-04-13 22:00:00,444.54757091856214,440.18714403295354,242.2925835445024,124.55557542287968,319.0968982092149,162.87561924533094,728.9410027087607,586.5039572912176,208.95039357024956,580.5952361031437
2021-04-13 23:00:00,445.04316464310904,440.18714403295354,242.56269790742826,124.55557542287968,319.0968982092149,162.87561924533094,729.7536459670761,587.1578078567597,209.1833371528251,581.2424994655776
2021-04-14 00:00:00,434.1401027030774,440.18714403295354,236.6201819230592,124.55557542287968,311.27937954484656,162.87561924533094,711.875494284141,572.7730954148345,204.05857833616344,567.0027054920333
2021-04-14 01:00:00,427.57348585283114,440.18714403295354,233.0411666142915,124.55557542287968,306.5711012583521,162.87561924533094,701.1079711114642,564.1095754214025,200.9720758670377,558.4264659397852
2021-04-14 02:00:00,427.57348585283114,440.18714403295354,235.20208151769836,124.55557542287968,309.41383531812227,161.37920241620364,707.6091171779859,569.3403799457388,202.83562452764187,563.6045728392556
2021-04-14 03:00:00,427.57348585283114,440.18714403295354,232.3658807069768,124.55557542287968,305.68274686467385,163.34895728440486,699.0763629656761,562.4749490075474,200.38971691059885,556.8083075337006
2021-04-14 04:00:00,427.57348585283114,440.18714403295354,225.47796445236716,124.55557542287968,305.68274686467385,168.3389523856356,699.0763629656761,562.4749490075474,200.38971691059885,540.3030917916378
2021-04-14 05:00:00,416.35108464934467,428.6336756856319,231.5555376181992,121.2864002149301,297.65957765562723,163.9206071786635,680.7279019954482,547.7118269863518,200.38971691059885,540.3030917916378
2021-04-14 06:00:00,414.6581089929139,426.89075629568157,232.50093788843972,120.79322286871779,296.4492279352732,163.2540697111929,677.9599116881765,545.4847094790008,200.38971691059885,540.3030917916378
2021-04-14 07:00:00,418.54818799841763,430.8955948185375,230.34002298503282,121.9264339891514,299.2303405984009,164.78562357538465,684.3201336682473,550.6021268649076,200.38971691059885,540.3030917916378
2021-04-14 08:00:00,412.0253590945463,424.18033879539155,233.98656688453198,120.02628177113871,294.5670106150493,162.21753593524883,673.6554043123787,542.0213144981819,200.38971691059885,540.3030917916378
2021-04-14 09:00:00,412.0253590945463,414.4909401934663,239.4563827337808,117.28456467484365,294.5670106150493,158.512059226068,658.2673367011821,542.0213144981819,200.38971691059885,540.3030917916378
2021-04-14 10:00:00,412.0253590945463,414.4909401934663,246.07418462546454,114.13036946679354,302.7078924650986,158.512059226068,658.2673367011821,542.0213144981819,205.92784219464812,540.3030917916378
2021-04-14 11:00:00,417.2265573707123,414.4909401934663,249.18049979911197,114.13036946679354,306.5291227212441,158.512059226068,666.5769682841278,548.8635155044707,208.52737038920182,547.1236028296222
2021-04-14 12:00:00,412.3645676777746,414.4909401934663,246.2767703976589,112.80039497165205,302.9571031339776,156.6648997283117,658.8092691957221,542.4675449985921,206.097376642119,540.7479077288978
2021-04-14 13:00:00,406.032674124181,414.4909401934663,242.49516931669675,111.0683351640259,298.3051706482351,154.25929666146618,648.6931959643098,534.137908990936,202.93273362266223,532.444676900047
2021-04-14 14:00:00,409.7639685396915,418.2999630356787,244.72361281083516,112.08901326494845,301.0464880059048,155.67688418300017,654.6544534042492,539.0464444954476,204.7976125448421,537.3376522099055
2021-04-14 15:00:00,419.48794792556714,428.22650741235316,250.53107161374126,114.74896225523145,308.1905271804378,159.37120317851284,670.1898515810607,551.8383855072049,209.65760003900778,550.0890424113546
2021-04-14 16:00:00,416.88734878748414,425.57173391626577,248.97791402691757,114.03758054852783,306.2799120523651,158.38318763320132,666.0350357895879,548.4172850040605,208.35783594173094,546.6787868923624
2021-04-14 17:00:00,422.7669642301066,431.5738305161155,252.4894007449538,115.6459217984664,310.5995636462688,160.61696190955783,675.4285323616136,556.1519470111697,211.29643303122646,554.3889298048666
2021-04-14 18:00:00,409.7639685396915,418.2999630356787,244.72361281083516,112.08901326494845,301.0464880059048,155.67688418300017,654.6544534042492,539.0464444954476,204.7976125448421,537.3376522099055
2021-04-14 19:00:00,403.99742262481175,412.41329137044147,241.27965468353037,110.51160165443179,296.8099066349608,153.48606710426589,645.4416009970702,531.4605259884753,201.9155269378369,529.7757812764879
2021-04-14 20:00:00,414.2867496494011,422.9169604201784,247.4247564400938,113.32619884182422,304.36929692429226,157.39517208788976,645.4416009970702,544.9961845009161,207.05807184445405,543.2685313733701
2021-04-14 21:00:00,427.5158843953017,436.42167776984024,255.3256015556754,116.94496665418595,314.0885130105756,162.42116420969194,645.4416009970702,562.3991740169115,213.669915295819,560.6163529265045
2021-04-14 22:00:00,427.85509297852997,436.76795257367775,255.52818732786986,117.03775557245167,314.33772367945465,162.55003580255868,645.9537207545394,562.8454045173216,213.8394497432899,561.0611688637645
2021-04-14 23:00:00,425.59370242367515,434.4594538814278,254.17761551324054,116.41916278401375,312.676319220261,161.69089185011387,642.5395890380778,559.8705345145875,212.70922009348394,558.0957292820322
2021-04-15 00:00:00,428.3073710895009,437.22965231212766,255.7983016907957,117.16147413013924,314.6700045712935,162.72186459304763,646.6365470978318,563.4403785178686,214.0654956732511,561.6542567801109
2021-04-15 01:00:00,429.3249968391856,438.2684767236401,256.4060590073789,117.43984088493627,315.4176365779306,163.10847937164777,648.1729063702395,564.779070019099,214.57409901566376,562.9887045918904
2021-04-15 02:00:00,427.17667581207354,436.0754029660028,255.12301578348107,116.85217773592028,313.8393023416966,162.29229261682522,644.9294812396009,561.9529435165015,213.5003808483481,560.1715369892447
2021-04-15 03:00:00,428.98578825595735,437.9222019198027,256.2034732351845,117.34705196667058,315.16842590905156,162.97960777878106,647.6607866127703,564.3328395186888,214.40456456819288,562.5438886546306
2021-04-15 04:00:00,431.1341092830694,440.11527567744,257.48651645908234,117.9347151156866,316.7467601452856,162.97960777878106,650.9042117434087,567.1589660212863,215.47828273550854,565.3610562572762
2021-04-15 05:00:00,431.69945692178305,440.69240035050245,257.8241594127397,117.9347151156866,317.162111260084,162.97960777878106,651.7577446725242,567.9026835219698,215.76084014796,566.1024161527095
2021-04-15 06:00:00,434.30005605986617,443.3471738465899,259.3773169995634,117.9347151156866,319.0727263881568,162.97960777878106,651.7577446725242,571.3237840251143,217.0606042452369,569.5126716717016
2021-04-15 07:00:00,435.7699599205218,444.8476979965523,260.2551886790725,117.9347151156866,320.15263928663273,162.42985819364247,651.7577446725242,573.2574495268916,217.79525351761077,571.4402073998277
2021-04-15 08:00:00,449.33830324965055,458.69869015005156,268.3586195668484,117.9347151156866,330.1210660417951,157.5250813986659,651.7577446725242,591.106669543297,224.57663141644656,589.2328448902218
2021-04-15 09:00:00,441.08422772443055,458.69869015005156,263.4290324434514,117.9347151156866,324.056939765738,160.4728719503456,639.7853452359126,580.248394033317,220.4512931946548,578.4089904168987
2021-04-15 10:00:00,443.11947922379994,458.69869015005156,264.64454707661776,117.9347151156866,325.55220377901236,159.73581869821334,642.7374437271319,582.925777035778,221.46849987948016,581.077886040458
2021-04-15 11:00:00,435.3176818095508,458.69869015005156,259.98507431614655,117.9347151156866,319.8203583947939,162.5986164878697,631.421066177458,572.6624755263448,217.56920758764952,570.8471194834813
2021-04-15 12:00:00,435.3176818095508,458.69869015005156,259.98507431614655,115.56341389549334,326.3829060086092,159.32926278399037,644.377498444476,584.4132120371452,222.03361470438315,570.8471194834813
2021-04-15 13:00:00,435.3176818095508,458.69869015005156,259.98507431614655,117.53783411736819,320.9002712932699,162.0514298416511,633.5531373100051,574.5961410281219,218.30385686002344,570.8471194834813
2021-04-15 14:00:00,435.3176818095508,458.69869015005156,259.98507431614655,112.08310372633753,336.517473209691,154.53089940219652,664.3861659960734,574.5961410281219,228.92801556819958,570.8471194834813
2021-04-15 15:00:00,434.1356293533906,457.4531493967436,259.27911632614956,112.08310372633753,335.6037007571344,154.9516518510639,662.582105806995,573.0358947799587,228.3063892608063,569.2970532493864
2021-04-15 16:00:00,439.5085950632097,463.1146982754161,262.4880162806811,112.08310372633753,339.7572119051187,153.05737737855705,670.7823793937151,580.1279231807007,231.1319633853212,576.3428088589085
2021-04-15 17:00:00,434.56546661017603,457.90607330703733,259.53582832251203,110.8225113616892,335.9359816489731,154.79838612223006,663.2381276939324,573.603257052018,228.53243519076744,569.8607136981481
2021-04-15 18:00:00,426.07618078866176,448.9608260787347,254.4657663943522,108.65758099631499,329.3734340351579,157.88264148254686,650.2816954269146,562.3978521788455,224.06802807403386,558.7284198351032
2021-04-15 19:00:00,426.07618078866176,445.4506657739578,252.47624842254268,107.80805135926941,326.7982571234076,159.1267599080575,645.1975258031481,558.0007945703856,222.31617211683462,558.7284198351032
2021-04-15 20:00:00,426.07618078866176,452.4709863835117,252.47624842254268,107.80805135926941,331.94861094690816,156.65782619577035,655.365865050681,566.7949097873056,225.8198840312331,550.0594603681922
2021-04-15 21:00:00,426.07618078866176,461.18977165666746,252.47624842254268,107.80805135926941,338.345018114804,153.69621249160284,667.9942863742302,577.7166335244484,230.1712681829861,539.6605950481944
2021-04-15 22:00:00,426.07618078866176,460.5103857912267,252.47624842254268,107.80805135926941,337.84659677704593,153.9229588095152,667.0102535438238,576.8655901163594,229.8321992880443,539.6605950481944
2021-04-15 23:00:00,426.07618078866176,453.1503722489524,252.47624842254268,106.085031113793,332.4470322846662,156.42295689112905,656.3498978810875,567.6459531953947,226.1589529261749,539.6605950481944
2021-04-16 00:00:00,426.07618078866176,447.26236141513294,249.19569746852665,104.70661491741186,328.12738069076255,158.48219581729072,647.8216133508985,560.270243658623,223.22035583667937,539.6605950481944
2021-04-16 01:00:00,426.07618078866176,437.4112663662426,243.70708337238437,102.40041858885114,320.9002712932697,162.05142984165118,633.5531373100051,547.9301142413317,218.30385686002333,539.6605950481944
2021-04-16 02:00:00,426.07618078866176,442.2801984019011,246.41984666128226,103.54026275124323,324.4722908805363,160.26745352747017,640.6053725945847,547.9301142413317,218.30385686002333,539.6605950481944
2021-04-16 03:00:00,426.07618078866176,430.5041767342621,239.85874475325014,100.783430358481,315.8329876927288,164.65141332937887,623.5488035342065,547.9301142413317,218.30385686002333,539.6605950481944
2021-04-16 04:00:00,426.07618078866176,428.46601913794,238.72316942301384,100.30628629050295,315.8329876927288,165.43463886847212,623.5488035342065,547.9301142413317,218.30385686002333,539.6605950481944
2021-04-16 05:00:00,426.07618078866176,434.0143370390391,238.72316942301384,101.6051784755544,315.8329876927288,163.3197687133573,623.5488035342065,547.9301142413317,215.51312140838203,539.6605950481944
2021-04-16 06:00:00,426.07618078866176,442.61989133462146,238.72316942301384,103.61978676257294,315.8329876927288,160.14445471432555,623.5488035342065,547.9301142413317,211.32304792998931,529.168345054932
2021-04-16 07:00:00,426.07618078866176,438.3171141868303,238.72316942301384,102.61248261906367,315.8329876927288,161.71652634417424,623.5488035342065,547.9301142413317,211.32304792998931,534.3629710203383
2021-04-16 08:00:00,426.07618078866176,430.27771477911523,238.72316942301384,100.7304143509279,315.8329876927288,164.7380719679733,623.5488035342065,547.9301142413317,211.32304792998931,544.3471212683498
2021-04-16 09:00:00,426.07618078866176,427.1072474070586,238.72316942301384,100.7304143509279,315.8329876927288,165.9609420674174,623.5488035342065,547.9301142413317,211.32304792998931,548.3878740243184
2021-04-16 10:00:00,426.07618078866176,425.63524469860374,238.72316942301384,100.7304143509279,315.8329876927288,166.53489584418688,623.5488035342065,547.9301142413317,211.32304792998931,550.2844003244824
2021-04-16 11:00:00,426.07618078866176,422.9177012368409,238.72316942301384,101.37767805760055,315.8329876927288,167.60499959258328,623.5488035342065,547.9301142413317,211.32304792998931,553.8203643426317
2021-04-16 12:00:00,426.07618078866176,422.9177012368409,238.72316942301384,103.62496648744886,315.8329876927288,171.3203813569509,623.5488035342065,547.9301142413317,211.32304792998931,566.0971704487491
2021-04-16 13:00:00,426.07618078866176,422.9177012368409,238.72316942301384,101.48636492767038,315.8329876927288,167.78468868354287,623.5488035342065,547.9301142413317,211.32304792998931,554.4141143982121
2021-04-16 14:00:00,426.07618078866176,422.9177012368409,238.72316942301384,100.30347749540086,315.8329876927288,165.82905257703274,623.5488035342065,547.9301142413317,211.32304792998931,547.952069091319
2021-04-16 15:00:00,426.07618078866176,422.9177012368409,238.72316942301384,100.43650598014275,315.41466585472523,166.04898500750622,623.5488035342065,547.9301142413317,211.32304792998931,548.678795973403
2021-04-16 16:00:00,423.15785078325996,422.9177012368409,238.72316942301384,99.74858470630615,317.58993941234405,164.91166319238633,623.5488035342065,544.1771682533773,211.32304792998931,544.9207220283797
2021-04-16 17:00:00,430.5299387759997,422.9177012368409,238.72316942301384,101.48636492767038,312.15175551829697,167.78468868354287,623.5488035342065,553.6576067246906,211.32304792998931,554.4141143982121
2021-04-16 18:00:00,433.9025395929916,422.9177012368409,240.59323206841293,102.28136886686609,309.725488857876,169.09904740094507,623.5488035342065,557.9947408670505,211.32304792998931,558.7571747216989
2021-04-16 19:00:00,436.9714911787962,422.9177012368409,242.2949252223244,103.00479530607676,309.725488857876,170.2950689549234,623.5488035342065,561.9413848448913,211.32304792998931,562.7092113220156
2021-04-16 20:00:00,432.1515204663048,422.9177012368409,239.62231507055813,101.86861112325485,309.725488857876,168.4166460797144,623.5488035342065,555.7429461097176,208.99207000017242,556.5023031530077
2021-04-16 21:00:00,437.2093635202109,422.9177012368409,242.42682229647914,103.06086759530162,309.725488857876,170.38777176872574,623.5488035342065,562.2472865241754,211.4380849729561,563.0155309797848
2021-04-16 22:00:00,434.9599787634051,422.9177012368409,241.17956813356741,102.53063296646036,309.725488857876,170.38777176872574,623.5488035342065,559.3545980746874,210.3502637938372,560.1188900134658
2021-04-16 23:00:00,436.02258457471635,422.9177012368409,241.76876903291654,102.78111496882141,309.725488857876,170.38777176872574,623.5488035342065,560.7210995357818,210.3502637938372,561.4872586372773
2021-04-17 00:00:00,434.1370815062851,422.9177012368409,240.72328246412556,102.33665609328055,309.725488857876,170.38777176872574,623.5488035342065,558.2963596458974,210.3502637938372,559.0592056269538
2021-04-17 01:00:00,431.3392055782102,422.9177012368409,239.17189718508718,101.67712877151934,309.725488857876,169.28967656935694,623.5488035342065,554.6983165117671,210.3502637938372,555.4562461921937
2021-04-17 02:00:00,430.06886253634667,422.9177012368409,238.46750873286874,101.37767805760055,309.725488857876,168.791099208644,623.5488035342065,553.0646668513576,210.3502637938372,553.8203643426317
2021-04-17 03:00:00,432.7336211134846,422.9177012368409,239.94508219753897,102.00582638608245,309.725488857876,169.8369492306803,623.5488035342065,556.4915222763526,210.3502637938372,557.2519021604875
2021-04-17 04:00:00,435.43160790817427,422.9177012368409,241.44108027033468,102.64180741261536,309.725488857876,170.89584048367723,623.5488035342065,559.961108888539,210.3502637938372,560.7262295526509
2021-04-17 05:00:00,431.8030111756062,422.9177012368409,239.42907126808188,101.78645901751023,309.725488857876,169.47170847964657,623.5488035342065,555.2947663144679,208.5973449288886,556.0535109730456
2021-04-17 06:00:00,431.1076762139707,422.9177012368409,239.04351720806883,101.62255167609716,309.725488857876,169.19880717774697,623.5488035342065,554.4005718437521,208.26143938149906,555.1580946912854
2021-04-17 07:00:00,433.2004319237473,422.9177012368409,240.20392263140897,102.11586503374811,309.725488857876,170.02016061064865,623.5488035342065,557.0918367556151,209.27241724257428,557.8530368985246
2021-04-17 08:00:00,438.88174906373087,422.9177012368409,243.35413801018154,103.45508949320711,313.7874624822416,172.24993320882106,623.5488035342065,564.3979592048689,212.01697353428017,565.1691423004725
2021-04-17 09:00:00,438.7618687717167,422.9177012368409,243.28766597029895,103.42683079626828,313.7017516211429,172.2028832407225,623.5488035342065,564.2437942337668,211.95906122247078,565.0147666811607
2021-04-17 10:00:00,444.2221243288869,422.9177012368409,246.3153056187125,104.71394567066872,317.6056727558087,174.34589478547707,623.5488035342065,571.2656334872291,214.59682608834774,572.046200447934
2021-04-17 11:00:00,442.997021945189,421.7513534672965,245.63600251441383,104.4251592788577,316.72976080667524,174.34589478547707,623.5488035342065,569.690162903977,214.00499810685758,570.4685771703612
2021-04-17 12:00:00,441.4144549528043,420.2446847134973,244.75849000199628,104.05210979531135,315.59827224100144,174.34589478547707,623.5488035342065,567.6549960675517,213.24048451098255,568.4306295190243
2021-04-17 13:00:00,442.38700125950294,421.1705887282888,245.2977540945372,104.28136258472543,316.2936140691281,174.34589478547707,623.5488035342065,568.9056818203857,213.71030656443557,569.6830241861
2021-04-17 14:00:00,442.38700125950294,426.33688532824556,248.30670340598397,105.5605317940167,320.1734353735724,174.34589478547707,623.5488035342065,575.88417359627,216.3317878827615,576.6710512460912
2021-04-17 15:00:00,442.38700125950294,421.98410807737764,245.7715632222032,104.4827890577091,316.90455648040955,174.34589478547707,623.5488035342065,570.0045614486259,214.12310241044852,576.6710512460912
2021-04-17 16:00:00,442.38700125950294,428.48708536632586,249.5590207669556,106.0929188974889,321.7882075329236,174.34589478547707,623.5488035342065,578.7886048444441,217.4228420104975,576.6710512460912
2021-04-17 17:00:00,442.38700125950294,425.7434319800714,249.5590207669556,105.41359341457066,319.72775965618155,174.34589478547707,623.5488035342065,575.0825530873665,216.0306578884926,576.6710512460912
2021-04-17 18:00:00,442.38700125950294,425.62493951361444,249.5590207669556,105.41359341457066,319.6387733607025,174.34589478547707,623.5488035342065,574.9224967130032,215.97053246186067,576.6710512460912
2021-04-17 19:00:00,442.38700125950294,420.01384445823044,249.5590207669556,105.41359341457066,315.4249142227422,174.34589478547707,623.5488035342065,567.3431833808901,213.12335158897707,576.6710512460912
2021-04-17 20:00:00,442.38700125950294,420.4757788486161,249.5590207669556,105.41359341457066,315.7718209197152,174.34589478547707,623.5488035342065,567.9671516881551,213.35774625665806,576.6710512460912
2021-04-17 21:00:00,442.38700125950294,419.7832576646766,249.5590207669556,105.41359341457066,315.25174655092076,174.34589478547707,623.5488035342065,567.0317130633601,213.0063472784698,576.6710512460912
2021-04-17 22:00:00,442.38700125950294,426.93199544176895,249.5590207669556,105.41359341457066,320.6203553001128,174.34589478547707,623.5488035342065,567.0317130633601,216.63375855261458,576.6710512460912
2021-04-17 23:00:00,442.38700125950294,430.90177730978206,249.5590207669556,105.41359341457066,323.6016096604689,172.73969307472308,623.5488035342065,567.0317130633601,218.6481045746592,576.6710512460912
2021-04-18 00:00:00,442.38700125950294,432.4859750204799,249.5590207669556,105.41359341457066,324.7913214606912,172.10694694624422,623.5488035342065,564.9546738213696,219.4519579003013,576.6710512460912
2021-04-18 01:00:00,442.38700125950294,435.0698172610006,249.5590207669556,104.78755114598863,326.7317532532018,171.08481858485533,623.5488035342065,561.5994565843083,219.4519579003013,576.6710512460912
2021-04-18 02:00:00,442.38700125950294,460.6236167688002,249.5590207669556,98.9743015091557,345.92232309789284,161.59362665767276,623.5488035342065,530.4438679544535,219.4519579003013,576.6710512460912
2021-04-18 03:00:00,418.8019111321137,460.6236167688002,236.25421755136787,93.6976595311073,365.40315389277896,152.97854475453778,623.5488035342065,502.16417981350816,219.4519579003013,545.9268415862845
2021-04-18 04:00:00,428.92884248624694,449.7483776030875,241.96701441229823,95.96333631264217,356.77605240292144,156.67767596718335,608.8269305709881,514.3068707666824,214.27073739690803,559.1277451690264
2021-04-18 05:00:00,431.1940771312504,447.3856698097463,241.96701441229823,96.4701324348276,354.90176535383324,157.50511321211718,605.6285196254669,517.0229990062082,213.1450876639824,562.080578865166
2021-04-18 06:00:00,448.2499615171589,430.36267167192,241.96701441229823,100.28600911951796,341.3977742821059,163.73522893867806,582.5843904601697,537.4738469273437,205.03492975048962,584.3136796360996
2021-04-18 07:00:00,433.3260626794889,445.1845103026872,241.96701441229823,96.94711702041393,353.1556312069509,158.28387767793728,582.5843904601697,519.5793549963502,205.03492975048962,564.8597164615327
2021-04-18 08:00:00,426.13061145418374,452.70169715582836,241.96701441229823,95.33729404406019,359.1188595012522,155.65554760579442,582.5843904601697,510.951653529621,201.63029069559215,555.480127073795
2021-04-18 09:00:00,425.59761506712414,453.2686372900247,241.96701441229823,95.21804789766362,359.5686013415793,155.4608564893394,582.5843904601697,510.3125645320856,201.63029069559215,554.7853426747033
2021-04-18 10:00:00,406.80949242327176,474.20243285435276,241.96701441229823,91.0146212371844,376.17494683426276,148.59799463429968,582.5843904601697,487.78467736895976,201.63029069559215,530.2941926067218
2021-04-18 11:00:00,421.73339126094174,457.42180963802184,241.96701441229823,94.35351333628847,362.8632267567154,154.04934589504043,582.5843904601697,505.6791692999534,201.63029069559215,549.7481557812887
2021-04-18 12:00:00,422.666134938296,457.42180963802184,241.96701441229823,94.56219409248249,362.0624567102788,154.39005534883674,582.5843904601697,506.7975750456404,201.63029069559215,550.9640284796991
2021-04-18 13:00:00,426.13061145418374,457.42180963802184,241.96701441229823,95.33729404406023,359.1188595012522,155.65554760579442,582.5843904601697,510.951653529621,201.63029069559215,555.480127073795
2021-04-18 14:00:00,431.46057532478017,457.42180963802184,241.96701441229823,96.52975550802599,359.1188595012522,157.60245877034467,582.5843904601697,517.342543504976,201.63029069559215,562.4279710647118
2021-04-18 15:00:00,427.4631024218329,457.42180963802184,241.96701441229823,95.6354094100517,359.1188595012522,156.14227539693198,582.5843904601697,512.5493760234599,201.63029069559215,557.2170880715242
2021-04-18 16:00:00,427.4631024218329,457.42180963802184,247.60133404614123,95.6354094100517,359.1188595012522,152.58916252162774,582.5843904601697,512.5493760234599,201.63029069559215,544.5372727881012
2021-04-18 17:00:00,427.4631024218329,457.42180963802184,247.44347536966936,95.6354094100517,359.1188595012522,152.58916252162774,582.5843904601697,512.5493760234599,201.63029069559215,544.5372727881012
2021-04-18 18:00:00,427.4631024218329,457.42180963802184,244.94483503775726,95.6354094100517,359.1188595012522,152.58916252162774,582.5843904601697,512.5493760234599,201.63029069559215,544.5372727881012
2021-04-18 19:00:00,427.4631024218329,457.42180963802184,244.25115866414495,95.6354094100517,359.1188595012522,152.58916252162774,582.5843904601697,512.5493760234599,201.63029069559215,544.5372727881012
2021-04-18 20:00:00,427.4631024218329,457.42180963802184,245.17693690292253,95.6354094100517,359.1188595012522,153.1675168963149,582.5843904601697,512.5493760234599,201.63029069559215,544.5372727881012
2021-04-18 21:00:00,427.4631024218329,457.42180963802184,241.96701441229823,95.6354094100517,359.1188595012522,151.16220651300904,582.5843904601697,505.83894154933716,201.63029069559215,544.5372727881012
2021-04-18 22:00:00,427.4631024218329,457.42180963802184,242.95154373541558,95.6354094100517,359.1188595012522,151.77726400429827,582.5843904601697,507.8971281659699,201.63029069559215,544.5372727881012
2021-04-18 23:00:00,426.52861094245975,457.42180963802184,242.42041918633757,95.6354094100517,359.1188595012522,151.44545861765553,582.5843904601697,506.78679715498873,201.63029069559215,544.5372727881012
2021-04-19 00:00:00,418.42665816107717,457.42180963802184,237.81561955718527,95.6354094100517,359.1188595012522,148.56873728361916,582.5843904601697,497.1603322580495,201.63029069559215,544.5372727881012
2021-04-19 01:00:00,413.486107247277,457.42180963802184,235.00762404924396,95.6354094100517,359.1188595012522,146.81451967718226,582.5843904601697,491.2901375992352,201.63029069559215,544.5372727881012
2021-04-19 02:00:00,406.9560823116078,464.7616085816535,231.29624023678565,95.6354094100517,364.8812874617628,144.4959351888358,582.5843904601697,483.53138393631514,201.63029069559215,544.5372727881012
2021-04-19 03:00:00,409.5186243591472,461.8533863587051,232.75267833123021,95.6354094100517,362.5980612887302,145.405804645797,582.5843904601697,486.5761092924359,201.63029069559215,544.5372727881012
2021-04-19 04:00:00,409.5186243591472,458.8066773632353,234.29827414266612,95.6354094100517,360.206110059839,145.405804645797,582.5843904601697,489.80722139760763,201.63029069559215,544.5372727881012
2021-04-19 05:00:00,409.5186243591472,472.2398942978064,227.63348452629108,95.6354094100517,370.75244047813203,145.405804645797,582.5843904601697,475.8742887068251,201.63029069559215,544.5372727881012
2021-04-19 06:00:00,409.5186243591472,460.60700540601295,233.38249616195208,95.6354094100517,361.6195357860021,145.405804645797,582.5843904601697,475.8742887068251,201.63029069559215,544.5372727881012
2021-04-19 07:00:00,409.5186243591472,442.7422117507586,242.7995565325783,95.6354094100517,347.59400358023106,145.405804645797,582.5843904601697,475.8742887068251,201.63029069559215,544.5372727881012
2021-04-19 08:00:00,409.5186243591472,442.7422117507586,243.4850007009576,95.6354094100517,347.59400358023106,145.405804645797,582.5843904601697,475.8742887068251,201.63029069559215,544.5372727881012
2021-04-19 09:00:00,409.5186243591472,442.7422117507586,250.8013512874484,98.5091066879628,347.59400358023106,145.405804645797,582.5843904601697,475.8742887068251,201.63029069559215,544.5372727881012
2021-04-19 10:00:00,409.5186243591472,442.7422117507586,242.87552635627435,95.39602165182882,347.59400358023106,145.405804645797,582.5843904601697,475.8742887068251,201.63029069559215,544.5372727881012
2021-04-19 11:00:00,409.5186243591472,442.7422117507586,245.79803110660313,96.54391551591037,347.59400358023106,145.405804645797,582.5843904601697,475.8742887068251,201.63029069559215,544.5372727881012
2021-04-19 12:00:00,409.5186243591472,442.7422117507586,246.65719168562214,96.8813743880664,347.59400358023106,145.405804645797,582.5843904601697,475.8742887068251,201.63029069559215,544.5372727881012
2021-04-19 13:00:00,409.5186243591472,442.7422117507586,261.268994357002,102.62056048443115,347.59400358023106,145.405804645797,582.5843904601697,475.8742887068251,201.63029069559215,544.5372727881012
2021-04-19 14:00:00,409.5186243591472,460.247414664627,271.5990840569114,106.67798642380856,361.3372234558665,145.405804645797,582.5843904601697,475.8742887068251,209.60237706669153,544.5372727881012
2021-04-19 15:00:00,409.5186243591472,466.4493301813844,275.2589298704443,108.11549120540599,366.2063066088179,145.405804645797,590.4348184167253,475.8742887068251,212.42680626120722,544.5372727881012
2021-04-19 16:00:00,395.4940139358887,450.47503805188484,265.83225418994954,104.41290589015235,353.66499473865287,140.4261538017628,570.2144479230017,475.8742887068251,205.15191563582337,525.8887360487824
2021-04-19 17:00:00,397.39935330103054,452.6452550280466,267.1129326340856,104.91592746016681,355.3688178378755,141.10267346908032,572.961523721667,475.8742887068251,206.14025934501177,528.4222674681503
2021-04-19 18:00:00,392.003571178817,446.49935882943106,263.48614468250264,103.49140706016458,350.5437150837971,139.186819111048,565.1820054090851,475.8742887068251,203.3413420422961,521.247491263559
2021-04-19 19:00:00,390.2813520421747,444.537719199562,262.328550941079,103.03673038163058,349.003644689715,138.5753190608812,562.6989482714313,475.8742887068251,202.44798704177234,518.9574549721004
2021-04-19 20:00:00,392.40316707196564,446.95450598420103,263.7547340246866,103.59690288795272,350.90104812669597,139.32870169933653,565.758133854966,478.46144080309045,203.5486216977928,521.7788342719825
2021-04-19 21:00:00,398.6339387962702,454.0514708703844,267.94276224875824,105.24186579193817,356.4728286630536,141.54103179190452,574.741521551662,486.05868839609775,206.78066746862416,530.0638968803745
2021-04-19 22:00:00,405.4924581084252,461.863451935219,272.5527325262123,107.05255800535282,362.60596370676484,143.9762531956276,584.6299817188078,494.4213554366205,210.3383404693133,539.1836760050719
