Date,CELR,TRU,NEO,XTZ,QTUM,SKL,HIVE,NKN,KNC,BNT
2021-08-28 05:00:00,21018.441815433864,6371.749142581745,5224.257248421844,2332.1905646060513,2547.6791141167555,3870.5289256252386,510.67006247679103,1982.7806342776903,1070.9609041486417,2648.2942380075556
2021-08-28 06:00:00,21164.365685070457,6415.9860227179515,5260.527483882732,2348.3821679087932,2565.3667808900013,3897.4006872585323,514.2154704703302,1982.7806342776903,1070.9609041486417,2648.2942380075556
2021-08-28 07:00:00,21061.46830840302,6384.792641338308,5234.951736136116,2336.964752046391,2552.8944244834224,3878.452219229384,511.71544643273126,1982.7806342776903,1070.9609041486417,2648.2942380075556
2021-08-28 08:00:00,21066.85900927541,6386.426834489405,5236.291626521613,2337.5629001784737,2553.5478400003108,3879.4449124004173,511.8464204400086,1982.7806342776903,1070.9609041486417,2648.2942380075556
2021-08-28 09:00:00,21186.15653777066,6422.591928532847,5265.9437283963825,2350.800064606769,2568.00808516891,3901.413455018902,514.7449072481631,1994.00873568158,1070.9609041486417,2648.2942380075556
2021-08-28 10:00:00,21284.773247799072,6452.487624088469,5290.455491290391,2350.800064606769,2579.9615750921166,3919.5736417761655,517.1409269870994,2003.2903899981736,1070.9609041486417,2648.2942380075556
2021-08-28 11:00:00,21110.084162410625,6399.530557155709,5247.035492387777,2350.800064606769,2558.787230285,3887.404789112191,512.8966311000548,1986.8489197545362,1070.9609041486417,2648.2942380075556
2021-08-28 12:00:00,21235.350399700474,6437.505067685787,5278.171151914329,2350.800064606769,2573.9709522397357,3910.472464589379,515.9401353609684,1998.6387869254222,1070.9609041486417,2648.2942380075556
2021-08-28 13:00:00,21378.75796084131,6480.979127883145,5313.815944109077,2350.800064606769,2591.3536132159,3936.8808500645277,519.4244064049645,2012.1360878241394,1070.9609041486417,2648.2942380075556
2021-08-28 14:00:00,21262.779165393706,6445.820109106202,5284.988732839044,2350.800064606769,2577.295637014005,3915.523449431266,516.6065524823335,2001.2203405122539,1070.9609041486417,2648.2942380075556
2021-08-28 15:00:00,21229.87313624943,6435.8446330539355,5276.809745891138,2350.800064606769,2573.3070443335605,3909.463830990052,515.807058204569,1998.1232752445026,1070.9609041486417,2648.2942380075556
2021-08-28 16:00:00,21268.273423575985,6447.485695697704,5286.35436300257,2350.800064606769,2577.9616048788666,3916.535212596494,516.7400425475746,2001.737451711353,1072.898042734957,2648.2942380075556
2021-08-28 17:00:00,21351.02935129417,6472.573188677071,5306.92383523215,2350.800064606769,2587.9925838861773,3931.774649221383,518.7507041917286,2009.5263133911637,1077.072743290346,2648.2942380075556
2021-08-28 18:00:00,21462.377613882407,6506.328459543705,5334.6001003441825,2350.800064606769,2601.4892857578134,3952.279341003503,521.4560533661313,2020.0062420138036,1082.6898110519644,2648.2942380075556
2021-08-28 19:00:00,21400.99275851248,6487.71961579566,5319.342533754535,2350.800064606769,2594.048728778267,3940.975369929389,519.9646293965454,2014.228793063686,1079.593194327687,2648.2942380075556
2021-08-28 20:00:00,21334.426684613532,6467.540083553682,5302.797144847055,2343.4880892891742,2585.9801479733574,3928.7172816869956,518.3473210624969,2007.9636957291175,1076.2352061649256,2648.2942380075556
2021-08-28 21:00:00,21334.426684613532,6467.540083553682,5340.170029971272,2360.0044501377274,2604.205536643491,3956.4059704381184,522.0005128319274,2022.1153584241547,1083.8202624339035,2648.2942380075556
2021-08-28 22:00:00,21334.426684613532,6467.540083553682,5311.056953483889,2347.1383822631446,2590.0081544343757,3934.8367790104962,519.1547156435913,2011.0913650371072,1077.911584990728,2648.2942380075556
2021-08-28 23:00:00,21334.426684613532,6467.540083553682,5271.371137547008,2329.599857891686,2570.6548340327786,3905.43449439537,515.275435366945,1996.0638851128413,1069.857105226561,2648.2942380075556
2021-08-29 00:00:00,21334.426684613532,6467.540083553682,5291.823948479032,2338.638657133376,2580.6289215936918,3920.587499417597,515.275435366945,2003.8085716820838,1074.0081286560485,2648.2942380075556
2021-08-29 01:00:00,21334.426684613532,6467.540083553682,5415.08506744837,2393.1119768336775,2640.738859418003,4011.908754036113,515.275435366945,2050.482778751439,1099.024728794146,2648.2942380075556
2021-08-29 02:00:00,21334.426684613532,6467.540083553682,5523.269812316398,2440.922529286618,2693.4966012098307,4092.0602788197707,515.275435366945,2091.4481474413974,1120.9814863348497,2648.2942380075556
2021-08-29 03:00:00,21334.426684613532,6467.540083553682,5542.723214527213,2449.519655507351,2702.9833137039323,4106.472845502149,515.275435366945,2098.814396673784,1124.9296736343224,2657.621744128958
2021-08-29 04:00:00,21334.426684613532,6406.787559956158,5490.657913263537,2426.5102116150388,2677.592971250997,4067.8988923103684,515.275435366945,2079.0992855939176,1114.3627013913806,2632.657503376271
2021-08-29 05:00:00,21334.426684613532,6410.228369601676,5493.6067091353225,2427.813385735132,2679.030991106663,4070.083585593027,515.275435366945,2080.215880269317,1114.9611776005058,2634.071390327601
2021-08-29 06:00:00,21334.426684613532,6382.804932726374,5470.1046483475775,2417.4270183095277,2667.5698959575434,4052.671463301719,515.275435366945,2071.3165609954376,1110.1912902097015,2622.8026357165736
2021-08-29 07:00:00,21334.426684613532,6387.928939897416,5474.4959552635655,2419.367687577638,2669.711375670649,4055.9248789800463,515.275435366945,2072.97937867887,1111.0825328831372,2624.9081770350517
2021-08-29 08:00:00,21334.426684613532,6359.001184975131,5449.704684288743,2408.411573915193,2657.621579883115,4037.5576112808817,515.275435366945,2063.591885488262,1106.0509923772731,2613.0212726638215
2021-08-29 09:00:00,21334.426684613532,6398.201674724375,5483.299754709178,2423.2583887637725,2674.0046665454884,4062.4474062579557,515.275435366945,2076.313036216279,1112.8693179802424,2629.1294177378686
2021-08-29 10:00:00,21334.426684613532,6446.58127150868,5524.761378563312,2441.5817036126477,2694.2239834947923,4093.1653450576373,515.275435366945,2092.012945752886,1121.284208853439,2649.00941333513
2021-08-29 11:00:00,21334.426684613532,6405.068539950803,5489.184702125019,2425.85914904149,2676.8745400808198,4066.807424939209,515.275435366945,2078.5414376503722,1114.0637041546242,2631.951128945529
2021-08-29 12:00:00,21334.426684613532,6405.068539950803,5489.184702125019,2425.85914904149,2676.8745400808198,4066.807424939209,515.275435366945,2078.5414376503722,1114.0637041546242,2631.951128945529
2021-08-29 13:00:00,21334.426684613532,6457.0436701099925,5533.727721076532,2445.5442381600305,2698.5965406765526,4099.808296659029,515.275435366945,2095.4081520484006,1123.103983063101,2653.3085900946676
2021-08-29 14:00:00,21334.426684613532,6424.028645962498,5505.433634235721,2433.040109924013,2684.7985497527484,4078.8458753359605,515.275435366945,2084.6942782892725,1117.3615245921108,2639.742157583419
2021-08-29 15:00:00,21334.426684613532,6432.684033521057,5512.851356728629,2436.318256124396,2688.415901611753,4084.3414909049943,515.275435366945,2087.5030822212175,1118.866996869923,2643.298802904874
2021-08-29 16:00:00,21334.426684613532,6430.951090624095,5511.366213582958,2435.661920387294,2687.691651638258,4083.24118339128,515.275435366945,2086.9407160891533,1118.5655779591282,2642.5867073221943
2021-08-29 17:00:00,21334.426684613532,6401.63326586126,5486.240650260108,2424.558071460883,2675.4388337037312,4064.626246379306,515.275435366945,2077.426639346457,1113.466190770792,2630.5395166478907
2021-08-29 18:00:00,21334.426684613532,6342.106920402934,5435.226191503703,2402.013030945174,2675.4388337037312,4026.8308376058535,515.275435366945,2058.109441584202,1103.1124934602242,2606.0791332571694
2021-08-29 19:00:00,21334.426684613532,6330.334247784844,5435.226191503703,2397.554242502688,2675.4388337037312,4019.3559461014142,515.275435366945,2054.289031589217,1101.064817126567,2601.241542715457
2021-08-29 20:00:00,21334.426684613532,6360.69556312194,5435.226191503703,2409.053303617808,2675.4388337037312,4038.633432653459,515.275435366945,2064.141736776695,1106.345703539644,2613.717521337593
2021-08-29 21:00:00,21334.426684613532,6348.853842658683,5435.226191503703,2404.568363956818,2675.4388337037312,4031.114700199051,515.275435366945,2060.298919713547,1104.2860173894373,2613.717521337593
2021-08-29 22:00:00,21334.426684613532,6406.787559956158,5435.226191503703,2426.5102116150388,2675.4388337037312,4067.8988923103684,515.275435366945,2060.298919713547,1114.3627013913806,2613.717521337593
2021-08-29 23:00:00,21334.426684613532,6486.872404455608,5435.226191503703,2456.841589260226,2675.4388337037312,4118.747628464247,515.275435366945,2060.298919713547,1128.2922351587724,2613.717521337593
2021-08-30 00:00:00,21334.426684613532,6474.5566716562635,5435.226191503703,2452.17712190877,2675.4388337037312,4110.927928600063,515.275435366945,2060.298919713547,1126.150101812933,2613.717521337593
2021-08-30 01:00:00,21334.426684613532,6439.625154679428,5435.226191503703,2452.17712190877,2675.4388337037312,4088.748657337047,515.275435366945,2060.298919713547,1126.150101812933,2613.717521337593
2021-08-30 02:00:00,21334.426684613532,6540.189163944286,5435.226191503703,2452.17712190877,2675.4388337037312,4152.600348698201,523.3222024397986,2060.298919713547,1126.150101812933,2613.717521337593
2021-08-30 03:00:00,21334.426684613532,6559.958903104325,5435.226191503703,2444.7869990756203,2675.4388337037312,4165.152864179289,524.9041052226615,2060.298919713547,1126.150101812933,2613.717521337593
2021-08-30 04:00:00,21334.426684613532,6499.235079879292,5435.226191503703,2467.6291969235376,2675.4388337037312,4126.597133881957,520.0452052559938,2060.298919713547,1126.150101812933,2613.717521337593
2021-08-30 05:00:00,21334.426684613532,6471.046475575126,5435.226191503703,2478.378466499028,2675.4388337037312,4108.699179384232,517.7896554365044,2051.3629525909078,1126.150101812933,2613.717521337593
2021-08-30 06:00:00,21334.426684613532,6471.046475575126,5435.226191503703,2467.6291969235376,2663.8348702070493,4126.597133881957,520.0452052559938,2060.298919713547,1126.150101812933,2613.717521337593
2021-08-30 07:00:00,21334.426684613532,6471.046475575126,5435.226191503703,2481.7376132413688,2679.0650722964438,4103.137864847979,517.0888031687236,2048.586337874353,1126.150101812933,2613.717521337593
2021-08-30 08:00:00,21334.426684613532,6471.046475575126,5435.226191503703,2480.3939545444327,2677.614576859359,4103.137864847979,517.368916279866,2048.586337874353,1126.150101812933,2613.717521337593
2021-08-30 09:00:00,21334.426684613532,6500.842735078046,5435.226191503703,2491.8150534683914,2689.9437880745836,4103.137864847979,514.9975839593596,2048.586337874353,1126.150101812933,2613.717521337593
2021-08-30 10:00:00,21334.426684613532,6492.079129341893,5427.899113866196,2488.4559067260507,2686.3175494818706,4103.137864847979,515.692775082415,2048.586337874353,1126.150101812933,2613.717521337593
2021-08-30 11:00:00,21334.426684613532,6351.861437563451,5310.665871666061,2434.709558848598,2628.2977319984607,4103.137864847979,527.0767215522254,2048.586337874353,1126.150101812933,2613.717521337593
2021-08-30 12:00:00,21334.426684613532,6276.494428232537,5247.653003983489,2405.820896864467,2597.1120801011275,4103.137864847979,533.4057634474352,2048.586337874353,1126.150101812933,2613.717521337593
2021-08-30 13:00:00,21334.426684613532,6241.440005287926,5247.653003983489,2392.3843098951043,2597.1120801011275,4103.137864847979,536.4015835173449,2048.586337874353,1126.150101812933,2613.717521337593
2021-08-30 14:00:00,21334.426684613532,6360.625043299603,5247.653003983489,2438.068705590939,2597.1120801011275,4103.137864847979,526.3505205029663,2048.586337874353,1126.150101812933,2613.717521337593
2021-08-30 15:00:00,21182.663321056774,6406.1957931275965,5247.653003983489,2455.5362686511107,2597.1120801011275,4103.137864847979,522.6063033940535,2048.586337874353,1126.150101812933,2595.1247291201435
2021-08-30 16:00:00,21142.172156871246,6418.46484115821,5247.653003983489,2460.2390740903875,2597.1120801011275,4103.137864847979,521.6073290292916,2044.6704164201965,1126.150101812933,2590.1640865467302
2021-08-30 17:00:00,21200.064194540664,6400.937629685905,5247.653003983489,2453.5207806057065,2597.1120801011275,4114.373182112075,523.0356075863267,2050.2691853589154,1126.150101812933,2597.2565402338787
2021-08-30 18:00:00,21101.835496991698,6430.733889188823,5247.653003983489,2464.9418795296647,2597.1120801011275,4095.3095832851723,520.6121665045695,2040.7694371574707,1126.150101812933,2585.2223725631306
2021-08-30 19:00:00,21119.10377481247,6425.475725747133,5247.653003983489,2462.9263914842604,2597.1120801011275,4098.660900456436,521.0381993740493,2042.4394612467975,1126.150101812933,2587.337939152789
2021-08-30 20:00:00,21234.95184817951,6390.4213028025215,5247.653003983489,2449.4898045148975,2597.1120801011275,4121.143955313575,523.8963354101111,2053.643188406681,1132.3275571163501,2601.5306870362383
2021-08-30 21:00:00,21650.6248429705,6267.7308224963845,5247.653003983489,2449.4898045148975,2597.1120801011275,4201.815117749803,534.1515768750742,2093.8431389627403,1154.4928057176212,2652.455504735494
2021-08-30 22:00:00,22026.354036546945,6267.7308224963845,5247.653003983489,2449.4898045148975,2597.1120801011275,4274.7342421261155,543.4213481949545,2130.180103820984,1174.5281004967887,2698.486738245839
2021-08-30 23:00:00,22196.85620368765,6267.7308224963845,5247.653003983489,2449.4898045148975,2597.1120801011275,4307.824214757252,547.6278781265095,2146.6694566888646,1183.6199177884785,2719.3752537081778
2021-08-31 00:00:00,22114.434286907315,6267.7308224963845,5247.653003983489,2449.4898045148975,2597.1120801011275,4291.82829507949,545.594412712158,2138.6983904400913,1179.2248709643568,2709.277602094866
2021-08-31 01:00:00,21790.778057546435,6267.7308224963845,5247.653003983489,2449.4898045148975,2597.1120801011275,4229.015159322627,545.594412712158,2107.3974289138077,1161.966302630513,2669.6259175159375
2021-08-31 02:00:00,21729.619544895453,6267.7308224963845,5247.653003983489,2456.383949756989,2597.1120801011275,4217.145905437354,545.594412712158,2107.3974289138077,1161.966302630513,2662.1332823278485
2021-08-31 03:00:00,21938.97263770545,6267.7308224963845,5247.653003983489,2432.9438559338787,2597.1120801011275,4257.775817816179,545.594412712158,2107.3974289138077,1161.966302630513,2687.7814919053912
2021-08-31 04:00:00,21766.27338725402,6267.7308224963845,5247.653003983489,2452.2474626117337,2597.1120801011275,4224.259449275596,545.594412712158,2107.3974289138077,1161.966302630513,2666.623807965737
2021-08-31 05:00:00,21951.413223266958,6267.7308224963845,5247.653003983489,2431.565026885461,2597.1120801011275,4260.1902072790745,545.594412712158,2107.3974289138077,1161.966302630513,2689.305609564538
2021-08-31 06:00:00,21512.262972620876,6267.7308224963845,5247.653003983489,2481.2028726285157,2597.1120801011275,4174.962728833923,545.594412712158,2107.3974289138077,1161.966302630513,2635.5045526352105
2021-08-31 07:00:00,21542.190995676832,6267.7308224963845,5247.653003983489,2477.7558000074696,2597.1120801011275,4180.770968579103,545.594412712158,2107.3974289138077,1161.966302630513,2639.1710865147816
2021-08-31 08:00:00,21662.740469631368,6267.7308224963845,5247.653003983489,2463.9675095232883,2597.1120801011275,4204.166441262813,545.594412712158,2107.3974289138077,1161.966302630513,2653.9398111175506
2021-08-31 09:00:00,21729.619544895453,6267.7308224963845,5247.653003983489,2456.383949756989,2597.1120801011275,4217.145905437354,545.594412712158,2107.3974289138077,1161.966302630513,2662.1332823278485
2021-08-31 10:00:00,21369.758332448942,6267.7308224963845,5247.653003983489,2456.383949756989,2597.1120801011275,4147.306337585784,545.594412712158,2107.3974289138077,1161.966302630513,2618.0460626370755
2021-08-31 11:00:00,21211.680668071924,6267.7308224963845,5247.653003983489,2456.383949756989,2597.1120801011275,4116.627633170766,545.594412712158,2107.3974289138077,1161.966302630513,2598.6796945025003
2021-08-31 12:00:00,21194.26072774774,6267.7308224963845,5247.653003983489,2456.383949756989,2597.1120801011275,4116.627633170766,545.594412712158,2107.3974289138077,1161.966302630513,2596.545547477176
2021-08-31 13:00:00,21790.778057546435,6096.153192534808,5247.653003983489,2456.383949756989,2597.1120801011275,4116.627633170766,545.594412712158,2107.3974289138077,1161.966302630513,2669.6259175159375
2021-08-31 14:00:00,21602.297555374582,6149.3422578228965,5247.653003983489,2456.383949756989,2597.1120801011275,4116.627633170766,545.594412712158,2107.3974289138077,1161.966302630513,2646.534845126709
2021-08-31 15:00:00,21717.42901499649,6116.742508130196,5247.653003983489,2456.383949756989,2597.1120801011275,4116.627633170766,548.5022090211429,2107.3974289138077,1161.966302630513,2660.639799420512
2021-08-31 16:00:00,22082.896303041212,6015.511706452867,5247.653003983489,2456.383949756989,2597.1120801011275,4116.627633170766,557.7325656475682,2107.3974289138077,1161.966302630513,2705.4138291312393
2021-08-31 17:00:00,22057.73060924858,6015.511706452867,5247.653003983489,2456.383949756989,2597.1120801011275,4116.627633170766,557.0969729801637,2107.3974289138077,1161.966302630513,2702.330736448469
2021-08-31 18:00:00,21982.576501550968,6015.511706452867,5247.653003983489,2456.383949756989,2597.1120801011275,4116.627633170766,555.1988572289536,2107.3974289138077,1161.966302630513,2693.1234766990706
2021-08-31 19:00:00,22158.739106600595,6015.511706452867,5247.653003983489,2456.383949756989,2597.1120801011275,4116.627633170766,559.6480753177946,2107.3974289138077,1171.2779959543977,2714.705462202096
2021-08-31 20:00:00,22158.739106600595,6015.511706452867,5247.653003983489,2456.383949756989,2597.1120801011275,4116.627633170766,559.6480753177946,2107.3974289138077,1171.2779959543977,2714.705462202096
2021-08-31 21:00:00,22158.739106600595,6015.511706452867,5247.653003983489,2456.383949756989,2597.1120801011275,4116.627633170766,559.6480753177946,2107.3974289138077,1171.2779959543977,2714.705462202096
2021-08-31 22:00:00,22013.828387393372,6015.511706452867,5247.653003983489,2472.553620863002,2597.1120801011275,4116.627633170766,555.9881646745449,2107.3974289138077,1163.6182308401098,2696.95219929887
2021-08-31 23:00:00,22357.0991736825,6015.511706452867,5247.653003983489,2434.590045222796,2597.1120801011275,4116.627633170766,564.6579194803276,2107.3974289138077,1181.7630141105014,2739.0068971799383
2021-09-01 00:00:00,22070.306282343925,5938.345792316499,5247.653003983489,2466.2263582563005,2597.1120801011275,4116.627633170766,557.4145881300954,2107.3974289138077,1166.6035683764726,2703.8714039150873
2021-09-01 01:00:00,22057.73060924858,5934.962119500365,5247.653003983489,2467.6324166133454,2597.1120801011275,4116.627633170766,557.0969729801637,2107.3974289138077,1165.9388369984804,2702.330736448469
2021-09-01 02:00:00,22057.73060924858,5934.962119500365,5247.653003983489,2494.3475253971937,2597.1120801011275,4116.627633170766,557.0969729801637,2107.3974289138077,1153.4513297251033,2673.388073544004
2021-09-01 03:00:00,22057.73060924858,5934.962119500365,5247.653003983489,2499.2687296468503,2597.1120801011275,4116.627633170766,557.0969729801637,2107.3974289138077,1151.1801175428034,2668.1240182655765
2021-09-01 04:00:00,22057.73060924858,5934.962119500365,5247.653003983489,2532.311101037398,2597.1120801011275,4116.627633170766,557.0969729801637,2107.3974289138077,1136.1591665365538,2633.309518304866
2021-09-01 05:00:00,22057.73060924858,5934.962119500365,5247.653003983489,2521.0626341810416,2597.1120801011275,4116.627633170766,557.0969729801637,2107.3974289138077,1141.2284768166944,2633.309518304866
2021-09-01 06:00:00,22057.73060924858,5934.962119500365,5247.653003983489,2508.40810896764,2597.1120801011275,4116.627633170766,557.0969729801637,2107.3974289138077,1146.9857953656574,2633.309518304866
2021-09-01 07:00:00,22057.73060924858,5934.962119500365,5247.653003983489,2518.953546645475,2586.239436729228,4116.627633170766,557.0969729801637,2107.3974289138077,1142.1840128006324,2633.309518304866
2021-09-01 08:00:00,22057.73060924858,5934.962119500365,5247.653003983489,2590.6625228547514,2514.6528905836703,4116.627633170766,557.0969729801637,2107.3974289138077,1110.5686072902758,2633.309518304866
2021-09-01 09:00:00,22009.84408418102,5922.0775341663075,5247.653003983489,2585.038289426573,2514.6528905836703,4107.690585391834,555.8875358610753,2102.8223463001555,1110.5686072902758,2633.309518304866
2021-09-01 10:00:00,22213.361815718177,5976.837021836052,5247.653003983489,2608.9412814963316,2514.6528905836703,4145.673038452297,561.0276436172014,2122.2664474081794,1110.5686072902758,2633.309518304866
2021-09-01 11:00:00,22243.2908938854,5984.889887669839,5247.653003983489,2612.4564273889437,2514.6528905836703,4151.25869331413,561.7835418166319,2125.1258740417124,1110.5686072902758,2633.309518304866
2021-09-01 12:00:00,22123.57458121649,5952.678424334695,5247.653003983489,2598.3958438184973,2514.6528905836703,4128.916073866798,558.7599490189106,2113.688167507581,1110.5686072902758,2633.309518304866
2021-09-01 13:00:00,22027.80153108135,5926.909253666579,5247.653003983489,2587.1473769621407,2514.6528905836703,4111.041978308934,556.3410747807335,2104.538002280275,1110.5686072902758,2633.309518304866
2021-09-01 14:00:00,22027.80153108135,5959.120717001724,5247.653003983489,2601.2079605325866,2514.6528905836703,4133.384597756265,559.3646675784548,2115.9757088144074,1110.5686072902758,2633.309518304866
2021-09-01 15:00:00,21856.493876374636,6005.827338837683,5247.653003983489,2621.595806709734,2514.6528905836703,4165.781395954895,563.7488771351508,2132.5603832888983,1110.5686072902758,2633.309518304866
2021-09-01 16:00:00,21986.206006204757,5970.394729169024,5247.653003983489,2606.1291647822427,2514.6528905836703,4141.204514562831,560.4229250576573,2119.978906101353,1110.5686072902758,2633.309518304866
2021-09-01 17:00:00,21974.350408466176,5973.615875502539,5247.653003983489,2607.5352231392876,2514.6528905836703,4143.4387765075635,560.7252843374296,2121.1226767547664,1110.5686072902758,2633.309518304866
2021-09-01 18:00:00,22153.537826855412,5925.298680499821,5247.653003983489,2586.444347783617,2514.6528905836703,4109.924847336567,556.1898951408473,2103.9661169535684,1110.5686072902758,2633.309518304866
2021-09-01 19:00:00,22081.513320238704,5944.6255585009085,5247.653003983489,2586.444347783617,2514.6528905836703,4123.330419004966,558.0040508194802,2103.9661169535684,1110.5686072902758,2633.309518304866
2021-09-01 20:00:00,21927.055599946478,5986.500460836596,5247.653003983489,2586.444347783617,2514.6528905836703,4152.375824286496,561.9347214565179,2103.9661169535684,1110.5686072902758,2633.309518304866
2021-09-01 21:00:00,22305.108282704176,5885.034351330891,5247.653003983489,2586.444347783617,2514.6528905836703,4081.9965730274025,552.4104041436956,2103.9661169535684,1110.5686072902758,2678.7114065515016
2021-09-01 22:00:00,22189.726562755524,5885.034351330891,5247.653003983489,2586.444347783617,2501.6448848877567,4103.222061502367,552.4104041436956,2103.9661169535684,1110.5686072902758,2664.8547453142346
2021-09-01 23:00:00,22045.676403841233,5846.830179182678,5213.58655224002,2586.444347783617,2485.404831537119,4130.033204839166,552.4104041436956,2103.9661169535684,1110.5686072902758,2647.5551743411374
2021-09-02 00:00:00,21745.69521478149,5767.270857107353,5142.643939069198,2586.444347783617,2451.585288738722,4187.006884429859,552.4104041436956,2103.9661169535684,1110.5686072902758,2611.5292101225145
2021-09-02 01:00:00,21722.512170842492,5761.12238071385,5137.16137623437,2586.444347783617,2448.971658366933,4191.475408319325,552.4104041436956,2103.9661169535684,1110.5686072902758,2608.745063843067
2021-09-02 02:00:00,21710.939175546355,5758.0530560571015,5134.424476193753,2586.444347783617,2448.971658366933,4193.709670264058,552.4104041436956,2103.9661169535684,1110.5686072902758,2607.3552156470923
2021-09-02 03:00:00,21838.924347535107,5791.996562818424,5164.6917158712085,2586.444347783617,2448.971658366933,4169.132788871994,552.4104041436956,2103.9661169535684,1110.5686072902758,2622.725476832579
2021-09-02 04:00:00,21838.924347535107,5722.989455239174,5103.158454760751,2586.444347783617,2448.971658366933,4219.403682628489,552.4104041436956,2103.9661169535684,1110.5686072902758,2591.4777547098715
2021-09-02 05:00:00,21838.924347535107,5715.423366588672,5103.158454760751,2586.444347783617,2448.971658366933,4224.989337490323,552.4104041436956,2103.9661169535684,1110.5686072902758,2591.4777547098715
2021-09-02 06:00:00,21838.924347535107,5805.998166112909,5103.158454760751,2586.444347783617,2448.971658366933,4159.078610120695,552.4104041436956,2137.3085829488036,1110.5686072902758,2591.4777547098715
2021-09-02 07:00:00,21838.924347535107,5727.5387314357085,5103.158454760751,2586.444347783617,2448.971658366933,4159.078610120695,552.4104041436956,2108.426034530576,1110.5686072902758,2591.4777547098715
2021-09-02 08:00:00,21838.924347535107,5776.518218182352,5103.158454760751,2586.444347783617,2448.971658366933,4159.078610120695,557.1343840829255,2126.456401474718,1110.5686072902758,2591.4777547098715
2021-09-02 09:00:00,21838.924347535107,5761.12238071385,5103.158454760751,2586.444347783617,2448.971658366933,4159.078610120695,555.649484338568,2120.7888737522376,1110.5686072902758,2591.4777547098715
2021-09-02 10:00:00,21838.924347535107,5738.181888090884,5103.158454760751,2586.444347783617,2448.971658366933,4159.078610120695,553.4369167078065,2112.3440016773015,1110.5686072902758,2591.4777547098715
2021-09-02 11:00:00,21740.36801254491,5764.194979316896,5103.158454760751,2586.444347783617,2460.073663218196,4159.078610120695,555.9458307302152,2121.919961151572,1110.5686072902758,2591.4777547098715
2021-09-02 12:00:00,21885.303799295212,5726.021502632679,5103.158454760751,2586.444347783617,2443.781784653837,4159.078610120695,552.2640702618031,2107.8675110777203,1110.5686072902758,2591.4777547098715
2021-09-02 13:00:00,21514.268185214438,5824.772614507778,5191.167654735067,2586.444347783617,2485.927307213213,4159.078610120695,561.7884304064422,2144.2198475662613,1110.5686072902758,2591.4777547098715
2021-09-02 14:00:00,21473.686164924362,5835.780554114028,5200.978176760754,2586.444347783617,2490.6253339817044,4159.078610120695,562.8501256042945,2148.2720988980545,1110.5686072902758,2591.4777547098715
2021-09-02 15:00:00,21549.052774034513,5815.37023740607,5182.788045930007,2586.444347783617,2481.9145109142414,4159.078610120695,560.8815887108709,2140.7586371585676,1110.5686072902758,2591.4777547098715
2021-09-02 16:00:00,21421.509281694252,5815.37023740607,5213.646323876004,2586.444347783617,2481.9145109142414,4159.078610120695,564.2210731362129,2153.504696703219,1110.5686072902758,2591.4777547098715
2021-09-02 17:00:00,21340.345241114082,5815.37023740607,5233.475459582134,2586.444347783617,2481.9145109142414,4159.078610120695,566.3669832214906,2161.695151947404,1110.5686072902758,2591.4777547098715
2021-09-02 18:00:00,21398.319555814207,5815.37023740607,5219.296441810305,2586.444347783617,2481.9145109142414,4159.078610120695,564.8325291894627,2155.8384866752626,1110.5686072902758,2591.4777547098715
2021-09-02 19:00:00,21589.634794324604,5815.37023740607,5173.045963136905,2586.444347783617,2481.9145109142414,4159.078610120695,559.8273000102864,2136.734654757893,1110.5686072902758,2591.4777547098715
2021-09-02 20:00:00,21630.216814614676,5815.37023740607,5163.340436001565,2586.444347783617,2481.9145109142414,4166.896427057011,558.7769673648639,2132.725771728329,1110.5686072902758,2591.4777547098715
2021-09-02 21:00:00,21328.75037817405,5815.37023740607,5236.320512835508,2586.444347783617,2481.9145109142414,4108.821215530085,566.6748750307984,2162.870305604348,1110.5686072902758,2591.4777547098715
2021-09-02 22:00:00,21328.75037817405,5815.37023740607,5317.257291394379,2586.444347783617,2520.276976443139,4046.2786800395484,575.4338573663558,2196.301367462985,1110.5686072902758,2591.4777547098715
2021-09-02 23:00:00,21328.75037817405,5815.37023740607,5399.221739552084,2586.444347783617,2559.1265374589384,4046.2786800395484,584.3040541587184,2230.1569098425994,1127.6877982658825,2591.4777547098715
2021-09-03 00:00:00,21388.696275808044,5815.37023740607,5414.396617965665,2586.444347783617,2566.3191359340904,4046.2786800395484,585.946280280581,2236.4249168966826,1130.8572412064839,2591.4777547098715
2021-09-03 01:00:00,21156.79214604532,5815.37023740607,5355.691733867621,2586.444347783617,2538.4941578130365,4046.2786800395484,579.5932347062294,2212.1767735108133,1118.5960701175059,2563.3799975695642
2021-09-03 02:00:00,21039.806842500704,5815.37023740607,5326.07773478624,2586.444347783617,2524.457695784764,4046.2786800395484,576.3884062035684,2199.9446652801753,1112.4108554638287,2549.205930676727
2021-09-03 03:00:00,20895.38202891956,5815.37023740607,5289.517618539768,2586.444347783617,2507.1289087461537,4046.2786800395484,572.4318685442908,2184.8434525860503,1104.7748666152304,2531.707262838474
2021-09-03 04:00:00,20941.381769214375,5815.37023740607,5301.162126230554,2586.444347783617,2512.6481798716272,4046.2786800395484,573.6920377650819,2189.65323454001,1107.2069521773994,2537.2806415128575
2021-09-03 05:00:00,21127.424028130215,5815.37023740607,5348.257403309783,2586.444347783617,2534.9704291097983,4046.2786800395484,578.7886910711569,2209.106011748583,1117.0433270995752,2559.8217243913728
