time_entered,time_exited,log_return,trade_type,reference_coin,trading_coin,strategy_type
2025-02-15 11:00:00,2025-02-16 08:00:00,0.04128117926669241,short,IOTA,1000LUNC,both
2025-02-17 06:00:00,2025-02-17 11:00:00,0.009085736569680038,short,IOTA,1000LUNC,both
2025-02-21 13:00:00,2025-02-21 16:00:00,-0.012311436524041734,long,IOTA,1000LUNC,both
2025-02-22 22:00:00,2025-02-24 07:00:00,-0.053796585274036586,long,IOTA,1000LUNC,both
2025-02-25 03:00:00,2025-02-25 23:00:00,-0.026544259232811798,short,IOTA,1000LUNC,both
2025-02-27 00:00:00,2025-02-27 08:00:00,0.025351394522808445,long,IOTA,1000LUNC,both
2025-03-01 23:00:00,2025-03-02 14:00:00,-0.00974009348546016,long,IOTA,1000LUNC,both
2025-03-02 16:00:00,2025-03-03 08:00:00,-0.03987428421608698,long,IOTA,1000LUNC,both
2025-03-03 11:00:00,2025-03-04 00:00:00,0.09014020018706205,short,IOTA,1000LUNC,both
2025-03-05 07:00:00,2025-03-05 15:00:00,0.011564435803184399,long,IOTA,1000LUNC,both
2025-03-07 18:00:00,2025-03-08 15:00:00,0.06329569827868455,short,IOTA,1000LUNC,both
2025-03-11 12:00:00,2025-03-12 16:00:00,-0.01767910564173012,short,IOTA,1000LUNC,both
2025-03-15 16:00:00,2025-03-16 07:00:00,0.011827090866028185,short,IOTA,1000LUNC,both
2025-03-18 02:00:00,2025-03-18 08:00:00,0.01945435256245642,short,IOTA,1000LUNC,both
2025-03-18 22:00:00,2025-03-19 18:00:00,0.04023396223823614,long,IOTA,1000LUNC,both
2025-03-20 03:00:00,2025-03-21 12:00:00,0.03226337655307276,short,IOTA,1000LUNC,both
2025-03-22 22:00:00,2025-03-24 01:00:00,-0.004884591764962758,long,IOTA,1000LUNC,both
2025-03-24 08:00:00,2025-03-24 16:00:00,0.002001078171016324,long,IOTA,1000LUNC,both
2025-03-25 07:00:00,2025-03-25 11:00:00,-0.0027598913562558547,short,IOTA,1000LUNC,both
2025-03-25 15:00:00,2025-03-26 10:00:00,0.0341823537503562,long,IOTA,1000LUNC,both
2025-03-26 13:00:00,2025-03-27 14:00:00,0.020733915829347017,short,IOTA,1000LUNC,both
2025-03-30 17:00:00,2025-03-31 14:00:00,-0.003823460729691485,short,IOTA,1000LUNC,both
2025-04-01 14:00:00,2025-04-02 12:00:00,-0.024540084645513473,long,IOTA,1000LUNC,both
2025-04-02 17:00:00,2025-04-03 09:00:00,0.061715807288545324,short,IOTA,1000LUNC,both
2025-04-05 10:00:00,2025-04-05 17:00:00,-0.013018340759257162,long,IOTA,1000LUNC,both
2025-04-06 12:00:00,2025-04-07 13:00:00,0.036175095792500125,short,IOTA,1000LUNC,both
2025-04-08 11:00:00,2025-04-09 10:00:00,-0.027177052791761965,long,IOTA,1000LUNC,both
2025-04-14 03:00:00,2025-04-14 09:00:00,0.021153170483410505,short,IOTA,1000LUNC,both
2025-04-20 01:00:00,2025-04-20 06:00:00,0.01913302633698603,long,IOTA,1000LUNC,both
2025-04-20 07:00:00,2025-04-21 06:00:00,-0.015210649246468163,short,IOTA,1000LUNC,both
2025-04-21 21:00:00,2025-04-23 16:00:00,0.05997821250106939,long,IOTA,1000LUNC,both
2025-04-24 06:00:00,2025-04-24 10:00:00,0.015548016388484836,short,IOTA,1000LUNC,both
2025-04-24 12:00:00,2025-04-26 11:00:00,0.03216514602170842,long,IOTA,1000LUNC,both
2025-04-26 14:00:00,2025-04-26 16:00:00,0.0072536779193669776,long,IOTA,1000LUNC,both
2025-04-26 20:00:00,2025-04-27 12:00:00,0.027497436253542704,short,IOTA,1000LUNC,both
2025-04-27 12:00:00,2025-04-27 12:00:00,0.0,short,IOTA,1000LUNC,both
2025-04-29 06:00:00,2025-04-29 06:00:00,0.0,long,IOTA,1000LUNC,both
2025-04-30 05:00:00,2025-04-30 11:00:00,0.014296521539114398,long,IOTA,1000LUNC,both
2025-05-01 21:00:00,2025-05-02 12:00:00,-0.017165074975392335,short,IOTA,1000LUNC,both
2025-05-03 13:00:00,2025-05-04 09:00:00,-0.038270189474314174,long,IOTA,1000LUNC,both
2025-05-04 11:00:00,2025-05-05 01:00:00,-0.004758676553079398,long,IOTA,1000LUNC,both
2025-05-05 03:00:00,2025-05-05 18:00:00,-0.0005013788021802247,short,IOTA,1000LUNC,both
2025-05-06 08:00:00,2025-05-06 21:00:00,0.017064966387353404,short,IOTA,1000LUNC,both
2025-05-07 10:00:00,2025-05-08 00:00:00,0.011986300338266717,long,IOTA,1000LUNC,both
2025-05-09 04:00:00,2025-05-10 13:00:00,-0.07505945753833378,short,IOTA,1000LUNC,both
2025-05-10 14:00:00,2025-05-11 10:00:00,0.0,long,IOTA,1000LUNC,both
2025-05-12 03:00:00,2025-05-12 09:00:00,0.0063861708560015865,long,IOTA,1000LUNC,both
2025-05-12 19:00:00,2025-05-13 07:00:00,0.020812405745934476,short,IOTA,1000LUNC,both
2025-05-13 12:00:00,2025-05-13 16:00:00,0.023868180425535547,long,IOTA,1000LUNC,both
2025-05-14 00:00:00,2025-05-14 07:00:00,0.014346237611467525,short,IOTA,1000LUNC,both
2025-05-15 16:00:00,2025-05-16 14:00:00,-0.019427067960261266,long,IOTA,1000LUNC,both
2025-05-22 15:00:00,2025-05-23 12:00:00,0.0444654910086066,short,IOTA,1000LUNC,both
2025-05-26 10:00:00,2025-05-28 02:00:00,-0.003183195430190451,short,IOTA,1000LUNC,both
2025-05-31 00:00:00,2025-05-31 02:00:00,0.024007554728889678,short,IOTA,1000LUNC,both
2025-06-01 04:00:00,2025-06-01 17:00:00,-0.002382168899185997,short,IOTA,1000LUNC,both
2025-06-06 05:00:00,2025-06-06 17:00:00,-0.007575793808457544,short,IOTA,1000LUNC,both
2025-06-09 13:00:00,2025-06-09 18:00:00,-0.004501132880791538,short,IOTA,1000LUNC,both
2025-06-10 13:00:00,2025-06-11 11:00:00,-0.008900455228172895,long,IOTA,1000LUNC,both
2025-06-13 00:00:00,2025-06-13 14:00:00,0.0014250091474470132,short,IOTA,1000LUNC,both
2025-06-13 21:00:00,2025-06-14 18:00:00,-0.012598055620578518,short,IOTA,1000LUNC,both
2025-06-14 20:00:00,2025-06-15 09:00:00,0.01740055728412012,long,IOTA,1000LUNC,both
2025-06-16 08:00:00,2025-06-16 18:00:00,0.009937362871115522,long,IOTA,1000LUNC,both
2025-06-21 01:00:00,2025-06-21 19:00:00,0.04069140928055454,short,IOTA,1000LUNC,both
2025-06-22 16:00:00,2025-06-24 18:00:00,0.08630588643937194,long,IOTA,1000LUNC,both
2025-06-25 13:00:00,2025-06-27 01:00:00,0.037024706475561414,short,IOTA,1000LUNC,both
2025-06-30 19:00:00,2025-06-30 23:00:00,-0.0055096558109695845,long,IOTA,1000LUNC,both
2025-07-01 11:00:00,2025-07-01 23:00:00,0.01864770671793034,short,IOTA,1000LUNC,both
2025-07-02 16:00:00,2025-07-03 08:00:00,0.01242037702125438,long,IOTA,1000LUNC,both
2025-07-04 15:00:00,2025-07-05 06:00:00,0.001075268920806807,short,IOTA,1000LUNC,both
2025-07-07 17:00:00,2025-07-07 20:00:00,-0.0008962983480738094,long,IOTA,1000LUNC,both
2025-07-09 10:00:00,2025-07-09 11:00:00,-0.0005147122014637783,short,IOTA,1000LUNC,both
2025-07-09 12:00:00,2025-07-09 21:00:00,0.02904628380129432,long,IOTA,1000LUNC,both
2025-07-10 16:00:00,2025-07-11 11:00:00,-0.056691451421937294,short,IOTA,1000LUNC,both
2025-07-11 13:00:00,2025-07-12 14:00:00,-0.052325186388436334,long,IOTA,1000LUNC,both
2025-07-13 02:00:00,2025-07-14 11:00:00,0.02475531048060798,long,IOTA,1000LUNC,both
2025-07-14 14:00:00,2025-07-15 05:00:00,-0.01620572971088538,long,IOTA,1000LUNC,both
2025-07-17 05:00:00,2025-07-17 10:00:00,0.011364643215058475,long,IOTA,1000LUNC,both
2025-07-17 16:00:00,2025-07-18 05:00:00,0.05753663033381676,long,IOTA,1000LUNC,both
2025-07-18 06:00:00,2025-07-19 06:00:00,0.02297225860375417,short,IOTA,1000LUNC,both
2025-07-19 09:00:00,2025-07-20 01:00:00,0.022343924724852207,long,IOTA,1000LUNC,both
2025-07-20 07:00:00,2025-07-20 12:00:00,-0.0043911077582777505,short,IOTA,1000LUNC,both
2025-07-20 21:00:00,2025-07-21 01:00:00,0.026641506918242342,short,IOTA,1000LUNC,both
2025-07-21 16:00:00,2025-07-22 18:00:00,0.03168011512886447,short,IOTA,1000LUNC,both
2025-07-23 20:00:00,2025-07-24 08:00:00,-0.009524650259782792,long,IOTA,1000LUNC,both
2025-07-26 14:00:00,2025-07-28 00:00:00,0.0185569092901781,long,IOTA,1000LUNC,both
2025-07-31 15:00:00,2025-08-01 00:00:00,0.04045571566738146,short,IOTA,1000LUNC,both
2025-08-01 21:00:00,2025-08-02 12:00:00,0.016372619069919332,short,IOTA,1000LUNC,both
2025-08-05 21:00:00,2025-08-06 17:00:00,0.03498245915884542,long,IOTA,1000LUNC,both
2025-08-10 17:00:00,2025-08-11 15:00:00,-0.013550780022832895,long,IOTA,1000LUNC,both
2025-08-11 21:00:00,2025-08-12 07:00:00,0.0,short,IOTA,1000LUNC,both
2025-08-12 20:00:00,2025-08-13 17:00:00,-0.0012810249950386994,long,IOTA,1000LUNC,both
2025-08-14 00:00:00,2025-08-14 17:00:00,-0.0660129635113112,long,IOTA,1000LUNC,both
2025-08-15 14:00:00,2025-08-16 19:00:00,-0.06656401735307212,short,IOTA,1000LUNC,both
2025-08-17 02:00:00,2025-08-17 21:00:00,-0.007637966765641994,long,IOTA,1000LUNC,both
2025-08-19 10:00:00,2025-08-20 15:00:00,0.022182055525974704,short,IOTA,1000LUNC,both
2025-08-22 14:00:00,2025-08-23 01:00:00,0.03172287153479082,long,IOTA,1000LUNC,both
2025-08-23 16:00:00,2025-08-23 23:00:00,0.007998762851369629,short,IOTA,1000LUNC,both
2025-08-24 18:00:00,2025-08-25 16:00:00,-0.05713001080082149,long,IOTA,1000LUNC,both
2025-09-05 05:00:00,2025-09-06 00:00:00,0.005228108712459737,short,IOTA,1000LUNC,both
2025-09-06 08:00:00,2025-09-06 14:00:00,0.00979903093441324,short,IOTA,1000LUNC,both
2025-09-08 13:00:00,2025-09-09 05:00:00,0.00667670649216963,long,IOTA,1000LUNC,both
