reference_coin,trading_coin,trading_type,is_sharpe,is_return,is_trades,oos_trades,oos_total_return,oos_mean_return
NKN,EGLD,both,2.893644,1.403898,128,352,-0.110713,-0.000315
NMR,EGLD,both,2.252969,0.990201,139,370,-0.554272,-0.001498
OGN,EGLD,both,2.293752,0.977273,115,298,-0.073175,-0.000246
ONE,EGLD,both,2.609032,1.220249,123,312,0.714513,0.002290
ONT,EGLD,both,3.533627,2.121344,104,294,-0.044076,-0.000150
QTUM,EGLD,both,2.279348,0.942001,104,300,-0.776954,-0.002590
RLC,EGLD,both,3.340908,1.792603,108,318,0.606207,0.001906
ROSE,EGLD,both,2.794059,0.442083,36,359,-0.845958,-0.002356
RSR,EGLD,both,4.858279,5.155762,100,297,0.480258,0.001617
RUNE,EGLD,both,3.829500,2.005405,116,333,-1.565753,-0.004702
RVN,EGLD,both,3.401201,2.183785,122,306,-1.660550,-0.005427
SC,EGLD,both,2.270962,0.899502,122,304,-0.547546,-0.001801
SKL,EGLD,both,5.513612,0.724360,20,339,0.467396,0.001379
SNX,EGLD,both,4.177423,2.212451,124,309,-0.392677,-0.001271
STRAX,EGLD,both,2.850459,0.486236,47,315,1.716361,0.005449
STX,EGLD,both,3.555804,2.373096,126,323,-0.624300,-0.001933
SUN,EGLD,both,3.306958,1.560883,98,352,-0.843397,-0.002396
TFUEL,EGLD,both,3.945975,2.862540,118,342,0.328695,0.000961
THETA,EGLD,both,3.701410,2.786329,120,304,-0.261916,-0.000862
TRB,EGLD,both,3.311255,2.032675,108,338,-0.214472,-0.000635
TRX,EGLD,both,3.884375,2.927571,92,299,-0.244606,-0.000818
TUSD,EGLD,both,2.318105,1.044090,121,402,0.448747,0.001116
UMA,EGLD,both,2.110109,0.830614,109,325,0.210936,0.000649
UNI,EGLD,both,5.491067,3.964718,83,311,-0.787518,-0.002532
USDC,EGLD,both,2.037866,0.807503,120,415,0.555202,0.001338
UTK,EGLD,both,4.308417,2.229286,90,321,1.513198,0.004714
VET,EGLD,both,4.151970,2.873111,109,297,-1.259015,-0.004239
VTHO,EGLD,both,2.098007,0.868460,131,314,-0.855234,-0.002724
WAN,EGLD,both,2.972073,1.526157,116,300,-0.494506,-0.001648
WIN,EGLD,both,3.889318,2.819011,105,291,-0.366880,-0.001261
XLM,EGLD,both,2.099527,0.826388,102,303,-0.440489,-0.001454
XRP,EGLD,both,2.769182,1.447390,93,301,0.906934,0.003013
XTZ,EGLD,both,4.229012,2.858165,108,307,0.750893,0.002446
XVS,EGLD,both,2.581345,0.841927,85,345,-0.906205,-0.002627
YFI,EGLD,both,3.550811,1.932971,103,294,1.060591,0.003607
ZEC,EGLD,both,4.535380,3.520006,108,310,2.099319,0.006772
ZEN,EGLD,both,2.829631,1.506449,117,332,0.462766,0.001394
ZIL,EGLD,both,3.279319,2.278314,112,305,-1.493091,-0.004895
ZRX,EGLD,both,4.367376,3.337330,111,310,0.028125,0.000091
UTK,ENJ,both,2.165002,0.317474,86,322,1.937890,0.006018
XVS,ENJ,both,3.177118,0.557209,78,329,1.497888,0.004553
BEL,ETC,both,3.263404,0.882557,88,275,1.839094,0.006688
CTK,ETC,both,3.994274,0.803662,50,287,1.844547,0.006427
DIA,ETC,both,2.237315,0.513726,105,288,1.849313,0.006421
FLM,ETC,both,2.772222,0.591670,71,262,0.826652,0.003155
INJ,ETC,both,3.699153,0.712077,75,294,1.481551,0.005039
XVS,ETC,both,3.396183,0.824600,87,284,0.404506,0.001424
BAT,ETH,both,2.005090,3.999351,451,247,0.088002,0.000356
BEL,ETH,both,3.114320,0.849615,89,297,0.378771,0.001275
BTC,ETH,both,2.403169,7.222531,248,172,0.222649,0.001294
COMP,ETH,both,3.496090,1.838391,153,246,-0.434250,-0.001765
CRV,ETH,both,2.025606,0.469837,92,284,0.231501,0.000815
CTK,ETH,both,2.179590,0.239593,53,330,0.015938,0.000048
DOGE,ETH,both,2.170791,6.510305,408,274,-0.935490,-0.003414
FIL,ETH,both,3.002100,0.500188,66,284,-0.187958,-0.000662
INJ,ETH,both,3.788714,0.553860,70,318,-0.119396,-0.000375
JST,ETH,both,2.862426,1.115195,102,269,0.410433,0.001526
LRC,ETH,both,2.323822,1.345610,171,267,-0.064142,-0.000240
MBL,ETH,both,2.239923,1.773587,270,319,0.040581,0.000127
MDT,ETH,both,2.176839,0.955089,234,348,-0.441240,-0.001268
SAND,ETH,both,2.977351,0.821355,118,300,1.380242,0.004601
SC,ETH,both,2.507984,0.955661,156,266,0.669521,0.002517
SNX,ETH,both,2.529112,0.885039,151,226,1.894018,0.008381
TUSD,ETH,both,2.036339,5.873197,614,423,0.566088,0.001338
UTK,ETH,both,2.996048,0.498288,80,303,0.782138,0.002581
WIN,ETH,both,2.010304,3.945781,447,289,-0.713194,-0.002468
XVS,ETH,both,2.844965,0.550047,82,323,-1.018131,-0.003152
XVS,FET,both,2.945286,0.777774,83,347,-2.975986,-0.008576
BNB,FIL,both,2.050649,0.466976,67,277,0.847451,0.003059
BTC,FIL,both,2.053826,0.285448,62,280,0.047957,0.000171
DASH,FIL,both,2.445991,0.408645,73,265,1.090126,0.004114
DOGE,FIL,both,2.488276,0.410427,65,253,0.820101,0.003242
JUV,FIL,both,5.913911,0.038564,4,325,3.585713,0.011033
PSG,FIL,both,5.913911,0.038564,4,319,3.147971,0.009868
AVA,FIO,both,5.689041,0.565119,32,373,-1.012037,-0.002713
BTC,FIO,both,2.733207,1.339991,97,319,-1.202712,-0.003770
DATA,FIO,both,2.669355,0.985325,123,341,-6.397521,-0.018761
DENT,FIO,both,2.397073,0.712060,126,323,-2.462134,-0.007623
ETH,FIO,both,2.106534,0.716371,103,324,-3.398565,-0.010489
FIL,FIO,both,2.024420,0.374226,83,323,-2.780238,-0.008608
FTT,FIO,both,2.340547,0.830467,111,332,-1.341111,-0.004039
GRT,FIO,both,9.026171,0.062149,3,334,-3.331197,-0.009974
ROSE,FIO,both,4.023175,0.614335,36,380,-1.735548,-0.004567
SKL,FIO,both,7.844328,0.689613,18,343,-1.563220,-0.004557
STRAX,FIO,both,2.427488,0.254505,39,333,-2.897145,-0.008700
AVA,FLM,both,3.668948,0.378252,27,360,-0.505762,-0.001405
BNB,FLM,both,3.174269,1.075947,66,265,-2.519369,-0.009507
BTC,FLM,both,3.508493,1.531545,63,284,-2.052903,-0.007229
FIL,FLM,both,3.126418,0.944480,69,303,-3.704308,-0.012225
FTT,FLM,both,2.516539,0.874885,66,291,-0.198217,-0.000681
LINK,FLM,both,2.045028,0.556635,72,276,-3.579598,-0.012970
MDT,FLM,both,2.111326,0.616857,107,354,-0.578173,-0.001633
NEO,FLM,both,2.854124,0.729009,59,196,-1.107143,-0.005649
TRX,FLM,both,3.479748,1.382064,61,267,-2.514492,-0.009418
UTK,FLM,both,2.191634,0.575065,76,349,-1.184450,-0.003394
BAND,FTT,both,2.065762,1.822233,376,283,1.167205,0.004124
BEL,FTT,both,3.199295,0.661741,90,303,1.021200,0.003370
COMP,FTT,both,2.317070,0.806212,179,273,-0.450505,-0.001650
CTK,FTT,both,4.298292,0.364015,52,326,0.608547,0.001867
FIL,FTT,both,3.096078,0.438685,67,319,0.334282,0.001048
FLM,FTT,both,2.043705,0.301805,66,291,0.955903,0.003285
GRT,FTT,both,7.743164,0.067104,5,295,0.077159,0.000262
HBAR,FTT,both,2.178172,2.056442,358,310,0.473412,0.001527
INJ,FTT,both,4.349677,0.467693,72,324,0.351559,0.001085
JUV,FTT,both,12.227320,0.046104,2,374,0.760131,0.002032
NEAR,FTT,both,2.925145,0.357027,69,328,0.546154,0.001665
PSG,FTT,both,11.817129,0.038960,2,353,1.352233,0.003831
SC,FTT,both,3.347996,1.202246,173,293,0.755587,0.002579
SUN,FTT,both,2.116657,0.385300,77,354,0.507351,0.001433
UTK,FTT,both,4.073411,0.584439,78,338,0.690465,0.002043
XLM,FTT,both,2.166635,2.162654,305,288,0.120679,0.000419
XRP,FTT,both,2.390056,2.213934,288,262,1.890069,0.007214
XVS,FTT,both,3.833332,0.560347,80,331,0.028853,0.000087
AUDIO,FUN,both,2.168109,0.509900,69,309,-2.080858,-0.006734
GRT,FUN,both,2.932682,0.105597,10,341,-2.120799,-0.006219
JUV,FUN,both,11.062530,0.485181,5,340,0.386778,0.001138
PSG,FUN,both,9.074897,0.446930,5,344,0.304273,0.000885
AAVE,GRT,both,16.178138,0.336987,8,295,-2.152432,-0.007296
ADA,GRT,both,13.351755,0.494818,7,279,-2.098520,-0.007522
ALGO,GRT,both,7.957446,0.232503,6,284,0.342738,0.001207
ARPA,GRT,both,17.367689,0.510090,6,336,-1.103992,-0.003286
ATOM,GRT,both,8.363117,0.276520,9,291,-1.215684,-0.004178
AXS,GRT,both,9.377068,0.308249,7,306,1.442013,0.004712
BAND,GRT,both,30.432652,0.630456,4,281,-1.527960,-0.005438
BAT,GRT,both,9.108107,0.336148,7,297,-1.699021,-0.005721
BCH,GRT,both,13.277330,0.243029,7,279,-0.129192,-0.000463
BNB,GRT,both,3.913796,0.076977,5,270,-0.029278,-0.000108
BNT,GRT,both,2.164942,0.034596,6,245,-0.387550,-0.001582
CELR,GRT,both,5.905459,0.164219,6,304,0.930042,0.003059
CHR,GRT,both,8.779277,0.314956,8,304,0.564134,0.001856
COMP,GRT,both,11.530406,0.435133,7,288,-1.948589,-0.006766
COS,GRT,both,16.722887,0.403935,8,322,0.625593,0.001943
CRV,GRT,both,13.136910,0.511225,7,306,-1.684889,-0.005506
CTK,GRT,both,14.577989,0.270061,6,326,-1.574833,-0.004831
CTSI,GRT,both,8.034446,0.206945,7,331,-3.289862,-0.009939
DENT,GRT,both,2.910039,0.042901,5,287,-0.403043,-0.001404
DIA,GRT,both,18.370667,0.409099,7,296,-0.918491,-0.003103
DOGE,GRT,both,5.512564,0.070919,3,289,-1.288553,-0.004459
DOT,GRT,both,8.457518,0.240535,8,280,0.326785,0.001167
DUSK,GRT,both,10.078805,0.291805,5,357,-0.681700,-0.001910
EGLD,GRT,both,7.739238,0.310713,6,291,0.044495,0.000153
ENJ,GRT,both,12.700262,0.538866,9,285,-0.117227,-0.000411
ETC,GRT,both,6.443279,0.175116,6,252,-0.349969,-0.001389
ETH,GRT,both,11.624940,0.339962,8,274,-0.204007,-0.000745
EUR,GRT,both,3.331001,0.050065,9,497,-2.914282,-0.005864
FET,GRT,both,17.963633,0.525278,7,342,-2.798456,-0.008183
FIL,GRT,both,13.414395,0.304509,7,285,-2.786578,-0.009777
FLM,GRT,both,10.239412,0.384065,7,300,-1.736002,-0.005787
FTT,GRT,both,11.572241,0.208769,5,295,-0.189790,-0.000643
FUN,GRT,both,4.386969,0.084664,10,341,-1.544766,-0.004530
HBAR,GRT,both,10.580402,0.169400,4,302,0.222518,0.000737
HIVE,GRT,both,11.998460,0.218355,5,346,-0.336838,-0.000974
HOT,GRT,both,5.220790,0.065284,5,269,-0.357034,-0.001327
INJ,GRT,both,8.443759,0.154449,5,325,-1.898839,-0.005843
IOST,GRT,both,10.435384,0.312015,7,277,-1.835878,-0.006628
IOTA,GRT,both,6.493700,0.196366,8,296,-1.723630,-0.005823
JST,GRT,both,7.217522,0.214160,7,294,-0.944312,-0.003212
KAVA,GRT,both,15.416062,0.561247,6,319,-0.745588,-0.002337
KNC,GRT,both,16.060098,0.577291,7,297,-1.929767,-0.006498
