trading_coin,reference_coin,trade_type,time_entered,time_exited,log_return
RUNE,HOT,short,2024-09-12 05:00:00,2024-09-13 03:00:00,0.0244722893438041
RUNE,HOT,long,2024-09-13 13:00:00,2024-09-14 05:00:00,0.0242057981648884
RUNE,HOT,long,2024-09-15 10:00:00,2024-09-16 04:00:00,-0.0696325285143025
RUNE,HOT,long,2024-09-16 07:00:00,2024-09-16 20:00:00,-0.0551723158683192
RUNE,HOT,short,2024-09-17 02:00:00,2024-09-17 05:00:00,-0.046899522280814
RUNE,HOT,long,2024-09-17 12:00:00,2024-09-17 17:00:00,0.0081291247018443
RUNE,HOT,short,2024-09-18 00:00:00,2024-09-18 21:00:00,-0.008917572100312
RUNE,HOT,long,2024-09-18 22:00:00,2024-09-20 04:00:00,0.0785570277018028
RUNE,HOT,short,2024-09-20 05:00:00,2024-09-20 18:00:00,0.0285606204324261
RUNE,HOT,long,2024-09-21 09:00:00,2024-09-22 02:00:00,0.0193455142833552
RUNE,HOT,long,2024-09-22 18:00:00,2024-09-23 01:00:00,0.0068154600411168
RUNE,HOT,short,2024-09-23 08:00:00,2024-09-23 16:00:00,-0.0002189860952582
RUNE,HOT,long,2024-09-24 03:00:00,2024-09-24 10:00:00,0.0123018709062951
RUNE,HOT,short,2024-09-24 15:00:00,2024-09-25 01:00:00,-0.0731222648289627
RUNE,HOT,long,2024-09-25 02:00:00,2024-09-26 21:00:00,0.0667425561551777
RUNE,HOT,short,2024-09-27 01:00:00,2024-09-28 06:00:00,0.0080097289543111
RUNE,HOT,long,2024-09-28 08:00:00,2024-09-29 03:00:00,0.0039292781398897
RUNE,HOT,long,2024-09-29 08:00:00,2024-09-29 14:00:00,-0.0259950595137221
RUNE,HOT,short,2024-09-29 15:00:00,2024-09-30 09:00:00,0.0264992464134381
RUNE,HOT,long,2024-09-30 15:00:00,2024-10-01 08:00:00,0.0219532857300598
RUNE,HOT,short,2024-10-01 09:00:00,2024-10-01 17:00:00,0.0869762368683927
RUNE,HOT,long,2024-10-01 18:00:00,2024-10-03 08:00:00,-0.0424854221866884
RUNE,HOT,long,2024-10-04 12:00:00,2024-10-04 14:00:00,-0.0282546676575995
RUNE,HOT,long,2024-10-05 18:00:00,2024-10-06 15:00:00,0.0339155748559987
RUNE,HOT,short,2024-10-06 16:00:00,2024-10-07 05:00:00,-0.0304674024931289
RUNE,HOT,long,2024-10-07 07:00:00,2024-10-08 01:00:00,-0.0076164805262842
RUNE,HOT,short,2024-10-08 05:00:00,2024-10-08 13:00:00,-0.0212541519466747
RUNE,HOT,long,2024-10-08 14:00:00,2024-10-09 06:00:00,-0.0263721043391958
RUNE,HOT,short,2024-10-09 07:00:00,2024-10-09 15:00:00,-0.043309074971521
RUNE,HOT,short,2024-10-09 20:00:00,2024-10-10 14:00:00,0.0017327273124459
RUNE,HOT,long,2024-10-10 16:00:00,2024-10-10 23:00:00,0.0021331066108757
RUNE,HOT,long,2024-10-11 14:00:00,2024-10-12 00:00:00,-0.0038110566636385
RUNE,HOT,short,2024-10-12 06:00:00,2024-10-12 11:00:00,-0.0256321601931747
RUNE,HOT,long,2024-10-12 19:00:00,2024-10-13 08:00:00,-0.0203083283898339
RUNE,HOT,short,2024-10-13 11:00:00,2024-10-14 03:00:00,-0.0519013309723446
RUNE,HOT,long,2024-10-14 10:00:00,2024-10-14 22:00:00,0.0396378617590384
RUNE,HOT,long,2024-10-15 13:00:00,2024-10-16 08:00:00,-0.0471596404101777
RUNE,HOT,short,2024-10-17 13:00:00,2024-10-18 15:00:00,-0.0101297462618044
RUNE,HOT,long,2024-10-18 17:00:00,2024-10-19 04:00:00,0.0043375462328244
RUNE,HOT,short,2024-10-19 23:00:00,2024-10-21 16:00:00,-0.0006082108651759
RUNE,HOT,long,2024-10-21 18:00:00,2024-10-24 06:00:00,0.0397740740663057
RUNE,HOT,long,2024-10-24 13:00:00,2024-10-24 20:00:00,0.026842245287933
RUNE,HOT,short,2024-10-24 20:00:00,2024-10-25 20:00:00,0.0608545544471874
RUNE,HOT,long,2024-10-26 06:00:00,2024-10-26 21:00:00,-0.0085923198221329
RUNE,HOT,long,2024-10-27 04:00:00,2024-10-29 09:00:00,0.1344146478352609
RUNE,HOT,long,2024-10-29 13:00:00,2024-10-29 16:00:00,-0.013040119580806
RUNE,HOT,short,2024-10-29 16:00:00,2024-10-30 08:00:00,0.0046045139730739
RUNE,HOT,short,2024-10-30 13:00:00,2024-10-31 00:00:00,0.0052671942350265
RUNE,HOT,long,2024-10-31 11:00:00,2024-10-31 19:00:00,-0.047344044693869
RUNE,HOT,short,2024-10-31 21:00:00,2024-11-01 16:00:00,-0.0170733708140714
RUNE,HOT,long,2024-11-02 03:00:00,2024-11-02 07:00:00,-0.0387918877823811
RUNE,HOT,long,2024-11-03 02:00:00,2024-11-03 12:00:00,-0.0288291279539527
RUNE,HOT,short,2024-11-03 14:00:00,2024-11-05 13:00:00,0.0972122250758062
RUNE,HOT,long,2024-11-06 02:00:00,2024-11-07 01:00:00,0.0838048827329653
RUNE,HOT,short,2024-11-07 01:00:00,2024-11-07 19:00:00,-0.0091505079141711
RUNE,HOT,short,2024-11-09 15:00:00,2024-11-10 05:00:00,-0.0688712983301546
RUNE,HOT,long,2024-11-10 05:00:00,2024-11-10 09:00:00,0.0033984739591115
RUNE,HOT,short,2024-11-10 13:00:00,2024-11-11 06:00:00,0.0043734300154048
RUNE,HOT,long,2024-11-11 11:00:00,2024-11-11 19:00:00,0.0289965755633653
RUNE,HOT,short,2024-11-11 19:00:00,2024-11-13 00:00:00,0.102836898044577
RUNE,HOT,long,2024-11-13 02:00:00,2024-11-13 13:00:00,-0.0001718065462519
RUNE,HOT,short,2024-11-13 18:00:00,2024-11-14 08:00:00,0.0191467686102115
RUNE,HOT,short,2024-11-15 18:00:00,2024-11-17 02:00:00,-0.0042089914822778
RUNE,HOT,short,2024-11-18 10:00:00,2024-11-19 05:00:00,0.0064569913483502
RUNE,HOT,short,2024-11-22 05:00:00,2024-11-22 16:00:00,0.014862469044644
RUNE,HOT,short,2024-11-23 09:00:00,2024-11-25 09:00:00,-0.0296573460026996
RUNE,HOT,short,2024-11-25 14:00:00,2024-11-26 08:00:00,0.0274040477677023
RUNE,HOT,long,2024-11-26 15:00:00,2024-11-26 23:00:00,0.0070725708175635
RUNE,HOT,short,2024-11-27 04:00:00,2024-11-27 12:00:00,-0.0275866794913403
RUNE,HOT,long,2024-11-27 19:00:00,2024-11-28 04:00:00,-0.0135910532669911
RUNE,HOT,long,2024-11-29 16:00:00,2024-11-30 07:00:00,0.041543012216424
RUNE,HOT,short,2024-11-30 08:00:00,2024-12-01 01:00:00,-0.0076703762440753
RUNE,HOT,short,2024-12-01 12:00:00,2024-12-01 21:00:00,-0.0108518000143584
RUNE,HOT,long,2024-12-02 15:00:00,2024-12-02 20:00:00,-0.0098912774787427
RUNE,HOT,short,2024-12-02 20:00:00,2024-12-02 22:00:00,-0.0488217203631266
RUNE,HOT,long,2024-12-02 23:00:00,2024-12-03 08:00:00,0.0101290000430581
RUNE,HOT,long,2024-12-03 12:00:00,2024-12-03 16:00:00,-0.0180103922744652
RUNE,HOT,long,2024-12-04 05:00:00,2024-12-04 13:00:00,-0.0189915005012248
RUNE,HOT,long,2024-12-05 03:00:00,2024-12-05 07:00:00,0.0094301073247108
RUNE,HOT,short,2024-12-05 21:00:00,2024-12-06 13:00:00,0.0
RUNE,HOT,long,2024-12-06 20:00:00,2024-12-07 16:00:00,-0.0266609167518199
RUNE,HOT,short,2024-12-07 18:00:00,2024-12-08 01:00:00,-0.004452491006788
RUNE,HOT,long,2024-12-08 03:00:00,2024-12-08 20:00:00,-0.0121649274570125
RUNE,HOT,long,2024-12-08 23:00:00,2024-12-09 08:00:00,-0.078387790538149
RUNE,HOT,long,2024-12-09 18:00:00,2024-12-10 04:00:00,-0.1219822823899281
RUNE,HOT,long,2024-12-13 15:00:00,2024-12-14 02:00:00,0.0044570887587204
RUNE,HOT,long,2024-12-15 06:00:00,2024-12-15 13:00:00,0.0269515361975089
RUNE,HOT,long,2024-12-16 01:00:00,2024-12-17 09:00:00,0.0004420540851473
RUNE,HOT,long,2024-12-18 01:00:00,2024-12-18 04:00:00,-0.0340143137836321
RUNE,HOT,short,2024-12-18 23:00:00,2024-12-20 09:00:00,0.1787997642218775
RUNE,HOT,short,2024-12-28 02:00:00,2024-12-29 16:00:00,0.033996389229965
