Date,AXS,BTC,BAL,BNB,ETH,BNT,TWT,SOL,IOST,YFI
2021-05-06 03:00:00,1036.3970399058596,901.8208200187751,879.6568021921929,945.662974778408,839.237339167339,860.3740859330211,933.3409939822262,834.4591455659853,839.5200514982204,894.5279238827031
2021-05-06 04:00:00,1037.470022180083,900.8881301735566,879.6568021921929,945.662974778408,838.3693750146006,860.3740859330211,934.3072822904601,834.4591455659853,839.5200514982204,893.6027765670176
2021-05-06 05:00:00,1038.369942797174,900.1073604607394,879.6568021921929,945.662974778408,837.6427882229211,860.3740859330211,935.1177176457531,834.4591455659853,839.5200514982204,892.8283208273261
2021-05-06 06:00:00,1038.3987864066958,900.1073604607394,879.6812371033647,945.6892431943737,837.6660560781493,860.3979852131856,935.1436931379097,834.4823249866953,839.5200514982204,892.8283208273261
2021-05-06 07:00:00,1041.7965636084045,900.1073604607394,882.559669639427,948.7836625951768,840.4070094240567,863.2133204166,938.203606113984,837.212860746353,839.5200514982204,892.8283208273261
2021-05-06 08:00:00,1040.9774050979754,900.1073604607394,881.865718162142,948.0376395817402,839.7462023355696,862.5345808599194,937.4659021367299,836.5545651981842,839.5200514982204,892.8283208273261
2021-05-06 09:00:00,1040.0486408713625,900.1073604607394,881.0789140224034,947.191796587633,838.9969773972147,861.7650240386126,936.6294912892802,835.8081878513168,839.5200514982204,892.8283208273261
2021-05-06 10:00:00,1041.0466297608289,900.1073604607394,881.9243619489549,948.1006837800591,838.9969773972147,862.5919391323151,937.5282433179066,836.6101958078888,839.5200514982204,892.8283208273261
2021-05-06 11:00:00,1040.3024646351578,900.1073604607394,881.2939412407173,947.4229586481346,838.9969773972147,861.9753377040632,936.8580756202606,836.0121667535665,839.5200514982204,892.8283208273261
2021-05-06 12:00:00,1051.0611309869169,900.1073604607394,890.4081631078751,957.2210778034772,838.9969773972147,870.8897692055356,946.5469341947565,844.6580906784583,839.5200514982204,892.8283208273261
2021-05-06 13:00:00,1050.5477147374222,899.6676812341694,889.973221689013,956.7534999992808,838.5871490163781,870.4643620186017,946.0845704343647,844.245496989817,839.1099676091786,892.3921972238481
2021-05-06 14:00:00,1053.8012738915204,902.4539630744542,892.7294796692154,959.7165773202534,841.1842636994301,873.160200821192,949.0146059496548,846.8601356459238,841.7087014678232,895.1559468009427
2021-05-06 15:00:00,1052.3302498058913,901.1942079870917,891.4832991994433,958.3768881059842,840.0100363161356,871.9413375327871,947.689855849657,845.6779851897056,840.5337420104576,893.9063791730013
2021-05-06 16:00:00,1053.2705514763127,901.9994631997978,892.2798773036503,959.2332384664776,840.7606208787902,872.7204540661594,948.536656893969,846.4336343048567,841.284794526342,894.7051224018421
2021-05-06 17:00:00,1051.966820325912,900.8829743772725,891.1754193186758,958.0459060648116,839.7199330802626,871.6402066027104,947.3625646484807,845.3859244887574,840.2434579092259,893.5976624649213
2021-05-06 18:00:00,1054.1647033715,902.7651966842737,893.0373595499832,960.0475593614265,841.4743669353035,873.4613317512692,949.3418971508315,847.1521963468725,841.9989855690553,895.464663509023
2021-05-06 19:00:00,1057.6259365141566,905.7293263015972,895.9695488906232,963.1997692773538,844.2372548959961,876.3292453710452,952.45895620965,849.9337268320918,844.763596056974,898.4048226335909
2021-05-06 20:00:00,1060.094949489252,907.843738761955,898.0611772869468,965.4483456840491,846.208114974624,878.3750237531526,954.6824583382743,851.917885244882,846.73568487169,900.5021361424498
2021-05-06 21:00:00,1058.7912183388514,906.72724993943,896.9567193019726,964.2610132823833,845.1674271760966,877.2947762897038,953.5083660927861,850.870175428783,845.694348254574,899.3946762055293
2021-05-06 22:00:00,1059.0161984931246,906.9199183645563,897.1473116091146,964.4659069269189,845.3470148935419,877.4811906749895,953.7109749316096,851.0509749103225,845.8740479362891,899.5857865486266
2021-05-06 23:00:00,1060.054568435921,907.809157249753,898.0269684113061,965.4115699016968,846.1758812817494,878.341564760922,954.6460926492548,851.885434055888,846.7034310826645,900.4678342859967
2021-05-07 00:00:00,1056.950996051339,905.1513210262195,895.3977719691987,962.5850883437483,843.6984917436614,875.7700022151892,951.8511296931807,849.3913283874745,846.7034310826645,897.8314916043005
2021-05-07 01:00:00,1057.5855554608256,905.6947447893951,895.9353400149824,963.1629934950014,844.2050212031214,876.2957863788146,952.4225905206305,849.9012756430977,846.1954025581975,898.3705207771377
2021-05-07 02:00:00,1062.1370770434198,909.5925752361761,899.7911689979247,967.3081495344466,847.838218871433,880.0670927888208,956.5215231829775,853.5589882311618,842.5692447664401,902.2368300259451
2021-05-07 03:00:00,1061.4736740244111,909.0244503928561,899.2291660409692,966.7039759672276,847.3086653456339,879.5174093450307,955.924086863371,853.0258615548285,842.5692447664401,901.6732995270701
2021-05-07 04:00:00,1060.383385584474,908.0907495633992,898.3055263986673,965.7110298437103,846.4383556380157,878.6140165548011,954.9422132598431,852.1496794519842,841.7038031357189,900.7471494028309
2021-05-07 05:00:00,1064.4330283613826,911.5587812156679,901.7361879272165,969.3991154453456,849.6709345520264,881.9694754899396,958.589172358661,855.4040701196913,844.9183006212545,904.1871355785759
2021-05-07 06:00:00,1065.5463916889378,912.512242909241,902.6793754984564,970.4130763016364,850.5596635127165,882.8919877043014,959.591826355915,856.298795759104,845.802058476965,905.1328867636457
2021-05-07 07:00:00,1064.704158290891,911.7909713690252,901.9658760922335,969.6460385554269,849.8873607756143,882.1941287234889,958.8333419849354,855.6219566743669,845.1335162648732,904.4174480433339
2021-05-07 08:00:00,1062.0447774929494,909.5135317797146,899.7129772821748,967.2240906033556,847.7645418591483,879.990615092294,956.4384016080761,853.4848140848898,843.0225713349131,902.1584257826238
2021-05-07 09:00:00,1064.1618984318745,911.3265910623111,901.5064997621998,969.1521923352649,849.454508328439,881.7448222563906,958.3450027323871,855.1861835650159,844.7030849776362,903.9568231138182
2021-05-07 10:00:00,1063.0946848795556,910.4126510969697,900.602408048836,968.1802609445207,848.6026178738921,880.860548890293,957.3839095225849,854.3285449987399,844.7030849776362,903.0502740504098
2021-05-07 11:00:00,1071.493943972404,917.6056056350096,907.717854182124,975.8296236738394,855.3072259918415,887.8200192742846,964.9479728386528,861.0783923095404,844.7030849776362,910.1850601926964
2021-05-07 12:00:00,1070.6747854619748,916.9040949589094,907.0239027048389,975.0836006604029,854.6533425078104,887.1412797176039,964.2102688613987,860.4200967613715,844.7030849776362,909.4892225332148
2021-05-07 13:00:00,1071.2805012619397,917.4228176419409,907.5370358394508,975.6352373956902,855.1368479009317,887.6431646010648,964.7557541966919,860.9068645962849,844.7030849776362,910.0037503800143
2021-05-07 14:00:00,1072.982274223746,918.8801813704583,908.9786955985988,977.1850739376878,856.495267814939,889.0532221307881,966.2883082339443,862.2744504181844,844.7030849776362,911.4493286162602
2021-05-07 15:00:00,1070.2709749286646,916.558279836888,906.6818139484305,974.7158428368776,854.3310055790627,886.8066897952964,963.8466119712028,860.0955848714289,844.7030849776362,909.1462039686817
2021-05-07 16:00:00,1070.2709749286646,916.558279836888,905.7190784482539,973.680867247815,853.4238573653021,886.8066897952964,963.8466119712028,860.0955848714289,844.7030849776362,908.180851722782
2021-05-07 17:00:00,1070.2709749286646,916.558279836888,904.7465689836077,972.6353842923653,852.5074995250052,886.8066897952964,963.8466119712028,860.0955848714289,844.7030849776362,907.2056989464664
2021-05-07 18:00:00,1070.2709749286646,916.558279836888,906.5352044813985,974.5582323410813,854.1928611810281,886.8066897952964,963.8466119712028,860.0955848714289,844.7030849776362,908.9991960124532
2021-05-07 19:00:00,1070.2709749286646,916.558279836888,905.5431470878152,973.4917346528592,853.2580840876602,886.8066897952964,963.8466119712028,860.0955848714289,844.7030849776362,908.0044421753076
2021-05-07 20:00:00,1067.856301241448,916.558279836888,907.5907926440293,975.6930279108155,855.1875008468778,886.8066897952964,963.8466119712028,860.0955848714289,844.7030849776362,908.0044421753076
2021-05-07 21:00:00,1066.690337412297,916.558279836888,908.5828500376123,976.7595255990375,856.1222779402453,886.8066897952964,963.8466119712028,861.0357268286583,845.6264019037513,908.0044421753076
2021-05-07 22:00:00,1067.1550662314623,916.558279836888,908.9786955985988,977.1850739376878,856.495267814939,887.1930480581605,964.2665344942891,861.4108573633167,845.9948190023492,908.0044421753076
2021-05-07 23:00:00,1066.116598129377,916.558279836888,908.0941518141723,976.2341572797162,855.6617966134633,886.3297042855878,963.3281891031953,860.5726027117964,845.1715659795567,908.0044421753076
2021-05-08 00:00:00,1066.116598129377,916.558279836888,909.5064896799147,977.7524717225555,856.9925876478642,887.7081924086463,964.8264311917379,861.911031409528,846.48604180048,908.0044421753076
2021-05-08 01:00:00,1066.116598129377,916.558279836888,908.3042920502519,976.4600656570248,855.8598035839799,886.5348080547628,963.5511109364389,860.7717460820476,845.3671454269607,908.0044421753076
2021-05-08 02:00:00,1070.3551265706726,916.558279836888,904.7074731257325,972.5933548268194,855.8598035839799,883.0241947033066,959.735518627902,857.3631525819428,842.0195530248866,908.0044421753076
2021-05-08 03:00:00,1068.5139160480044,914.9816285857457,904.7074731257325,972.5933548268194,855.8598035839799,883.0241947033066,959.735518627902,857.3631525819428,843.4704796230686,908.0044421753076
2021-05-08 04:00:00,1066.9662123562157,913.6563108493901,904.7074731257325,972.5933548268194,855.8598035839799,883.0241947033066,959.735518627902,857.3631525819428,844.6939882591525,908.0044421753076
2021-05-08 05:00:00,1066.4895728215329,913.248158544453,904.7074731257325,972.5933548268194,855.8598035839799,883.0241947033066,959.735518627902,857.3631525819428,845.0715020762337,908.0044421753076
2021-05-08 06:00:00,1066.116598129377,912.928775721146,904.7074731257325,972.5933548268194,855.8598035839799,883.0241947033066,959.735518627902,857.3631525819428,845.3671454269607,908.0044421753076
2021-05-08 07:00:00,1066.196909095187,912.9975469904638,904.7074731257325,972.5933548268194,855.8598035839799,883.0241947033066,959.735518627902,857.3631525819428,845.3034683975732,908.0044421753076
2021-05-08 08:00:00,1066.196909095187,917.9416929302812,904.7074731257325,972.5933548268194,855.8598035839799,883.0241947033066,959.735518627902,857.3631525819428,840.7505607963833,908.0044421753076
2021-05-08 09:00:00,1066.196909095187,919.5734212362065,904.7074731257325,974.32223163833,857.3811754512428,883.0241947033066,961.4415394176845,857.3631525819428,839.2586989650247,908.0044421753076
2021-05-08 10:00:00,1065.4289553827462,918.9110765823474,904.7074731257325,973.6204528500803,856.7636262433543,883.0241947033066,960.7490382547264,856.7456163554552,839.2586989650247,908.0044421753076
2021-05-08 11:00:00,1065.0771059391316,918.6076135035628,904.7074731257325,973.2989224346582,856.4806868660455,883.0241947033066,960.4317585216619,856.4626829257687,839.2586989650247,908.0044421753076
2021-05-08 12:00:00,1063.29835084117,917.0734729550202,904.7074731257325,971.6734434806301,855.0503027374474,883.0241947033066,958.8277686535216,855.0323288650411,839.2586989650247,908.0044421753076
2021-05-08 13:00:00,1063.29835084117,915.7420927788379,904.7074731257325,970.2627966802114,853.8089659675209,883.0241947033066,957.4357708243347,853.7910181890516,839.2586989650247,908.0044421753076
2021-05-08 14:00:00,1063.29835084117,916.513723029593,904.7074731257325,971.0803676218603,854.5284096096792,883.0241947033066,958.2425333503219,854.5104467079029,839.2586989650247,908.0044421753076
2021-05-08 15:00:00,1063.29835084117,916.513723029593,904.7074731257325,969.53025038787,853.1643420630205,883.0241947033066,958.2425333503219,853.1464078350848,840.6005337066654,908.0044421753076
2021-05-08 16:00:00,1063.29835084117,916.513723029593,902.4395845504646,967.0998663758594,851.0256599788485,883.0241947033066,958.2425333503219,851.0077707077986,842.7130167796535,908.0044421753076
2021-05-08 17:00:00,1064.779785575824,916.513723029593,901.1840147466512,965.7543343199952,849.8416226878956,883.0241947033066,958.2425333503219,849.8237583062997,843.8871221785896,908.0044421753076
2021-05-08 18:00:00,1066.49573314492,916.513723029593,899.7340469020987,964.2004754991694,848.4742626307975,883.0241947033066,958.2425333503219,848.4564269922536,845.247089822144,908.0044421753076
2021-05-08 19:00:00,1067.4337844826935,916.513723029593,898.9433686056027,963.3531446772747,847.728630977858,883.0241947033066,959.0853690620693,848.4564269922536,845.9905388006212,908.0044421753076
2021-05-08 20:00:00,1064.3507986835496,916.513723029593,901.5472372202303,963.3531446772747,850.1841515957456,883.0241947033066,956.3153175460232,848.4564269922536,843.5471302677008,908.0044421753076
2021-05-08 21:00:00,1064.6482295955263,916.513723029593,901.2953718533395,963.3531446772747,849.9466355406506,882.7775041211714,956.5825581375526,848.4564269922536,843.7828579925836,908.0044421753076
2021-05-08 22:00:00,1067.136353570717,916.513723029593,899.1939209788259,963.3531446772747,847.9649088433594,880.7192293136334,958.8181284705398,846.4781748496478,845.7548110757382,908.0044421753076
2021-05-08 23:00:00,1066.7760045812063,916.513723029593,899.4976619885667,963.3531446772747,848.25134507433,881.0167297101203,958.4943562154174,846.7641088729478,845.4692178705915,908.0044421753076
2021-05-09 00:00:00,1063.6758593063714,916.513723029593,902.1193003402703,963.3531446772747,850.723623049144,881.0167297101203,955.7088869729369,849.2320522111881,843.0122096612357,908.0044421753076
2021-05-09 01:00:00,1062.457536532313,916.513723029593,903.1537628488703,963.3531446772747,851.6991500031652,881.0167297101203,954.6142283960953,850.2058687771151,842.046632634312,908.0044421753076
2021-05-09 02:00:00,1062.0171099895783,916.513723029593,903.5283075577905,963.3531446772747,852.0523560942513,881.0167297101203,954.2185067509458,850.5584555931617,841.6975742724662,908.0044421753076
2021-05-09 03:00:00,1062.4689761827733,916.513723029593,903.1440385523587,963.3531446772747,851.689979720746,881.0167297101203,954.6245068803845,850.5584555931617,842.0556990852687,908.0044421753076
2021-05-09 04:00:00,1061.9999505138876,916.513723029593,903.5429064963517,963.3531446772747,852.0661232998756,881.0167297101203,954.2030890245117,850.5584555931617,841.6839745960309,908.0044421753076
2021-05-09 05:00:00,1063.3898680448558,916.513723029593,902.3619190114605,963.3531446772747,850.9524192126851,879.8651853570113,955.4519248656973,850.5584555931617,842.7855483873102,908.0044421753076
2021-05-09 06:00:00,1059.3859903836303,916.513723029593,905.7723348208692,963.3531446772747,854.168536296523,883.1905762839436,951.8544553643392,850.5584555931617,839.6122905523491,908.0044421753076
2021-05-09 07:00:00,1066.2383410095558,916.513723029593,899.9512445573366,963.3531446772747,848.6790860683541,877.5146112905252,958.0112674538061,850.5584555931617,845.0430946756107,908.0044421753076
2021-05-09 08:00:00,1078.1870559156987,926.7845609490768,899.9512445573366,963.3531446772747,839.2738308386625,867.7897941924564,968.747144294288,850.5584555931617,854.5130027002307,908.0044421753076
2021-05-09 09:00:00,1078.078379236322,926.6911449986355,899.8605332913064,963.3531446772747,839.1892355984182,867.7023246641287,968.6494986935362,850.4727229106346,854.4268714161383,907.9129191811355
2021-05-09 10:00:00,1076.167957609395,925.0489909224716,898.2659247200487,963.3531446772747,837.702140322556,866.1647024293266,966.9329918171744,848.9656325967459,852.9127741063144,906.3040412835945
2021-05-09 11:00:00,1070.242218670781,919.9553633089795,893.3197735828528,963.3531446772747,833.0894735387424,861.3953113058072,961.6087369551642,844.2909452758199,848.2163525105719,901.3136296014003
2021-05-09 12:00:00,1075.710371590969,924.6556606048274,897.8839825472921,963.3531446772747,837.3459498373194,865.7964096784755,966.5218524455904,848.6046528808441,852.550116068033,905.9186813081354
2021-05-09 13:00:00,1075.6989319405088,924.6458273468867,897.8744339929738,963.3531446772747,837.3370450751888,865.7872023597047,966.5115739613012,848.5956283879469,852.5410496170764,905.9090473087493
2021-05-09 14:00:00,1076.1851170850853,925.0637408093829,898.2802475515267,963.3531446772747,837.7154974657522,866.1785134074831,966.9484095436084,848.9791693360918,852.9263737827496,906.3184922826739
2021-05-09 15:00:00,1073.0735321597904,922.3890946494028,895.6830407767832,963.3531446772747,835.2934021661436,863.6741227016971,964.1526618168388,846.524507267961,850.4602991224372,903.6980444495528
2021-05-09 16:00:00,1073.0792519850206,922.3940112783731,895.6878150539425,963.3531446772747,835.2978545472089,863.6741227016971,964.1578010589834,846.5290195144095,850.4648323479155,903.7028614492458
2021-05-09 17:00:00,1075.6302940377445,924.5868277992396,897.8171426670598,963.3531446772747,837.283616502403,863.6741227016971,966.4499030555634,848.5414814305612,852.4866509113338,905.85124331243
2021-05-09 18:00:00,1071.1402312319415,920.7272740573562,894.0693350968874,963.3531446772747,833.7884973660191,863.6741227016971,962.4155979718973,844.9993679682768,848.9280689106988,902.0698985532385
2021-05-09 19:00:00,1072.867618451499,922.2120960064632,895.511166799043,963.3531446772747,835.1331164477874,863.6741227016971,963.9676490996264,846.3620663958055,850.2971030052108,903.5246324605965
2021-05-09 20:00:00,1075.9105654740301,924.8277426187966,898.0510822478731,963.3531446772747,837.5017831746104,863.6741227016971,966.7017259206583,848.762581506551,852.7087789597811,906.0872762973987
2021-05-09 21:00:00,1074.1145403517096,923.2839211220436,896.5519592198044,963.3531446772747,836.1037355200572,863.6741227016971,965.0880038871923,847.3457361216375,851.2853461595274,904.5747383937223
2021-05-09 22:00:00,1082.0021793443232,930.0639524724346,903.1356874226929,963.3531446772747,842.2435690093221,863.6741227016971,972.1750188048672,853.568123974491,857.5366640944002,911.2173809706967
2021-05-09 23:00:00,1085.5942295889658,933.1515954659417,906.1339334788313,966.5513017282267,845.0396643184296,863.6741227016971,975.4024628718005,856.401814744319,860.3835296949086,914.2424567780505
2021-05-10 00:00:00,1062.6291312892222,913.4113301491744,886.9652106836176,946.1044855505669,827.1633543406189,845.4036118734487,954.7684056604388,838.2851452525066,842.1826293986671,894.9022030097005
2021-05-10 01:00:00,1062.1031678300749,912.959224171008,886.9652106836176,945.6361976283911,826.7539380293973,844.9851672863545,954.2958294073142,837.8702240520932,841.7657790828331,894.4592583882572
2021-05-10 02:00:00,1063.482069325229,914.1444958822261,888.1167350290915,946.8638930220934,827.8272916129315,846.0821900105543,955.534767380428,838.958009626682,842.8586221573137,895.6205120650219
2021-05-10 03:00:00,1060.7677345755194,911.8113167502044,885.8499867827222,944.4472038815741,825.7144206495227,843.9227269075108,953.0959474901197,836.816729632632,840.7073865951893,893.3346118617459
2021-05-10 04:00:00,1056.5439658063244,908.1806631796287,882.3227061289023,940.6866006185942,822.426588008564,840.5623923674033,949.3009066288271,833.484689777954,837.3598549086669,889.7775289009483
2021-05-10 05:00:00,1055.3747788690703,907.1756572334293,881.3463149745015,939.645623128695,821.5164787706428,839.632213784297,948.250396422461,832.5623434835941,836.4332203001456,888.7928881311159
2021-05-10 06:00:00,1058.2543903494627,909.6509044059089,883.7510862629739,942.2094652614029,823.7580031380666,841.9231673019768,950.8377168535508,834.8340067168266,838.7154452992488,891.2179775454149
2021-05-10 07:00:00,1059.8793098480187,911.0476474810405,885.1080609044535,943.6562010801143,825.0228601078056,843.2159163643107,952.2977011070226,836.1158705748388,840.003268995739,892.5864173859516
2021-05-10 08:00:00,1058.4756768354969,909.8411171316858,883.9358832023406,942.4064861512543,823.9302552123497,842.0992178063755,951.0365419555961,835.0085748409496,838.8908250523265,891.4043358505066
2021-05-10 09:00:00,1055.8602136743748,907.5929257217082,881.7517028853954,940.0778266446891,821.8943470880513,840.0184146945204,948.686557827664,832.9452925053114,836.817949787316,889.201701200411
2021-05-10 10:00:00,1055.8602136743748,905.7279025764515,879.9397811662577,940.0778266446891,820.2054269380227,840.0184146945204,948.686557827664,831.2336636403995,836.817949787316,887.3744703940208
2021-05-10 11:00:00,1055.8602136743748,905.7279025764515,880.6730643172295,940.0778266446891,820.8889314604709,840.0184146945204,948.686557827664,831.2336636403995,836.817949787316,888.1139491193493
2021-05-10 12:00:00,1055.8602136743748,905.7279025764515,880.6730643172295,940.0778266446891,820.8889314604709,840.0184146945204,948.686557827664,831.2336636403995,836.817949787316,888.1139491193493
2021-05-10 13:00:00,1055.8602136743748,905.7279025764515,881.4405579654582,940.0778266446891,821.604324114481,840.0184146945204,948.686557827664,831.2336636403995,836.817949787316,888.8879273894587
2021-05-10 14:00:00,1066.3489847571395,914.7252797958629,881.4405579654582,949.4164313159887,813.5228988030395,848.3630428403014,948.686557827664,831.2336636403995,845.130784952042,888.8879273894587
2021-05-10 15:00:00,1068.268350832565,916.3717320319234,883.0270996405069,951.1253256046016,812.0612358675725,849.8900469143414,950.3941383865009,832.7298358293817,846.6519711501085,888.8879273894587
2021-05-10 16:00:00,1069.4086800891414,917.3499183604066,883.9696920474476,952.1406098584245,812.0612358675725,850.7972669818591,951.4086421302804,833.6187381298947,847.5557347148421,888.8879273894587
2021-05-10 17:00:00,1067.0094724948597,915.291853065331,881.9865149536367,950.0044919976586,812.0612358675725,848.8885118893094,949.2741664317346,831.7485228936671,845.6542519672591,886.8937162842333
2021-05-10 18:00:00,1063.4417096723043,912.2313889088895,879.0374139576643,946.8279590847083,812.0612358675725,846.0500807869769,946.100075510603,828.9674028247358,842.8266352696772,883.9282070642278
2021-05-10 19:00:00,1064.0231646892719,912.7301670862846,879.5180427592236,947.3456535309649,812.5052442935968,846.5126731976422,946.6173719740159,829.4206549878689,843.2874652061506,884.4115099909063
2021-05-10 20:00:00,1062.9731585421268,911.8294608630275,878.6501111369906,946.4107878318998,811.7034426699028,845.6773121453729,945.6832249624164,828.6021607903665,842.4552868742669,883.5387493660309
2021-05-10 21:00:00,1072.0224050683228,919.591998905394,886.1301885049394,954.4677217867403,818.6135932224868,852.8766872356243,953.7339650677543,835.6561726107726,849.6272323904435,876.0805470741203
2021-05-10 22:00:00,1060.602176919543,909.7956081008355,876.6902655384016,944.2998007694963,809.892922874466,843.7910129950887,943.5738607426772,826.7539480863301,840.5761745119498,885.5139047854475
2021-05-10 23:00:00,1055.656986678154,905.5535723396926,872.6025875756304,939.8968848964837,806.1166958725554,839.8567319102108,939.1743296557934,822.8991044464831,836.6568830134036,889.6620653866847
2021-05-11 00:00:00,1066.2417260646894,914.6332721709068,881.3518982836175,949.3209342822137,814.1993735307552,848.2777102596935,948.5911342082,831.1500540180743,845.0457774880326,880.8302584202092
2021-05-11 01:00:00,1056.3739263592684,906.1685706749265,873.1952075542512,940.535207174877,806.6641625726039,840.4271128437488,939.8121612174762,823.4579687641319,837.2250907991515,889.0582696837217
2021-05-11 02:00:00,1060.0376574855952,909.3113574431713,876.2236356339762,943.797184802258,809.4618467326959,843.3418941497836,943.0716311665495,826.3138974425125,840.1287668066369,885.9854821909786
2021-05-11 03:00:00,1064.1530041590795,912.8415447375469,879.625367637241,947.4612552034292,812.6043918062035,846.615970532062,946.7328847765248,829.5218666359466,843.3903689783723,882.5591540289195
2021-05-11 04:00:00,1056.769089963033,906.5075461352923,873.5218484873498,940.8870383519445,806.9659158718438,840.7414960354632,940.1637219207663,823.7660042148051,837.5382761928714,888.7258191293464
2021-05-11 05:00:00,1054.663432474404,904.7012911822022,871.7813189438402,939.0122807941428,805.3580018630388,839.0662827424723,938.290405601807,822.1246153133627,835.8694454520513,890.5001787200615
2021-05-11 06:00:00,1054.663432474404,907.0838044179136,874.0771380736168,939.0122807941428,807.4788964805509,841.2759474613772,940.7613751163593,824.2896644809489,838.0706913621947,888.161223430737
2021-05-11 07:00:00,1054.663432474404,907.1661270297159,874.1564651573686,939.0122807941428,807.5521794246514,841.3522976650787,940.8467541443006,824.3644730903974,838.1467506720975,888.0806254570739
2021-05-11 08:00:00,1054.663432474404,910.8125344819317,877.6701883376962,939.0122807941428,810.7981827721845,844.734162570231,944.6285428525471,827.6780544383486,841.5157306931085,884.5252244406869
2021-05-11 09:00:00,1054.663432474404,911.1708799686037,878.0154944669717,939.0122807941428,810.7981827721845,845.0665105157574,945.0001927388821,828.0036919147741,841.8468123950406,884.1773581633572
2021-05-11 10:00:00,1054.663432474404,908.2702185291921,875.2203813394603,939.0122807941428,810.7981827721845,842.3762886323763,941.9918375778736,825.3677885583033,841.8468123950406,887.0010763874099
2021-05-11 11:00:00,1054.663432474404,902.6335408739741,869.7888092519418,939.0122807941428,810.7981827721845,837.148545273017,941.9918375778736,820.2455990642593,841.8468123950406,892.540133957314
2021-05-11 12:00:00,1056.028806256891,902.6335408739741,869.7888092519418,940.2279318825866,811.8478470987915,837.148545273017,943.211346018901,820.2455990642593,842.9366724689959,893.6956219179267
2021-05-11 13:00:00,1055.3371796410977,902.0423776618748,869.2191570918553,939.6121469165428,811.3161423046596,836.6002702526266,942.5936071207198,820.2455990642593,842.3846066213091,893.1103124312211
2021-05-11 14:00:00,1053.8379925720687,900.7609575675247,867.9843648893217,938.2773560954338,810.163605757192,835.4118156702385,941.2545809076704,820.2455990642593,841.1879349473088,891.8415810177512
2021-05-11 15:00:00,1056.5396039403226,903.0701417686981,870.2095232572874,940.682717061417,812.2405352500426,837.5534712893152,943.667574265402,820.2455990642593,843.3443981835082,894.1278995704528
2021-05-11 16:00:00,1055.949393226464,902.5656631187262,869.7234014100677,940.1572270410896,811.7867963988467,837.0855919686151,943.1404168256096,819.7873883746101,842.8732838992693,893.6284162913423
2021-05-11 17:00:00,1055.1332661694657,901.8680839893532,869.0512055600121,939.4305939697106,811.1593788603691,836.4386213798621,942.4114780926952,819.1537873015566,842.2218400923748,892.9377446226842
2021-05-11 18:00:00,1055.541171943987,902.2167387148849,869.3871735523678,939.7937700502387,811.4729663523979,836.761981617505,942.7758065583162,819.4704653656217,842.5474360744338,893.2829469530419
2021-05-11 19:00:00,1056.6531816496042,903.1672215541034,870.3030705354755,940.7838401880524,812.3278508783781,837.643508051132,943.7690182633445,820.3337752346958,843.435057468332,894.2240180673452
2021-05-11 20:00:00,1057.465974300521,903.8619506222373,870.9725200313803,941.5075044940761,812.9527050110257,838.2878353472172,944.4949788107873,820.9647876381873,844.0838397065737,894.9118678962018
2021-05-11 21:00:00,1056.3238735464606,902.8857476611396,870.0318388217066,940.4906429997404,812.0746872591801,837.3824547561271,943.4748907382422,820.0781165529651,843.1721992252269,893.9453313418526
2021-05-11 22:00:00,1056.091210589344,902.6868805586817,869.8402080297922,940.2834931476725,811.8958219482003,837.1980152266984,943.2670835840713,819.8974884289189,842.9864844627917,893.748433430616
2021-05-11 23:00:00,1057.2669234876166,903.6918132746562,870.8085735854966,941.3302809817553,812.7996798539824,838.1300412629356,944.3171929548963,820.8102543365807,843.9249546185081,894.743415256484
2021-05-12 00:00:00,1059.0040320542792,905.1765951737093,872.2393277304465,942.8769035600518,814.1351243434375,839.5071039916666,945.8687230832743,822.158860343954,845.3115384940843,896.2134947766866
2021-05-12 01:00:00,1059.9975977912434,906.025838824956,873.0576693837684,943.7615179309105,814.8989521857526,840.294736020646,946.756144402246,822.9302161171656,846.1046162882068,897.0543291781271
2021-05-12 02:00:00,1059.7518880361185,905.8158200593866,872.8552927117823,943.5427519526191,814.7100568312627,840.0999538680726,946.5366842630069,822.7394590981795,845.9084873927154,896.8463900280616
2021-05-12 03:00:00,1060.6781796060454,906.6075615674697,873.6182245909633,944.367469234906,815.422166020307,840.8342554663516,947.3640184354276,823.4585865032,846.6478660243058,897.6302916752121
2021-05-12 04:00:00,1060.9414959192854,906.832629420526,873.8351027492038,944.6019110902434,815.6245968448674,841.0429949129174,947.5992041924528,823.6630123915354,846.8580487158899,897.8531308960062
2021-05-12 05:00:00,1058.696062676985,904.9133604135772,871.9856714699586,942.6027051584734,813.8983653890916,839.2629666019828,945.5936546294887,821.9197680037994,845.0657131145297,895.9528665792911
2021-05-12 06:00:00,1058.9983272893796,905.1717190641654,872.2346290511686,942.8718243621443,814.1307386665751,839.5025816381017,945.8636277686887,822.1544314439062,845.3069848725231,896.2086669506043
2021-05-12 07:00:00,1060.6209542239537,906.5586485558556,873.5710914098858,944.3165190123964,815.378172615037,840.7888910358674,947.3129065440196,823.41415951945,846.6021879396974,897.5818630024952
2021-05-12 08:00:00,1059.8661574719197,905.9134910933963,872.9494097244154,943.6444909531693,814.797904241196,840.1905389841068,946.6387460890788,822.8281722912051,845.9996988231314,896.9430939189872
