reference_coin,trading_coin,trading_type,is_sharpe,is_return,is_trades,oos_trades,oos_total_return,oos_mean_return
HIGH,GTC,both,16.597119,0.677853,5,341,-0.898931,-0.002636
IDEX,GTC,both,2.477426,2.777438,99,322,-1.655999,-0.005143
ILV,GTC,both,2.691185,2.389911,81,285,-1.361967,-0.004779
MBOX,GTC,both,2.295896,2.570273,116,289,-0.948264,-0.003281
PEOPLE,GTC,both,14.839662,0.011909,2,262,-0.572279,-0.002184
PORTO,GTC,both,4.014854,1.730231,32,349,-0.289730,-0.000830
QI,GTC,both,3.951012,1.732008,33,287,-1.851270,-0.006450
RARE,GTC,both,2.501257,1.692374,60,343,-0.858713,-0.002504
RAY,GTC,both,2.293195,2.519070,111,262,-1.041332,-0.003975
SANTOS,GTC,both,4.613156,0.536148,17,349,-1.383123,-0.003963
SYS,GTC,both,2.309409,1.630356,97,311,-0.819968,-0.002637
USDP,GTC,both,2.015787,1.426284,114,333,0.527960,0.001585
VOXEL,GTC,both,8.761992,0.598888,9,341,-2.195853,-0.006439
YGG,GTC,both,3.819507,4.848834,79,286,-2.573056,-0.008997
ALCX,HBAR,both,7.186994,0.600616,13,309,-0.191832,-0.000621
CHESS,HBAR,both,2.042631,0.273708,50,317,-1.462551,-0.004614
CITY,HBAR,both,2.473370,0.260871,33,341,-0.618502,-0.001814
CVX,HBAR,both,454.946738,0.041114,2,302,-0.973138,-0.003222
ENS,HBAR,both,3.111891,0.284495,29,285,-0.083875,-0.000294
FXS,HBAR,both,2.302415,0.090903,13,361,-0.728448,-0.002018
PORTO,HBAR,both,4.997180,0.475489,26,342,-0.411278,-0.001203
RAD,HBAR,both,2.211635,0.389480,72,351,-0.110666,-0.000315
SANTOS,HBAR,both,5.527603,0.323544,16,343,-1.138818,-0.003320
VOXEL,HBAR,both,5.845669,0.109876,8,321,-2.395085,-0.007461
ACM,HIGH,both,8.284633,0.170403,6,369,-1.849755,-0.005013
ALCX,HIGH,both,8.933293,0.416459,7,327,-2.843138,-0.008695
AMP,HIGH,both,2.389276,0.057810,8,349,-2.004215,-0.005743
ASR,HIGH,both,9.816091,0.273408,5,357,-1.792586,-0.005021
BCH,HIGH,both,2.794420,0.060307,8,330,-2.813006,-0.008524
BNB,HIGH,both,4.942715,0.129907,8,318,-3.179093,-0.009997
C98,HIGH,both,5.877405,0.163506,7,316,-4.017628,-0.012714
DUSK,HIGH,both,10.381489,0.273699,9,340,-3.413294,-0.010039
DYDX,HIGH,both,17.412168,0.459189,8,321,-3.542988,-0.011037
EUR,HIGH,both,12.065774,0.407289,9,459,-1.666430,-0.003631
FARM,HIGH,both,5.968890,0.204109,9,338,-3.227429,-0.009549
FET,HIGH,both,2.529200,0.046352,8,333,-1.976897,-0.005937
FXS,HIGH,both,7.111794,0.235644,6,361,-1.771579,-0.004907
GHST,HIGH,both,3.262181,0.080992,10,405,-3.002736,-0.007414
IDEX,HIGH,both,4.797504,0.160227,7,313,-2.679022,-0.008559
ILV,HIGH,both,8.617420,0.096988,6,282,-2.724597,-0.009662
IOTA,HIGH,both,5.541225,0.163248,8,324,-2.784866,-0.008595
JASMY,HIGH,both,6.558338,0.168949,6,313,-2.804337,-0.008960
KSM,HIGH,both,3.673944,0.094901,10,323,-3.565979,-0.011040
LSK,HIGH,both,3.281143,0.084263,9,326,-2.000720,-0.006137
MOVR,HIGH,both,3.036760,0.058855,9,313,-3.367165,-0.010758
PAXG,HIGH,both,2.938628,0.047371,9,394,-1.104891,-0.002804
QNT,HIGH,both,2.486332,0.050377,12,362,-2.868839,-0.007925
QUICK,HIGH,both,7.409502,0.291022,7,326,-1.989728,-0.006103
RLC,HIGH,both,6.893758,0.172263,10,342,-2.934796,-0.008581
RVN,HIGH,both,3.682272,0.091445,7,317,-3.532689,-0.011144
SNX,HIGH,both,4.895284,0.143560,9,325,-3.879199,-0.011936
SPELL,HIGH,both,2.221683,0.006570,2,318,-3.079244,-0.009683
SUSHI,HIGH,both,12.736430,0.696217,7,311,-2.798337,-0.008998
TKO,HIGH,both,10.887988,0.169246,8,331,-2.363127,-0.007139
TUSD,HIGH,both,4.805295,0.144440,6,304,-0.540611,-0.001778
UMA,HIGH,both,7.502669,0.243899,7,322,-2.380122,-0.007392
UNI,HIGH,both,4.236345,0.078486,9,333,-4.023953,-0.012084
USDC,HIGH,both,8.945259,0.314920,8,306,-1.108275,-0.003622
USDP,HIGH,both,7.589100,0.224968,5,319,-0.271828,-0.000852
VOXEL,HIGH,both,7.995567,0.144840,5,334,-3.783550,-0.011328
VTHO,HIGH,both,2.593146,0.056422,8,323,-1.708868,-0.005291
XTZ,HIGH,both,3.248306,0.083632,6,331,-2.390012,-0.007221
XVG,HIGH,both,3.277388,0.093476,10,348,-2.495438,-0.007171
ATA,HIVE,both,2.943020,6.426911,170,313,-1.030251,-0.003292
AUCTION,HIVE,both,2.104593,0.423543,57,355,-1.868851,-0.005264
CHESS,HIVE,both,2.536796,0.754307,59,315,-0.538289,-0.001709
CVX,HIVE,both,4.081598,0.008380,2,316,-1.218614,-0.003856
FARM,HIVE,both,2.500654,1.986286,119,328,-1.406654,-0.004289
FXS,HIVE,both,4.272090,0.126618,12,363,-1.102905,-0.003038
USDP,HIVE,both,3.921127,3.789832,99,322,0.149242,0.000463
VOXEL,HIVE,both,11.940488,0.319895,7,327,-1.172019,-0.003584
XVG,HIVE,both,2.291332,3.105570,172,342,-1.468555,-0.004294
FLUX,HOT,both,3.713171,0.076361,13,265,-0.814158,-0.003072
FXS,HOT,both,4.204322,0.145521,14,334,-1.735916,-0.005197
PEOPLE,HOT,both,119.515229,0.018302,2,245,-0.992509,-0.004051
SANTOS,HOT,both,3.945794,0.132173,11,321,-0.803232,-0.002502
VOXEL,HOT,both,5.254897,0.127058,7,320,-1.773265,-0.005541
ALCX,ICP,both,2.222695,0.104163,14,304,-0.755402,-0.002485
ATM,ICP,both,2.371465,3.318134,164,337,-1.398275,-0.004149
DOT,ICP,both,2.204570,2.762179,143,232,-0.672599,-0.002899
FLUX,ICP,both,2.246078,0.072449,13,306,-1.549167,-0.005063
FUN,ICP,both,2.311436,2.785684,194,330,0.106411,0.000322
SANTOS,ICP,both,2.812448,0.097237,15,344,-2.069571,-0.006016
VOXEL,ICP,both,2.339808,0.051514,11,337,-2.684121,-0.007965
BICO,ICX,both,2.007246,0.087618,16,270,-0.870300,-0.003223
DYDX,ICX,both,2.143805,0.632152,85,266,-0.641315,-0.002411
ENS,ICX,both,3.345686,0.656060,30,276,-0.194844,-0.000706
GALA,ICX,both,2.854892,1.304268,82,208,-1.030387,-0.004954
ILV,ICX,both,2.051770,0.623740,74,250,-0.719015,-0.002876
JASMY,ICX,both,2.097198,0.193821,29,281,-1.416987,-0.005043
MLN,ICX,both,2.273310,1.538542,164,328,-0.336691,-0.001026
PEOPLE,ICX,both,42.502182,0.086206,2,257,-0.052058,-0.000203
PHA,ICX,both,2.220156,1.778932,175,337,-1.178938,-0.003498
QUICK,ICX,both,2.145494,0.915105,110,295,-1.119183,-0.003794
RAD,ICX,both,2.124279,0.425413,79,338,-0.355979,-0.001053
RAY,ICX,both,2.345326,0.958115,103,257,-1.216946,-0.004735
YGG,ICX,both,2.843044,0.985503,84,269,-1.093271,-0.004064
ADX,IDEX,both,2.188322,0.376096,50,369,0.783717,0.002124
FET,IDEX,both,2.329117,1.141070,102,329,-0.701698,-0.002133
1INCH,ILV,both,2.765317,0.887408,66,265,0.913939,0.003449
ACM,ILV,both,3.802141,2.251478,63,317,0.875057,0.002760
ADX,ILV,both,2.934470,0.754321,42,327,-0.923704,-0.002825
ALGO,ILV,both,3.116919,1.487027,75,241,-0.158680,-0.000658
ASR,ILV,both,3.015334,1.332857,73,312,1.869161,0.005991
ATM,ILV,both,2.405817,0.877570,72,330,0.536236,0.001625
AUCTION,ILV,both,3.909807,1.426969,45,322,-0.224629,-0.000698
AVA,ILV,both,3.225563,1.432981,82,323,-0.765784,-0.002371
BAKE,ILV,both,2.020801,0.687961,69,255,-0.285018,-0.001118
BAR,ILV,both,2.843005,1.180613,76,328,0.264347,0.000806
CAKE,ILV,both,2.431287,0.897804,78,272,0.150673,0.000554
CELO,ILV,both,2.345024,0.870045,82,257,0.526157,0.002047
CELR,ILV,both,3.483466,1.626975,69,243,-0.416419,-0.001714
CFX,ILV,both,2.241890,0.720332,79,279,-0.353958,-0.001269
CHESS,ILV,both,3.298312,1.039990,51,298,0.171828,0.000577
CKB,ILV,both,2.043147,0.564937,82,262,0.275760,0.001053
COS,ILV,both,2.781679,1.287830,86,298,0.520375,0.001746
CTK,ILV,both,2.498799,0.793796,81,271,0.526354,0.001942
DCR,ILV,both,2.546657,1.034056,74,293,0.939896,0.003208
DF,ILV,both,2.745159,1.358178,68,298,0.595792,0.001999
DIA,ILV,both,2.714575,1.183637,73,295,0.034447,0.000117
DYDX,ILV,both,3.439613,1.458551,61,281,-0.080182,-0.000285
FET,ILV,both,2.712870,1.139324,83,270,0.351906,0.001303
FIO,ILV,both,3.104646,1.179289,80,293,0.118393,0.000404
FLM,ILV,both,2.141355,0.771987,66,251,-0.729874,-0.002908
FORTH,ILV,both,2.342969,0.804761,89,310,0.347924,0.001122
FUN,ILV,both,3.770184,2.022890,85,270,1.588271,0.005882
FXS,ILV,both,2.409942,0.059639,13,348,0.828914,0.002382
ICP,ILV,both,2.079583,0.738580,64,246,0.569427,0.002315
IDEX,ILV,both,3.618662,1.693600,78,276,0.806059,0.002921
INJ,ILV,both,3.951964,1.476124,79,307,0.031969,0.000104
IOST,ILV,both,2.536031,1.049162,67,239,0.254422,0.001065
IOTA,ILV,both,2.502016,0.694861,78,263,-0.784511,-0.002983
JUV,ILV,both,2.444671,0.906877,85,334,0.713104,0.002135
LAZIO,ILV,both,3.065413,0.927380,52,318,1.097211,0.003450
LSK,ILV,both,2.403602,0.722546,86,287,0.093439,0.000326
MLN,ILV,both,3.251999,1.671871,88,312,0.304443,0.000976
MOVR,ILV,both,2.866851,0.596874,31,267,0.101557,0.000380
MTL,ILV,both,2.277569,0.853050,72,296,-0.188856,-0.000638
OG,ILV,both,3.172764,1.486364,77,315,0.988480,0.003138
ONE,ILV,both,2.629916,1.007356,80,230,-0.106392,-0.000463
OXT,ILV,both,2.836800,1.093229,87,312,0.039714,0.000127
PERP,ILV,both,2.499852,0.991181,78,289,0.520484,0.001801
PORTO,ILV,both,2.959283,0.543147,30,319,1.620029,0.005078
PSG,ILV,both,3.144229,1.495655,73,306,0.732579,0.002394
PUNDIX,ILV,both,2.274330,0.783066,72,279,0.503242,0.001804
QI,ILV,both,3.872979,0.549515,24,262,-0.219150,-0.000836
QUICK,ILV,both,2.742546,1.196200,78,263,-0.516183,-0.001963
RAD,ILV,both,3.139151,1.202694,73,335,1.125610,0.003360
REQ,ILV,both,2.600950,0.765114,76,266,1.390842,0.005229
RLC,ILV,both,2.469590,1.087121,76,293,-0.622025,-0.002123
RUNE,ILV,both,2.099513,0.564304,75,243,-0.237534,-0.000978
SHIB,ILV,both,2.332306,0.903841,71,225,0.862274,0.003832
STX,ILV,both,2.025324,0.679300,73,266,0.400536,0.001506
SUSHI,ILV,both,2.047951,0.662777,79,246,0.755083,0.003069
SXP,ILV,both,2.955945,1.128815,70,255,-0.005203,-0.000020
UMA,ILV,both,2.076195,0.687852,89,280,0.484364,0.001730
USDC,ILV,both,2.057576,0.506911,105,303,1.104589,0.003646
USDP,ILV,both,2.316056,0.575015,91,306,1.575605,0.005149
UTK,ILV,both,3.070839,1.446857,82,280,0.556888,0.001989
VOXEL,ILV,both,4.108850,0.049806,8,316,-0.301865,-0.000955
WAN,ILV,both,2.044160,0.718574,73,256,-0.437221,-0.001708
XLM,ILV,both,2.419541,1.000669,83,246,0.133938,0.000544
XTZ,ILV,both,2.119018,0.712541,69,260,0.246753,0.000949
XVG,ILV,both,2.049610,0.675743,79,300,0.009242,0.000031
XVS,ILV,both,2.481907,0.748354,71,287,-0.388545,-0.001354
YFI,ILV,both,3.686263,1.767294,71,267,0.523042,0.001959
YGG,ILV,both,2.116216,0.666848,69,271,-0.106443,-0.000393
ZEC,ILV,both,2.975995,0.833717,71,270,0.025295,0.000094
CKB,INJ,both,2.290293,6.402342,308,323,-1.555947,-0.004817
VOXEL,INJ,both,6.013482,0.127659,11,338,-2.429573,-0.007188
ADX,IOST,both,4.050979,0.521751,45,330,-0.174506,-0.000529
ALCX,IOST,both,2.940689,0.142126,14,291,-0.313222,-0.001076
AMP,IOST,both,4.363590,0.271990,23,346,-0.452204,-0.001307
AUCTION,IOST,both,2.450594,0.349060,42,332,-0.849001,-0.002557
BICO,IOST,both,2.830133,0.103693,17,276,-1.181957,-0.004282
CHESS,IOST,both,4.592598,0.738458,49,301,-1.198618,-0.003982
CITY,IOST,both,3.356961,0.337872,38,330,-0.414401,-0.001256
DYDX,IOST,both,2.801971,0.726934,75,250,-0.966570,-0.003866
ENS,IOST,both,4.949449,0.447526,25,257,0.394123,0.001534
FARM,IOST,both,2.148115,1.028146,115,310,-0.258577,-0.000834
FLUX,IOST,both,5.317947,0.181494,13,313,-1.063232,-0.003397
FXS,IOST,both,11.309819,0.411025,13,345,-1.510725,-0.004379
HIGH,IOST,both,3.202114,0.054447,9,310,-0.438929,-0.001416
JASMY,IOST,both,2.498867,0.193376,29,276,-1.583433,-0.005737
LPT,IOST,both,2.267447,2.087325,177,240,-1.502722,-0.006261
MBOX,IOST,both,2.174141,0.949127,103,256,-0.817437,-0.003193
MOVR,IOST,both,2.235676,0.228098,40,289,-0.761247,-0.002634
PHA,IOST,both,2.503416,2.061496,158,306,-0.090079,-0.000294
POWR,IOST,both,3.496985,0.278087,28,281,-0.797757,-0.002839
PYR,IOST,both,2.466592,0.164915,28,279,-0.320794,-0.001150
QI,IOST,both,3.417322,0.323327,28,277,-1.879138,-0.006784
QUICK,IOST,both,2.256688,1.130769,103,287,-0.701125,-0.002443
RAD,IOST,both,2.220868,0.361403,68,340,-0.569218,-0.001674
RAY,IOST,both,2.184700,0.897151,98,256,-0.936256,-0.003657
SHIB,IOST,both,2.018709,1.946254,154,227,0.427670,0.001884
THETA,IOST,both,2.352612,52.966141,456,201,-0.023332,-0.000116
UMA,IOST,both,2.088326,15.741009,406,287,-0.462462,-0.001611
VOXEL,IOST,both,9.245174,0.328089,10,320,-0.859352,-0.002685
WAXP,IOST,both,2.250541,0.847401,90,230,-0.224522,-0.000976
YGG,IOST,both,2.546961,0.467282,73,266,-1.214970,-0.004568
ACM,IOTA,both,2.812809,12.779173,266,362,-0.177975,-0.000492
AMP,IOTA,both,2.318053,0.140832,29,352,-0.681977,-0.001937
AR,IOTA,both,2.020275,1.868185,198,291,-0.664609,-0.002284
AUCTION,IOTA,both,2.389942,0.282680,60,341,-0.234123,-0.000687
BAR,IOTA,both,3.672817,12.827746,202,352,-0.716484,-0.002035
BICO,IOTA,both,2.525381,0.075853,20,306,-1.547678,-0.005058
C98,IOTA,both,2.367817,1.188972,130,239,-0.396015,-0.001657
CHESS,IOTA,both,3.003700,0.576055,59,322,-1.227835,-0.003813
CITY,IOTA,both,2.524408,0.221172,36,366,-0.985194,-0.002692
DEXE,IOTA,both,2.821342,2.352117,132,314,0.153717,0.000490
DYDX,IOTA,both,2.853152,0.873545,87,252,-0.245732,-0.000975
ENS,IOTA,both,6.029179,0.865991,31,283,0.297897,0.001053
FARM,IOTA,both,2.626818,1.556813,120,333,-0.443740,-0.001333
FLUX,IOTA,both,3.679921,0.143669,13,310,-0.785807,-0.002535
GALA,IOTA,both,2.705377,0.708652,80,217,-0.741495,-0.003417
GTC,IOTA,both,3.344169,4.004559,178,252,-0.355992,-0.001413
HIGH,IOTA,both,6.825619,0.107112,8,324,-0.487229,-0.001504
IDEX,IOTA,both,3.607207,1.260629,88,321,-0.222378,-0.000693
MBOX,IOTA,both,2.712718,1.616332,112,297,-0.598381,-0.002015
MLN,IOTA,both,4.034822,4.780020,166,362,-0.385715,-0.001066
MOVR,IOTA,both,6.589354,1.042526,39,310,-0.867764,-0.002799
PHA,IOTA,both,2.323133,1.769509,163,349,-0.833634,-0.002389
PORTO,IOTA,both,4.137188,0.370787,35,360,-0.133262,-0.000370
POWR,IOTA,both,2.230627,0.162513,28,299,0.054149,0.000181
RAY,IOTA,both,2.644096,1.584476,92,246,0.204693,0.000832
REQ,IOTA,both,2.652138,1.463760,114,326,0.367580,0.001128
SHIB,IOTA,both,3.022466,4.662256,162,233,0.702919,0.003017
YGG,IOTA,both,2.368576,0.502129,82,276,-1.010864,-0.003663
ADX,IOTX,both,2.217014,0.626712,54,354,-1.050951,-0.002969
AGLD,IOTX,both,3.085708,2.056472,68,304,-1.116739,-0.003673
ALCX,IOTX,both,5.027150,0.345225,19,299,-0.117840,-0.000394
AMP,IOTX,both,3.571181,0.306338,24,345,-1.148645,-0.003329
AR,IOTX,both,2.223052,36.411815,197,277,-0.498616,-0.001800
ATA,IOTX,both,2.048047,18.257037,163,253,-1.201638,-0.004750
AUCTION,IOTX,both,2.565359,0.859360,52,357,-2.388593,-0.006691
BAKE,IOTX,both,2.390189,29.536648,180,241,-0.903984,-0.003751
BAR,IOTX,both,2.018353,26.103755,206,340,-0.658963,-0.001938
CHESS,IOTX,both,4.326480,3.898102,54,322,-1.294155,-0.004019
CITY,IOTX,both,3.158748,0.262210,29,334,-0.928089,-0.002779
DEXE,IOTX,both,2.115057,9.846518,142,313,-0.097500,-0.000312
DF,IOTX,both,2.998096,2.440358,84,331,-0.547845,-0.001655
DYDX,IOTX,both,2.941532,3.614435,85,254,-0.526821,-0.002074
ENS,IOTX,both,3.715672,0.433669,33,274,-1.105945,-0.004036
FARM,IOTX,both,2.479009,2.679455,117,320,-1.338313,-0.004182
FIDA,IOTX,both,3.073571,2.292879,67,333,-0.746482,-0.002242
GALA,IOTX,both,3.049548,3.660031,87,211,-2.180713,-0.010335
GNO,IOTX,both,3.052267,4.267895,112,273,0.573034,0.002099
GTC,IOTX,both,2.121717,24.268330,160,241,-0.297174,-0.001233
IDEX,IOTX,both,2.218763,1.466169,102,301,-0.553353,-0.001838
ILV,IOTX,both,3.014999,2.639944,79,258,-0.340132,-0.001318
JASMY,IOTX,both,2.842253,0.249977,32,293,-1.750798,-0.005975
LAZIO,IOTX,both,3.088763,1.739983,59,332,0.034926,0.000105
LPT,IOTX,both,2.052315,24.421709,190,259,-1.290483,-0.004983
MASK,IOTX,both,2.042783,25.455850,185,225,-0.249408,-0.001108
MINA,IOTX,both,2.889632,4.695472,106,274,-0.281182,-0.001026
MLN,IOTX,both,2.241582,18.125653,171,352,-0.049841,-0.000142
PHA,IOTX,both,2.181554,15.824813,162,334,-1.322130,-0.003958
PYR,IOTX,both,3.627905,0.300632,27,307,-0.502965,-0.001638
QI,IOTX,both,3.260173,0.339406,29,300,-3.218235,-0.010727
QUICK,IOTX,both,3.036505,4.686098,122,297,-1.314829,-0.004427
RAD,IOTX,both,2.255367,0.706164,76,341,-0.549091,-0.001610
RARE,IOTX,both,2.984729,1.807279,72,336,-1.426603,-0.004246
RAY,IOTX,both,3.166915,5.155157,112,258,-0.915796,-0.003550
REQ,IOTX,both,2.524247,2.779179,115,320,0.435391,0.001361
SYS,IOTX,both,3.477530,4.109907,80,292,0.346155,0.001185
VOXEL,IOTX,both,7.612654,0.178618,8,328,-1.131048,-0.003448
XEC,IOTX,both,2.009004,1.213806,91,247,0.321329,0.001301
YGG,IOTX,both,2.499910,1.795567,82,285,-1.332956,-0.004677
ALCX,JASMY,both,4.443355,0.423037,23,329,0.243855,0.000741
AMP,JASMY,both,3.686183,0.447964,27,335,-0.910234,-0.002717
AUCTION,JASMY,both,5.720106,0.882508,24,331,-1.376477,-0.004159
AVA,JASMY,both,6.712164,1.186813,28,342,-0.598503,-0.001750
CVX,JASMY,both,8.929189,0.047841,2,312,-1.024877,-0.003285
DEGO,JASMY,both,3.713970,0.396392,27,299,-0.885740,-0.002962
DUSK,JASMY,both,3.325802,0.473296,30,309,-1.611647,-0.005216
EUR,JASMY,both,6.631917,1.845217,35,475,-1.761547,-0.003709
FUN,JASMY,both,4.310170,0.685662,29,331,0.150634,0.000455
FXS,JASMY,both,7.487429,0.894501,14,334,-1.537933,-0.004605
GTC,JASMY,both,2.738848,0.297624,27,289,0.150674,0.000521
ILV,JASMY,both,2.684703,0.256869,23,276,-0.695148,-0.002519
MBOX,JASMY,both,4.510346,0.543338,24,278,0.086251,0.000310
MDT,JASMY,both,3.649749,0.546796,26,323,0.055861,0.000173
MLN,JASMY,both,4.275661,0.581836,37,331,-0.010818,-0.000033
OG,JASMY,both,3.200968,0.349482,29,330,-0.767042,-0.002324
PAXG,JASMY,both,4.748185,0.903207,31,364,0.560642,0.001540
POND,JASMY,both,3.588078,0.428826,23,312,-1.116323,-0.003578
RAD,JASMY,both,7.118512,1.416655,27,334,0.661600,0.001981
SANTOS,JASMY,both,2.150412,0.148067,19,323,-0.229683,-0.000711
SHIB,JASMY,both,2.801371,0.235069,25,260,0.672777,0.002588
STX,JASMY,both,5.468966,0.651879,24,299,-0.508938,-0.001702
TUSD,JASMY,both,4.856232,0.917571,27,305,0.229343,0.000752
USDC,JASMY,both,5.044184,0.929526,26,288,-0.119816,-0.000416
USDP,JASMY,both,3.956069,0.529420,30,328,-0.113043,-0.000345
UTK,JASMY,both,2.681940,0.344287,32,317,0.679156,0.002142
ACM,JST,both,3.088867,13.463508,278,361,-1.252869,-0.003471
ADX,JST,both,3.963706,0.473410,46,372,-1.611886,-0.004333
ALCX,JST,both,6.734802,0.270537,15,332,-0.399116,-0.001202
ASR,JST,both,2.552066,10.057843,325,377,-0.659366,-0.001749
ATM,JST,both,3.376343,24.859234,325,355,-0.992628,-0.002796
AUCTION,JST,both,2.822767,0.314532,44,358,-1.490004,-0.004162
BAKE,JST,both,2.186114,1.841636,168,294,-2.481093,-0.008439
BAR,JST,both,2.544035,3.191748,220,349,-0.756755,-0.002168
CAKE,JST,both,2.156398,3.985225,242,334,-1.799151,-0.005387
CELO,JST,both,2.308315,6.331773,317,285,-1.222332,-0.004289
CHESS,JST,both,3.642916,0.424990,56,326,-1.729237,-0.005304
CKB,JST,both,2.615249,7.440602,288,328,-1.638384,-0.004995
CVX,JST,both,9.657544,0.011337,2,317,-1.708526,-0.005390
DEGO,JST,both,2.263973,3.578405,233,326,-1.208695,-0.003708
DEXE,JST,both,2.565852,1.218170,137,317,0.030541,0.000096
DF,JST,both,3.494564,0.727886,83,351,-0.874842,-0.002492
DYDX,JST,both,4.162953,1.354392,83,305,-1.767909,-0.005796
FARM,JST,both,3.523788,1.647434,116,358,-1.978845,-0.005527
FLUX,JST,both,2.399134,0.027927,14,347,-1.581250,-0.004557
FORTH,JST,both,2.323592,2.084276,212,356,-1.190424,-0.003344
FXS,JST,both,3.998965,0.089200,18,353,-1.207892,-0.003422
ILV,JST,both,3.771132,0.891921,68,282,-1.412089,-0.005007
JASMY,JST,both,3.243077,0.202025,28,311,-0.983579,-0.003163
JUV,JST,both,2.471770,9.552995,350,368,-1.350942,-0.003671
LPT,JST,both,2.005757,1.221323,189,287,-0.370870,-0.001292
MBOX,JST,both,2.239680,0.835963,113,291,-1.492544,-0.005129
MLN,JST,both,2.297414,1.058322,168,359,-1.089154,-0.003034
MOVR,JST,both,4.256595,0.404077,38,323,-1.874353,-0.005803
OG,JST,both,2.352053,7.415088,327,353,-0.401296,-0.001137
OM,JST,both,2.794334,6.339952,246,322,-0.953097,-0.002960
PAXG,JST,both,2.167949,11.611785,498,402,-0.185159,-0.000461
POWR,JST,both,3.201838,0.198742,25,298,-1.641537,-0.005509
PSG,JST,both,2.680938,13.024706,328,369,-0.935833,-0.002536
QUICK,JST,both,2.782082,1.052860,96,313,-1.745621,-0.005577
RAY,JST,both,3.484996,1.638017,98,291,-1.400988,-0.004814
REQ,JST,both,2.394255,0.867421,116,326,-0.256356,-0.000786
SHIB,JST,both,2.853299,3.780291,167,274,-0.534398,-0.001950
SYS,JST,both,2.488539,0.499649,87,341,-1.383882,-0.004058
TRU,JST,both,2.127079,4.415707,317,336,-1.073821,-0.003196
USDC,JST,both,2.708833,37.373329,548,301,1.155452,0.003839
USDP,JST,both,3.112028,0.872352,103,333,0.398005,0.001195
VOXEL,JST,both,7.798499,0.084419,10,334,-1.283030,-0.003841
WAXP,JST,both,2.851983,1.003586,100,277,-0.849382,-0.003066
FXS,JUV,both,2.879649,0.036067,12,369,-2.748701,-0.007449
ADX,KAVA,both,2.658117,0.377921,57,387,-2.262361,-0.005846
AMP,KAVA,both,6.735087,0.735993,28,378,-2.303842,-0.006095
CITY,KAVA,both,3.161271,0.413468,37,381,-1.374028,-0.003606
ENS,KAVA,both,2.428178,0.241964,37,323,-1.507819,-0.004668
HIGH,KAVA,both,7.759296,0.166422,8,363,-2.576171,-0.007097
ILV,KAVA,both,2.092036,0.574352,72,305,-2.907145,-0.009532
JASMY,KAVA,both,5.564204,0.581094,32,332,-2.454388,-0.007393
MOVR,KAVA,both,5.005547,0.601080,40,332,-2.094156,-0.006308
PEOPLE,KAVA,both,24.385283,0.119863,2,320,-2.051673,-0.006411
PORTO,KAVA,both,4.169996,0.419956,32,385,-2.240207,-0.005819
POWR,KAVA,both,2.478893,0.211120,29,337,-1.943014,-0.005766
PYR,KAVA,both,4.290218,0.391356,25,330,-2.373921,-0.007194
RAD,KAVA,both,2.684644,0.527711,85,393,-2.106249,-0.005359
RARE,KAVA,both,2.177007,0.357459,66,372,-2.866648,-0.007706
SANTOS,KAVA,both,7.176811,0.337503,16,362,-2.581159,-0.007130
VOXEL,KAVA,both,7.485837,0.209753,9,351,-3.077610,-0.008768
ALCX,KNC,both,2.718452,0.116923,16,332,1.006218,0.003031
AMP,KNC,both,4.254675,0.322707,25,359,-0.030458,-0.000085
AUCTION,KNC,both,2.219108,0.305131,50,348,0.428042,0.001230
CHESS,KNC,both,4.144302,0.772708,49,326,-1.413855,-0.004337
CITY,KNC,both,3.778907,0.351666,37,354,0.172718,0.000488
FIDA,KNC,both,3.517271,0.755497,54,338,-1.162204,-0.003438
FLUX,KNC,both,2.997157,0.045785,14,336,-0.883586,-0.002630
JASMY,KNC,both,5.834291,0.496502,25,306,0.128964,0.000421
MOVR,KNC,both,3.339805,0.333636,40,321,-0.389728,-0.001214
PORTO,KNC,both,2.021963,0.179158,28,366,0.022461,0.000061
QI,KNC,both,3.749866,0.348021,25,322,-0.702032,-0.002180
RAD,KNC,both,2.185251,0.371969,82,355,-0.362486,-0.001021
SANTOS,KNC,both,2.823406,0.084867,16,351,0.369623,0.001053
SYS,KNC,both,2.601984,0.583096,84,320,0.147766,0.000462
VOXEL,KNC,both,10.351157,0.218901,9,362,-1.897744,-0.005242
BAKE,KSM,both,2.168805,2.327595,169,284,-0.342875,-0.001207
FLUX,KSM,both,3.580858,0.043266,13,320,-0.007683,-0.000024
JASMY,KSM,both,2.546932,0.136347,27,303,-1.103736,-0.003643
VOXEL,KSM,both,2.120643,0.039134,10,344,-0.099097,-0.000288
YGG,KSM,both,3.146846,0.888207,76,292,-0.786011,-0.002692
ALCX,LINK,both,4.735405,0.309232,21,292,0.280230,0.000960
AMP,LINK,both,2.149674,0.148793,32,349,0.433341,0.001242
AUCTION,LINK,both,2.312839,0.322514,52,354,-0.704748,-0.001991
CHESS,LINK,both,4.273925,0.741606,58,325,-0.724919,-0.002231
DENT,LINK,both,2.027874,11.950317,472,218,0.436379,0.002002
ENS,LINK,both,3.750878,0.322744,29,267,0.839447,0.003144
FLUX,LINK,both,8.389291,0.234063,11,293,0.209003,0.000713
FXS,LINK,both,4.108306,0.179550,16,349,-0.248277,-0.000711
GALA,LINK,both,2.378231,0.610921,86,213,0.127691,0.000599
GNO,LINK,both,2.141640,0.594464,102,255,1.420139,0.005569
